Date,blockchain/utxo_created_value_median
2015-07-11,1e-05
2015-07-12,1e-05
2015-07-13,1e-05
2015-07-14,0.04655065
2015-07-15,0.0384969
2015-07-16,0.04498269
2015-07-17,0.0389
2015-07-18,0.0067194
2015-07-19,0.00143842
2015-07-20,0.03599582
2015-07-21,0.025
2015-07-22,0.02667675
2015-07-23,0.06011082
2015-07-24,0.04253046
2015-07-25,0.02342321
2015-07-26,0.0005
2015-07-27,0.00047562
2015-07-28,0.00339696
2015-07-29,1e-05
2015-07-30,1e-05
2015-07-31,1e-05
2015-08-01,1e-05
2015-08-02,0.00029031
2015-08-03,0.00681118
2015-08-04,1e-05
2015-08-05,1e-05
2015-08-06,1e-05
2015-08-07,0.00020992
2015-08-08,0.01458059
2015-08-09,0.01
2015-08-10,0.02969
2015-08-11,0.056
2015-08-12,0.05
2015-08-13,0.044
2015-08-14,0.04103556
2015-08-15,0.0126659
2015-08-16,0.00881312
2015-08-17,0.04791866
2015-08-18,0.0498
2015-08-19,0.05939568
2015-08-20,0.055
2015-08-21,0.05728212
2015-08-22,0.0199
2015-08-23,0.0103002
2015-08-24,0.04611745
2015-08-25,0.05181341
2015-08-26,0.0472257
2015-08-27,0.04755033
2015-08-28,0.04508625
2015-08-29,0.01002505
2015-08-30,0.00919454
2015-08-31,0.03888838
2015-09-01,0.04331066
2015-09-02,1e-05
2015-09-03,0.00736
2015-09-04,0.024298
2015-09-05,0.0079
2015-09-06,0.01000175
2015-09-07,0.02025296
2015-09-08,0.02776256
2015-09-09,0.04
2015-09-10,0.0385
2015-09-11,0.0107
2015-09-12,0.01023343
2015-09-13,0.00150991
2015-09-14,0.02
2015-09-15,0.02174291
2015-09-16,0.02673796
2015-09-17,0.00432159
2015-09-18,0.01576793
2015-09-19,0.029
2015-09-20,0.00180185
2015-09-21,0.021832
2015-09-22,0.0214096
2015-09-23,0.04452474
2015-09-24,0.04791606
2015-09-25,0.04757
2015-09-26,0.01176838
2015-09-27,0.00803504
2015-09-28,0.05634205
2015-09-29,0.0507373
2015-09-30,0.03200002
2015-10-01,0.05551334
2015-10-02,0.045
2015-10-03,0.033624
2015-10-04,0.00178421
2015-10-05,0.0326
2015-10-06,0.0419
2015-10-07,0.04760782
2015-10-08,0.0674
2015-10-09,0.0415805
2015-10-10,0.006
2015-10-11,0.00800674
2015-10-12,0.041288
2015-10-13,0.04016225
2015-10-14,0.0698
2015-10-15,0.05
2015-10-16,0.04662759
2015-10-17,0.01012685
2015-10-18,0.01126646
2015-10-19,0.05003441
2015-10-20,0.034848
2015-10-21,0.04485814
2015-10-22,0.05
2015-10-23,0.03621351
2015-10-24,0.01000678
2015-10-25,0.01395332
2015-10-26,0.02663043
2015-10-27,0.0358
2015-10-28,0.04753623
2015-10-29,0.03640569
2015-10-30,0.03201168
2015-10-31,0.01109594
2015-11-01,0.01051496
2015-11-02,0.04575146
2015-11-03,0.05
2015-11-04,0.05122139
2015-11-05,0.0394
2015-11-06,0.0182
2015-11-07,0.02285
2015-11-08,0.01103246
2015-11-09,0.02537278
2015-11-10,0.0484012
2015-11-11,0.05240602
2015-11-12,0.03670784
2015-11-13,0.044054
2015-11-14,0.01210999
2015-11-15,0.01040407
2015-11-16,0.04242681
2015-11-17,0.03328177
2015-11-18,0.02876
2015-11-19,0.04662919
2015-11-20,0.03808631
2015-11-21,0.01363006
2015-11-22,0.00894584
2015-11-23,0.04335537
2015-11-24,0.03
2015-11-25,0.048266
2015-11-26,0.04933757
2015-11-27,0.054
2015-11-28,0.01033751
2015-11-29,0.0304
2015-11-30,0.019
2015-12-01,0.05287229
2015-12-02,0.045
2015-12-03,0.05213813
2015-12-04,0.0241
2015-12-05,0.02
2015-12-06,0.02716627
2015-12-07,0.06500142
2015-12-08,0.037873
2015-12-09,0.0878
2015-12-10,0.07788934
2015-12-11,0.0997
2015-12-12,0.03243256
2015-12-13,0.02556772
2015-12-14,0.06304903
2015-12-15,0.04372679
2015-12-16,0.0608278
2015-12-17,0.069
2015-12-18,0.07048731
2015-12-19,0.0213
2015-12-20,0.02490841
2015-12-21,0.06491118
2015-12-22,0.06614624
2015-12-23,0.09075028
2015-12-24,0.0826564
2015-12-25,0.07498121
2015-12-26,0.01203318
2015-12-27,0.010014
2015-12-28,0.02745063
2015-12-29,0.04056573
2015-12-30,0.02489849
2015-12-31,0.0371
2016-01-01,0.01625847
2016-01-02,0.01001274
2016-01-03,0.0096
2016-01-04,0.02302004
2016-01-05,0.02308509
2016-01-06,0.03554127
2016-01-07,0.02223655
2016-01-08,0.0220327
2016-01-09,0.00714633
2016-01-10,0.0089813
2016-01-11,0.02172504
2016-01-12,0.01584357
2016-01-13,0.0294
2016-01-14,0.02395536
2016-01-15,0.02925594
2016-01-16,0.0111
2016-01-17,0.0053
2016-01-18,0.0207344
2016-01-19,0.02883247
2016-01-20,0.01837595
2016-01-21,0.025
2016-01-22,0.0256
2016-01-23,0.01054346
2016-01-24,0.01134308
2016-01-25,0.02
2016-01-26,0.0289
2016-01-27,0.0382653
2016-01-28,0.02613354
2016-01-29,0.03733145
2016-01-30,0.01500003
2016-01-31,0.01057062
2016-02-01,0.04512592
2016-02-02,0.02406
2016-02-03,0.02608
2016-02-04,0.03623718
2016-02-05,0.03391274
2016-02-06,0.022
2016-02-07,0.00812161
2016-02-08,0.02651064
2016-02-09,0.0268
2016-02-10,0.04012682
2016-02-11,0.03996375
2016-02-12,0.037
2016-02-13,0.02895353
2016-02-14,0.01615364
2016-02-15,0.0499
2016-02-16,0.06806961
2016-02-17,0.0439767
2016-02-18,0.04761904
2016-02-19,0.055615
2016-02-20,0.04168341
2016-02-21,0.02362837
2016-02-22,0.048743
2016-02-23,0.06690337
2016-02-24,0.07126906
2016-02-25,0.03630031
2016-02-26,0.04140505
2016-02-27,0.01907244
2016-02-28,0.0871
2016-02-29,0.0995
2016-03-01,0.07840829
2016-03-02,0.1
2016-03-03,0.0254803
2016-03-04,0.04631092
2016-03-05,0.05683344
2016-03-06,0.0151
2016-03-07,0.04837334
2016-03-08,0.0389
2016-03-09,0.04485776
2016-03-10,0.0319936
2016-03-11,0.03850757
2016-03-12,0.03815399
2016-03-13,0.011229
2016-03-14,0.035
2016-03-15,0.03889734
2016-03-16,0.07000963
2016-03-17,0.03983065
2016-03-18,0.04496971
2016-03-19,0.02133997
2016-03-20,0.01628562
2016-03-21,0.03051426
2016-03-22,0.025
2016-03-23,0.03118622
2016-03-24,0.04369198
2016-03-25,0.0298
2016-03-26,0.01913848
2016-03-27,0.016474
2016-03-28,0.03169322
2016-03-29,0.02607184
2016-03-30,0.04608165
2016-03-31,0.0498
2016-04-01,0.03498
2016-04-02,0.02590534
2016-04-03,0.019137
2016-04-04,0.0283135
2016-04-05,0.04071008
2016-04-06,0.0349
2016-04-07,0.04182211
2016-04-08,0.0381
2016-04-09,0.0249
2016-04-10,0.01618344
2016-04-11,0.03214074
2016-04-12,0.02992052
2016-04-13,0.0361
2016-04-14,0.0313865
2016-04-15,0.03578839
2016-04-16,0.03
2016-04-17,0.01819822
2016-04-18,0.02958841
2016-04-19,0.03458834
2016-04-20,0.042
2016-04-21,0.03255108
2016-04-22,0.04414239
2016-04-23,0.01942525
2016-04-24,0.01476901
2016-04-25,0.02989008
2016-04-26,0.0325
2016-04-27,0.03924778
2016-04-28,0.0289
2016-04-29,0.01621
2016-04-30,0.0158
2016-05-01,0.01037982
2016-05-02,0.02226958
2016-05-03,0.04197892
2016-05-04,0.03
2016-05-05,0.03899669
2016-05-06,0.0372
2016-05-07,0.02612892
2016-05-08,0.0167
2016-05-09,0.02354946
2016-05-10,0.03183048
2016-05-11,0.03357791
2016-05-12,0.0333
2016-05-13,0.03
2016-05-14,0.01546065
2016-05-15,0.015
2016-05-16,0.01805886
2016-05-17,0.02231705
2016-05-18,0.0128
2016-05-19,0.0276879
2016-05-20,0.0316
2016-05-21,0.02197983
2016-05-22,0.01988262
2016-05-23,0.02260551
2016-05-24,0.02465651
2016-05-25,0.035
2016-05-26,0.04096559
2016-05-27,0.02957533
2016-05-28,0.02533464
2016-05-29,0.02018729
2016-05-30,0.01680173
2016-05-31,0.03304259
2016-06-01,0.02758441
2016-06-02,0.02832807
2016-06-03,0.02728296
2016-06-04,0.01813299
2016-06-05,0.01711639
2016-06-06,0.0242
2016-06-07,0.02535964
2016-06-08,0.034
2016-06-09,0.02407681
2016-06-10,0.025154
2016-06-11,0.02
2016-06-12,0.01548
2016-06-13,0.0270639
2016-06-14,0.03803093
2016-06-15,0.02683138
2016-06-16,0.02618888
2016-06-17,0.0269
2016-06-18,0.0184
2016-06-19,0.01453679
2016-06-20,0.02063395
2016-06-21,0.0271813
2016-06-22,0.0413264
2016-06-23,0.0318
2016-06-24,0.03245952
2016-06-25,0.0187
2016-06-26,0.0156288
2016-06-27,0.025556
2016-06-28,0.01852395
2016-06-29,0.03758885
2016-06-30,0.03118567
2016-07-01,0.03
2016-07-02,0.02369755
2016-07-03,0.0139582
2016-07-04,0.02
2016-07-05,0.02865209
2016-07-06,0.02674549
2016-07-07,0.03116689
2016-07-08,0.0238992
2016-07-09,0.0152537
2016-07-10,0.01448552
2016-07-11,0.02406774
2016-07-12,0.02756717
2016-07-13,0.03143284
2016-07-14,0.0292
2016-07-15,0.03134329
2016-07-16,0.01648219
2016-07-17,0.01462246
2016-07-18,0.02635004
2016-07-19,0.03075848
2016-07-20,0.03382353
2016-07-21,0.03104
2016-07-22,0.030829
2016-07-23,0.02319403
2016-07-24,0.01529264
2016-07-25,0.02985075
2016-07-26,0.03
2016-07-27,0.04341381
2016-07-28,0.03
2016-07-29,0.04266059
2016-07-30,0.01956046
2016-07-31,0.022853
2016-08-01,0.02762123
2016-08-02,0.04841424
2016-08-03,0.03779143
2016-08-04,0.04409052
2016-08-05,0.0382785
2016-08-06,0.0302359
2016-08-07,0.02120535
2016-08-08,0.0264
2016-08-09,0.03958413
2016-08-10,0.03004148
2016-08-11,0.03089339
2016-08-12,0.03509668
2016-08-13,0.025
2016-08-14,0.01826922
2016-08-15,0.0374206
2016-08-16,0.0405101
2016-08-17,0.03394957
2016-08-18,0.03858609
2016-08-19,0.046301
2016-08-20,0.0250314
2016-08-21,0.0224913
2016-08-22,0.0333
2016-08-23,0.04240028
2016-08-24,0.029
2016-08-25,0.03263232
2016-08-26,0.03629522
2016-08-27,0.01940639
2016-08-28,0.01886935
2016-08-29,0.04034591
2016-08-30,0.03276641
2016-08-31,0.038216
2016-09-01,0.049548
2016-09-02,0.04007
2016-09-03,0.02322037
2016-09-04,0.01711151
2016-09-05,0.02379056
2016-09-06,0.02714389
2016-09-07,0.03203263
2016-09-08,0.03
2016-09-09,0.038
2016-09-10,0.02598466
2016-09-11,0.0160784
2016-09-12,0.0259
2016-09-13,0.03985099
2016-09-14,0.0347
2016-09-15,0.03409007
2016-09-16,0.03683934
2016-09-17,0.02322345
2016-09-18,0.01862904
2016-09-19,0.03289468
2016-09-20,0.03434
2016-09-21,0.03729724
2016-09-22,0.0372681
2016-09-23,0.04142295
2016-09-24,0.03
2016-09-25,0.020119
2016-09-26,0.03130355
2016-09-27,0.0331252
2016-09-28,0.0331142
2016-09-29,0.0331366
2016-09-30,0.03483956
2016-10-01,0.0244982
2016-10-02,0.0233166
2016-10-03,0.02459719
2016-10-04,0.03
2016-10-05,0.03
2016-10-06,0.0254474
2016-10-07,0.03
2016-10-08,0.02378587
2016-10-09,0.0171522
2016-10-10,0.03449625
2016-10-11,0.031
2016-10-12,0.0282
2016-10-13,0.03039693
2016-10-14,0.0217
2016-10-15,0.01952462
2016-10-16,0.021892
2016-10-17,0.03243651
2016-10-18,0.03123747
2016-10-19,0.039887
2016-10-20,0.03308406
2016-10-21,0.0329
2016-10-22,0.0309
2016-10-23,0.0228165
2016-10-24,0.03576829
2016-10-25,0.03756111
2016-10-26,0.045
2016-10-27,0.03
2016-10-28,0.03137048
2016-10-29,0.03
2016-10-30,0.03
2016-10-31,0.028245
2016-11-01,0.03665584
2016-11-02,0.037926
2016-11-03,0.0345
2016-11-04,0.0373659
2016-11-05,0.02387895
2016-11-06,0.02714389
2016-11-07,0.03
2016-11-08,0.0282827
2016-11-09,0.032
2016-11-10,0.0303
2016-11-11,0.031
2016-11-12,0.0231857
2016-11-13,0.02162
2016-11-14,0.02919581
2016-11-15,0.02966211
2016-11-16,0.03
2016-11-17,0.03
2016-11-18,0.02707189
2016-11-19,0.0201222
2016-11-20,0.01570748
2016-11-21,0.0242571
2016-11-22,0.01994788
2016-11-23,0.02273896
2016-11-24,0.02436181
2016-11-25,0.0291025
2016-11-26,0.021
2016-11-27,0.01940868
2016-11-28,0.02871981
2016-11-29,0.03020099
2016-11-30,0.03
2016-12-01,0.03327299
2016-12-02,0.0322
2016-12-03,0.0265236
2016-12-04,0.026971
2016-12-05,0.031
2016-12-06,0.03822081
2016-12-07,0.03285275
2016-12-08,0.03636884
2016-12-09,0.03481799
2016-12-10,0.0278
2016-12-11,0.01981053
2016-12-12,0.03
2016-12-13,0.03198232
2016-12-14,0.0310513
2016-12-15,0.03716147
2016-12-16,0.03
2016-12-17,0.02375118
2016-12-18,0.02956566
2016-12-19,0.03
2016-12-20,0.034889
2016-12-21,0.03650096
2016-12-22,0.03460454
2016-12-23,0.03
2016-12-24,0.02555
2016-12-25,0.0209392
2016-12-26,0.02356495
2016-12-27,0.03
2016-12-28,0.03181397
2016-12-29,0.03
2016-12-30,0.02433882
2016-12-31,0.02
2017-01-01,0.014915
2017-01-02,0.012921
2017-01-03,0.0167621
2017-01-04,0.02438019
2017-01-05,0.0302
2017-01-06,0.02797219
2017-01-07,0.02
2017-01-08,0.0190013
2017-01-09,0.025
2017-01-10,0.0249476
2017-01-11,0.03537979
2017-01-12,0.0356428
2017-01-13,0.03286936
2017-01-14,0.02239814
2017-01-15,0.0215253
2017-01-16,0.02842557
2017-01-17,0.02898065
2017-01-18,0.02885
2017-01-19,0.0295
2017-01-20,0.0284699
2017-01-21,0.0216684
2017-01-22,0.01980162
2017-01-23,0.02611488
2017-01-24,0.0302
2017-01-25,0.02793375
2017-01-26,0.0245894
2017-01-27,0.0272
2017-01-28,0.02
2017-01-29,0.01617643
2017-01-30,0.02661024
2017-01-31,0.03
2017-02-01,0.0254474
2017-02-02,0.02107223
2017-02-03,0.02270044
2017-02-04,0.02511692
2017-02-05,0.023112
2017-02-06,0.026
2017-02-07,0.03
2017-02-08,0.02990303
2017-02-09,0.02855253
2017-02-10,0.02937994
2017-02-11,0.02037191
2017-02-12,0.02
2017-02-13,0.02727479
2017-02-14,0.03
2017-02-15,0.030125
2017-02-16,0.03010538
2017-02-17,0.02948929
2017-02-18,0.02040105
2017-02-19,0.02
2017-02-20,0.02529356
2017-02-21,0.03144115
2017-02-22,0.03097806
2017-02-23,0.03011
2017-02-24,0.02866981
2017-02-25,0.0172302
2017-02-26,0.01459187
2017-02-27,0.02623105
2017-02-28,0.03145651
2017-03-01,0.03
2017-03-02,0.03125636
2017-03-03,0.03092958
2017-03-04,0.02322892
2017-03-05,0.01672505
2017-03-06,0.0246
2017-03-07,0.02872272
2017-03-08,0.02469534
2017-03-09,0.025
2017-03-10,0.028
2017-03-11,0.02024381
2017-03-12,0.01845214
2017-03-13,0.02319621
2017-03-14,0.028431
2017-03-15,0.02923424
2017-03-16,0.029434
2017-03-17,0.02999143
2017-03-18,0.02515529
2017-03-19,0.0199
2017-03-20,0.02808978
2017-03-21,0.0285139
2017-03-22,0.02926
2017-03-23,0.0286522
2017-03-24,0.030181
2017-03-25,0.02657845
2017-03-26,0.02168493
2017-03-27,0.03176214
2017-03-28,0.0303
2017-03-29,0.0296
2017-03-30,0.0303102
2017-03-31,0.03871373
2017-04-01,0.02583826
2017-04-02,0.01829859
2017-04-03,0.026087
2017-04-04,0.03333333
2017-04-05,0.03111108
2017-04-06,0.02914333
2017-04-07,0.0293
2017-04-08,0.02
2017-04-09,0.01429168
2017-04-10,0.02718268
2017-04-11,0.025
2017-04-12,0.02379253
2017-04-13,0.02305327
2017-04-14,0.01862609
2017-04-15,0.014
2017-04-16,0.01097127
2017-04-17,0.02
2017-04-18,0.03724945
2017-04-19,0.0333208
2017-04-20,0.03596409
2017-04-21,0.03322222
2017-04-22,0.02481533
2017-04-23,0.029
2017-04-24,0.0397288
2017-04-25,0.043
2017-04-26,0.03333333
2017-04-27,0.04444444
2017-04-28,0.0377349
2017-04-29,0.03136356
2017-04-30,0.02708148
2017-05-01,0.03796557
2017-05-02,0.043
2017-05-03,0.04444444
2017-05-04,0.040805
2017-05-05,0.0453908
2017-05-06,0.03333333
2017-05-07,0.0329
2017-05-08,0.03982292
2017-05-09,0.04627618
2017-05-10,0.04444444
2017-05-11,0.04444444
2017-05-12,0.04444444
2017-05-13,0.04444444
2017-05-14,0.03333333
2017-05-15,0.03483128
2017-05-16,0.04391311
2017-05-17,0.05133199
2017-05-18,0.04444444
2017-05-19,0.04742196
2017-05-20,0.0319694
2017-05-21,0.030797
2017-05-22,0.04682525
2017-05-23,0.04203365
2017-05-24,0.0401096
2017-05-25,0.0483593
2017-05-26,0.03922549
2017-05-27,0.03
2017-05-28,0.02353689
2017-05-29,0.03777
2017-05-30,0.03658872
2017-05-31,0.03
2017-06-01,0.02655458
2017-06-02,0.0299128
2017-06-03,0.01816003
2017-06-04,0.015133
2017-06-05,0.03
2017-06-06,0.0307657
2017-06-07,0.03330654
2017-06-08,0.022902
2017-06-09,0.02819963
2017-06-10,0.02444866
2017-06-11,0.02160593
2017-06-12,0.03379583
2017-06-13,0.03081175
2017-06-14,0.0339858
2017-06-15,0.0313
2017-06-16,0.02922276
2017-06-17,0.02462
2017-06-18,0.019546
2017-06-19,0.0315
2017-06-20,0.03049
2017-06-21,0.02573
2017-06-22,0.02583064
2017-06-23,0.024
2017-06-24,0.02
2017-06-25,0.02
2017-06-26,0.0326
2017-06-27,0.02365
2017-06-28,0.02962497
2017-06-29,0.03501034
2017-06-30,0.02195406
2017-07-01,0.023833
2017-07-02,0.01884155
2017-07-03,0.02771702
2017-07-04,0.02079176
2017-07-05,0.02283966
2017-07-06,0.02541814
2017-07-07,0.015
2017-07-08,0.019421
2017-07-09,0.01568252
2017-07-10,0.01438166
2017-07-11,0.02475675
2017-07-12,0.025
2017-07-13,0.02467361
2017-07-14,0.02449379
2017-07-15,0.02240491
2017-07-16,0.02241506
2017-07-17,0.02424
2017-07-18,0.02370531
2017-07-19,0.02235622
2017-07-20,0.03
2017-07-21,0.019
2017-07-22,0.01923611
2017-07-23,0.01632822
2017-07-24,0.01857796
2017-07-25,0.02053917
2017-07-26,0.02113627
2017-07-27,0.0208048
2017-07-28,0.02718748
2017-07-29,0.018626
2017-07-30,0.03728814
2017-07-31,0.02785292
2017-08-01,0.014937
2017-08-02,0.016894
2017-08-03,0.018382
2017-08-04,0.01772139
2017-08-05,0.0199
2017-08-06,0.01504688
2017-08-07,0.02
2017-08-08,0.02
2017-08-09,0.0182
2017-08-10,0.02038528
2017-08-11,0.02180807
2017-08-12,0.01871546
2017-08-13,0.0137507
2017-08-14,0.0233825
2017-08-15,0.01942416
2017-08-16,0.02144123
2017-08-17,0.01902699
2017-08-18,0.021
2017-08-19,0.0125541
2017-08-20,0.01609966
2017-08-21,0.02420308
2017-08-22,0.02406329
2017-08-23,0.01717668
2017-08-24,0.03
2017-08-25,0.0235
2017-08-26,0.017
2017-08-27,0.01149079
2017-08-28,0.0208744
2017-08-29,0.02258773
2017-08-30,0.0223546
2017-08-31,0.0229
2017-09-01,0.023274
2017-09-02,0.01883778
2017-09-03,0.01644018
2017-09-04,0.0270748
2017-09-05,0.024
2017-09-06,0.02483
2017-09-07,0.02450727
2017-09-08,0.01897608
2017-09-09,0.01890785
2017-09-10,0.02
2017-09-11,0.0195
2017-09-12,0.02006212
2017-09-13,0.02356218
2017-09-14,0.02964869
2017-09-15,0.02873924
2017-09-16,0.020514
2017-09-17,0.01762855
2017-09-18,0.0262794
2017-09-19,0.02014
2017-09-20,0.02539023
2017-09-21,0.02084558
2017-09-22,0.01924245
2017-09-23,0.01624923
2017-09-24,0.01574632
2017-09-25,0.01768515
2017-09-26,0.019608
2017-09-27,0.02071761
2017-09-28,0.0207
2017-09-29,0.01790545
2017-09-30,0.01718214
2017-10-01,0.01843558
2017-10-02,0.01821079
2017-10-03,0.01621616
2017-10-04,0.01988372
2017-10-05,0.01838021
2017-10-06,0.01465146
2017-10-07,0.01184608
2017-10-08,0.01232
2017-10-09,0.01885
2017-10-10,0.01674659
2017-10-11,0.01496967
2017-10-12,0.02
2017-10-13,0.0178366
2017-10-14,0.01120577
2017-10-15,0.01063551
2017-10-16,0.0132367
2017-10-17,0.01472546
2017-10-18,0.01328971
2017-10-19,0.01287551
2017-10-20,0.01374375
2017-10-21,0.01217832
2017-10-22,0.01099892
2017-10-23,0.017928
2017-10-24,0.017156
2017-10-25,0.01341906
2017-10-26,0.01527231
2017-10-27,0.01640041
2017-10-28,0.015879
2017-10-29,0.0102528
2017-10-30,0.01307869
2017-10-31,0.01606225
2017-11-01,0.01580781
2017-11-02,0.01943931
2017-11-03,0.01443992
2017-11-04,0.01385
2017-11-05,0.01081674
2017-11-06,0.01422653
2017-11-07,0.01265217
2017-11-08,0.0160192
2017-11-09,0.01544124
2017-11-10,0.0192
2017-11-11,0.01942498
2017-11-12,0.02192506
2017-11-13,0.01737127
2017-11-14,0.01762813
2017-11-15,0.0154
2017-11-16,0.01556451
2017-11-17,0.013694
2017-11-18,0.01080718
2017-11-19,0.01039621
2017-11-20,0.0125
2017-11-21,0.012391
2017-11-22,0.01366686
2017-11-23,0.0127123
2017-11-24,0.01248712
2017-11-25,0.0109
2017-11-26,0.01065765
2017-11-27,0.01252255
2017-11-28,0.01659425
2017-11-29,0.01923331
2017-11-30,0.01338321
2017-12-01,0.0120442
2017-12-02,0.01022037
2017-12-03,0.01038684
2017-12-04,0.01240369
2017-12-05,0.01326855
2017-12-06,0.01885955
2017-12-07,0.02262959
2017-12-08,0.01738
2017-12-09,0.013921
2017-12-10,0.012
2017-12-11,0.012
2017-12-12,0.01542605
2017-12-13,0.017
2017-12-14,0.024239
2017-12-15,0.01653035
2017-12-16,0.01437646
2017-12-17,0.01458671
2017-12-18,0.019
2017-12-19,0.029
2017-12-20,0.033409
2017-12-21,0.03058237
2017-12-22,0.03230094
2017-12-23,0.02
2017-12-24,0.01494722
2017-12-25,0.0176253
2017-12-26,0.02064586
2017-12-27,0.02636928
2017-12-28,0.0245
2017-12-29,0.02466175
2017-12-30,0.03001114
2017-12-31,0.0167917
2018-01-01,0.0177654
2018-01-02,0.02727096
2018-01-03,0.0335
2018-01-04,0.03449822
2018-01-05,0.034
2018-01-06,0.022
2018-01-07,0.02862319
2018-01-08,0.02672621
2018-01-09,0.03153159
2018-01-10,0.03171187
2018-01-11,0.02847221
2018-01-12,0.02589139
2018-01-13,0.02657527
2018-01-14,0.021502
2018-01-15,0.027
2018-01-16,0.033379
2018-01-17,0.03523111
2018-01-18,0.02862307
2018-01-19,0.02381731
2018-01-20,0.01628078
2018-01-21,0.01472643
2018-01-22,0.02
2018-01-23,0.01828
2018-01-24,0.02
2018-01-25,0.01841163
2018-01-26,0.01862427
2018-01-27,0.009
2018-01-28,0.01314125
2018-01-29,0.01624978
2018-01-30,0.02063742
2018-01-31,0.02475437
2018-02-01,0.02403518
2018-02-02,0.03136735
2018-02-03,0.01548515
2018-02-04,0.01434673
2018-02-05,0.023288
2018-02-06,0.02088448
2018-02-07,0.02060675
2018-02-08,0.015499
2018-02-09,0.0135876
2018-02-10,0.01724131
2018-02-11,0.01285406
2018-02-12,0.01629101
2018-02-13,0.01940374
2018-02-14,0.01639774
2018-02-15,0.01668246
2018-02-16,0.01453496
2018-02-17,0.01346105
2018-02-18,0.01073867
2018-02-19,0.01302436
2018-02-20,0.01564274
2018-02-21,0.01422618
2018-02-22,0.01030287
2018-02-23,0.0126
2018-02-24,0.0120869
2018-02-25,0.01108179
2018-02-26,0.01192642
2018-02-27,0.01420034
2018-02-28,0.0107566
2018-03-01,0.0123955
2018-03-02,0.00868935
2018-03-03,0.00950882
2018-03-04,0.00966536
2018-03-05,0.01218457
2018-03-06,0.01097931
2018-03-07,0.01005187
2018-03-08,0.01249346
2018-03-09,0.01100661
2018-03-10,0.01088317
2018-03-11,0.01007332
2018-03-12,0.0108
2018-03-13,0.011211
2018-03-14,0.014214
2018-03-15,0.01460907
2018-03-16,0.01125485
2018-03-17,0.01136228
2018-03-18,0.0131235
2018-03-19,0.0138861
2018-03-20,0.01396418
2018-03-21,0.0132319
2018-03-22,0.01214069
2018-03-23,0.01135007
2018-03-24,0.0112799
2018-03-25,0.0104684
2018-03-26,0.01331746
2018-03-27,0.01241666
2018-03-28,0.01266371
2018-03-29,0.01328962
2018-03-30,0.012
2018-03-31,0.01212896
2018-04-01,0.01050076
2018-04-02,0.01291107
2018-04-03,0.01402777
2018-04-04,0.0125
2018-04-05,0.01443787
2018-04-06,0.0096731
2018-04-07,0.01187196
2018-04-08,0.01016119
2018-04-09,0.014079
2018-04-10,0.01446496
2018-04-11,0.01459721
2018-04-12,0.01487538
2018-04-13,0.012
2018-04-14,0.01100253
2018-04-15,0.01014942
2018-04-16,0.01251518
2018-04-17,0.01219161
2018-04-18,0.01216137
2018-04-19,0.01142516
2018-04-20,0.01083307
2018-04-21,0.0104
2018-04-22,0.01000065
2018-04-23,0.01052573
2018-04-24,0.01218
2018-04-25,0.01385541
2018-04-26,0.01114508
2018-04-27,0.01021484
2018-04-28,0.00768295
2018-04-29,0.00999322
2018-04-30,0.01153224
2018-05-01,0.01
2018-05-02,0.012
2018-05-03,0.01274138
2018-05-04,0.01057463
2018-05-05,0.00998568
2018-05-06,0.00999342
2018-05-07,0.01073168
2018-05-08,0.01029875
2018-05-09,0.01092896
2018-05-10,0.010897
2018-05-11,0.0110637
2018-05-12,0.0095768
2018-05-13,0.01007483
2018-05-14,0.0120789
2018-05-15,0.01168685
2018-05-16,0.0115984
2018-05-17,0.01194626
2018-05-18,0.01010427
2018-05-19,0.01021328
2018-05-20,0.01012693
2018-05-21,0.01111084
2018-05-22,0.01146061
2018-05-23,0.01231897
2018-05-24,0.0121734
2018-05-25,0.01012274
2018-05-26,0.01000218
2018-05-27,0.00999054
2018-05-28,0.01136475
2018-05-29,0.01239042
2018-05-30,0.011595
2018-05-31,0.01130359
2018-06-01,0.0083599
2018-06-02,0.01005188
2018-06-03,0.00999624
2018-06-04,0.0115803
2018-06-05,0.01150029
2018-06-06,0.01051793
2018-06-07,0.01034838
2018-06-08,0.00986212
2018-06-09,0.00990221
2018-06-10,0.01000799
2018-06-11,0.01189484
2018-06-12,0.0114
2018-06-13,0.0107483
2018-06-14,0.01180569
2018-06-15,0.00999231
2018-06-16,0.00998594
2018-06-17,0.00948279
2018-06-18,0.0115
2018-06-19,0.01071409
2018-06-20,0.01095
2018-06-21,0.01062804
2018-06-22,0.01034401
2018-06-23,0.01002677
2018-06-24,0.01
2018-06-25,0.01175821
2018-06-26,0.01147581
2018-06-27,0.01192031
2018-06-28,0.0113355
2018-06-29,0.010417
2018-06-30,0.01092454
2018-07-01,0.0097072
2018-07-02,0.01057036
2018-07-03,0.01271079
2018-07-04,0.010208
2018-07-05,0.0102465
2018-07-06,0.00756072
2018-07-07,0.0095
2018-07-08,0.00916892
2018-07-09,0.011
2018-07-10,0.01134861
2018-07-11,0.0111994
2018-07-12,0.01087251
2018-07-13,0.01000478
2018-07-14,0.00999679
2018-07-15,0.01000335
2018-07-16,0.01145992
2018-07-17,0.01091306
2018-07-18,0.01091592
2018-07-19,0.01000011
2018-07-20,0.00998177
2018-07-21,0.0099234
2018-07-22,0.00895011
2018-07-23,0.010349
2018-07-24,0.01017328
