Date,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_more_1y_percent,supply/active_more_2y_percent,supply/active_more_3y_percent,supply/active_more_5y_percent,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,transactions/transfers_volume_adjusted_sum,indicators/sopr_adjusted,indicators/nvt,indicators/velocity,indicators/cdd,indicators/reserve_risk,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/sol_1h,indicators/sol_1h_24h,indicators/sol_1d_1w,indicators/sol_1w_1m,indicators/sol_1m_3m,indicators/sol_3m_6m,indicators/sol_6m_12m,indicators/sol_1y_2y,indicators/sol_2y_3y,indicators/sol_3y_5y,indicators/sol_5y_7y,indicators/sol_7y_10y,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/net_realized_profit_loss,indicators/realized_profit,indicators/realized_loss,indicators/nupl_more_155,indicators/nupl_less_155,indicators/puell_multiple,indicators/stock_to_flow_deflection,indicators/difficulty_ribbon_compression,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count,transactions/transfers_volume_to_exchanges_sum,transactions/transfers_volume_from_exchanges_sum,transactions/transfers_to_exchanges_count,transactions/transfers_from_exchanges_count,transactions/transfers_volume_exchanges_net,distribution/balance_exchanges,Close Gold,Close Silver,Close WTI Crude Oil,Close Natural Gas,Close Treasury Yield 5 Years,Close Treasury Yield 10 Years,Treasury Yield 30 Years,Close Dow Jones Industrial Average,Close Russell 2000,Close S&P 500,Close EURO STOXX 50,Close NASDAQ,Close VIX,Close CBOE Skew,Dow Jones Industrial Average Daily Change,Russell 2000 Daily Change,S&P 500 Daily Change,EURO STOXX 50 Daily Change,NASDAQ Daily Change,VIX Daily Change,CBOE Skew Daily Change,Close USD Index,Close EUR/USD,Close JPY/USD,Close GBP/USD,Close CAD/USD,Close SEK/USD,Close CHF/USD,Daily Return in USD_ohneshift,percentage_daily_return_bef_shift,market/price_usd_close_cummax,price_usd_close_percent_of_maxtilnow,Class
2020-12-08,9.816168572836713,0,18327.694817576405,-0.07618661975263807,7590.603981422958,2.4959926097660925,8.22793530270419e+22,1.37391454200564e+20,144.0,598.868055555556,185261403.0,72.19048212,0.000218212843367813,13.467017445651047,934666.0,856549.0,1619020.96182139,1618120.96182139,0.970529936434026,111826115.0,3391590.0,18565981.25,0.92204772916421,17106761.519250598,1428815.80310095,0.610192761393612,0.47747675825311897,0.330806143105657,0.21865171900644395,270015.937374608,533224.494987838,1451577.69018437,1799291.28096861,1359061.55924741,1823953.96528855,2464002.82588157,2723083.89075391,2082256.93493053,845517.6963666021,1364092.06430694,1849873.95468049,900.0,0.01785067485410341,330826.0,185203001.0,1618048.77133927,512089.906724415,1.0365710177924101,36.25531572914094,0.02758216222610992,12273310.385947099,0.0030242460878628225,23.967100746924263,0.6045187794175961,37.7140812218129,196780.0,341489.0,168936.0,76409.0,31862.0,12464.0,8443.0,8724.0,6849.0,3526.0,929.0,138.0,0.583900264342541,0.586538406182921,0.0026381418403804,356005129.916077,445174858.364071,89169728.44799441,0.6950792128471579,0.1961553095020173,1.38785255051362,0.6132860578392857,0.028635199037085893,1060847.0,654268.0,737179.0,536825.0,32798424.0,8528044.0,3122540.0,823584.0,153990.0,16119.0,2269.0,106.0,41794.0525425021,49891.0511994793,58306.0,38200.0,-8096.998656977201,2410177.5712411893,1870.8,24.684,45.6,2.399,0.38799999999999996,0.9129999999999999,1.659,30173.88,1917.78,3702.25,3525.87,12582.77,20.68,132.44,104.09000000000015,26.529999999999966,10.289999999999964,-4.210000000000036,62.819999999999716,-0.620000000000001,-0.6400000000000148,90.97,1.2113,0.0096,1.3357,0.7811,0.1191,1.1229,-870.6273715009156,-0.047503375638161385,23758.933628169103,0.7714022482830077,1.0
2020-12-07,9.86257816821194,0,19198.32218907732,-0.03230236573118805,7566.907285287752,2.5377864068939666,8.22793530270419e+22,1.4225337660277e+20,150.0,578.4,180386413.0,68.46050775,0.000227628069764194,14.69402639290241,859203.0,843547.0,1554178.90479233,1553241.40479233,0.9910414291498241,114112067.0,1024836.0,18565081.25,0.978397928440475,18151346.819433603,382930.56320853,0.610777196306389,0.47788484457214503,0.33033573335659494,0.21862238054812,220892.71658396,625362.744317571,1388273.46802076,1805600.51196354,1359368.42058304,1826426.15842676,2467157.30745004,2739261.23808213,2073967.47159925,845941.069436293,1363284.29027154,1849516.89823655,937.5,0.018602220066437303,300756.0,180324525.0,1553172.94428458,463260.659859072,1.04324241700778,40.07480638577785,0.024953333283099528,15552501.1652315,0.003067887277562918,33.571814990642004,0.6044376538520129,37.4421082106184,186588.0,257465.0,212594.0,98430.0,41557.0,17422.0,12499.0,7282.0,5152.0,3870.0,478.0,210.0,0.603798206308605,0.6039629731005389,0.000164766791934375,367170036.988907,398448690.532768,31278653.5438616,0.7089296042414591,0.23515719610309305,1.46701507967651,0.6468761068771608,0.02858004749299227,1014436.0,636452.0,673261.0,486989.0,32753094.0,8515584.0,3118013.0,823321.0,154093.0,16107.0,2266.0,107.0,38786.654412642405,33389.6342267332,54232.0,38349.0,5397.020185909198,2418282.33943419,1861.8,24.741,45.76,2.406,0.389,0.9279999999999999,1.686,30069.79,1891.25,3691.96,3530.08,12519.95,21.3,133.08,-148.46999999999753,-1.2000000000000457,-7.159999999999855,-9.190000000000056,55.72000000000117,0.5100000000000016,0.6200000000000045,90.79,1.2121,0.0096,1.3417,0.7825,0.1183,1.1214,441.98131236173504,0.02302187180779764,23758.933628169103,0.8080464590513177,0.0
2020-12-04,9.839287154320056,0,18756.340876715585,-0.05458057661603366,7527.582833350251,2.539945693750832,8.22793530270419e+22,1.36924649384545e+20,144.0,600.909722222222,190227925.0,108.77416045,0.000341252268078431,9.274023869976926,924336.0,896509.0,1904552.52806197,1903652.52806197,0.9815695107588659,113272245.0,2119698.0,18562393.75,0.948861203117592,17600828.152747,943404.61318602,0.611968253492966,0.471585954999376,0.328522887161288,0.218611464184498,321118.23340306,569853.598097701,1463707.26216818,1679293.40071852,1359966.91079193,1808829.70595528,2605831.50016828,2655592.9962937,2040219.11091798,855692.645722392,1355067.08249894,1847192.34823546,900.0,0.017854155334238175,318750.0,190169975.0,1903543.75390152,590861.175431562,1.04049605453368,31.415829169080403,0.03183108727189682,15091278.5755492,0.003062772038939216,25.54115789470616,0.604508529878468,34.7691215485392,202065.0,328128.0,208080.0,85232.0,27348.0,17677.0,10076.0,8368.0,5173.0,3025.0,1205.0,132.0,0.5965930554999039,0.597554141984535,0.0009610864846303199,444309784.284601,556016415.179541,111706630.89494099,0.7020826691986426,0.2230979080681468,1.4038367547156598,0.6454593249233189,0.02441339008810553,1073944.0,682355.0,729968.0,521062.0,32889759.0,8536333.0,3119122.0,822250.0,154371.0,16108.0,2269.0,107.0,48026.9374810816,55214.7874673967,59657.0,40157.0,-7187.849986315101,2413619.6555003603,1835.9,24.203000000000003,46.26,2.575,0.423,0.9690000000000001,1.73,30218.26,1892.45,3699.12,3539.27,12464.23,20.79,132.46,248.73999999999802,43.75,32.40000000000009,22.170000000000076,87.04999999999926,-0.490000000000002,-2.1500000000000057,90.7,1.2146,0.0096,1.3455,0.7773,0.1184,1.1226,-680.7407817853455,-0.036293901153738775,23758.933628169103,0.7894437170562935,1.0
2020-12-03,9.874937946297745,0,19437.08165850093,-0.02026761751491124,7496.49390185243,2.5706269278277336,8.22793530270419e+22,1.47417017679801e+20,157.0,558.140127388535,205702192.0,145.78926977,0.000420427927264653,7.730605081896899,985455.0,988638.0,1522633.81973262,1521652.56973262,0.997453707716513,115077511.0,287342.0,18561493.75,0.992764715557726,18414319.5031094,113639.5171693,0.612658947883821,0.462861244525425,0.328083863208167,0.218604401679189,213654.98518003602,656805.724299429,1494544.81268348,1650537.48620067,1362642.54647793,1811414.00810225,2780469.13465145,2501669.52096181,2032102.34092349,859462.9063576821,1353872.94089773,1844288.38823546,981.25,0.019482503229284243,346764.0,205639544.0,1521506.78046285,478549.13906405296,1.06087762491251,38.78701732971998,0.02578182260056807,17579354.6157582,0.003089681810682947,36.73469071564923,0.604344997296973,34.8191802197241,190570.0,343654.0,229716.0,114229.0,67727.0,12765.0,11171.0,7849.0,6270.0,3600.0,898.0,189.0,0.611982716518626,0.6120118650596441,2.91485410176296e-05,564049220.255129,594185569.261955,30136349.0068265,0.7125320732172105,0.253667364106808,1.54506754740855,0.6733117696563816,0.02382096927103847,1169699.0,734993.0,777658.0,554788.0,32882997.0,8536413.0,3119881.0,821888.0,154437.0,16096.0,2263.0,107.0,43616.8827889,47977.88862785,65001.0,42144.0,-4361.005838949997,2420821.177955429,1836.8,24.087,45.64,2.5069999999999997,0.405,0.92,1.666,29969.52,1848.7,3666.72,3517.1,12377.18,21.28,134.61,85.72999999999956,10.670000000000073,-2.2900000000004184,-4.2200000000002555,27.80999999999949,0.10999999999999943,2.0100000000000198,90.71,1.2115,0.0096,1.3371,0.7742,0.1183,1.1178,240.6446193361444,0.01238069703899695,23758.933628169103,0.8180957092895746,0.0
2020-12-02,9.862479969918633,0,19196.437039164786,-0.03239738732175401,7467.126159331808,2.5366946427813724,8.22793530270419e+22,1.25261133151373e+20,131.0,656.862595419847,164616330.0,131.45675736,0.000402146170431463,7.228283858834412,950596.0,758688.0,1676105.30722304,1675286.55722304,0.9950785643093308,114806655.0,567808.0,18560512.5,0.984969920797205,18268771.0687857,278771.02671252,0.6134534984763189,0.44758630428214097,0.32788257209553195,0.218615439635792,263873.77576673,646638.142936285,1563517.60145623,1528598.98383475,1347304.3402715,1824539.37406698,3078580.1311812,2221762.61754637,2028053.97785816,860929.757347692,1353269.08447008,1843415.75823546,818.75,0.016231010074871932,326888.0,164562857.0,1675155.10046568,515972.77806475,1.0733358975323,35.97188318657931,0.0277994898074474,15575282.4973404,0.0030398836185691227,30.18624849891953,0.6042413747943721,38.847569508453,182956.0,314663.0,141402.0,57567.0,25340.0,10387.0,7942.0,6461.0,8373.0,3010.0,538.0,49.0,0.608735116171114,0.6088860974658029,0.00015098129468973,670093868.444978,751338843.174566,81244974.7295878,0.7082478300018229,0.2471389312672302,1.26911036309686,0.6691786612743329,0.023730707939992157,1018301.0,581148.0,756964.0,539351.0,32888334.0,8549099.0,3117775.0,821363.0,154290.0,16094.0,2260.0,107.0,44541.30303231,44964.03839347,61063.0,42504.0,-422.7353611599974,2425195.69135548,1825.7,24.025,45.28,2.78,0.423,0.948,1.704,29883.79,1838.03,3669.01,3521.32,12349.37,21.17,132.6,59.87000000000261,1.9800000000000184,6.5600000000004,-3.919999999999618,-5.739999999999782,0.4000000000000021,-1.3499999999999943,91.12,1.2074,0.0096,1.3423,0.7732,0.1179,1.1117,332.6561783035031,0.017329058388533988,23758.933628169103,0.8079671141639572,1.0
2020-12-01,9.844999005919032,0,18863.780860861283,-0.049165029493753336,7433.569725235308,2.590057978931334,8.22793530270419e+22,1.46392546734913e+20,152.0,562.046052631579,194130643.0,145.30838285,0.000384499155500164,7.53781964513825,1056559.0,905405.0,2099814.42873629,2098864.42873629,0.990181039133921,114051582.0,1130973.0,18559693.75,0.9692778638241959,17976928.3852629,569794.96023536,0.6137533762231079,0.442565033257743,0.327677473716033,0.21866915973713602,316734.595710409,574383.081195458,1550547.63521779,1536320.16700138,1363545.05014389,1827059.56497255,3177203.21900739,2132277.92077917,2023160.92365218,862263.392575652,1354008.92648008,1842160.31823546,950.0,0.01885809045272624,377916.0,194069127.0,2098719.12035344,777037.467004566,1.06629403897164,23.88519799636758,0.04186693366126076,23639692.6474964,0.003092704367531624,30.42284786939043,0.6040114015517011,52.9322426256647,221420.0,335946.0,154791.0,85878.0,46000.0,15220.0,14365.0,13278.0,13945.0,4017.0,416.0,129.0,0.6037774284654239,0.604387129649293,0.00060970118386886,773064011.715369,907547252.958713,134483241.243344,0.7034972349313695,0.24098214558730435,1.4960951101595101,0.6634301233431228,0.024159362580261124,1170489.0,687581.0,841565.0,614449.0,32764603.0,8525194.0,3115114.0,820762.0,154377.0,16130.0,2259.0,108.0,67289.12472494309,59325.03094888559,76132.0,52616.0,7964.0937760575025,2425630.6537513714,1814.1,24.033,44.55,2.88,0.42700000000000005,0.934,1.676,29823.92,1836.05,3662.45,3525.24,12355.11,20.77,133.95,185.27999999999886,16.230000000000018,40.81999999999971,32.69999999999982,156.37000000000083,0.1999999999999993,1.5199999999999818,91.31,1.1938,0.0096,1.3337,0.7697,0.1168,1.101,-826.0296841358759,-0.043789189994765505,23758.933628169103,0.7939658048665946,1.0
2020-11-30,9.887856549697453,0,19689.81054499716,-0.0061640799710941385,7383.431437799501,2.5552441631031857,8.22793530270419e+22,1.07377083337827e+20,113.0,766.2654867256641,148990700.0,72.31782859,0.000282009018125239,10.765918221964688,772603.0,696986.0,2254249.72376311,2253543.47376311,0.9997093402348459,114997966.0,10627.0,18558743.75,0.9980034190821031,18508745.208329,5332.86565686,0.614280225351569,0.443018111390949,0.32722932115498,0.218765489450326,344613.631284489,544835.8381081921,1522574.47397882,1552900.73292713,1363027.16551563,1830493.66016464,3178409.68707868,2148894.48711202,2012952.45874979,866940.785669592,1351921.446147,1841150.42823545,706.25,0.01398666261555892,256438.0,148946689.0,2253471.15593452,641130.200125553,1.08660051640801,28.9469186545348,0.034545991299952776,23587199.1757182,0.003033475533881709,36.790029811571976,0.603680034109954,38.4173008616721,156129.0,224157.0,177745.0,75099.0,29392.0,10059.0,7873.0,6792.0,6748.0,2422.0,391.0,179.0,0.622547631170116,0.622548289942149,6.5877203218424e-07,930610432.5618551,961528905.350072,30918472.7882164,0.7162111187516773,0.2802433459826261,1.08789232101964,0.6975389102530238,0.025091706773323213,889631.0,519025.0,623543.0,441143.0,32659333.0,8499912.0,3117495.0,821144.0,154578.0,16150.0,2261.0,109.0,64473.27193586429,63956.22683055,54274.0,47011.0,517.0451053143042,2417680.1475104108,1775.7,22.534000000000002,45.34,2.8819999999999997,0.36200000000000004,0.8440000000000001,1.5730000000000002,29638.64,1819.82,3621.63,3492.54,12198.74,20.57,132.43,-271.72999999999956,-35.450000000000045,-16.7199999999998,-35.25,-7.110000000000582,-0.2699999999999996,-1.4699999999999989,91.87,1.1971,0.0096,1.3332,0.7703,0.1177,1.1059,925.3340009478088,0.04699557666302281,23758.933628169103,0.8287329243452448,0.0
2020-11-25,9.839720815845606,0,18764.47654404935,-0.05286997214127831,7275.085357638492,2.614053452353958,7.55776850650775e+22,1.35921625148945e+20,155.0,556.038709677419,191183347.0,98.62265001,0.00027256249398206403,10.822794255698582,1024901.0,875103.0,2212824.74586325,2211855.99586325,0.9912821345533029,114140429.0,997919.0,18554237.5,0.977843242438753,18130452.735585,407785.90863538,0.616871673654902,0.437855792269072,0.32558783943231395,0.21877959575451103,254481.87117612,658167.042720594,1465914.16838488,1540682.49218012,1376510.09352121,1812869.33697245,3321503.17950476,2083046.26057217,1981745.52015583,876041.968208803,1346789.27333904,1836457.33823545,968.75,0.019239546714441055,361835.0,191122364.0,2211757.37321324,590132.027084277,1.05279119810783,31.44082450781859,0.031805781675710305,13624943.970226599,0.003072953548304275,23.087958871753997,0.6029144880472671,59.9249329619725,207632.0,344622.0,157292.0,63741.0,32937.0,17770.0,15245.0,17814.0,11390.0,4626.0,1788.0,246.0,0.6097927120784069,0.610110632424152,0.00031792034574497,475047258.625625,538501803.614442,63454544.98881651,0.7014223334405384,0.2617449130659394,1.51352692080917,0.6854426906301904,0.030272103345328392,1129773.0,667140.0,812680.0,579342.0,32730227.0,8570666.0,3131042.0,820816.0,154618.0,16140.0,2274.0,109.0,59848.114992303395,55415.84815852,74971.0,46503.0,4432.266833783404,2417714.469355711,1805.7,23.355999999999998,45.71,2.8960000000000004,0.389,0.878,1.62,29872.47,1845.02,3629.65,3511.9,12094.4,21.25,134.19,-173.7700000000004,-8.509999999999991,-5.759999999999764,3.9200000000000728,57.60999999999876,-0.39000000000000057,-0.06999999999999318,91.99,1.1901,0.0096,1.3363,0.7694,0.1172,1.0979,-316.63726515839153,-0.016874292465078357,23758.933628169103,0.7897861426660068,1.0
2020-11-24,9.85645431904312,0,19081.11380920774,-0.03688782304873249,7246.578006055348,2.594984507973692,7.55776850650775e+22,1.18194693937083e+20,136.0,639.433823529412,172938870.0,86.28199286,0.000258982980576725,10.851418260345454,952495.0,802772.0,2346578.30857818,2345728.30857818,0.997428458347331,114698730.0,288755.0,18553268.75,0.9924542420008969,18400397.740952,136176.93458685,0.617178193160656,0.4379935304282179,0.32541161813033304,0.21886390174281894,295061.011989098,745706.502455004,1421180.7911046,1452231.60411995,1372311.4316359,1816075.56931732,3324461.20355326,2088762.47525176,1976808.41683632,882794.108260373,1342242.4522123998,1835604.22823545,850.0,0.016862328492535772,333157.0,172884082.0,2345642.02658532,636888.59830668,1.0985590183740699,29.131105187513608,0.03432756819774305,25615277.960981697,0.003042720343978053,40.2194010523756,0.602742546867946,54.145614062875296,186681.0,292718.0,142375.0,81548.0,46178.0,13293.0,12664.0,10664.0,11011.0,4423.0,874.0,343.0,0.617642720552293,0.617689068836403,4.63482841100683e-05,974110938.39134,1020058725.5518401,45947787.1605,0.7065143196275966,0.2786051781066964,1.31502458952679,0.6998274043312533,0.030736010998830682,1057090.0,604676.0,756400.0,543103.0,32637197.0,8557445.0,3132337.0,820503.0,154619.0,16149.0,2274.0,108.0,67194.1430159345,64363.549784,75666.0,48819.0,2830.5932319345006,2413292.7619020604,1804.8,23.291999999999998,44.91,2.775,0.397,0.882,1.6030000000000002,30046.24,1853.53,3635.41,3507.98,12036.79,21.64,134.26,454.9700000000012,35.230000000000025,57.819999999999716,44.940000000000055,156.16000000000167,-1.0199999999999996,0.7199999999999989,92.23,1.1843,0.0096,1.3329,0.7649,0.11599999999999999,1.0959999999999999,740.1628851857313,0.03879033963041297,23758.933628169103,0.8031132250222192,0.0
2020-11-23,9.816891594194876,0,18340.95092402201,-0.07424727149485855,7200.347640497226,2.556203851652876,7.55776850650775e+22,1.28548350086391e+20,147.0,587.931972789116,180732812.0,56.54584603,0.00018994684466883702,17.247877863787973,850582.0,836066.0,2246648.02850926,2245729.27850926,0.989660012232169,113657227.0,1187493.0,18552418.75,0.972820940606298,18035563.5777895,503884.76770877,0.618243168635894,0.438164159337954,0.32522813253919397,0.21882569286561898,232143.72931042302,831057.2275594709,1338325.23205839,1484287.9594397,1375974.91847244,1820694.57427053,3340901.18858076,2095236.46113197,1974022.61684578,883329.788919562,1341815.28014695,1834600.81823545,918.75,0.01823936770856771,297693.0,180674222.0,2245672.73266323,494806.927681101,1.06012032939325,37.49425828968361,0.02667075028592167,10663149.8950213,0.0029821526079757657,21.550122479072513,0.6025504872820711,43.7421542455456,181364.0,250962.0,236402.0,86426.0,33887.0,13129.0,10962.0,10213.0,7664.0,4030.0,928.0,99.0,0.605105743766981,0.6054639432351601,0.000358199468178795,438841196.024302,500863323.64951503,62022127.625213,0.6939182906299002,0.25682667251591995,1.3922671817411298,0.6751671984205301,0.03174996541971236,1002381.0,614205.0,671917.0,484809.0,32522917.0,8536971.0,3128562.0,820280.0,154612.0,16161.0,2260.0,110.0,51247.5288650411,51349.394165686295,61933.0,42904.0,-101.86530064520048,2410472.36375833,1837.8,23.624000000000002,43.06,2.7110000000000003,0.38799999999999996,0.857,1.5619999999999998,29591.27,1818.3,3577.59,3463.04,11880.63,22.66,133.54,327.7900000000009,32.960000000000036,20.050000000000182,-4.559999999999945,25.65999999999985,-1.0399999999999991,-0.010000000000019328,92.51,1.1866,0.0096,1.3305,0.7644,0.1162,1.0983,-283.9618130113595,-0.01548239315331471,23758.933628169103,0.771960190261931,1.0
2020-11-20,9.83225535797683,0,18624.91273703337,-0.059914403789388275,7124.573150420409,2.5683375207295316,7.55776850650775e+22,1.4690560095954e+20,168.0,514.464285714286,215898792.0,76.3498895,0.000219485794490855,14.75247569939181,987346.0,1031001.0,2460005.91336174,2458955.91336174,0.998093945394682,114634037.0,213538.0,18549356.25,0.995928616772359,18460917.115065802,72227.60864437,0.6149755479575151,0.438631919099937,0.324427542336146,0.21890082951263898,372787.540473269,642815.744711027,1604674.99719795,1231288.6060795,1372542.50245209,1917817.37995417,3271060.79409722,2118417.66990094,1957452.59005469,890695.551258892,1338213.76055621,1831560.15823545,1050.0,0.020875415423067256,347858.0,215831898.0,2458879.56347224,683413.9041953629,1.13394333463725,27.142199092129413,0.036842998483861834,30584043.538344704,0.002976961688395099,44.751860257150746,0.602207663836049,54.919007463035605,221946.0,342433.0,243577.0,99974.0,44277.0,19347.0,20056.0,18501.0,15281.0,4422.0,970.0,217.0,0.615079539966992,0.615119435000535,3.989503354278621e-05,1315151976.2778,1344409595.0738099,29257618.796017103,0.6991617065085693,0.2829653620922116,1.5868720638964,0.698376985943855,0.03612232278744371,1182433.0,768842.0,772323.0,559823.0,32512396.0,8540688.0,3124259.0,819129.0,154421.0,16210.0,2249.0,111.0,60068.2483473555,57981.1213739094,67058.0,42158.0,2087.126973446095,2406404.650928469,1872.6,24.348000000000003,42.15,2.65,0.376,0.8290000000000001,1.5319999999999998,29263.48,1785.34,3557.54,3467.6,11854.97,23.7,133.55,-219.75,1.209999999999809,-24.329999999999927,15.63000000000011,-49.73999999999978,0.5899999999999999,-0.039999999999992035,92.4,1.1866,0.0096,1.3249,0.7642,0.1163,1.0978,827.3600451763086,0.04442222397805945,23758.933628169103,0.7839119814262738,0.0
2020-11-19,9.786816237606153,0,17797.55269185706,-0.1016750967028035,7059.7624170600475,2.5237366352278685,7.55776850650775e+22,1.19777232389561e+20,137.0,630.985401459854,182218606.0,94.51871958,0.000303993000154379,10.059052046037039,900212.0,854196.0,2378459.75128673,2377603.50128673,0.9929766420954742,114089648.0,802121.0,18548306.25,0.983207118567811,18224074.148339003,291114.0450928,0.614477301082057,0.43883195114851103,0.32402029704623997,0.218989212099463,227999.21535133198,692139.8233472471,1649246.11560211,1211312.94254038,1386108.7854091001,1983957.24857728,3257923.74195606,2129561.72135815,1948148.7293626,894063.239986833,1337175.83324487,1830639.89823545,856.25,0.01699194370527679,310924.0,182164679.0,2377508.98256715,511400.15168713103,1.06396585910916,36.26965339921848,0.027571258787423298,13848626.224979801,0.0029024954926336515,27.079824241922086,0.6020991105134761,44.5530635529332,182160.0,313044.0,176222.0,91418.0,39797.0,14084.0,12644.0,11008.0,9915.0,3094.0,705.0,104.0,0.601206507861361,0.601439910171877,0.00023340231051617797,415593482.698121,469638576.264797,54045093.5666763,0.6853863981904255,0.2648583784839751,1.2623926346070702,0.6705320418165212,0.03793346984639799,1058686.0,660869.0,717366.0,517332.0,32544167.0,8542553.0,3125440.0,819280.0,154441.0,16199.0,2229.0,112.0,40290.24024423,39765.5387100962,59203.0,38833.0,524.7015341337974,2404326.75740194,1861.1,24.033,41.74,2.592,0.386,0.8540000000000001,1.578,29483.23,1784.13,3581.87,3451.97,11904.71,23.11,133.59,44.81000000000132,14.810000000000171,14.079999999999929,-30.200000000000273,103.10999999999876,-0.7300000000000004,4.680000000000007,92.29,1.1848,0.0096,1.3256,0.7643,0.1163,1.0967,-14.680544892889884,-0.0008248631228723202,23758.933628169103,0.7490888678082714,1.0
2020-11-18,9.787640760716403,0,17812.23323674995,-0.10093410161771577,7037.449306765026,2.5373734558805987,7.55776850650775e+22,1.46411297553796e+20,169.0,516.2011834319529,213284264.0,97.63868616,0.00026984088503695,11.81794564778482,1017548.0,1015256.0,2930159.47122925,2929103.22122925,0.9954508985029871,114328125.0,511448.0,18547450.0,0.9882298257115508,18316325.5403135,197306.39751855,0.614866514212097,0.43895859356886496,0.32373711438158803,0.219119212196513,394194.817699327,549168.936572551,1619539.84652224,1212140.8248205,1377854.54424852,1990316.14608463,3262643.36273455,2137064.62415222,1940395.30988257,899361.187042823,1334656.13697605,1830085.30823545,1056.25,0.021003146897307312,361838.0,213218316.0,2929005.58254309,720480.434819088,1.13560583986021,25.74316956248402,0.038845255537504515,26137906.239648603,0.002912730028904716,36.278440019279365,0.601956263808074,65.7422095754358,213162.0,381374.0,170940.0,108110.0,46348.0,24868.0,22454.0,23293.0,18314.0,5096.0,1009.0,288.0,0.602823582071525,0.6030165029533721,0.000192920881847648,1334539073.5143,1421394923.04379,86855849.5294855,0.6857104107027201,0.2693651128185073,1.56323739447898,0.6754373506329036,0.039891934902981,1187942.0,750796.0,807692.0,581082.0,32525162.0,8532965.0,3123601.0,818953.0,154259.0,16242.0,2228.0,113.0,66147.7800767427,63115.8891258741,74471.0,48912.0,3031.890950868597,2403812.20481808,1873.5,24.433000000000003,41.82,2.7119999999999997,0.39899999999999997,0.882,1.618,29438.42,1769.32,3567.79,3482.17,11801.6,23.84,128.91,-344.9300000000003,-22.590000000000142,-41.740000000000244,13.690000000000055,-97.7399999999998,1.129999999999999,-0.6500000000000057,92.32,1.1864,0.0096,1.3259,0.7631,0.11599999999999999,1.0977,144.85164331557462,0.008132143869344733,23758.933628169103,0.7497067635910807,0.0
2020-11-17,9.779475370600249,0,17667.381593434377,-0.10824543485138216,6962.388650819893,2.4489413132449123,7.55776850650775e+22,1.36840305323567e+20,157.0,552.305732484076,201346288.0,90.54129648,0.000260464296650029,11.837596082101074,974192.0,952316.0,3030811.51945984,3029830.26945984,0.9975198588050501,114563460.0,284840.0,18546393.75,0.993427958313738,18411620.9146825,121802.43081575,0.6156440092873111,0.4395209051842371,0.323731008535245,0.21918717041405397,313405.857466309,492280.71924614796,1709309.3292738001,1227603.01235807,1382657.87878032,2003131.79177513,3266448.43716809,2147485.01552416,1938911.18593187,905284.0054044729,1330216.46380759,1829631.09823545,981.25,0.01949851861122509,347615.0,201284684.0,3029739.72816336,606039.94018108,1.09113417169914,30.60259319618189,0.032676969353197305,19199910.199331,0.0027849227237008124,31.68093210753439,0.6016373473282031,50.8135252856662,201319.0,352909.0,173725.0,102277.0,52328.0,21482.0,17076.0,14237.0,12030.0,3818.0,1034.0,81.0,0.603680453698339,0.603804824784237,0.000124371085898277,807779063.197351,838096570.157539,30317506.960188203,0.6825965268245852,0.2772359872783896,1.38680181840143,0.6733370797006389,0.04167686968406813,1134731.0,706546.0,770674.0,558880.0,32506599.0,8553575.0,3127510.0,819167.0,154240.0,16238.0,2232.0,111.0,63977.97607268,57675.2645327,69102.0,43729.0,6302.711539980002,2400792.0729225897,1884.5,24.635,41.43,2.6919999999999997,0.386,0.872,1.626,29783.35,1791.91,3609.53,3468.48,11899.34,22.71,129.56,-167.09000000000015,6.570000000000165,-17.379999999999654,2.269999999999982,-24.78999999999905,0.2600000000000016,0.22999999999998974,92.42,1.1859,0.0096,1.3222,0.7648,0.1161,1.0959999999999999,957.769309554933,0.05421116335149873,23758.933628169103,0.7436100403297372,1.0
