Date,indicators/unrealized_profit
2011-10-13,"0,432192398186702"
2011-10-14,"0,430907410612565"
2011-10-15,"0,428428527389754"
2011-10-16,"0,423666615034145"
2011-10-17,"0,406077757366211"
2011-10-18,"0,403035466569361"
2011-10-19,"0,399303194568367"
2011-10-20,"0,401617619394481"
2011-10-21,"0,407351816645839"
2011-10-22,"0,419533468133337"
2011-10-23,"0,418384388313931"
2011-10-24,"0,403490158792654"
2011-10-25,"0,40835163847497"
2011-10-26,"0,40914284106079"
2011-10-27,"0,416652970675804"
2011-10-28,"0,41807781418217"
2011-10-29,"0,42768407378366"
2011-10-30,"0,418220657425329"
2011-10-31,"0,41883276616711"
2011-11-01,"0,414912826138428"
2011-11-02,"0,415545335904067"
2011-11-03,"0,413449537028672"
2011-11-04,"0,411368963103972"
2011-11-05,"0,407552155353157"
2011-11-06,"0,40685460618555"
2011-11-07,"0,408458852161387"
2011-11-08,"0,408283057449249"
2011-11-09,"0,404194478445254"
2011-11-10,"0,401341524606212"
2011-11-11,"0,406264406656199"
2011-11-12,"0,404051678710321"
2011-11-13,"0,402821149073219"
2011-11-14,"0,384862665992451"
2011-11-15,"0,385916481639166"
2011-11-16,"0,397908505754685"
2011-11-17,"0,383306112044222"
2011-11-18,"0,377476664941213"
2011-11-19,"0,382086859641247"
2011-11-20,"0,379505932380259"
2011-11-21,"0,384720133273463"
2011-11-22,"0,382578951602261"
2011-11-23,"0,384627328217256"
2011-11-24,"0,387286262854286"
2011-11-25,"0,386855202816261"
2011-11-26,"0,385972092802748"
2011-11-27,"0,386180151617846"
2011-11-28,"0,38951170745644"
2011-11-29,"0,397311905442872"
2011-11-30,"0,408318737098373"
2011-12-01,"0,409711357390018"
2011-12-02,"0,412185117956319"
2011-12-03,"0,396257704312161"
2011-12-04,"0,39540938395286"
2011-12-05,"0,399937130303427"
2011-12-06,"0,404615739480522"
2011-12-07,"0,400373758272789"
2011-12-08,"0,402469249838322"
2011-12-09,"0,399991257486958"
2011-12-10,"0,404861341820904"
2011-12-11,"0,41569587713668"
2011-12-12,"0,411894444002154"
2011-12-13,"0,411358507712796"
2011-12-14,"0,405423464957346"
2011-12-15,"0,409056805641532"
2011-12-16,"0,408869729036818"
2011-12-17,"0,406391609616825"
2011-12-18,"0,406688350532959"
2011-12-19,"0,429627239374561"
2011-12-20,"0,452885170768312"
2011-12-21,"0,446732125575122"
2011-12-22,"0,445529193773929"
2011-12-23,"0,445901319257733"
2011-12-24,"0,445063875500139"
2011-12-25,"0,460891759260723"
2011-12-26,"0,446362364639207"
2011-12-27,"0,448827508887908"
2011-12-28,"0,455230154864067"
2011-12-29,"0,451482461556802"
2011-12-30,"0,455184270912775"
2011-12-31,"0,479717443177964"
2012-01-01,"0,502750001714724"
2012-01-02,"0,497707153841146"
2012-01-03,"0,481657646910507"
2012-01-04,"0,510453318872203"
2012-01-05,"0,55438290232748"
2012-01-06,"0,538219133109828"
2012-01-07,"0,537544554589903"
2012-01-08,"0,542551207881382"
2012-01-09,"0,516146951302143"
2012-01-10,"0,517602609662055"
2012-01-11,"0,529842454056368"
2012-01-12,"0,520992205347559"
2012-01-13,"0,508321460360371"
2012-01-14,"0,515716266934239"
2012-01-15,"0,521285435368043"
2012-01-16,"0,509722466440931"
2012-01-17,"0,477168466059554"
2012-01-18,"0,485823008146479"
2012-01-19,"0,495750812121371"
2012-01-20,"0,495564065542559"
2012-01-21,"0,487587847012159"
2012-01-22,"0,491003649025216"
2012-01-23,"0,491169280397856"
2012-01-24,"0,488010186204783"
2012-01-25,"0,472658344681543"
2012-01-26,"0,460611062163383"
2012-01-27,"0,457856787495053"
2012-01-28,"0,467902295487304"
2012-01-29,"0,459152357025555"
2012-01-30,"0,46189452440049"
2012-01-31,"0,458668465309961"
2012-02-01,"0,481818764892553"
2012-02-02,"0,479242905475219"
2012-02-03,"0,473816317189869"
2012-02-04,"0,469973787652281"
2012-02-05,"0,462344612912727"
2012-02-06,"0,456392635096358"
2012-02-07,"0,462577905809254"
2012-02-08,"0,45864677022599"
2012-02-09,"0,466676679101815"
2012-02-10,"0,468425363637589"
2012-02-11,"0,454395299368586"
2012-02-12,"0,451334763424839"
2012-02-13,"0,44352352797693"
2012-02-14,"0,414231895588561"
2012-02-15,"0,409337579313031"
2012-02-16,"0,4062273807127"
2012-02-17,"0,412310654804766"
2012-02-18,"0,404746743853947"
2012-02-19,"0,410704862535448"
2012-02-20,"0,410036916083847"
2012-02-21,"0,407004531498571"
2012-02-22,"0,412540530541783"
2012-02-23,"0,435824327164081"
2012-02-24,"0,434570770357654"
2012-02-25,"0,422893517199598"
2012-02-26,"0,428124212481286"
2012-02-27,"0,428168188652544"
2012-02-28,"0,42474759664722"
2012-02-29,"0,422511349315927"
2012-03-01,"0,423812586071709"
2012-03-02,"0,415111535685624"
2012-03-03,"0,411453472579341"
2012-03-04,"0,418460203582681"
2012-03-05,"0,425295226527005"
2012-03-06,"0,424835771907917"
2012-03-07,"0,420880777537817"
2012-03-08,"0,420286611779299"
2012-03-09,"0,416544229317734"
2012-03-10,"0,419523745260323"
2012-03-11,"0,416643808451632"
2012-03-12,"0,410549080337634"
2012-03-13,"0,434806558212359"
2012-03-14,"0,439126792079687"
2012-03-15,"0,43550522825281"
2012-03-16,"0,433893711315686"
2012-03-17,"0,425683022662063"
2012-03-18,"0,424720800881663"
2012-03-19,"0,403554265873729"
2012-03-20,"0,408319549473365"
2012-03-21,"0,405743678953931"
2012-03-22,"0,404542733561485"
2012-03-23,"0,40200914917922"
2012-03-24,"0,400925543820394"
2012-03-25,"0,396961929373059"
2012-03-26,"0,39881922075937"
2012-03-27,"0,406149637150277"
2012-03-28,"0,404713636352043"
2012-03-29,"0,402060970781591"
2012-03-30,"0,406101061967608"
2012-03-31,"0,40700258975539"
2012-04-01,"0,401961002070521"
2012-04-02,"0,411331082670416"
2012-04-03,"0,409028323074864"
2012-04-04,"0,406533582214525"
2012-04-05,"0,405753875579432"
2012-04-06,"0,406376253084024"
2012-04-07,"0,395159665763197"
2012-04-08,"0,39834710775255"
2012-04-09,"0,399678204061587"
2012-04-10,"0,398646747235154"
2012-04-11,"0,401975017104354"
2012-04-12,"0,398743197690828"
2012-04-13,"0,400528374593202"
2012-04-14,"0,401692268799907"
2012-04-15,"0,401016812662"
2012-04-16,"0,399490775231912"
2012-04-17,"0,399284304352133"
2012-04-18,"0,408552602149083"
2012-04-19,"0,406984158730866"
2012-04-20,"0,419438914806992"
2012-04-21,"0,412217680621306"
2012-04-22,"0,407816611821395"
2012-04-23,"0,394812542266074"
2012-04-24,"0,400306376381315"
2012-04-25,"0,39827941294591"
2012-04-26,"0,395041038562709"
2012-04-27,"0,395061375582643"
2012-04-28,"0,387972062291151"
2012-04-29,"0,385492815627751"
2012-04-30,"0,386255778288109"
