Date,supply/loss_sum
2017-06-11,"24332,77552441"
2017-06-12,"1034700,43107301"
2017-06-13,"1082204,81975992"
2017-06-14,"1711526,48655871"
2017-06-15,"1608131,21188359"
2017-06-16,"1404526,10695465"
2017-06-17,"961671,74419858"
2017-06-18,"1293641,37858571"
2017-06-19,"888433,38606354"
2017-06-20,"759280,13281287"
2017-06-21,"1041584,43438954"
2017-06-22,"873139,34697479"
2017-06-23,"1102700,94666691"
2017-06-24,"1665168,58165369"
2017-06-25,"1860256,20149483"
2017-06-26,"2196507,25835468"
2017-06-27,"1340494,5996589"
2017-06-28,"1471819,11267253"
2017-06-29,"1650338,45941287"
2017-06-30,"2183955,47397783"
2017-07-01,"2355254,84541182"
2017-07-02,"1695204,57506735"
2017-07-03,"1462011,25930919"
2017-07-04,"1022784,12635722"
2017-07-05,"969922,78519251"
2017-07-06,"1020889,4435652"
2017-07-07,"2237360,05373235"
2017-07-08,"1472003,71825962"
2017-07-09,"2258169,72523638"
2017-07-10,"2976070,39683557"
2017-07-11,"3085890,63323513"
2017-07-12,"2580681,61730191"
2017-07-13,"2895750,4140283"
2017-07-14,"3221858,61225502"
2017-07-15,"3597794,34402938"
2017-07-16,"3486085,34219794"
2017-07-17,"2823692,62228452"
2017-07-18,"2710220,00231893"
2017-07-19,"2934847,1278929"
2017-07-20,"107241,78742121"
2017-07-21,"848132,87602594"
2017-07-22,"197600,01965361"
2017-07-23,"638360,15869251"
2017-07-24,"497850,44905152"
2017-07-25,"1551548,96351857"
2017-07-26,"1901613,35451037"
2017-07-27,"885909,19366369"
2017-07-28,"379211,66195495"
2017-07-29,"1202773,40307848"
2017-07-30,"843649,87382946"
2017-07-31,"237359,66235815"
2017-08-01,"1495981,40155032"
2017-08-02,"2059164,66796474"
2017-08-03,"568292,68591562"
2017-08-04,"178991,75789128"
2017-08-05,"91815,23870638"
2017-08-06,"362185,79021079"
2017-08-07,"27202,769735"
2017-08-08,"288688,5151831"
2017-08-09,"815502,60500435"
2017-08-10,"139741,07342723"
2017-08-11,"20159,77035517"
2017-08-12,"69432,8036501"
2017-08-13,"83443,66678473"
2017-08-14,"0,0"
2017-08-15,"367687,43579545"
2017-08-16,"33949,39633108"
2017-08-17,"548009,45680156"
2017-08-18,"920484,16749183"
2017-08-19,"702337,12111905"
2017-08-20,"1290522,65709056"
2017-08-21,"1551453,49598845"
2017-08-22,"871249,78557298"
2017-08-23,"700303,30375075"
2017-08-24,"255878,83455123"
2017-08-25,"186087,75056578"
2017-08-26,"252016,50449418"
2017-08-27,"472200,80062284"
2017-08-28,"71477,23256741"
2017-08-29,"158926,66476723"
2017-08-30,"256933,62315815"
2017-08-31,"11161,35347826"
2017-09-01,"0,0"
2017-09-02,"551025,91577215"
2017-09-03,"556856,83685249"
2017-09-04,"1562861,14110069"
2017-09-05,"877437,30457405"
2017-09-06,"588034,99022933"
2017-09-07,"554800,41352591"
2017-09-08,"1805259,56784129"
2017-09-09,"1767396,14309985"
2017-09-10,"2145717,91841432"
2017-09-11,"2188900,12830463"
2017-09-12,"2421142,4771398"
2017-09-13,"3131072,56201856"
2017-09-14,"3813082,72422093"
2017-09-15,"2832856,10271277"
2017-09-16,"2957052,13278663"
2017-09-17,"2844081,58801052"
2017-09-18,"1987396,83367584"
2017-09-19,"2741524,33199359"
2017-09-20,"2845808,69424232"
2017-09-21,"3268679,76500229"
2017-09-22,"3175362,75742926"
2017-09-23,"2781438,56004662"
2017-09-24,"3100733,84385033"
2017-09-25,"2385303,37753261"
2017-09-26,"2734026,46192028"
2017-09-27,"1410862,33558954"
2017-09-28,"1626478,39275331"
2017-09-29,"1821921,51738193"
2017-09-30,"902245,54082695"
2017-10-01,"665874,93373555"
2017-10-02,"893853,33154672"
2017-10-03,"1255323,88497662"
2017-10-04,"1888711,57239941"
2017-10-05,"1294911,37612575"
2017-10-06,"1022546,40216161"
2017-10-07,"573059,49764131"
2017-10-08,"322532,16450542"
2017-10-09,"161664,16324363"
2017-10-10,"413148,85648936"
2017-10-11,"218566,86010144"
2017-10-12,"0,0"
2017-10-13,"167613,55843189"
2017-10-14,"0,0"
2017-10-15,"164705,71541585"
2017-10-16,"61497,56629598"
2017-10-17,"546970,48593296"
2017-10-18,"532007,15480767"
2017-10-19,"179585,25983905"
2017-10-20,"67950,94592606"
2017-10-21,"183363,20662375"
2017-10-22,"194094,58358296"
2017-10-23,"394553,75330988"
2017-10-24,"1476233,13991629"
2017-10-25,"591709,67563672"
2017-10-26,"407057,95311744"
2017-10-27,"611611,94914635"
2017-10-28,"824885,45991086"
2017-10-29,"101575,06083622"
2017-10-30,"125637,21775577"
2017-10-31,"29094,80552782"
2017-11-01,"0,0"
2017-11-02,"171609,8516128"
2017-11-03,"308522,61600691"
2017-11-04,"66578,75762226"
2017-11-05,"255732,73001119"
2017-11-06,"787196,82301901"
2017-11-07,"601348,38589609"
2017-11-08,"188144,99624496"
2017-11-09,"850420,78152627"
2017-11-10,"1373698,50438554"
2017-11-11,"1618350,05835125"
2017-11-12,"1961439,1326941"
2017-11-13,"1197594,0372642"
2017-11-14,"1057126,12286237"
2017-11-15,"343109,69463754"
2017-11-16,"15698,17899206"
2017-11-17,"515773,1070188"
2017-11-18,"356849,72438088"
2017-11-19,"13735,21110442"
2017-11-20,"43218,90976535"
2017-11-21,"426607,15423719"
2017-11-22,"216902,54171174"
2017-11-23,"823020,04926468"
2017-11-24,"461463,58019164"
2017-11-25,"18205,05797877"
2017-11-26,"36786,96358586"
2017-11-27,"0,0"
2017-11-28,"147224,673389"
2017-11-29,"622967,78324801"
2017-11-30,"461382,31537242"
2017-12-01,"101036,80949863"
2017-12-02,"272306,66177413"
2017-12-03,"149714,27688876"
2017-12-04,"53912,33529372"
2017-12-05,"250535,86465508"
2017-12-06,"2775,63020173"
2017-12-07,"16979,38315291"
2017-12-08,"232582,01648573"
2017-12-09,"790159,31846969"
2017-12-10,"772999,9764412"
2017-12-11,"193485,62950982"
2017-12-12,"219839,6262438"
2017-12-13,"802572,21352759"
2017-12-14,"741803,2773154"
2017-12-15,"202610,76188727"
2017-12-16,"46686,82426637"
2017-12-17,"294431,20997449"
2017-12-18,"349470,29788919"
2017-12-19,"866788,98986076"
2017-12-20,"1679412,6110993"
2017-12-21,"1932054,71179794"
2017-12-22,"2202753,35491284"
2017-12-23,"2091152,57228141"
2017-12-24,"2229973,27467396"
2017-12-25,"2268712,40250771"
2017-12-26,"1613798,60641585"
2017-12-27,"1859996,44519254"
2017-12-28,"2233143,06514091"
2017-12-29,"2337496,27105658"
2017-12-30,"3158787,45253435"
2017-12-31,"2566905,30368221"
2018-01-01,"2682429,89666894"
2018-01-02,"1855019,06212243"
2018-01-03,"1612362,86986309"
2018-01-04,"1576004,95667693"
2018-01-05,"675879,63929003"
2018-01-06,"568773,14777063"
2018-01-07,"1550010,21108029"
2018-01-08,"2279679,20051522"
2018-01-09,"2788377,51936993"
2018-01-10,"2126733,65022493"
2018-01-11,"3671656,7219124"
2018-01-12,"2986310,4910777"
2018-01-13,"2751511,3616821"
2018-01-14,"3306059,65732095"
2018-01-15,"3438463,37691537"
2018-01-16,"4106351,79455649"
2018-01-17,"4085078,92855919"
2018-01-18,"4082305,69402143"
2018-01-19,"3909787,05018387"
2018-01-20,"3446541,08328005"
2018-01-21,"3998783,96692341"
2018-01-22,"4316596,14579561"
2018-01-23,"4207275,53168038"
2018-01-24,"3781763,22732903"
2018-01-25,"4092327,24712634"
2018-01-26,"4017412,45936349"
2018-01-27,"3606263,76702937"
2018-01-28,"3448007,95408858"
2018-01-29,"4109587,13965479"
2018-01-30,"4902287,2378063"
2018-01-31,"4655751,59886075"
2018-02-01,"5032220,95202894"
2018-02-02,"4856828,54084344"
2018-02-03,"4671550,72325887"
2018-02-04,"5299575,27246616"
2018-02-05,"5890825,10944926"
2018-02-06,"5223052,12164156"
2018-02-07,"5412549,54391271"
2018-02-08,"4890026,85474049"
2018-02-09,"4313846,49944482"
2018-02-10,"4494258,81260245"
2018-02-11,"5141753,0298817"
2018-02-12,"4149813,74850524"
2018-02-13,"4591864,54838695"
2018-02-14,"3828825,53289162"
2018-02-15,"3693402,81136067"
2018-02-16,"3533891,52254558"
2018-02-17,"3072777,51350398"
2018-02-18,"3605598,65370194"
2018-02-19,"2953276,26439895"
2018-02-20,"3005878,81542098"
2018-02-21,"3801849,09812833"
2018-02-22,"4402004,37343182"
2018-02-23,"3859376,07792314"
2018-02-24,"4580308,39582461"
2018-02-25,"4632482,64236983"
2018-02-26,"3787355,65178487"
2018-02-27,"3588688,53400561"
2018-02-28,"4015512,07271685"
2018-03-01,"3038173,1856537"
2018-03-02,"2946578,22464467"
2018-03-03,"2567358,38560171"
2018-03-04,"2511802,16907287"
2018-03-05,"2769176,24252359"
2018-03-06,"3728032,5794946"
2018-03-07,"4793443,97688044"
2018-03-08,"5109558,70328488"
2018-03-09,"4946090,57249505"
2018-03-10,"5243825,18417299"
2018-03-11,"4740580,64513103"
2018-03-12,"5100101,88315238"
2018-03-13,"4988021,06793437"
2018-03-14,"5810966,80348812"
2018-03-15,"5621314,09607263"
2018-03-16,"5636852,08675748"
2018-03-17,"6189638,72116726"
2018-03-18,"5437788,29056675"
2018-03-19,"5080791,14241865"
2018-03-20,"4783829,93381538"
2018-03-21,"4878379,37704981"
2018-03-22,"5068234,34385427"
2018-03-23,"4786003,8768233"
2018-03-24,"5176446,9968713"
2018-03-25,"5540400,0891576"
2018-03-26,"5826865,61509111"
2018-03-27,"6313727,82131507"
2018-03-28,"6095957,32117403"
2018-03-29,"6701453,04381519"
2018-03-30,"6739033,31256686"
2018-03-31,"6649322,14443255"
2018-04-01,"6712338,85605006"
2018-04-02,"6401445,74773438"
2018-04-03,"6089937,92759491"
2018-04-04,"6794050,37281351"
2018-04-05,"6745346,01752415"
2018-04-06,"6785343,35175843"
2018-04-07,"6522838,29322982"
2018-04-08,"6311778,50734994"
2018-04-09,"6669028,72392157"
2018-04-10,"6560485,18853636"
2018-04-11,"6277898,12968672"
2018-04-12,"5330142,29443383"
2018-04-13,"5584029,7422333"
2018-04-14,"5278157,8471921"
2018-04-15,"4749722,55739835"
2018-04-16,"5309539,99176354"
2018-04-17,"5717706,54509066"
2018-04-18,"5019047,06444292"
2018-04-19,"4724790,15492001"
2018-04-20,"4074249,02453575"
2018-04-21,"3999559,6671528"
2018-04-22,"4259033,0903403"
2018-04-23,"3982833,36798272"
2018-04-24,"3521560,47987705"
2018-04-25,"4525807,69101052"
2018-04-26,"3827715,54661368"
2018-04-27,"4297441,4133408"
2018-04-28,"3719867,11174969"
2018-04-29,"3650331,93903704"
2018-04-30,"4124422,21927644"
2018-05-01,"4198313,60053839"
2018-05-02,"4000246,92117899"
2018-05-03,"3407462,00338156"
2018-05-04,"3476664,37791377"
2018-05-05,"3374347,84740385"
2018-05-06,"3600670,70982304"
2018-05-07,"3896016,43069269"
2018-05-08,"4291187,9681018"
2018-05-09,"3960910,19128189"
2018-05-10,"4755686,38148999"
2018-05-11,"5622997,60686698"
2018-05-12,"5444105,23890046"
2018-05-13,"5018403,9194332"
2018-05-14,"5055994,26550785"
2018-05-15,"5503326,25982091"
2018-05-16,"5633296,48052822"
2018-05-17,"6343734,05188487"
2018-05-18,"5833904,06349053"
2018-05-19,"5861033,04862288"
2018-05-20,"5125404,19936882"
2018-05-21,"5379966,8601989"
2018-05-22,"6452375,74772957"
2018-05-23,"6860119,65728215"
2018-05-24,"6744799,75359988"
2018-05-25,"6844102,535038"
2018-05-26,"7029615,62619975"
2018-05-27,"6924834,48020909"
2018-05-28,"7181196,08620212"
2018-05-29,"6667864,9838024"
2018-05-30,"6799799,78117769"
2018-05-31,"6687463,96001743"
2018-06-01,"6488770,40407271"
2018-06-02,"6266413,85964332"
2018-06-03,"6172585,89693026"
2018-06-04,"6673149,64254165"
2018-06-05,"6241885,43344361"
2018-06-06,"6107231,92807146"
2018-06-07,"6174401,05047514"
2018-06-08,"6332368,24571907"
2018-06-09,"6663152,28768522"
2018-06-10,"7553765,76823686"
2018-06-11,"7246731,60738109"
2018-06-12,"7711206,37381875"
2018-06-13,"7732400,99626042"
2018-06-14,"7345652,94660998"
2018-06-15,"7713208,81519977"
2018-06-16,"7505351,72577129"
2018-06-17,"7646280,98366302"
2018-06-18,"7169556,4495867"
2018-06-19,"7069030,76148873"
2018-06-20,"7024388,80831092"
2018-06-21,"7250718,0988464"
2018-06-22,"7899290,41937918"
2018-06-23,"7747831,03053425"
2018-06-24,"7690971,704118"
2018-06-25,"7628008,65623137"
2018-06-26,"7896939,40830679"
2018-06-27,"7615237,19420289"
2018-06-28,"7999641,41067284"
2018-06-29,"7343446,73160662"
2018-06-30,"7213666,53804902"
2018-07-01,"7157061,7440201"
2018-07-02,"6804539,84056688"
2018-07-03,"7068204,34202263"
2018-07-04,"6873930,44165651"
2018-07-05,"6801442,63417517"
2018-07-06,"6619245,15101257"
2018-07-07,"6206602,59896483"
2018-07-08,"6438974,79874785"
2018-07-09,"6604334,82746193"
2018-07-10,"7577953,29977201"
2018-07-11,"7298467,83469648"
2018-07-12,"7542193,13245582"
2018-07-13,"7596145,21605367"
2018-07-14,"7443276,59983606"
2018-07-15,"7349408,91817475"
2018-07-16,"6306066,63550579"
2018-07-17,"5681397,76257852"
2018-07-18,"5695797,68286843"
2018-07-19,"5464484,64663321"
2018-07-20,"5862095,87252545"
2018-07-21,"5646471,97900346"
2018-07-22,"5702757,5074048"
2018-07-23,"5106844,18736344"
2018-07-24,"4093283,88435477"
2018-07-25,"4704553,5853243"
2018-07-26,"5177049,86445645"
2018-07-27,"4756234,76282779"
2018-07-28,"4630187,10932673"
2018-07-29,"4503535,34084842"
2018-07-30,"4696997,98015408"
2018-07-31,"5505617,34252168"
2018-08-01,"5638829,40122952"
2018-08-02,"5883068,94071838"
2018-08-03,"6086544,00209369"
2018-08-04,"6593068,28281258"
2018-08-05,"6497926,02377964"
2018-08-06,"6639659,48278322"
2018-08-07,"7008363,83784139"
2018-08-08,"7788594,69889745"
2018-08-09,"7149562,74423981"
2018-08-10,"7943137,59646642"
2018-08-11,"7774064,59932841"
2018-08-12,"7711885,25091581"
2018-08-13,"7773079,02198797"
2018-08-14,"7732232,93038786"
2018-08-15,"7692562,22518546"
2018-08-16,"7595699,66884216"
2018-08-17,"6723836,29543947"
2018-08-18,"7247790,08422456"
2018-08-19,"6971731,2318811"
2018-08-20,"7770670,64701198"
2018-08-21,"6959838,69183637"
2018-08-22,"7531673,17307865"
2018-08-23,"6745477,70754649"
2018-08-24,"6308964,54903447"
2018-08-25,"6220408,135267"
2018-08-26,"6425737,55493208"
2018-08-27,"5955836,14418424"
2018-08-28,"5773709,67213111"
2018-08-29,"5940013,29623702"
2018-08-30,"6019230,82203176"
2018-08-31,"5883083,48158155"
2018-09-01,"5590828,13158189"
2018-09-02,"5575562,39131659"
2018-09-03,"5646388,55894682"
2018-09-04,"5472941,77228554"
2018-09-05,"6602085,91007291"
2018-09-06,"7097270,43893639"
2018-09-07,"7456878,31812706"
2018-09-08,"8110598,34557416"
2018-09-09,"8010546,42035484"
2018-09-10,"7868174,19434204"
2018-09-11,"7916218,17022838"
2018-09-12,"7621725,1293949"
2018-09-13,"6771372,941154"
2018-09-14,"6839478,90549994"
2018-09-15,"6709810,60172395"
2018-09-16,"6828037,80868118"
2018-09-17,"8092431,30574872"
2018-09-18,"7619415,10982806"
2018-09-19,"7406361,99205777"
2018-09-20,"6679088,91202247"
2018-09-21,"6113601,84919057"
2018-09-22,"6262005,2501558"
2018-09-23,"6324234,33903802"
2018-09-24,"6686144,09918761"
2018-09-25,"7235333,84806813"
2018-09-26,"6950399,69667946"
2018-09-27,"6260106,50442623"
2018-09-28,"6433174,94173341"
2018-09-29,"6502965,98234628"
2018-09-30,"6420041,17297697"
2018-10-01,"6569666,39071732"
2018-10-02,"6843039,30230583"
2018-10-03,"7085455,16967131"
2018-10-04,"6630719,49188634"
2018-10-05,"6221295,19995335"
2018-10-06,"6540547,28500774"
2018-10-07,"6337648,98671986"
2018-10-08,"6151772,60771397"
2018-10-09,"6162763,86632326"
2018-10-10,"6613776,97686909"
2018-10-11,"8332649,05554592"
2018-10-12,"8273090,05518049"
2018-10-13,"8133706,72000424"
2018-10-14,"8112921,47229283"
2018-10-15,"6414200,57538518"
2018-10-16,"6409745,81741295"
2018-10-17,"6873372,20781759"
2018-10-18,"7376638,73443231"
2018-10-19,"7361903,66167682"
2018-10-20,"7125542,19803385"
2018-10-21,"7260190,74735744"
2018-10-22,"7264026,32770816"
2018-10-23,"7273994,22261476"
2018-10-24,"6990470,68062874"
2018-10-25,"7183803,46449956"
2018-10-26,"7261183,5693303"
2018-10-27,"7086938,30413724"
2018-10-28,"6894463,34191702"
2018-10-29,"8074543,02412975"
2018-10-30,"8049202,07016292"
2018-10-31,"8202793,3493883"
2018-11-01,"7715472,04506552"
2018-11-02,"7495809,35056809"
2018-11-03,"7745649,76229169"
2018-11-04,"7599217,78021749"
2018-11-05,"7341170,50187704"
2018-11-06,"6912938,17035659"
2018-11-07,"6355271,20087676"
2018-11-08,"7293498,07033909"
2018-11-09,"7727008,11743446"
2018-11-10,"7486066,3930869"
2018-11-11,"7454200,73269778"
2018-11-12,"7922843,74397331"
2018-11-13,"7948393,56186871"
2018-11-14,"8736433,67665984"
2018-11-15,"8494988,12925166"
2018-11-16,"8811005,38727798"
2018-11-17,"8772010,872734"
2018-11-18,"8345145,91976062"
2018-11-19,"9070596,73362806"
2018-11-20,"9102236,39051881"
2018-11-21,"8685764,99699078"
2018-11-22,"9279315,14862818"
2018-11-23,"9115396,74538454"
2018-11-24,"9645094,48804039"
2018-11-25,"9401738,88703053"
2018-11-26,"9604993,6912778"
2018-11-27,"9353719,59177819"
2018-11-28,"8873997,68719845"
2018-11-29,"8866503,61491933"
2018-11-30,"9311248,14013212"
2018-12-01,"9033239,52981188"
2018-12-02,"9180465,8192532"
2018-12-03,"9642011,42834612"
2018-12-04,"9301828,00735819"
2018-12-05,"10205620,5360473"
2018-12-06,"10385289,8285419"
2018-12-07,"10231371,9079311"
2018-12-08,"10088890,2820089"
2018-12-09,"10030650,7647046"
2018-12-10,"10134520,9872654"
2018-12-11,"10199084,3866476"
2018-12-12,"10021555,0900725"
2018-12-13,"10445442,46944"
2018-12-14,"10462452,9404234"
2018-12-15,"10447573,5895742"
2018-12-16,"10423080,054052"
2018-12-17,"9620697,78888557"
2018-12-18,"9347459,40265484"
2018-12-19,"9479292,50113997"
2018-12-20,"7901608,79354918"
2018-12-21,"8965062,7419415"
2018-12-22,"8236927,18916871"
2018-12-23,"8395139,6672119"
2018-12-24,"8141421,22368289"
2018-12-25,"9242065,46424006"
2018-12-26,"9084587,39196756"
2018-12-27,"9843160,53430002"
2018-12-28,"8702173,12152886"
2018-12-29,"9217261,57686784"
2018-12-30,"9036548,10720306"
2018-12-31,"9706982,21673682"
2019-01-01,"8998687,19970401"
2019-01-02,"8554616,04984177"
2019-01-03,"9179359,58121535"
2019-01-04,"8962212,2709538"
2019-01-05,"9149767,0122293"
2019-01-06,"7713104,63839205"
2019-01-07,"7937137,81812556"
2019-01-08,"7951376,06253453"
2019-01-09,"7962860,21695417"
2019-01-10,"9932043,38173688"
2019-01-11,"9755880,55316573"
2019-01-12,"10051945,9115813"
2019-01-13,"10159592,4244115"
2019-01-14,"9582311,77987528"
2019-01-15,"10103264,4134597"
2019-01-16,"10019708,838973"
2019-01-17,"9562579,01511843"
2019-01-18,"9928007,67490196"
2019-01-19,"9211968,62541162"
2019-01-20,"10176856,4427882"
2019-01-21,"10248661,045299"
2019-01-22,"10042165,1541604"
2019-01-23,"10165364,5011962"
2019-01-24,"10006785,7532693"
2019-01-25,"9935702,08799674"
2019-01-26,"9973385,99614153"
2019-01-27,"10186377,3023001"
2019-01-28,"10371167,4528505"
2019-01-29,"10438952,7906086"
2019-01-30,"10183831,1814041"
2019-01-31,"10400588,3849001"
2019-02-01,"10077689,0730934"
2019-02-02,"9849224,72749932"
2019-02-03,"10352710,1733967"
2019-02-04,"10394325,5499133"
2019-02-05,"10201453,7800324"
2019-02-06,"10567693,3940392"
2019-02-07,"10691240,202446"
2019-02-08,"9084557,68348699"
2019-02-09,"9084026,92529848"
2019-02-10,"8776406,25187484"
2019-02-11,"9485577,64635298"
2019-02-12,"9273716,10247707"
2019-02-13,"9447171,76789846"
2019-02-14,"9687503,62098384"
2019-02-15,"9679360,6999901"
2019-02-16,"9447199,22144462"
2019-02-17,"8886467,27936858"
2019-02-18,"7625216,4194091"
2019-02-19,"7650823,85236584"
2019-02-20,"7010093,5682591"
2019-02-21,"7658412,58997882"
2019-02-22,"6992659,83840027"
2019-02-23,"6615378,26806726"
2019-02-24,"8486107,7510382"
2019-02-25,"8084044,69516018"
2019-02-26,"8229747,45969571"
2019-02-27,"8350155,52326006"
2019-02-28,"8373556,73448952"
2019-03-01,"8415961,01850554"
2019-03-02,"8248593,42498315"
2019-03-03,"8669407,79675053"
2019-03-04,"9088489,27595547"
2019-03-05,"7656427,93146146"
2019-03-06,"7669652,14189205"
2019-03-07,"7681532,81533442"
2019-03-08,"7915465,81672997"
2019-03-09,"7299952,50397851"
2019-03-10,"7362128,99024752"
2019-03-11,"7869061,25685526"
2019-03-12,"7819587,55932562"
2019-03-13,"7922699,99295022"
2019-03-14,"7636939,11863729"
2019-03-15,"7252599,01833025"
2019-03-16,"6533414,12448061"
2019-03-17,"6689603,1449013"
2019-03-18,"6679914,71643255"
2019-03-19,"6439867,99403878"
2019-03-20,"6384730,42768336"
2019-03-21,"6904010,93420343"
2019-03-22,"7114395,53830788"
2019-03-23,"6831837,86011594"
2019-03-24,"7111024,40702326"
2019-03-25,"7775436,67186635"
2019-03-26,"7564189,09826012"
2019-03-27,"6335822,52581089"
2019-03-28,"6606466,14532072"
2019-03-29,"6446301,67490002"
2019-03-30,"6286383,35931909"
2019-03-31,"6393901,79933797"
2019-04-01,"6237758,36376028"
2019-04-02,"5682093,17110762"
2019-04-03,"5841747,94041988"
2019-04-04,"5955414,67664313"
2019-04-05,"5673967,7386374"
2019-04-06,"5671909,66740658"
2019-04-07,"5613966,29932625"
2019-04-08,"5614437,28932859"
2019-04-09,"5913131,27396237"
2019-04-10,"5565520,08797362"
2019-04-11,"6112100,86048939"
2019-04-12,"5964585,27902225"
2019-04-13,"5990815,38077596"
2019-04-14,"5782195,17904497"
2019-04-15,"6130752,18165108"
2019-04-16,"5581607,80825856"
2019-04-17,"5574840,54852724"
2019-04-18,"5532577,94939729"
2019-04-19,"5493255,3821552"
2019-04-20,"5496546,32867564"
2019-04-21,"5552259,08623887"
2019-04-22,"5452819,76340754"
2019-04-23,"5528353,1145668"
2019-04-24,"5666520,8579248"
2019-04-25,"6385459,85499721"
2019-04-26,"6059534,28800196"
2019-04-27,"6144680,76864422"
2019-04-28,"5935639,79676287"
2019-04-29,"6293436,74850764"
2019-04-30,"5603647,99679409"
2019-05-01,"5480852,35004418"
2019-05-02,"5401022,21654659"
2019-05-03,"5134738,8481238"
2019-05-04,"5039378,94711501"
2019-05-05,"5157285,22504261"
2019-05-06,"5388627,39628081"
2019-05-07,"5327181,93832454"
2019-05-08,"4909135,27640732"
2019-05-09,"4824992,02853867"
2019-05-10,"4567121,18948911"
2019-05-11,"3199010,14836434"
2019-05-12,"3500666,03863792"
2019-05-13,"2833521,57169943"
2019-05-14,"2820256,80874777"
2019-05-15,"2541196,23741334"
2019-05-16,"3399479,66716637"
2019-05-17,"3746085,20434508"
2019-05-18,"4010795,93858868"
2019-05-19,"2513898,78000517"
2019-05-20,"2960774,85666504"
2019-05-21,"3071823,93604801"
2019-05-22,"3772019,37623082"
2019-05-23,"3418134,75731408"
2019-05-24,"2952516,32408793"
2019-05-25,"2795027,27706043"
2019-05-26,"2094492,50627685"
2019-05-27,"2092356,2459311"
2019-05-28,"2315485,87308212"
2019-05-29,"2430903,25605142"
2019-05-30,"2989928,58962662"
2019-05-31,"2600298,68424724"
2019-06-01,"2640728,43892539"
2019-06-02,"2141619,68877892"
2019-06-03,"3400794,391032"
2019-06-04,"4400246,45806889"
2019-06-05,"4240468,32973413"
2019-06-06,"4189223,06378006"
2019-06-07,"3351734,21977502"
2019-06-08,"3673743,5309904"
2019-06-09,"4624708,26519879"
2019-06-10,"3340010,99470583"
2019-06-11,"3733169,29100354"
2019-06-12,"3070307,0054459"
2019-06-13,"2889984,58596348"
2019-06-14,"2156208,44251048"
2019-06-15,"1912258,40506629"
2019-06-16,"2010016,61642893"
2019-06-17,"1695459,16914229"
2019-06-18,"2158420,31711139"
2019-06-19,"1784461,03570636"
2019-06-20,"1651601,93768733"
2019-06-21,"1352189,86701765"
2019-06-22,"1447513,03157518"
2019-06-23,"1297492,39770208"
2019-06-24,"1172621,97661645"
2019-06-25,"862375,89027599"
2019-06-26,"866143,80927285"
2019-06-27,"1592159,09341253"
2019-06-28,"1021130,5901902"
2019-06-29,"1226229,88968676"
2019-06-30,"2185474,95176141"
2019-07-01,"2306673,02587307"
2019-07-02,"1893532,19153896"
2019-07-03,"1081053,78625615"
2019-07-04,"1933339,92041547"
2019-07-05,"2068021,83408545"
2019-07-06,"1978404,57946325"
2019-07-07,"1546454,90559139"
2019-07-08,"995946,33319243"
2019-07-09,"1002524,55381982"
2019-07-10,"1434948,64313337"
2019-07-11,"2126663,24486957"
2019-07-12,"1483513,42283402"
2019-07-13,"2084686,82328351"
2019-07-14,"3045711,59287022"
2019-07-15,"2519242,37303688"
2019-07-16,"3477377,79822007"
2019-07-17,"3367482,41956165"
2019-07-18,"2600964,90809591"
2019-07-19,"2774616,57566445"
2019-07-20,"2464261,41377229"
2019-07-21,"2642750,50333741"
2019-07-22,"3109755,68468513"
2019-07-23,"3479038,60251047"
2019-07-24,"3412074,13753424"
2019-07-25,"3379034,52905737"
2019-07-26,"3354256,30338216"
2019-07-27,"3740971,70996312"
2019-07-28,"3687166,86394467"
2019-07-29,"3858510,70399537"
2019-07-30,"3569461,87928563"
2019-07-31,"2975548,45712215"
2019-08-01,"2638969,8063529"
2019-08-02,"2578248,23937416"
2019-08-03,"2189662,88165864"
2019-08-04,"2016650,20821376"
2019-08-05,"1315545,53692986"
2019-08-06,"1993090,42382574"
2019-08-07,"1192078,90434116"
2019-08-08,"1188767,91040637"
2019-08-09,"1303464,64187333"
2019-08-10,"2381992,86209479"
2019-08-11,"2089362,36869502"
2019-08-12,"2295871,02921862"
2019-08-13,"2856663,22193815"
2019-08-14,"3700482,87622732"
2019-08-15,"3386487,39307868"
2019-08-16,"3368321,46199767"
2019-08-17,"3405618,99673769"
2019-08-18,"3342134,14383491"
2019-08-19,"2449787,89747825"
2019-08-20,"2677515,92518139"
2019-08-21,"3654274,00464653"
2019-08-22,"3674973,86638643"
2019-08-23,"3145159,74022471"
2019-08-24,"3627337,75933118"
2019-08-25,"3665603,374986"
2019-08-26,"3171005,84506087"
2019-08-27,"3488663,51926922"
2019-08-28,"4383879,98830987"
2019-08-29,"4696363,33806518"
2019-08-30,"4377183,23543257"
2019-08-31,"4301864,62854382"
2019-09-01,"4080656,72036449"
2019-09-02,"3073067,73419404"
2019-09-03,"2766582,02664292"
2019-09-04,"2827250,01497089"
2019-09-05,"2781580,60833542"
2019-09-06,"3498153,31932607"
2019-09-07,"3166181,08414892"
2019-09-08,"3313183,37145028"
2019-09-09,"3612657,27716897"
2019-09-10,"4049797,8899796"
2019-09-11,"3724552,13920689"
2019-09-12,"3126670,21379137"
2019-09-13,"3378179,81046109"
2019-09-14,"3369321,85088881"
2019-09-15,"3408166,0546107"
2019-09-16,"3676375,62843642"
2019-09-17,"3789723,42441998"
2019-09-18,"3946155,95248104"
2019-09-19,"3527672,1171569"
2019-09-20,"3915890,3370852"
