Date,addresses/new_non_zero_count
2014-08-14,"105435,0"
2014-08-15,"100740,0"
2014-08-16,"99012,0"
2014-08-17,"81265,0"
2014-08-18,"104467,0"
2014-08-19,"107722,0"
2014-08-20,"108713,0"
2014-08-21,"106047,0"
2014-08-22,"100294,0"
2014-08-23,"81434,0"
2014-08-24,"83913,0"
2014-08-25,"98319,0"
2014-08-26,"106891,0"
2014-08-27,"102408,0"
2014-08-28,"98484,0"
2014-08-29,"89179,0"
2014-08-30,"80397,0"
2014-08-31,"77917,0"
2014-09-01,"91897,0"
2014-09-02,"98512,0"
2014-09-03,"94118,0"
2014-09-04,"101962,0"
2014-09-05,"101651,0"
2014-09-06,"82372,0"
2014-09-07,"91573,0"
2014-09-08,"105357,0"
2014-09-09,"117326,0"
2014-09-10,"106270,0"
2014-09-11,"96218,0"
2014-09-12,"98837,0"
2014-09-13,"84279,0"
2014-09-14,"98652,0"
2014-09-15,"103157,0"
2014-09-16,"124088,0"
2014-09-17,"108434,0"
2014-09-18,"108086,0"
2014-09-19,"94519,0"
2014-09-20,"85455,0"
2014-09-21,"68842,0"
2014-09-22,"105784,0"
2014-09-23,"109763,0"
2014-09-24,"102029,0"
2014-09-25,"109280,0"
2014-09-26,"99839,0"
2014-09-27,"86034,0"
2014-09-28,"87381,0"
2014-09-29,"104748,0"
2014-09-30,"112563,0"
2014-10-01,"118271,0"
2014-10-02,"105189,0"
2014-10-03,"83334,0"
2014-10-04,"72114,0"
2014-10-05,"90122,0"
2014-10-06,"99474,0"
2014-10-07,"111650,0"
2014-10-08,"112582,0"
2014-10-09,"109178,0"
2014-10-10,"110069,0"
2014-10-11,"87493,0"
2014-10-12,"85100,0"
2014-10-13,"112977,0"
2014-10-14,"118540,0"
2014-10-15,"118828,0"
2014-10-16,"110265,0"
2014-10-17,"107936,0"
2014-10-18,"88789,0"
2014-10-19,"85393,0"
2014-10-20,"111094,0"
2014-10-21,"120450,0"
2014-10-22,"113431,0"
2014-10-23,"116363,0"
2014-10-24,"110395,0"
2014-10-25,"94054,0"
2014-10-26,"90400,0"
2014-10-27,"120102,0"
2014-10-28,"115893,0"
2014-10-29,"119899,0"
2014-10-30,"121618,0"
2014-10-31,"115957,0"
2014-11-01,"91265,0"
2014-11-02,"103698,0"
2014-11-03,"119227,0"
2014-11-04,"118013,0"
2014-11-05,"118689,0"
2014-11-06,"123195,0"
2014-11-07,"107644,0"
2014-11-08,"88562,0"
2014-11-09,"97970,0"
2014-11-10,"112832,0"
2014-11-11,"115349,0"
2014-11-12,"135393,0"
2014-11-13,"124540,0"
2014-11-14,"120232,0"
2014-11-15,"96460,0"
2014-11-16,"94560,0"
2014-11-17,"117301,0"
2014-11-18,"118274,0"
2014-11-19,"115337,0"
2014-11-20,"124453,0"
2014-11-21,"111624,0"
2014-11-22,"97972,0"
2014-11-23,"92763,0"
2014-11-24,"106960,0"
2014-11-25,"118263,0"
2014-11-26,"115711,0"
2014-11-27,"117815,0"
2014-11-28,"113136,0"
2014-11-29,"98859,0"
2014-11-30,"107011,0"
2014-12-01,"115541,0"
2014-12-02,"144270,0"
2014-12-03,"130406,0"
2014-12-04,"128079,0"
2014-12-05,"121473,0"
2014-12-06,"99219,0"
2014-12-07,"95784,0"
2014-12-08,"131024,0"
2014-12-09,"126926,0"
2014-12-10,"127245,0"
2014-12-11,"119440,0"
2014-12-12,"120821,0"
2014-12-13,"106682,0"
2014-12-14,"116471,0"
2014-12-15,"131967,0"
2014-12-16,"151265,0"
2014-12-17,"149159,0"
2014-12-18,"133123,0"
2014-12-19,"116445,0"
2014-12-20,"125232,0"
2014-12-21,"109472,0"
2014-12-22,"139075,0"
2014-12-23,"137218,0"
2014-12-24,"108387,0"
2014-12-25,"84871,0"
2014-12-26,"98421,0"
2014-12-27,"103599,0"
2014-12-28,"102413,0"
2014-12-29,"108203,0"
2014-12-30,"113928,0"
2014-12-31,"101265,0"
2015-01-01,"72699,0"
2015-01-02,"103865,0"
2015-01-03,"109711,0"
2015-01-04,"112151,0"
2015-01-05,"127095,0"
2015-01-06,"121392,0"
2015-01-07,"119633,0"
2015-01-08,"131134,0"
2015-01-09,"128152,0"
2015-01-10,"124208,0"
2015-01-11,"111235,0"
2015-01-12,"123559,0"
2015-01-13,"146362,0"
2015-01-14,"156997,0"
2015-01-15,"159987,0"
2015-01-16,"139288,0"
2015-01-17,"134555,0"
2015-01-18,"114518,0"
2015-01-19,"130802,0"
2015-01-20,"130972,0"
2015-01-21,"132051,0"
2015-01-22,"129544,0"
2015-01-23,"116517,0"
2015-01-24,"104273,0"
2015-01-25,"124436,0"
2015-01-26,"140919,0"
2015-01-27,"141229,0"
2015-01-28,"97735,0"
2015-01-29,"111080,0"
2015-01-30,"97313,0"
2015-01-31,"134072,0"
2015-02-01,"110767,0"
2015-02-02,"118375,0"
2015-02-03,"136256,0"
2015-02-04,"131841,0"
2015-02-05,"120378,0"
2015-02-06,"121249,0"
2015-02-07,"105830,0"
2015-02-08,"108857,0"
2015-02-09,"127117,0"
2015-02-10,"123322,0"
2015-02-11,"128947,0"
2015-02-12,"128291,0"
2015-02-13,"166679,0"
2015-02-14,"123939,0"
2015-02-15,"124984,0"
2015-02-16,"133415,0"
2015-02-17,"145271,0"
2015-02-18,"133676,0"
2015-02-19,"116574,0"
2015-02-20,"125622,0"
2015-02-21,"117828,0"
2015-02-22,"111789,0"
2015-02-23,"131230,0"
2015-02-24,"132659,0"
2015-02-25,"133735,0"
2015-02-26,"130919,0"
2015-02-27,"131092,0"
2015-02-28,"110458,0"
2015-03-01,"115285,0"
2015-03-02,"143921,0"
2015-03-03,"148552,0"
2015-03-04,"132238,0"
2015-03-05,"144723,0"
2015-03-06,"125970,0"
2015-03-07,"111378,0"
2015-03-08,"100841,0"
2015-03-09,"130087,0"
2015-03-10,"140686,0"
2015-03-11,"140458,0"
2015-03-12,"133058,0"
2015-03-13,"128158,0"
2015-03-14,"119985,0"
2015-03-15,"101788,0"
2015-03-16,"129915,0"
2015-03-17,"124775,0"
2015-03-18,"120640,0"
2015-03-19,"131667,0"
2015-03-20,"131976,0"
2015-03-21,"112010,0"
2015-03-22,"112881,0"
2015-03-23,"131830,0"
2015-03-24,"121303,0"
2015-03-25,"125436,0"
2015-03-26,"122877,0"
2015-03-27,"126718,0"
2015-03-28,"107429,0"
2015-03-29,"109199,0"
2015-03-30,"138436,0"
2015-03-31,"146888,0"
2015-04-01,"159906,0"
2015-04-02,"150301,0"
2015-04-03,"129840,0"
2015-04-04,"112223,0"
2015-04-05,"104727,0"
2015-04-06,"128877,0"
2015-04-07,"142875,0"
2015-04-08,"145711,0"
2015-04-09,"142243,0"
2015-04-10,"141715,0"
2015-04-11,"123549,0"
2015-04-12,"108969,0"
2015-04-13,"143355,0"
2015-04-14,"137747,0"
2015-04-15,"124091,0"
2015-04-16,"123370,0"
2015-04-17,"121364,0"
2015-04-18,"107769,0"
2015-04-19,"105314,0"
2015-04-20,"129221,0"
2015-04-21,"135085,0"
2015-04-22,"139053,0"
2015-04-23,"137115,0"
2015-04-24,"134319,0"
2015-04-25,"120037,0"
2015-04-26,"113484,0"
2015-04-27,"137433,0"
2015-04-28,"138624,0"
2015-04-29,"145051,0"
2015-04-30,"139530,0"
2015-05-01,"123632,0"
2015-05-02,"120633,0"
2015-05-03,"98853,0"
2015-05-04,"128101,0"
2015-05-05,"145584,0"
2015-05-06,"148616,0"
2015-05-07,"142856,0"
2015-05-08,"141782,0"
2015-05-09,"116960,0"
2015-05-10,"107359,0"
2015-05-11,"142592,0"
2015-05-12,"147133,0"
2015-05-13,"137015,0"
2015-05-14,"133789,0"
2015-05-15,"133325,0"
2015-05-16,"126350,0"
2015-05-17,"105442,0"
2015-05-18,"123903,0"
2015-05-19,"141091,0"
2015-05-20,"139790,0"
2015-05-21,"129167,0"
2015-05-22,"130866,0"
2015-05-23,"106249,0"
2015-05-24,"117526,0"
2015-05-25,"129085,0"
2015-05-26,"140431,0"
2015-05-27,"141840,0"
2015-05-28,"139761,0"
2015-05-29,"159402,0"
2015-05-30,"163372,0"
2015-05-31,"136818,0"
2015-06-01,"170631,0"
2015-06-02,"169879,0"
2015-06-03,"168780,0"
2015-06-04,"156440,0"
2015-06-05,"147767,0"
2015-06-06,"125102,0"
2015-06-07,"107852,0"
2015-06-08,"115548,0"
2015-06-09,"155624,0"
2015-06-10,"192036,0"
2015-06-11,"161386,0"
2015-06-12,"166810,0"
2015-06-13,"129095,0"
2015-06-14,"140831,0"
2015-06-15,"174360,0"
2015-06-16,"156823,0"
2015-06-17,"182691,0"
2015-06-18,"161908,0"
2015-06-19,"167981,0"
2015-06-20,"126704,0"
2015-06-21,"119415,0"
2015-06-22,"143677,0"
2015-06-23,"168194,0"
2015-06-24,"150210,0"
2015-06-25,"117381,0"
2015-06-26,"169677,0"
2015-06-27,"149291,0"
2015-06-28,"124027,0"
2015-06-29,"153085,0"
2015-06-30,"186677,0"
2015-07-01,"171093,0"
2015-07-02,"186641,0"
2015-07-03,"169804,0"
2015-07-04,"135535,0"
2015-07-05,"152765,0"
2015-07-06,"207881,0"
2015-07-07,"208141,0"
2015-07-08,"211758,0"
2015-07-09,"188760,0"
2015-07-10,"189298,0"
2015-07-11,"170741,0"
2015-07-12,"163128,0"
2015-07-13,"163594,0"
2015-07-14,"156297,0"
2015-07-15,"151087,0"
2015-07-16,"147597,0"
2015-07-17,"140546,0"
2015-07-18,"127382,0"
2015-07-19,"116045,0"
2015-07-20,"162259,0"
2015-07-21,"183610,0"
2015-07-22,"173951,0"
2015-07-23,"145672,0"
2015-07-24,"146905,0"
2015-07-25,"124521,0"
2015-07-26,"125517,0"
2015-07-27,"150434,0"
2015-07-28,"154439,0"
2015-07-29,"186426,0"
2015-07-30,"161339,0"
2015-07-31,"171377,0"
2015-08-01,"149232,0"
2015-08-02,"125714,0"
2015-08-03,"148841,0"
2015-08-04,"169884,0"
2015-08-05,"175285,0"
2015-08-06,"164354,0"
2015-08-07,"146370,0"
2015-08-08,"135445,0"
2015-08-09,"108041,0"
2015-08-10,"145061,0"
2015-08-11,"148776,0"
2015-08-12,"156114,0"
2015-08-13,"153064,0"
2015-08-14,"149215,0"
2015-08-15,"133137,0"
2015-08-16,"121284,0"
2015-08-17,"152258,0"
2015-08-18,"162352,0"
2015-08-19,"160228,0"
2015-08-20,"150948,0"
2015-08-21,"163653,0"
2015-08-22,"160983,0"
2015-08-23,"132213,0"
2015-08-24,"161851,0"
2015-08-25,"155998,0"
2015-08-26,"155265,0"
2015-08-27,"157109,0"
2015-08-28,"160607,0"
2015-08-29,"142995,0"
2015-08-30,"127562,0"
2015-08-31,"158971,0"
2015-09-01,"165984,0"
2015-09-02,"176807,0"
2015-09-03,"165324,0"
2015-09-04,"140105,0"
2015-09-05,"160650,0"
2015-09-06,"137809,0"
2015-09-07,"172497,0"
2015-09-08,"184012,0"
2015-09-09,"178600,0"
2015-09-10,"162582,0"
2015-09-11,"186378,0"
2015-09-12,"148976,0"
2015-09-13,"136864,0"
2015-09-14,"165121,0"
2015-09-15,"173677,0"
2015-09-16,"166784,0"
2015-09-17,"172711,0"
2015-09-18,"169977,0"
2015-09-19,"144080,0"
2015-09-20,"163052,0"
2015-09-21,"205811,0"
2015-09-22,"206390,0"
2015-09-23,"162170,0"
2015-09-24,"161244,0"
2015-09-25,"163639,0"
2015-09-26,"140859,0"
2015-09-27,"133054,0"
2015-09-28,"163833,0"
2015-09-29,"178536,0"
2015-09-30,"163508,0"
2015-10-01,"158251,0"
2015-10-02,"164283,0"
2015-10-03,"138097,0"
2015-10-04,"117637,0"
2015-10-05,"135370,0"
2015-10-06,"150756,0"
2015-10-07,"159347,0"
2015-10-08,"178804,0"
2015-10-09,"129581,0"
2015-10-10,"144590,0"
2015-10-11,"114347,0"
2015-10-12,"140604,0"
2015-10-13,"145358,0"
2015-10-14,"165745,0"
2015-10-15,"199779,0"
2015-10-16,"177353,0"
2015-10-17,"170687,0"
2015-10-18,"150129,0"
2015-10-19,"182572,0"
2015-10-20,"189956,0"
2015-10-21,"189330,0"
2015-10-22,"184776,0"
2015-10-23,"182474,0"
2015-10-24,"185479,0"
2015-10-25,"168272,0"
2015-10-26,"164179,0"
2015-10-27,"176728,0"
2015-10-28,"178014,0"
2015-10-29,"182207,0"
2015-10-30,"189623,0"
2015-10-31,"181241,0"
2015-11-01,"169685,0"
2015-11-02,"202715,0"
2015-11-03,"237515,0"
2015-11-04,"265096,0"
2015-11-05,"228340,0"
2015-11-06,"211531,0"
2015-11-07,"192621,0"
2015-11-08,"182728,0"
2015-11-09,"196682,0"
2015-11-10,"198473,0"
2015-11-11,"195207,0"
2015-11-12,"190213,0"
2015-11-13,"188292,0"
2015-11-14,"179609,0"
2015-11-15,"175518,0"
2015-11-16,"194167,0"
2015-11-17,"202673,0"
2015-11-18,"219712,0"
2015-11-19,"191642,0"
2015-11-20,"186434,0"
2015-11-21,"182139,0"
2015-11-22,"161985,0"
2015-11-23,"177090,0"
2015-11-24,"195301,0"
2015-11-25,"188472,0"
2015-11-26,"193859,0"
2015-11-27,"180545,0"
2015-11-28,"192933,0"
2015-11-29,"146065,0"
2015-11-30,"230417,0"
2015-12-01,"219973,0"
2015-12-02,"224812,0"
2015-12-03,"189606,0"
2015-12-04,"201677,0"
2015-12-05,"224737,0"
2015-12-06,"199844,0"
2015-12-07,"220900,0"
2015-12-08,"229191,0"
2015-12-09,"271309,0"
2015-12-10,"293034,0"
2015-12-11,"264591,0"
2015-12-12,"277607,0"
2015-12-13,"223722,0"
2015-12-14,"267696,0"
2015-12-15,"261672,0"
2015-12-16,"254307,0"
2015-12-17,"245116,0"
2015-12-18,"244758,0"
2015-12-19,"252989,0"
2015-12-20,"225370,0"
2015-12-21,"254723,0"
2015-12-22,"248114,0"
2015-12-23,"253460,0"
2015-12-24,"237056,0"
2015-12-25,"195104,0"
2015-12-26,"187000,0"
2015-12-27,"172001,0"
2015-12-28,"201780,0"
2015-12-29,"211750,0"
2015-12-30,"206470,0"
2015-12-31,"182179,0"
2016-01-01,"145528,0"
2016-01-02,"181390,0"
2016-01-03,"172920,0"
2016-01-04,"214810,0"
2016-01-05,"221131,0"
2016-01-06,"205167,0"
2016-01-07,"226692,0"
2016-01-08,"216202,0"
2016-01-09,"221115,0"
2016-01-10,"203417,0"
2016-01-11,"231149,0"
2016-01-12,"236785,0"
2016-01-13,"223170,0"
2016-01-14,"223873,0"
2016-01-15,"220897,0"
2016-01-16,"254062,0"
2016-01-17,"246802,0"
2016-01-18,"252982,0"
2016-01-19,"210731,0"
2016-01-20,"269194,0"
2016-01-21,"272176,0"
2016-01-22,"259713,0"
2016-01-23,"236432,0"
2016-01-24,"236103,0"
2016-01-25,"274372,0"
2016-01-26,"287517,0"
2016-01-27,"279207,0"
2016-01-28,"293254,0"
2016-01-29,"293274,0"
2016-01-30,"249856,0"
2016-01-31,"223724,0"
2016-02-01,"280629,0"
2016-02-02,"322860,0"
2016-02-03,"247562,0"
2016-02-04,"248311,0"
2016-02-05,"272569,0"
2016-02-06,"265518,0"
2016-02-07,"272588,0"
2016-02-08,"261544,0"
2016-02-09,"276637,0"
2016-02-10,"274343,0"
2016-02-11,"279254,0"
2016-02-12,"266698,0"
2016-02-13,"238371,0"
2016-02-14,"226306,0"
2016-02-15,"260749,0"
2016-02-16,"258485,0"
2016-02-17,"290813,0"
2016-02-18,"268864,0"
2016-02-19,"266272,0"
2016-02-20,"256778,0"
2016-02-21,"237537,0"
2016-02-22,"281800,0"
2016-02-23,"281697,0"
2016-02-24,"245855,0"
2016-02-25,"264518,0"
2016-02-26,"243175,0"
2016-02-27,"233325,0"
2016-02-28,"269344,0"
2016-02-29,"279271,0"
2016-03-01,"287568,0"
2016-03-02,"299552,0"
2016-03-03,"237411,0"
2016-03-04,"231294,0"
2016-03-05,"248257,0"
2016-03-06,"179107,0"
2016-03-07,"205091,0"
2016-03-08,"234811,0"
2016-03-09,"220717,0"
2016-03-10,"223217,0"
2016-03-11,"220422,0"
2016-03-12,"196516,0"
2016-03-13,"181385,0"
2016-03-14,"218784,0"
2016-03-15,"228028,0"
2016-03-16,"244745,0"
2016-03-17,"240987,0"
2016-03-18,"234138,0"
2016-03-19,"206161,0"
2016-03-20,"207820,0"
2016-03-21,"223171,0"
2016-03-22,"235751,0"
2016-03-23,"221312,0"
2016-03-24,"215570,0"
2016-03-25,"200694,0"
2016-03-26,"179322,0"
2016-03-27,"175069,0"
2016-03-28,"212024,0"
2016-03-29,"219340,0"
2016-03-30,"225363,0"
2016-03-31,"220148,0"
2016-04-01,"228033,0"
2016-04-02,"204903,0"
2016-04-03,"199526,0"
2016-04-04,"237721,0"
2016-04-05,"235848,0"
2016-04-06,"241663,0"
2016-04-07,"232527,0"
2016-04-08,"225591,0"
2016-04-09,"211233,0"
2016-04-10,"200421,0"
2016-04-11,"230428,0"
2016-04-12,"255528,0"
2016-04-13,"241141,0"
2016-04-14,"240589,0"
2016-04-15,"220995,0"
2016-04-16,"199902,0"
2016-04-17,"211892,0"
2016-04-18,"229748,0"
2016-04-19,"241409,0"
2016-04-20,"236507,0"
2016-04-21,"239508,0"
2016-04-22,"228679,0"
2016-04-23,"201689,0"
2016-04-24,"199886,0"
2016-04-25,"237672,0"
2016-04-26,"265262,0"
2016-04-27,"246366,0"
2016-04-28,"233167,0"
2016-04-29,"248819,0"
2016-04-30,"220758,0"
2016-05-01,"190714,0"
2016-05-02,"215762,0"
2016-05-03,"222591,0"
2016-05-04,"216958,0"
2016-05-05,"214432,0"
2016-05-06,"214989,0"
2016-05-07,"193044,0"
2016-05-08,"183364,0"
2016-05-09,"224435,0"
2016-05-10,"232138,0"
2016-05-11,"224970,0"
2016-05-12,"220272,0"
2016-05-13,"219933,0"
2016-05-14,"201211,0"
2016-05-15,"186172,0"
2016-05-16,"233618,0"
2016-05-17,"228539,0"
2016-05-18,"234722,0"
2016-05-19,"219019,0"
2016-05-20,"205104,0"
2016-05-21,"191131,0"
2016-05-22,"176868,0"
2016-05-23,"220330,0"
2016-05-24,"235069,0"
2016-05-25,"235385,0"
2016-05-26,"223188,0"
2016-05-27,"231655,0"
2016-05-28,"212858,0"
2016-05-29,"187801,0"
2016-05-30,"221349,0"
2016-05-31,"226702,0"
2016-06-01,"241984,0"
2016-06-02,"233295,0"
2016-06-03,"241706,0"
2016-06-04,"200854,0"
2016-06-05,"196131,0"
2016-06-06,"235941,0"
2016-06-07,"246021,0"
2016-06-08,"237957,0"
2016-06-09,"253173,0"
2016-06-10,"243463,0"
2016-06-11,"217935,0"
2016-06-12,"215516,0"
2016-06-13,"260602,0"
2016-06-14,"256777,0"
2016-06-15,"272736,0"
2016-06-16,"277533,0"
2016-06-17,"270576,0"
2016-06-18,"244420,0"
2016-06-19,"222856,0"
2016-06-20,"265089,0"
2016-06-21,"268803,0"
2016-06-22,"249235,0"
2016-06-23,"261294,0"
2016-06-24,"256534,0"
2016-06-25,"221625,0"
2016-06-26,"194844,0"
2016-06-27,"234512,0"
2016-06-28,"248560,0"
2016-06-29,"239707,0"
2016-06-30,"252446,0"
2016-07-01,"231671,0"
2016-07-02,"216007,0"
2016-07-03,"194232,0"
2016-07-04,"233483,0"
2016-07-05,"236211,0"
2016-07-06,"239340,0"
2016-07-07,"242063,0"
2016-07-08,"225259,0"
2016-07-09,"208128,0"
2016-07-10,"183058,0"
2016-07-11,"232450,0"
2016-07-12,"242724,0"
2016-07-13,"232923,0"
2016-07-14,"233885,0"
2016-07-15,"229791,0"
2016-07-16,"206238,0"
2016-07-17,"186229,0"
2016-07-18,"234079,0"
2016-07-19,"228428,0"
2016-07-20,"239129,0"
2016-07-21,"224952,0"
2016-07-22,"229590,0"
2016-07-23,"203286,0"
2016-07-24,"190716,0"
2016-07-25,"241479,0"
2016-07-26,"247378,0"
2016-07-27,"241495,0"
2016-07-28,"240509,0"
2016-07-29,"230008,0"
2016-07-30,"205072,0"
2016-07-31,"198239,0"
2016-08-01,"240714,0"
2016-08-02,"269215,0"
2016-08-03,"258904,0"
2016-08-04,"245544,0"
2016-08-05,"245330,0"
2016-08-06,"213754,0"
2016-08-07,"192456,0"
2016-08-08,"242012,0"
2016-08-09,"250578,0"
2016-08-10,"260916,0"
2016-08-11,"267853,0"
2016-08-12,"247875,0"
2016-08-13,"223590,0"
2016-08-14,"205806,0"
2016-08-15,"217327,0"
2016-08-16,"270020,0"
2016-08-17,"262011,0"
2016-08-18,"262388,0"
2016-08-19,"261845,0"
2016-08-20,"245108,0"
2016-08-21,"210787,0"
2016-08-22,"253931,0"
2016-08-23,"265732,0"
2016-08-24,"262583,0"
2016-08-25,"250959,0"
2016-08-26,"249721,0"
2016-08-27,"228548,0"
2016-08-28,"202158,0"
2016-08-29,"237689,0"
2016-08-30,"278257,0"
2016-08-31,"259831,0"
2016-09-01,"256918,0"
2016-09-02,"248445,0"
2016-09-03,"231430,0"
2016-09-04,"216702,0"
2016-09-05,"262305,0"
2016-09-06,"267234,0"
2016-09-07,"280223,0"
2016-09-08,"271008,0"
2016-09-09,"263421,0"
2016-09-10,"239328,0"
2016-09-11,"233200,0"
2016-09-12,"255730,0"
2016-09-13,"276579,0"
2016-09-14,"271031,0"
2016-09-15,"269255,0"
2016-09-16,"247559,0"
2016-09-17,"259321,0"
2016-09-18,"224851,0"
2016-09-19,"264848,0"
2016-09-20,"286269,0"
2016-09-21,"278434,0"
2016-09-22,"266957,0"
2016-09-23,"267450,0"
2016-09-24,"244963,0"
2016-09-25,"234241,0"
2016-09-26,"282476,0"
2016-09-27,"295434,0"
2016-09-28,"292516,0"
2016-09-29,"300504,0"
2016-09-30,"302457,0"
2016-10-01,"264387,0"
2016-10-02,"234929,0"
2016-10-03,"318372,0"
2016-10-04,"330224,0"
2016-10-05,"321640,0"
2016-10-06,"336396,0"
2016-10-07,"319944,0"
2016-10-08,"300107,0"
2016-10-09,"253965,0"
2016-10-10,"268563,0"
2016-10-11,"313100,0"
2016-10-12,"280930,0"
2016-10-13,"282805,0"
2016-10-14,"296164,0"
2016-10-15,"264869,0"
2016-10-16,"247348,0"
2016-10-17,"294102,0"
2016-10-18,"307119,0"
2016-10-19,"243043,0"
2016-10-20,"337887,0"
2016-10-21,"316029,0"
2016-10-22,"265262,0"
2016-10-23,"236215,0"
2016-10-24,"276577,0"
2016-10-25,"295379,0"
2016-10-26,"284065,0"
2016-10-27,"377460,0"
2016-10-28,"304569,0"
2016-10-29,"278391,0"
2016-10-30,"248154,0"
2016-10-31,"289722,0"
2016-11-01,"298114,0"
2016-11-02,"331759,0"
2016-11-03,"332604,0"
2016-11-04,"311876,0"
2016-11-05,"299738,0"
2016-11-06,"273215,0"
2016-11-07,"336404,0"
2016-11-08,"361244,0"
2016-11-09,"329762,0"
2016-11-10,"335983,0"
2016-11-11,"312720,0"
2016-11-12,"291754,0"
2016-11-13,"275690,0"
2016-11-14,"335102,0"
2016-11-15,"352221,0"
2016-11-16,"337788,0"
2016-11-17,"339055,0"
2016-11-18,"338878,0"
2016-11-19,"311669,0"
2016-11-20,"294875,0"
2016-11-21,"348004,0"
2016-11-22,"350377,0"
2016-11-23,"337025,0"
2016-11-24,"392810,0"
2016-11-25,"366464,0"
2016-11-26,"332545,0"
2016-11-27,"286572,0"
2016-11-28,"368899,0"
2016-11-29,"354980,0"
2016-11-30,"361323,0"
2016-12-01,"295205,0"
2016-12-02,"413899,0"
2016-12-03,"354964,0"
2016-12-04,"304980,0"
2016-12-05,"359495,0"
2016-12-06,"419096,0"
2016-12-07,"395637,0"
2016-12-08,"354285,0"
2016-12-09,"335791,0"
2016-12-10,"315555,0"
2016-12-11,"289736,0"
2016-12-12,"339618,0"
2016-12-13,"359741,0"
2016-12-14,"353156,0"
2016-12-15,"347436,0"
2016-12-16,"345369,0"
2016-12-17,"299707,0"
2016-12-18,"283345,0"
2016-12-19,"347917,0"
2016-12-20,"360345,0"
2016-12-21,"392318,0"
2016-12-22,"386367,0"
2016-12-23,"370657,0"
2016-12-24,"292724,0"
2016-12-25,"231129,0"
2016-12-26,"295726,0"
2016-12-27,"359644,0"
2016-12-28,"372550,0"
2016-12-29,"373000,0"
2016-12-30,"353172,0"
2016-12-31,"305705,0"
2017-01-01,"211491,0"
2017-01-02,"349124,0"
2017-01-03,"361528,0"
2017-01-04,"392404,0"
2017-01-05,"350209,0"
2017-01-06,"398794,0"
2017-01-07,"330442,0"
2017-01-08,"303855,0"
2017-01-09,"327877,0"
2017-01-10,"372134,0"
2017-01-11,"343599,0"
2017-01-12,"340950,0"
2017-01-13,"327358,0"
2017-01-14,"294689,0"
2017-01-15,"278451,0"
2017-01-16,"324770,0"
2017-01-17,"354003,0"
2017-01-18,"353045,0"
2017-01-19,"363392,0"
2017-01-20,"361173,0"
2017-01-21,"323261,0"
2017-01-22,"285880,0"
2017-01-23,"286339,0"
2017-01-24,"365092,0"
2017-01-25,"364341,0"
2017-01-26,"369137,0"
2017-01-27,"326969,0"
2017-01-28,"313580,0"
2017-01-29,"298979,0"
2017-01-30,"306839,0"
2017-01-31,"379092,0"
2017-02-01,"429820,0"
2017-02-02,"314119,0"
2017-02-03,"408978,0"
2017-02-04,"347848,0"
2017-02-05,"354736,0"
2017-02-06,"283408,0"
2017-02-07,"410354,0"
2017-02-08,"361503,0"
2017-02-09,"409970,0"
2017-02-10,"353009,0"
2017-02-11,"312304,0"
2017-02-12,"278038,0"
2017-02-13,"340394,0"
2017-02-14,"367136,0"
2017-02-15,"343561,0"
2017-02-16,"332493,0"
2017-02-17,"378386,0"
2017-02-18,"339810,0"
2017-02-19,"305485,0"
2017-02-20,"333068,0"
2017-02-21,"332676,0"
2017-02-22,"335170,0"
2017-02-23,"388503,0"
2017-02-24,"412012,0"
2017-02-25,"371259,0"
2017-02-26,"305532,0"
2017-02-27,"332474,0"
2017-02-28,"377342,0"
2017-03-01,"368882,0"
2017-03-02,"394648,0"
2017-03-03,"408163,0"
2017-03-04,"326869,0"
2017-03-05,"347044,0"
2017-03-06,"361518,0"
2017-03-07,"405546,0"
2017-03-08,"363924,0"
2017-03-09,"378981,0"
2017-03-10,"380952,0"
2017-03-11,"351260,0"
2017-03-12,"279055,0"
2017-03-13,"340413,0"
2017-03-14,"389580,0"
2017-03-15,"363457,0"
2017-03-16,"416493,0"
2017-03-17,"361080,0"
2017-03-18,"333570,0"
2017-03-19,"338256,0"
2017-03-20,"349323,0"
2017-03-21,"373031,0"
2017-03-22,"402376,0"
2017-03-23,"366031,0"
2017-03-24,"364111,0"
2017-03-25,"328093,0"
2017-03-26,"303956,0"
2017-03-27,"306941,0"
2017-03-28,"386600,0"
2017-03-29,"371857,0"
2017-03-30,"359505,0"
2017-03-31,"344555,0"
2017-04-01,"334324,0"
2017-04-02,"316650,0"
2017-04-03,"371363,0"
2017-04-04,"344075,0"
2017-04-05,"401807,0"
2017-04-06,"381825,0"
2017-04-07,"377988,0"
2017-04-08,"307950,0"
2017-04-09,"317104,0"
2017-04-10,"374455,0"
2017-04-11,"410402,0"
2017-04-12,"382931,0"
2017-04-13,"314082,0"
2017-04-14,"388295,0"
2017-04-15,"344725,0"
2017-04-16,"278388,0"
2017-04-17,"324681,0"
2017-04-18,"391320,0"
2017-04-19,"398287,0"
2017-04-20,"351714,0"
2017-04-21,"424106,0"
2017-04-22,"349485,0"
2017-04-23,"322533,0"
2017-04-24,"304590,0"
2017-04-25,"423889,0"
2017-04-26,"439689,0"
2017-04-27,"388633,0"
2017-04-28,"407022,0"
2017-04-29,"430547,0"
2017-04-30,"351225,0"
2017-05-01,"373976,0"
2017-05-02,"428686,0"
2017-05-03,"392264,0"
2017-05-04,"469662,0"
2017-05-05,"356111,0"
2017-05-06,"473788,0"
2017-05-07,"388359,0"
