,compound,Daily Return in USD,Log Price in USD,Volatility Daily Log Return in Percent 5D,market/price_usd_close,market/price_drawdown_relative,market/price_realized_usd,market/mvrv,mining/difficulty_latest,mining/hash_rate_mean,blockchain/block_count,blockchain/block_interval_mean,blockchain/block_size_sum,fees/volume_sum,fees/volume_mean,fees/fee_ratio_multiple,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_profit_relative,blockchain/utxo_profit_count,blockchain/utxo_loss_count,supply/current,supply/profit_relative,supply/profit_sum,supply/loss_sum,supply/active_more_1y_percent,supply/active_more_2y_percent,supply/active_more_3y_percent,supply/active_more_5y_percent,supply/active_24h,supply/active_1d_1w,supply/active_1w_1m,supply/active_1m_3m,supply/active_3m_6m,supply/active_6m_12m,supply/active_1y_2y,supply/active_2y_3y,supply/active_3y_5y,supply/active_5y_7y,supply/active_7y_10y,supply/active_more_10y,supply/issued,supply/inflation_rate,transactions/count,transactions/size_sum,transactions/transfers_volume_sum,transactions/transfers_volume_adjusted_sum,indicators/sopr_adjusted,indicators/nvt,indicators/velocity,indicators/cdd,indicators/reserve_risk,indicators/average_dormancy,indicators/liveliness,indicators/asol,indicators/sol_1h,indicators/sol_1h_24h,indicators/sol_1d_1w,indicators/sol_1w_1m,indicators/sol_1m_3m,indicators/sol_3m_6m,indicators/sol_6m_12m,indicators/sol_1y_2y,indicators/sol_2y_3y,indicators/sol_3y_5y,indicators/sol_5y_7y,indicators/sol_7y_10y,indicators/net_unrealized_profit_loss,indicators/unrealized_profit,indicators/unrealized_loss,indicators/net_realized_profit_loss,indicators/realized_profit,indicators/realized_loss,indicators/nupl_more_155,indicators/nupl_less_155,indicators/puell_multiple,indicators/stock_to_flow_deflection,indicators/difficulty_ribbon_compression,addresses/active_count,addresses/sending_count,addresses/receiving_count,addresses/new_non_zero_count,addresses/non_zero_count,addresses/min_point_zero_1_count,addresses/min_point_1_count,addresses/min_1_count,addresses/min_10_count,addresses/min_100_count,addresses/min_1k_count,addresses/min_10k_count
2018-08-23,0.08701073232323232,158.0420108500002,8.784908746686535,2.702716593729757,6534.87662447,-0.6701545143101594,5084.862382167613,1.2708123623285277,2.74419070584645e+22,4.72616789193922e+19,149.0,580.637583892617,114490282.0,19.30837036,8.889550494238109e-05,97.4607558936424,566851.0,512564.0,876297.0281941,874434.52819483,0.6828971062232,38121695.0,17701788.0,17227200.0,0.608439616119842,10481693.3374462,6745477.70754649,0.46696977684306895,0.344986745003818,0.29522330533709495,0.182896134098374,190837.21817267602,433926.64743796794,914254.206518902,1359683.85096245,2015033.22778447,4268854.15448531,2101426.08610121,857284.727826781,1935082.64436376,807102.803080368,2343685.47825922,0.0,1862.5,0.04024831094945292,217203.0,114434837.0,874415.21982447,558659.53421434,1.00090687672319,30.836670538930544,0.03242892253032065,17881502.2690791,0.003671721137290904,32.00787093739732,0.597013220902438,23.34004602503,171997.0,184667.0,71520.0,48284.0,15460.0,8563.0,8235.0,2330.0,828.0,608.0,71.0,1.0,0.223634244185163,0.43088056905226796,0.207246324867105,3085659.14556745,71861356.10264459,68775696.9570771,0.2453586287212436,-0.11942909415263993,0.740915381773545,1.0886765356561567,0.11968063566882572,569143.0,377408.0,444186.0,297483.0,21850128.0,6381774.0,2456283.0,725202.0,149279.0,16981.0,1649.0,123.0
2018-08-24,-0.16687242798353907,182.80636182000038,8.812498580355332,2.904600623195872,6717.68298629,-0.6609274306685304,5084.229669788521,1.2902773614934375,2.88932133852765e+22,4.81570479009069e+19,146.0,578.0273972602739,119823738.0,19.15356329,8.71797402390511e-05,96.28253162965376,611834.0,555172.0,757997.67315364,756172.67315364,0.704108516540177,39345686.0,16534459.0,17229025.0,0.6338170528010509,10920031.495958198,6308964.54903447,0.467364936711481,0.345028336264134,0.295496376797622,0.18290540357276,166197.274071136,436754.845642248,927565.585075991,1373922.31228867,2008740.75984406,4263573.08934506,2107740.34752243,853387.3679477109,1939832.69246556,807176.1465721079,2344105.62421814,0.0,1825.0,0.039417963885012515,219702.0,119774036.0,756153.51959035,551981.08952797,0.994568074933007,31.213071112152605,0.03203785992114876,4837184.59845362,0.003718084208774997,8.763315791470625,0.597038114417625,18.311156218944603,182034.0,209950.0,90797.0,39335.0,14706.0,8113.0,6710.0,2636.0,532.0,302.0,52.0,5.0,0.243618548463758,0.435518584477005,0.19190003601324696,-11629485.252274198,30764402.968056396,42393888.2203306,0.2634066936297373,-0.08990182206271012,0.738610359942885,1.1191477879064329,0.12043999188615599,632119.0,427495.0,487974.0,303345.0,21857534.0,6387848.0,2456925.0,725236.0,149293.0,16972.0,1650.0,123.0
2018-08-25,0.35,52.26686881999922,8.820248958952744,2.027601855721956,6769.94985511,-0.6582892797558009,5088.792019454083,1.3232249647475869,2.88932133852765e+22,4.42498928747045e+19,135.0,652.955555555556,103079478.0,21.06312548,0.000107308890032351,81.11631519749177,523660.0,485388.0,660165.41367772,658477.91367772,0.7105137829634909,39730806.0,16187611.0,17230712.5,0.6389923754896729,11010275.4097257,6220408.135267,0.46728963401826595,0.34434519503822103,0.294903281357843,0.182927478488915,143178.846061307,484265.36929156794,905905.170642971,1384179.98359548,1995306.46731802,4266114.37008438,2118420.28153902,851919.400076612,1929422.86619125,807579.9177109479,2344390.87248156,0.0,1687.5,0.03639126364250922,196285.0,103034071.0,658456.85055224,458305.82542623,1.0386910063766301,37.59653825908765,0.026598193512092437,21716590.3005082,0.003806794790781085,47.384495451943046,0.5971432101826011,30.0798708495894,160218.0,180230.0,67077.0,35109.0,14781.0,11779.0,11327.0,2717.0,1028.0,1020.0,86.0,16.0,0.24784581412103898,0.4359089567501239,0.188063142629085,72706462.41626741,104370401.002619,31663938.586351197,0.2697903789012486,-0.07879109738927559,0.6988259748429251,1.132171174822868,0.12058280908698912,548589.0,377446.0,415321.0,271177.0,21860036.0,6397843.0,2458179.0,725322.0,149196.0,16893.0,1653.0,123.0
2018-08-26,0.25,-54.30180152999946,8.81219561265216,2.0056871896749198,6715.64805358,-0.6610301431460028,5091.020655011655,1.3155781049663229,2.88932133852765e+22,5.76444814001688e+19,173.0,501.23121387283203,98560782.0,27.80300602,0.00016110773360993,78.7793594852446,463319.0,482596.0,515508.3119298,513345.81193122,0.701276620713664,39200760.0,16698380.0,17232875.0,0.6271226738661819,10807108.490059199,6425737.55493208,0.467358441179401,0.34397987346817305,0.2947087865768,0.18294265962676398,107207.653639157,522452.96920322796,892682.5914622709,1398894.35367176,1987549.32050763,4270129.55946775,2126167.43504671,849082.481513361,1926051.69496418,807985.746413408,2344642.23910224,0.0,2162.5,0.046864853295823794,172574.0,98492088.0,513318.0089252,353426.47079895,1.0255558227875698,48.75943491454856,0.020508851297241462,11724769.5252217,0.003777576220164637,33.174565274403136,0.597272736047859,42.6230327792363,144116.0,150794.0,76338.0,38989.0,22843.0,22302.0,22551.0,2222.0,957.0,1221.0,263.0,0.0,0.24215667862614798,0.43401518283163204,0.19185850420548398,34161073.4271951,55108618.267593004,20947544.840397898,0.26329245673705426,-0.0867646344462365,0.8901641321023079,1.127181714765398,0.12074767126404333,502401.0,348721.0,368721.0,233141.0,21846445.0,6398268.0,2457420.0,725093.0,149139.0,16834.0,1651.0,123.0
2018-08-27,0.12159090909090908,165.91806648999957,8.836601538753866,1.5170816557724254,6881.56612007,-0.6526554899779253,5093.613785587995,1.3225555229530577,2.88932133852765e+22,6.18913272306624e+19,185.0,466.837837837838,129786683.0,32.65580356,0.000146129938828752,71.81436522458061,585010.0,629123.0,974407.77346653,972095.27346726,0.724903794245771,40489521.0,15365506.0,17235187.5,0.654436822925814,11279322.4008063,5955836.14418424,0.46778593063199,0.34333616737425604,0.294162493950782,0.18296030870966398,212787.89704026698,449839.08964091795,886220.2780567709,1372501.53247514,1969789.9621191001,4281641.561354,2144915.00407772,847517.4815175509,1916590.51304047,807596.3828427079,2345758.84282631,0.0,2312.5,0.0501887683088984,223471.0,129718765.0,972062.6176636999,646980.0110624611,1.01445854716655,26.639443576775474,0.037538321591364235,21353670.4887075,0.0037910318081392593,33.005147181658394,0.597471163772749,62.492491152742396,190293.0,175457.0,86608.0,49446.0,35223.0,24645.0,60488.0,2841.0,948.0,2588.0,585.0,1.0,0.26188144085226,0.43877225024579597,0.176890809393536,42019258.57560661,98874354.6527103,56855096.0771037,0.27996022550641364,-0.06008458613320356,0.955597913100366,1.1558621961079054,0.12091662782287885,664754.0,470143.0,463950.0,309139.0,21803792.0,6391176.0,2457886.0,725302.0,149120.0,16715.0,1650.0,123.0
2018-08-28,-0.125,214.7109628500002,8.867325570989191,1.633426212723368,7096.27708292,-0.6418180333748429,5098.5461058514065,1.3716433803765715,2.88932133852765e+22,5.13278411623355e+19,153.0,562.9150326797389,134621756.0,45.21346372,0.00019006357549414398,43.299347199847745,616972.0,652005.0,1898012.52555957,1896100.02555957,0.7358126552288771,41073058.0,14746936.0,17237100.0,0.665041139700525,11463361.372859402,5773709.67213111,0.46798823703219605,0.34297654724417703,0.29383197085991,0.18291281469391302,227193.830091487,425615.531341219,882189.4877347009,1384436.98498442,1951635.33014395,4299239.8401471,2154838.99804513,847109.977593462,1911924.58674897,806825.3899721779,2346061.08818835,0.0,1912.5,0.041326550859982485,237886.0,134568063.0,1896054.81209585,684236.1461402379,1.0267604512444999,25.191741326783337,0.039695548911373606,11990199.220157199,0.0039262543842177415,17.523481166251837,0.5976083399056179,38.2048173461126,185928.0,215306.0,81082.0,59808.0,45403.0,31291.0,29245.0,2598.0,568.0,538.0,237.0,1.0,0.281186782576526,0.443745393789014,0.162558611212488,85896239.3595207,126401010.54051799,40504771.1809971,0.3017245259468577,-0.02783299515194937,0.819829655568005,1.194600346519064,0.12108951048246162,663712.0,466705.0,488571.0,326736.0,21783802.0,6392189.0,2460227.0,725893.0,149071.0,16685.0,1649.0,123.0
2018-08-29,-0.07777777777777778,-50.20025308999993,8.86022626287665,1.7743688882427262,7046.07682983,-0.6443518726213592,5103.075424136813,1.3834863112642666,2.88932133852765e+22,4.64070238791967e+19,139.0,622.604316546763,126196179.0,23.64752291,9.96234677232495e-05,74.47492617356768,638060.0,593288.0,901330.97069658,899593.47069658,0.730285436083273,40797225.0,15067541.0,17238837.5,0.6554278515980649,11298795.248753501,5940013.29623702,0.46816866073480606,0.3423455355312981,0.293331926238967,0.18298941623714604,195318.883586547,444290.40304441896,898790.292497971,1390169.67543582,1942306.31952602,4297249.50589982,2169044.4091255,844937.645879182,1902176.59926358,808052.408199038,2346472.40253307,0.0,1737.5,0.037471439650149214,237369.0,126148514.0,899569.82317367,643394.64137477,1.0267505201582299,26.79356710706357,0.03732239145329666,21258916.292239003,0.003954349319175498,33.04179880456282,0.5977567128790561,33.7935184055421,184322.0,224040.0,79004.0,41484.0,19852.0,10155.0,30022.0,2847.0,887.0,640.0,32.0,3.0,0.27639387643312896,0.44153198930676296,0.165138112873634,70214929.506709,117224570.94658402,47009641.4398755,0.2951573599164365,-0.03523626029327254,0.7514380368149101,1.1845703823354552,0.121266156192308,669393.0,457125.0,509186.0,337137.0,21793949.0,6403069.0,2460817.0,725969.0,149043.0,16602.0,1651.0,123.0
2018-08-30,-0.5375,-64.49997274999987,8.851030080998873,1.9684678142141112,6981.57685708,-0.6476074849398903,5105.277030552837,1.3628107206247853,2.88932133852765e+22,5.15042464734302e+19,154.0,560.987012987013,125933626.0,24.10101603,0.000104226469077181,80.87215134846744,589764.0,580847.0,854611.49845606,852686.49845682,0.7256070268358721,40542337.0,15331346.0,17240762.5,0.6508715359282979,11221502.722958,6019230.82203176,0.46830969387636795,0.34188306184669504,0.292941658314187,0.18296303456979104,180955.185011116,438268.399336099,916730.450216241,1396007.87433195,1937588.42388145,4297167.00364276,2179691.53649856,843787.114720832,1896115.33205406,807651.794196858,2346770.43110028,0.0,1925.0,0.04159316765131305,231237.0,125876204.0,852662.39744079,603512.16606247,1.01132282949593,28.567381851611923,0.035004957933993344,16910992.9592409,0.0038886773638328507,28.020964464683928,0.5982495047953211,29.603469435475503,183235.0,206643.0,74991.0,59655.0,23845.0,8908.0,18788.0,2708.0,1351.0,696.0,25.0,2.0,0.269526415129178,0.439046176885075,0.169519761755898,28280842.9735465,77957598.5357751,49676755.5622287,0.2876377593469318,-0.04414988299584155,0.819645165718562,1.171903418164078,0.12144640699200615,621109.0,435118.0,463548.0,313041.0,21789164.0,6395104.0,2461088.0,725872.0,149013.0,16525.0,1646.0,123.0
2018-08-31,-0.044444444444444446,55.1784578099996,8.858902450137062,1.802951597218433,7036.75531489,-0.6448223726475167,5104.737622539909,1.3689697272454522,2.88932133852765e+22,5.16909021885971e+19,155.0,558.961290322581,125423100.0,25.25628116,0.0001066021212134,77.71359008580184,642507.0,582188.0,1543688.52643687,1541751.02643843,0.731832079528298,40934297.0,14999705.0,17242700.0,0.658806720476667,11359587.563406698,5883083.48158155,0.468966152181308,0.342028554801476,0.293059293904718,0.182953743373442,171812.208865327,453019.973846799,909333.0547183709,1405130.60846807,1923439.45236085,4293693.07451216,2188746.91034131,844362.274864722,1898516.9761457,807619.8669850279,2346996.64388031,0.0,1937.5,0.04186401318918298,236921.0,125360336.0,1541725.77015727,1323339.24242627,0.996778420700758,13.029689929232699,0.0767477971794597,4376897.22938905,0.0038975143100531844,3.3074642458000785,0.5981219385045611,22.424513192771602,198512.0,220049.0,77943.0,44223.0,18684.0,9074.0,8985.0,3426.0,915.0,354.0,17.0,6.0,0.275383238487636,0.440434692539391,0.165051454051754,-7854477.56943034,39558874.609581605,47413352.179011896,0.2932055545637953,-0.03610168388377444,0.8287576853514859,1.1802214815817098,0.12164268821215685,650921.0,445784.0,511080.0,325443.0,21804210.0,6397490.0,2462718.0,726217.0,149016.0,16535.0,1647.0,123.0
2018-09-01,0.0875,156.66118563000055,8.88092151178061,1.7556319113749812,7193.41650052,-0.6369149571242643,5106.372602404579,1.3923096649934947,2.88932133852765e+22,5.1187629453108e+19,151.0,564.4569536423841,116163704.0,19.211722199999997,9.011972136222909e-05,99.24730861452909,565645.0,553016.0,881906.29239455,880018.79239455,0.7450872242870171,41685120.0,14261511.0,17244587.5,0.67579175094588,11653730.4134063,5590828.13158189,0.469539067895836,0.342130754685131,0.29314162788047304,0.183050612090545,130729.79268014699,483275.088154269,894689.4365333109,1432734.6362688,1865167.61406274,4340954.43629077,2197103.80538948,844797.283731721,1898474.15475336,809227.226859548,2347405.0702645,0.0,1887.5,0.04075743908635787,213180.0,116111298.0,879999.58067235,607872.01307624,1.01219356045167,28.368780152800298,0.03525001761139488,2653263.9372284003,0.003956533127791757,4.364839769149932,0.597955328156814,22.4409603661045,175645.0,187926.0,80400.0,52795.0,38139.0,7802.0,6529.0,2292.0,875.0,567.0,46.0,0.0,0.29112465489913003,0.445151530889187,0.15402687599005702,23472994.4793939,40624385.1136012,17151390.6342073,0.3073035615159061,-0.01555812911735166,0.820332473636765,1.2032676917681835,0.12184305195126645,564618.0,388290.0,437383.0,284694.0,21812984.0,6394835.0,2461818.0,726335.0,149027.0,16538.0,1646.0,123.0
2018-09-02,0.006249999999999999,75.68431916999998,8.891387879204107,1.299547151928319,7269.10081969,-0.6330948190481673,5108.227261677491,1.4173937341809952,2.88932133852765e+22,4.77266991772944e+19,144.0,605.388888888889,93455529.0,16.3033171,8.718304768423699e-05,111.40697969372135,491490.0,431685.0,827630.13809598,825830.13809675,0.7473288962718501,41855228.0,14151208.0,17246387.5,0.67671074582077,11670796.1536709,5575562.39131659,0.470023502763273,0.34211912400535194,0.29323550137684495,0.18312897665624103,120069.103852277,490467.267174119,872628.824620161,1448098.91365018,1865155.83363872,4343731.13928928,2205888.47900593,843065.898255211,1898939.79160992,810303.741794018,2348009.55209806,0.0,1800.0,0.03882778383347185,187001.0,93401657.0,825813.83477965,585593.8468196,1.01717416444763,29.451107783434377,0.033954580158865155,3054981.13650729,0.004020164026667699,5.216894188863323,0.597768833239563,34.3371168069392,145331.0,153985.0,63946.0,31889.0,16147.0,7203.0,6198.0,4152.0,1146.0,1412.0,273.0,3.0,0.29841719132285605,0.44727334386327794,0.148856152540423,28354008.628131703,42375310.700909,14021302.072777301,0.3150538279703157,-0.004798438680840622,0.795978737733446,1.2153640853783905,0.1212611609290332,495862.0,320521.0,387745.0,252022.0,21844249.0,6400887.0,2463604.0,726473.0,149013.0,16548.0,1645.0,123.0
2018-09-03,-0.06641414141414141,-4.301595330000056,8.890795939608736,1.1772608515817298,7264.79922436,-0.6333119404847913,5109.144594738595,1.4216783889153068,2.88932133852765e+22,4.8066899195691e+19,144.0,601.104166666667,121932358.0,19.91598267,8.940837012296129e-05,91.379672940336,575316.0,580187.0,924600.63591992,922800.63592068,0.745018911525062,41722225.0,14279340.0,17248187.5,0.6726381808110191,11601769.9860399,5646388.55894682,0.470770611974485,0.34212457431760496,0.293307489846098,0.183330805706123,173065.016961427,409615.059578779,908955.4575308609,1427445.29119908,1868028.33658955,4341109.59830132,2218910.97863801,842006.226168082,1896898.46867463,813782.856907178,2348341.25443819,0.0,1800.0,0.03882365436989055,222753.0,121877447.0,922780.71993801,685991.32232504,1.00471058842429,25.14344852284789,0.03977179180856191,3595366.06536787,0.004023887577983678,5.241124702834498,0.597596142772249,27.5847430332689,170501.0,202307.0,97644.0,49097.0,35647.0,10178.0,9544.0,2404.0,721.0,2100.0,35.0,9.0,0.297401891619103,0.446581501993482,0.149179610374379,12208430.005752001,49792820.133232504,37584390.1274805,0.31449364363630505,-0.006959968192330468,0.798198207985052,1.2130545672421582,0.12078841099640973,613203.0,423713.0,455797.0,304462.0,21837377.0,6401345.0,2464951.0,726447.0,148946.0,16516.0,1640.0,123.0
2018-09-04,-0.05,97.9127702400001,8.904183621378923,0.8229197458312628,7362.711994600001,-0.6283698295451421,5110.7899743669395,1.4335366835925436,2.88932133852765e+22,4.30533105470126e+19,126.0,671.1031746031749,120666513.0,24.1065379,0.00010384527330608,66.33497288302026,596961.0,564661.0,936828.26664435,935253.26664435,0.754263176384495,42264281.0,13769584.0,17249762.5,0.682723112330269,11776791.7727012,5472941.77228554,0.47140426784066497,0.342167957692812,0.29332417950346695,0.183363395779353,200322.300409717,368399.58384394896,932853.5254129609,1413036.26078668,1860608.04220184,4342902.17059369,2229295.65642688,842543.5733690821,1896797.4035549,814098.815261228,2348876.21312619,0.0,1575.0,0.03388652302784068,232139.0,120623590.0,935229.16010645,680156.3943236,1.00819556535984,25.36146486890636,0.039429899068094416,3779283.36377287,0.0040494261644000345,5.556491705898436,0.5974673516624289,27.7424100660059,176677.0,203152.0,76261.0,48150.0,26717.0,15401.0,13662.0,3414.0,811.0,402.0,11.0,3.0,0.30645905497189,0.449182043693969,0.142722988722079,25181059.4560318,61527508.4357166,36346448.97968479,0.32294897762381897,0.003588767963432549,0.704154896355032,1.2239326874283705,0.1203444733943548,629613.0,431983.0,474886.0,320350.0,21842187.0,6391598.0,2466215.0,726659.0,148928.0,16550.0,1640.0,123.0
2018-09-05,0.16666666666666666,-543.8817650199999,8.827443215536727,4.0202977311599115,6818.83022958,-0.6558220608954806,5108.922195103249,1.4003437625014004,2.88932133852765e+22,4.32253710840219e+19,132.0,668.431818181818,133114599.0,31.82732747,0.00012919818737948798,52.84224159427986,633097.0,611436.0,963010.47581806,961360.47582109,0.701606831768914,39328940.0,16726586.0,17251412.5,0.617301076585672,10649297.6349108,6602085.91007291,0.47216469847558795,0.342137979600868,0.293413256509706,0.18341775771505603,199420.661611677,364789.986337009,946253.0581522209,1402422.02657679,1781310.31392269,4411679.51704279,2243144.56332939,840570.2969941021,1897577.72284984,814761.497959478,2349453.90020809,0.0,1650.0,0.03552496999889398,246345.0,133049719.0,961328.64849362,725392.98517703,0.9810115944884891,23.78216063916009,0.04204832416922556,4601498.84089031,0.003945522255711099,6.343456491748853,0.597348164366853,27.633322553866602,182953.0,216091.0,92561.0,61542.0,31306.0,11421.0,9102.0,3910.0,1127.0,1113.0,300.0,10.0,0.249439652619252,0.43250501491963106,0.18306536230038,-59828153.426565506,35816184.7417733,95644338.16833879,0.27091861681389195,-0.07211475810099421,0.7197490960004009,1.1315309283956745,0.11966655388155308,663893.0,457209.0,496996.0,335508.0,21842551.0,6372964.0,2463812.0,726550.0,149021.0,16524.0,1642.0,123.0
2018-09-06,0.0,-280.34999634,8.78546003720824,3.91095378027806,6538.48023324,-0.6699726234875345,5099.785637309185,1.2677597300080719,2.88932133852765e+22,5.01444175377933e+19,150.0,576.2,133205581.0,31.29006024,0.00012411223722883999,60.92318281327796,645864.0,626296.0,1272957.10140994,1271082.10141073,0.6687489280000141,37500159.0,18574935.0,17253287.5,0.588641738577538,10155988.1060465,7097270.43893639,0.472915244994981,0.342296265762342,0.293431370161703,0.18343869243880997,229857.596507487,366585.122228279,936138.670988131,1381537.72898795,1778476.64249784,4401320.09874184,2253606.80165732,843080.092455502,1897735.29164798,815158.339346108,2349762.15992485,0.0,1875.0,0.04046132676608805,252111.0,133149659.0,1271050.81135049,840058.265985071,0.9596638391284921,20.53820335874966,0.04868975063361524,6029029.75705042,0.003559099324165747,7.176918555739281,0.597258553639909,28.848079359874202,192258.0,239396.0,74773.0,50280.0,41080.0,9790.0,13134.0,3799.0,914.0,346.0,524.0,2.0,0.21963921514708604,0.42568459904759703,0.206045383900511,-147233096.588372,19406865.790397897,166639962.37877,0.2388178030757001,-0.11458753813341672,0.7397605414374601,1.0824764353148577,0.11901641354687875,666432.0,469472.0,500847.0,334727.0,21838105.0,6362388.0,2465432.0,727175.0,148980.0,16499.0,1639.0,123.0
2018-09-07,0.15555555555555556,-75.2546368500007,8.773883790485359,3.6068770709976463,6463.22559639,-0.6737710735071192,5096.432909999726,1.2736123971063908,3.01472311420143e+22,5.2627800115779e+19,152.0,569.828947368421,135266523.0,27.92194982,0.00012106396092578,69.04682381597375,670653.0,641097.0,1086048.21016277,1084148.21016277,0.654861780618897,36740791.0,19363859.0,17255187.5,0.567846432781968,9798280.22685582,7456878.31812706,0.47353207297360494,0.342332600151992,0.293530603782308,0.183484957817939,210753.257675017,397828.35563943896,906932.146305781,1400218.17486484,1761627.70655814,4406914.19751641,2263871.50343816,842087.5977334221,1898858.25467386,814696.683790308,2351370.66678791,0.0,1900.0,0.04100708920422425,230638.0,135214725.0,1084120.28821295,649476.96414154,0.978199756368528,26.56782065058676,0.03763951937013377,3673784.68224489,0.003566652831176472,5.656528075789097,0.597127707433095,47.2656784630752,187185.0,232702.0,70839.0,48790.0,58459.0,10483.0,11009.0,17965.0,2119.0,657.0,883.0,6.0,0.21231706890371396,0.42399547853193104,0.211678409628217,-61616274.9247224,19109577.485294603,80725852.410017,0.2307789537614263,-0.12550850017634696,0.7518504997282919,1.0688254042230565,0.11883735325098745,689969.0,459679.0,539361.0,314381.0,21856598.0,6357729.0,2469606.0,728154.0,149001.0,16476.0,1636.0,123.0
2018-09-08,0.05555555555555555,-239.79547973999982,8.736076499431253,3.393628915275849,6223.43011665,-0.685874661841885,5094.470976887359,1.260410309560583,3.01472311420143e+22,5.27689118663899e+19,150.0,571.3066666666671,106580970.0,18.81937591,9.21262980350307e-05,100.63135913575572,531346.0,508375.0,718862.41720552,716987.41720552,0.623531701085282,34997351.0,21130270.0,17257062.5,0.530012019479898,9146435.19940872,8110598.34557416,0.474177006040282,0.34242817046430896,0.29370126662088397,0.18348396998921598,116996.611557787,483376.828184109,885710.959058731,1416847.40132801,1762487.03353068,4408712.48202353,2273597.88983686,840883.225057672,1902026.7765538,814740.855010478,2351653.48284164,0.0,1875.0,0.04045229964576924,204278.0,106529549.0,716968.59782961,471858.07828208,0.9776063743677991,36.572569792232336,0.02734289675789724,2445639.24011594,0.003521433236244235,5.182997500053227,0.596954901878057,22.517217133267398,164866.0,180343.0,61048.0,50993.0,35149.0,5980.0,5919.0,2561.0,1187.0,322.0,7.0,0.0,0.1822259443291,0.419358498746351,0.237132554417251,-39011207.391196705,7763343.84933679,46774551.2405334,0.1998787883998352,-0.16973388306482562,0.733746863395034,1.025510288075197,0.11869022367879907,546132.0,376025.0,414902.0,275730.0,21861571.0,6368173.0,2472478.0,728795.0,149025.0,16469.0,1638.0,123.0
2018-09-09,-0.03571428571428571,80.3763683799998,8.74890893389491,3.3755383111579267,6303.80648503,-0.681817694313682,5091.874362783991,1.2431443554534445,3.01472311420143e+22,5.64911846154981e+19,163.0,533.662576687117,100412746.0,18.37028897,9.73265499154962e-05,111.91278984927149,495661.0,477924.0,720066.61552204,718029.11552204,0.630090380757747,35376650.0,20768708.0,17259100.0,0.53586456655305,9248524.62462804,8010546.42035484,0.47453333710325607,0.342382013078854,0.29399506715064505,0.183466101122275,148519.95345315698,456051.870327499,877359.838222101,1411405.23612931,1744311.1011625999,4431404.7272894,2280812.91646962,835115.138469742,1907630.47758032,814471.238151467,2351988.54772807,0.0,2037.5,0.044028767628172316,188749.0,100356733.0,718010.74523307,430965.10728888,0.980021966125471,40.04755769805527,0.02497031173635241,3973279.75324331,0.0034648318640622755,9.219492914956529,0.596771025837275,23.053709411925897,145527.0,161052.0,75936.0,62117.0,14923.0,7022.0,7785.0,2057.0,785.0,584.0,128.0,8.0,0.19233107024037902,0.420582327717878,0.228251257477499,-37303326.0392384,19283996.4281942,56587322.4674326,0.2109899622382092,-0.15178662797866416,0.7854864075475171,1.0394293281183935,0.11854654818887868,506822.0,340072.0,387369.0,250634.0,21871568.0,6374600.0,2473176.0,728959.0,149049.0,16481.0,1641.0,123.0
2018-09-10,0.22037037037037036,25.890423490000106,8.75300763224146,2.4491465339476397,6329.69690852,-0.6805108847438124,5089.024085445521,1.243049044993792,3.01472311420143e+22,4.77870091017874e+19,135.0,630.866666666667,121373337.0,19.97514305,8.96828149202401e-05,85.4799957515198,575767.0,573002.0,861391.08390032,859703.58390032,0.6351879474225699,35664611.0,20483512.0,17260787.5,0.544158260841378,9392584.35064084,7868174.19434204,0.474714567972817,0.342283979609875,0.293959391461838,0.18357322627095998,199911.357344777,412002.404067119,877107.783152881,1410925.21270511,1733208.27141201,4433656.23536788,2285856.24423278,834120.447048482,1905352.1402996997,816075.886358847,2352542.5629937,0.0,1687.5,0.03632672108565527,222731.0,121327007.0,859683.60875727,587519.71314149,0.977613730608063,29.37907803587716,0.03403782783036348,6219599.75723661,0.0034560715012772287,10.586197566001957,0.5966431047394479,24.9896998984455,167996.0,195815.0,98012.0,45972.0,45433.0,7514.0,8307.0,2082.0,608.0,1048.0,215.0,0.0,0.197140923301497,0.4209213951190471,0.22378047181754998,-53524505.3769552,31581814.9475797,85106320.32453491,0.2128186118545852,-0.14563634936497216,0.64985320666699,1.042077546245079,0.11840626501845605,614032.0,423536.0,451935.0,301398.0,21867739.0,6367090.0,2473268.0,728437.0,148611.0,16493.0,1650.0,123.0
