Date,mining/difficulty_latest
2020-06-24,2452581504494720.0
2020-06-25,2436851035257570.0
2020-06-26,2434394294756380.0
2020-06-27,2303601749781090.0
2020-06-28,2416478869270640.0
2020-06-29,2373110662531920.0
2020-06-30,2456727996510660.0
2020-07-01,2439529662245040.0
2020-07-02,2388752306292520.0
2020-07-03,2433286198765260.0
2020-07-04,2388430515588370.0
2020-07-05,2380203003532150.0
2020-07-06,2380027744275400.0
2020-07-07,2400778435488160.0
2020-07-08,2446797937878280.0
2020-07-09,2413571610138330.0
2020-07-10,2318606618786660.0
2020-07-11,2420309453312530.0
2020-07-12,2427062073443530.0
2020-07-13,2463953434316410.0
2020-07-14,2376143856412370.0
2020-07-15,2409918092921660.0
2020-07-16,2399191600029970.0
2020-07-17,2350476304386250.0
2020-07-18,2471620674088140.0
2020-07-19,2410767117118950.0
2020-07-20,2386098866304650.0
2020-07-21,2322754333838140.0
2020-07-22,2288864008765290.0
2020-07-23,2443550903302860.0
2020-07-24,2512224325283250.0
2020-07-25,2358572134347300.0
2020-07-26,2420272131449160.0
2020-07-27,2443757232830250.0
2020-07-28,2513824691290190.0
2020-07-29,2527325002977200.0
2020-07-30,2429060696520250.0
2020-07-31,2431257123192920.0
2020-08-01,2478994166433540.0
2020-08-02,2497070278844070.0
2020-08-03,2481173147396520.0
2020-08-04,2423531524397390.0
2020-08-05,2405703539854990.0
2020-08-06,2505076177488080.0
2020-08-07,2548063640222890.0
2020-08-08,2514342144845180.0
2020-08-09,2542491217078670.0
2020-08-10,2562342757735860.0
2020-08-11,2578544961880960.0
2020-08-12,2626672511448210.0
2020-08-13,2621210350637530.0
2020-08-14,2697800654556450.0
2020-08-15,2647912768188930.0
2020-08-16,2661971051701300.0
2020-08-17,2482049049602080.0
2020-08-18,2597218833133830.0
2020-08-19,2665124045785350.0
2020-08-20,2755033284012220.0
2020-08-21,2769459723606830.0
2020-08-22,2697113052515210.0
2020-08-23,2819540955462700.0
2020-08-24,2820744032961080.0
2020-08-25,2707087983419940.0
2020-08-26,2833918960106180.0
2020-08-27,2754778626193200.0
2020-08-28,2747730456618870.0
2020-08-29,2737862364259540.0
2020-08-30,2770004838219940.0
2020-08-31,2905686165874240.0
2020-09-01,2933919476770000.0
2020-09-02,2850468022122310.0
2020-09-03,2723753179537520.0
2020-09-04,2998507859261200.0
2020-09-05,2948787628827730.0
2020-09-06,3128243044333480.0
2020-09-07,3048212187007170.0
2020-09-08,3059819505207320.0
2020-09-09,2984163892086770.0
2020-09-10,2982324039526750.0
2020-09-11,3105606891755090.0
2020-09-12,3091652786427230.0
2020-09-13,3153922408871000.0
2020-09-14,3086490588301320.0
2020-09-15,3136524445771670.0
2020-09-16,2969218567259630.0
2020-09-17,3227478939742790.0
2020-09-18,3109622033042480.0
2020-09-19,3115581032725160.0
2020-09-20,3200422293802610.0
2020-09-21,3287273258766630.0
2020-09-22,3130248369253730.0
2020-09-23,3132965997514230.0
2020-09-24,3111579774484440.0
2020-09-25,3172851277510600.0
2020-09-26,3297321701405540.0
2020-09-27,3255401628272460.0
2020-09-28,3283777318609760.0
2020-09-29,3310976186036090.0
2020-09-30,3374243319430250.0
2020-10-01,3311954798739210.0
2020-10-02,3225554519306960.0
2020-10-03,3223273665786990.0
2020-10-04,3202582050644700.0
2020-10-05,3374174521789800.0
2020-10-06,3523581923990730.0
2020-10-07,3373392843431660.0
2020-10-08,3346914961456340.0
2020-10-09,3327016078224460.0
2020-10-10,3346495256022940.0
2020-10-11,3379047493761460.0
2020-10-12,3249181127384060.0
2020-10-13,3398274490388850.0
2020-10-14,3351928671130130.0
2020-10-15,3401268877006320.0
2020-10-16,3335150888156650.0
2020-10-17,3379023427276620.0
2020-10-18,3215875041808140.0
2020-10-19,3348254676002900.0
2020-10-20,3338135709843210.0
2020-10-21,3354445183650580.0
2020-10-22,3417092714169860.0
2020-10-23,3314962020710410.0
2020-10-24,3454932824686840.0
2020-10-25,3345049351051550.0
2020-10-26,3257532633787570.0
2020-10-27,3260423693384510.0
2020-10-28,3353547496533800.0
2020-10-29,3440931159623680.0
2020-10-30,3375887744568180.0
2020-10-31,3424018216905320.0
2020-11-01,3422042898711980.0
2020-11-02,3287273452674770.0
2020-11-03,3358370391111050.0
2020-11-04,3370938157197930.0
2020-11-05,3320167965806730.0
2020-11-06,3386815290569370.0
2020-11-07,3358588458499950.0
2020-11-08,3412992648723860.0
2020-11-09,3397757212519680.0
2020-11-10,3343332204954940.0
2020-11-11,3365894906325180.0
2020-11-12,3395310812151000.0
2020-11-13,3421557822502510.0
2020-11-14,3432956393965390.0
2020-11-15,3459481028598420.0
2020-11-16,3378976503010960.0
2020-11-17,3410135317355770.0
2020-11-18,3324421446128360.0
2020-11-19,3569757660042530.0
2020-11-20,3481470101225240.0
2020-11-21,3567158784571220.0
2020-11-22,3528845853769400.0
2020-11-23,3424744762625170.0
2020-11-24,3568030321478050.0
2020-11-25,3541759249051290.0
2020-11-26,3595412810025190.0
2020-11-27,3346152405736440.0
2020-11-28,3513159713577120.0
2020-11-29,3512632925168140.0
2020-11-30,3693234139828360.0
2020-12-01,3763687786072010.0
2020-12-02,3541990118681690.0
2020-12-03,3661250721917700.0
2020-12-04,3562261652745240.0
2020-12-05,3553256817416170.0
2020-12-06,3633568100117330.0
2020-12-07,3577155971097170.0
2020-12-08,3554257973623460.0
2020-12-09,3719143407991380.0
2020-12-10,3531004169385640.0
2020-12-11,3617974853724070.0
2020-12-12,3651188996812580.0
2020-12-13,3546971516096490.0
2020-12-14,3578196221726380.0
2020-12-15,3519215240853320.0
2020-12-16,3623425230153640.0
2020-12-17,3692791293686830.0
2020-12-18,3653040770668520.0
2020-12-19,3580275561606440.0
2020-12-20,3733569825237240.0
2020-12-21,3680807205071030.0
2020-12-22,3579409119550930.0
2020-12-23,3843705894509680.0
2020-12-24,3669224541882380.0
2020-12-25,3540318418298100.0
2020-12-26,3718988863585640.0
2020-12-27,3666338899958950.0
2020-12-28,3817800148163560.0
2020-12-29,3584123030200840.0
2020-12-30,3676011259895330.0
2020-12-31,3688583217405100.0
2021-01-01,3733667038278400.0
2021-01-02,4003485912889080.0
2021-01-03,3931571492233410.0
2021-01-04,3933349149863970.0
2021-01-05,4026243698231540.0
2021-01-06,4000353705755130.0
2021-01-07,3789031336637700.0
2021-01-08,3966789218389580.0
2021-01-09,3946889356287730.0
2021-01-10,4054219494812920.0
2021-01-11,4127654365596860.0
2021-01-12,4233655374466910.0
2021-01-13,4304286243272430.0
2021-01-14,4070908857558740.0
2021-01-15,4193695269461550.0
2021-01-16,4226127810616220.0
2021-01-17,4172311542975740.0
2021-01-18,4215080579121140.0
2021-01-19,4271111937846750.0
2021-01-20,4410732264307910.0
2021-01-21,4310455057027610.0
2021-01-22,4320907837172680.0
2021-01-23,4406249824635040.0
2021-01-24,4399646529919480.0
2021-01-25,4431616715817890.0
2021-01-26,4662068109238940.0
2021-01-27,4525101025360550.0
2021-01-28,4567056022131060.0
2021-01-29,4441434955939420.0
2021-01-30,4182195210177490.0
2021-01-31,4555444892437390.0
2021-02-01,4577562444511670.0
2021-02-02,4568424778870150.0
2021-02-03,4613276923629420.0
2021-02-04,4722591891690900.0
2021-02-05,4651292840115810.0
2021-02-06,4712960862256450.0
2021-02-07,4944351839531150.0
2021-02-08,4841394468562260.0
2021-02-09,4803934735024990.0
2021-02-10,4944411373832100.0
2021-02-11,5012408488093400.0
2021-02-12,5096398759770640.0
2021-02-13,4932147756773750.0
2021-02-14,5029159504159180.0
2021-02-15,5043793488849340.0
2021-02-16,5001996473229860.0
2021-02-17,5132986255992070.0
2021-02-18,5009169532404610.0
2021-02-19,5254783250691970.0
