Date,indicators/average_dormancy_supply_adjusted
2016-01-02,1.5727305789203256e-07
2016-01-03,3.059676215619009e-07
2016-01-04,2.2227922213909997e-07
2016-01-05,2.3712838368746527e-07
2016-01-06,2.0541420323002629e-07
2016-01-07,1.970191147550378e-06
2016-01-08,8.004986317967534e-07
2016-01-09,1.912467025269091e-07
2016-01-10,6.745223722448478e-07
2016-01-11,2.9275399746202187e-07
2016-01-12,2.2806752252316663e-07
2016-01-13,6.123549800307699e-07
2016-01-14,1.4063077331111127e-07
2016-01-15,6.662256900010253e-07
2016-01-16,3.6002429913897994e-07
2016-01-17,2.0798952410914987e-08
2016-01-18,2.7080886078103677e-08
2016-01-19,5.489194671564892e-08
2016-01-20,9.169809386686158e-08
2016-01-21,8.82249803750377e-08
2016-01-22,3.556038361966247e-07
2016-01-23,5.4907445436788033e-08
2016-01-24,5.452214171361561e-09
2016-01-25,5.2248676049328283e-08
2016-01-26,6.377055070535899e-08
2016-01-27,2.8460807200390317e-08
2016-01-28,1.040990267912783e-07
2016-01-29,5.4628121050608114e-08
2016-01-30,1.7914929767383623e-07
2016-01-31,1.9571252295976698e-07
2016-02-01,1.1188427507763945e-07
2016-02-02,7.220648865208346e-08
2016-02-03,1.5943320106514298e-07
2016-02-04,2.007702234908292e-07
2016-02-05,1.1416269503736493e-07
2016-02-06,1.1212884965514292e-07
2016-02-07,1.0034430138084847e-07
2016-02-08,8.718143701770753e-08
2016-02-09,1.9114675584047572e-07
2016-02-10,1.7620869996499153e-07
2016-02-11,2.736662770909743e-07
2016-02-12,1.352660837899556e-07
2016-02-13,1.2100366095223042e-07
2016-02-14,9.943075576951925e-08
2016-02-15,2.2644569910768738e-07
2016-02-16,1.7935859248278897e-07
2016-02-17,1.4680679726172906e-07
2016-02-18,5.7923069415738654e-08
2016-02-19,1.203252755849565e-07
2016-02-20,9.002331584462276e-08
2016-02-21,7.007908675715846e-08
2016-02-22,8.964408806589955e-08
2016-02-23,8.229398437635948e-08
2016-02-24,1.2129185407404754e-07
2016-02-25,1.1611171360589174e-07
2016-02-26,1.1555417462303103e-07
2016-02-27,1.1670508391843783e-07
2016-02-28,8.17124808061161e-08
2016-02-29,7.56412605461277e-08
2016-03-01,2.0885795321788217e-07
2016-03-02,1.184270466114934e-07
2016-03-03,2.923450353990646e-07
2016-03-04,8.38544941025238e-08
2016-03-05,9.571609918595347e-08
2016-03-06,3.1000048240285686e-07
2016-03-07,3.1583154812176146e-07
2016-03-08,3.0742513632293357e-07
2016-03-09,2.613685341648976e-07
2016-03-10,3.935992725396652e-07
2016-03-11,2.021127681993269e-07
2016-03-12,2.2416911193275314e-07
2016-03-13,3.5589768284384573e-07
2016-03-14,1.5319417700605393e-07
2016-03-15,1.8476535726678806e-07
2016-03-16,3.890065756556466e-08
2016-03-17,6.201952189633259e-08
2016-03-18,9.017637622131105e-08
2016-03-19,1.5887250154137106e-07
2016-03-20,1.2520086748021755e-07
2016-03-21,4.927868960398407e-07
2016-03-22,3.1176509972025446e-07
2016-03-23,1.26395638777673e-07
2016-03-24,1.7593636253437597e-07
2016-03-25,3.217221681991025e-07
2016-03-26,3.4398654739715757e-07
2016-03-27,1.5449975288407797e-07
2016-03-28,2.71142588704069e-07
2016-03-29,2.1433858099615297e-07
2016-03-30,2.6819078082246724e-07
2016-03-31,3.4742689372935385e-07
2016-04-01,2.2258664936884127e-07
2016-04-02,1.8399661447206412e-07
2016-04-03,2.624889851736941e-07
2016-04-04,1.476073442542308e-07
2016-04-05,2.212344486079737e-07
2016-04-06,3.3702690780638606e-07
2016-04-07,7.395138584860826e-07
2016-04-08,1.5805733041015898e-07
2016-04-09,7.881751350495633e-08
2016-04-10,5.535367326307897e-07
2016-04-11,2.408086583006664e-07
2016-04-12,2.1183559079443682e-07
2016-04-13,1.096006113722588e-07
2016-04-14,1.2718385425021648e-07
2016-04-15,1.192082204469839e-07
2016-04-16,1.265165625881314e-07
2016-04-17,7.919529305130885e-08
2016-04-18,1.196427218983354e-07
2016-04-19,1.1237661909345792e-07
2016-04-20,1.7224476466183158e-07
2016-04-21,1.022239639967961e-07
2016-04-22,1.7881409436948662e-07
2016-04-23,1.2256627813237573e-07
2016-04-24,1.7582938000549363e-07
2016-04-25,3.455169867311498e-07
2016-04-26,1.5676355011644024e-07
2016-04-27,1.5245521489520245e-07
2016-04-28,1.8520915390122678e-07
2016-04-29,1.7618376172609064e-07
2016-04-30,1.1276108101577049e-07
2016-05-01,1.5049872316076334e-07
2016-05-02,9.537632620972125e-08
2016-05-03,8.142670696125343e-08
2016-05-04,1.7942652834980665e-07
2016-05-05,9.65773573349589e-08
2016-05-06,1.7910862673008243e-07
2016-05-07,3.272984645707373e-07
2016-05-08,1.3828665911771787e-07
2016-05-09,1.990200018813186e-07
2016-05-10,2.5460427806645436e-07
2016-05-11,1.7572735981995653e-07
2016-05-12,1.5394722806746694e-07
2016-05-13,1.107064352915321e-07
2016-05-14,3.220574132363294e-07
2016-05-15,7.704791624466088e-08
2016-05-16,2.0235576074773212e-07
2016-05-17,4.539165911330588e-07
2016-05-18,2.6187533342656656e-07
2016-05-19,3.4618703472367996e-07
2016-05-20,4.5265946067471355e-07
2016-05-21,2.0517316662493935e-07
2016-05-22,2.395789976442604e-07
2016-05-23,2.3510605928074355e-07
2016-05-24,1.4796815765313734e-07
2016-05-25,1.8297746444101244e-07
2016-05-26,1.2166211666864364e-07
2016-05-27,5.948999780926756e-07
2016-05-28,1.7144128856533985e-07
2016-05-29,3.73565105719591e-07
2016-05-30,2.558591891772189e-07
2016-05-31,2.60403386782884e-07
2016-06-01,3.102040587017618e-07
2016-06-02,6.043541967367202e-07
2016-06-03,1.831310602477823e-07
2016-06-04,1.8814090023992078e-07
2016-06-05,2.5900927924716365e-07
2016-06-06,4.366330761022448e-07
2016-06-07,4.0647404643814407e-07
2016-06-08,1.9143552505363012e-07
2016-06-09,2.1470129023062537e-07
2016-06-10,2.17755338938627e-07
2016-06-11,2.462223867332225e-07
2016-06-12,6.794434874723752e-07
2016-06-13,4.289808341262677e-07
2016-06-14,4.653257491868631e-07
2016-06-15,5.816212406779742e-07
2016-06-16,5.465735389031537e-07
2016-06-17,2.59309576441786e-07
2016-06-18,2.1778991487891545e-07
2016-06-19,1.9279725092903014e-07
2016-06-20,3.691422910466898e-07
2016-06-21,3.456065153402499e-07
2016-06-22,2.1345363974236793e-07
2016-06-23,1.1343265015449798e-07
2016-06-24,1.4884091746530619e-07
2016-06-25,5.089289118035076e-07
2016-06-26,1.5653382907078665e-07
2016-06-27,2.4184079310254093e-07
2016-06-28,1.4442866597417032e-07
2016-06-29,1.4794954970104584e-07
2016-06-30,3.104642947189934e-07
2016-07-01,1.626267834654811e-07
2016-07-02,2.1862195532420756e-07
2016-07-03,1.3598459214711254e-07
2016-07-04,1.0537439786789083e-07
2016-07-05,3.290536821442581e-07
2016-07-06,2.0216499703730103e-07
2016-07-07,1.7888250581236297e-07
2016-07-08,3.4884637861897874e-07
2016-07-09,5.07498781919303e-07
2016-07-10,6.819528272428043e-07
2016-07-11,5.94573086176381e-07
2016-07-12,1.3827002003936472e-07
2016-07-13,1.4750133410325253e-07
2016-07-14,1.4590605096088784e-07
2016-07-15,6.986533510461946e-08
2016-07-16,1.0865316270489961e-07
2016-07-17,2.2462344864770214e-07
2016-07-18,1.482826560632068e-07
2016-07-19,4.211791395166016e-07
2016-07-20,1.7206395432709195e-07
2016-07-21,1.223112598707386e-07
2016-07-22,1.9270373938506632e-07
2016-07-23,1.4683786463474266e-07
2016-07-24,3.0332978401413006e-07
2016-07-25,2.808453730770853e-07
2016-07-26,1.3140761038946707e-07
2016-07-27,1.9060791058219137e-07
2016-07-28,1.617790475878781e-07
2016-07-29,2.3136727596738095e-07
2016-07-30,3.468105558657738e-07
2016-07-31,2.034871340777484e-07
2016-08-01,2.098088401898985e-07
2016-08-02,3.260340810861575e-07
2016-08-03,2.916556156242265e-07
2016-08-04,1.7631834346716202e-07
2016-08-05,1.3901887579094391e-07
2016-08-06,2.402185293906346e-07
2016-08-07,4.0390846793105683e-07
2016-08-08,1.845287060104835e-07
2016-08-09,1.2009465029298268e-07
2016-08-10,1.8844738112316886e-07
2016-08-11,1.3000267577770845e-07
2016-08-12,1.1692715580428324e-07
2016-08-13,1.460358192657918e-07
2016-08-14,2.422461456084716e-07
2016-08-15,9.399418186227285e-08
2016-08-16,2.7101886232718527e-07
2016-08-17,1.7750443626601336e-07
2016-08-18,1.5573825169614348e-07
2016-08-19,3.17971232445206e-07
2016-08-20,9.267258189098447e-07
2016-08-21,1.744734912521678e-07
2016-08-22,1.1806646962324146e-07
2016-08-23,1.3448299154086147e-07
2016-08-24,1.350938805365033e-07
2016-08-25,2.6202322716294825e-07
2016-08-26,1.8222467982553115e-07
2016-08-27,9.634460578327053e-08
2016-08-28,1.6392236474751086e-07
2016-08-29,2.693069104679397e-07
2016-08-30,4.399352006516392e-07
2016-08-31,5.670547323760408e-07
2016-09-01,2.1614173326048745e-07
2016-09-02,1.634534507518474e-07
2016-09-03,1.768473734639138e-07
2016-09-04,3.6291539707566286e-07
2016-09-05,1.5054003188144906e-07
2016-09-06,2.3612169631232928e-07
2016-09-07,1.8041476584039032e-07
2016-09-08,3.174230454356997e-07
2016-09-09,2.1439493113787237e-07
2016-09-10,2.3564019934459912e-07
2016-09-11,3.689200967416922e-07
2016-09-12,1.8667213871992725e-07
2016-09-13,6.986885954983069e-07
2016-09-14,2.654437653703074e-07
2016-09-15,2.3411510556047716e-07
2016-09-16,2.7000727413590975e-07
2016-09-17,2.507884063875407e-07
2016-09-18,2.4065517643987724e-07
2016-09-19,2.0441973839322597e-07
2016-09-20,4.946780182154041e-07
2016-09-21,2.0390138064485465e-07
2016-09-22,1.128653535596965e-07
2016-09-23,1.4050043010526046e-07
2016-09-24,7.448834762967568e-07
2016-09-25,5.206318080075462e-07
2016-09-26,1.4729932776741717e-07
2016-09-27,3.298340832508752e-07
2016-09-28,1.1769115861726452e-07
2016-09-29,1.6409182522759136e-07
2016-09-30,9.791327850790042e-08
2016-10-01,1.11050485026784e-07
2016-10-02,1.3333768716944762e-07
2016-10-03,3.027709235303083e-07
2016-10-04,5.333379212725764e-07
2016-10-05,1.6951045494587777e-07
2016-10-06,1.4513397124713394e-07
2016-10-07,1.2397465912367605e-07
2016-10-08,9.277897285305312e-08
2016-10-09,5.995570369721793e-08
2016-10-10,1.2952102923451932e-07
2016-10-11,2.1954602337003336e-07
2016-10-12,3.199898427228273e-07
2016-10-13,3.0604975699861434e-07
2016-10-14,1.5366326426703714e-07
2016-10-15,6.28841047257986e-08
2016-10-16,9.567180802500375e-08
2016-10-17,7.125886901895046e-07
2016-10-18,3.6195634254353227e-07
2016-10-19,2.062709375433793e-07
2016-10-20,1.7362510401889024e-07
2016-10-21,2.9152857608777404e-07
2016-10-22,2.7983463352377067e-07
2016-10-23,1.5472479657072027e-07
2016-10-24,1.257785598734973e-07
2016-10-25,1.447284131596294e-07
2016-10-26,3.297729266346101e-07
2016-10-27,1.690855615304153e-07
2016-10-28,1.9245743856238982e-07
2016-10-29,3.14141156012806e-07
2016-10-30,1.9953798597724718e-07
2016-10-31,2.715377067824475e-07
2016-11-01,2.3667630417496814e-07
2016-11-02,6.921298312118433e-08
2016-11-03,6.30197294807597e-08
2016-11-04,5.7486065442900664e-08
2016-11-05,3.414718831004308e-08
2016-11-06,4.1625144579953536e-08
2016-11-07,6.846604647851677e-08
2016-11-08,2.509439974470005e-07
2016-11-09,1.931790585729176e-07
2016-11-10,4.164033021298858e-07
2016-11-11,4.1895834728226454e-07
2016-11-12,2.4935612004736657e-07
2016-11-13,2.0353813352203486e-07
2016-11-14,4.2381085946420913e-07
2016-11-15,3.025902375531299e-07
2016-11-16,4.95378048709622e-07
2016-11-17,5.991806895574003e-07
2016-11-18,3.1597567955905635e-07
2016-11-19,2.596321416821473e-07
2016-11-20,2.536126599811704e-07
2016-11-21,3.4398764583993135e-07
2016-11-22,8.387903894953973e-07
2016-11-23,2.3393290074071132e-07
2016-11-24,1.4058716685525318e-06
2016-11-25,2.25798004483455e-07
2016-11-26,4.991712629265147e-07
2016-11-27,3.893257376029956e-07
2016-11-28,3.9040222841018564e-07
2016-11-29,3.23155495774158e-07
2016-11-30,3.8507265683135627e-07
2016-12-01,4.386274011900239e-07
2016-12-02,3.760540667406973e-07
2016-12-03,4.441215201386131e-07
2016-12-04,2.0994697413858195e-07
2016-12-05,3.745996642122205e-07
2016-12-06,2.0176016280910989e-07
2016-12-07,2.869569940645622e-07
2016-12-08,5.875750388568017e-07
2016-12-09,2.1813379453557065e-07
2016-12-10,5.854327954071369e-07
2016-12-11,3.304039232563623e-07
2016-12-12,2.7435784683772437e-07
2016-12-13,5.546836325817873e-07
2016-12-14,3.21950830486205e-07
2016-12-15,2.8317131806953296e-07
2016-12-16,3.4896643903826946e-07
2016-12-17,4.208714459312914e-07
2016-12-18,6.893684853511614e-07
2016-12-19,2.2688779898245345e-07
2016-12-20,4.021303228800247e-07
2016-12-21,7.535030220037243e-07
2016-12-22,8.296542130418889e-07
2016-12-23,5.662156233081479e-07
2016-12-24,5.274864775290667e-07
2016-12-25,5.304472681651527e-07
2016-12-26,3.0639839596934693e-07
2016-12-27,4.856977891431024e-07
2016-12-28,1.0801412231463872e-06
2016-12-29,8.941545548084848e-07
2016-12-30,4.696670837467217e-07
2016-12-31,2.8340774349175523e-07
2017-01-01,5.30488409133269e-07
2017-01-02,7.848593354490706e-07
2017-01-03,4.148118650789561e-07
2017-01-04,5.888313894568791e-07
2017-01-05,8.635870322273512e-07
2017-01-06,5.309187848896109e-07
2017-01-07,3.66445803449124e-07
2017-01-08,5.414846749099019e-07
2017-01-09,3.855404607444696e-07
2017-01-10,3.208698006306911e-07
2017-01-11,2.527215890185469e-07
2017-01-12,2.2614000298194737e-07
2017-01-13,3.2100481202967073e-07
2017-01-14,2.0912567469504741e-07
2017-01-15,3.46950173174855e-07
2017-01-16,2.569786761676861e-07
2017-01-17,3.2130502226904896e-07
2017-01-18,2.395667627135321e-07
2017-01-19,1.919149890256311e-07
2017-01-20,2.1155412040432858e-07
2017-01-21,3.2811027504781113e-07
2017-01-22,4.7233629165224877e-07
2017-01-23,2.9764051395893274e-07
2017-01-24,4.840556430567664e-07
2017-01-25,2.978831291929417e-07
2017-01-26,3.622066499063875e-07
2017-01-27,3.8070581964568136e-07
2017-01-28,2.560770427615057e-07
2017-01-29,2.564446142135911e-06
2017-01-30,2.3121907763918733e-07
2017-01-31,3.414459282629692e-07
2017-02-01,2.339831259998832e-07
2017-02-02,3.672608587708295e-07
2017-02-03,5.961028809822961e-07
2017-02-04,2.9813265059098554e-07
2017-02-05,4.0977600776630057e-07
2017-02-06,6.115133032034467e-07
2017-02-07,4.0072738450333176e-07
2017-02-08,2.691134182191675e-07
2017-02-09,4.806843052603802e-07
2017-02-10,5.968747084229207e-07
2017-02-11,2.0689906717405504e-07
2017-02-12,5.376542034732555e-07
2017-02-13,4.6021035616812173e-07
2017-02-14,3.2626675822108943e-07
2017-02-15,1.844936229601193e-07
2017-02-16,2.60364981996536e-07
2017-02-17,5.75807512473054e-07
2017-02-18,4.0343226933599423e-07
2017-02-19,3.725434998888715e-07
2017-02-20,2.7648750629652624e-07
2017-02-21,5.780001184949486e-07
2017-02-22,6.931609669719329e-07
2017-02-23,4.122678928598774e-07
2017-02-24,1.544987898245379e-06
2017-02-25,2.993199062200604e-07
2017-02-26,2.8938763814483944e-07
2017-02-27,3.732798032722232e-07
2017-02-28,2.9466364974858757e-07
2017-03-01,3.8357771662919987e-07
2017-03-02,3.804328718068224e-07
2017-03-03,1.074127671427989e-06
2017-03-04,3.477412573148133e-07
2017-03-05,4.1016566768631726e-07
2017-03-06,4.633182732338142e-07
2017-03-07,4.985261476527518e-07
2017-03-08,5.633936025818827e-07
2017-03-09,5.190604961745978e-07
2017-03-10,6.942581545663288e-07
2017-03-11,3.736856246276447e-07
2017-03-12,3.0578539580080815e-07
2017-03-13,4.2838423055089236e-07
2017-03-14,2.389745985906253e-07
2017-03-15,3.7538880691546097e-07
2017-03-16,4.4892499124302966e-07
2017-03-17,6.123558963841743e-07
2017-03-18,1.0811712980260827e-06
2017-03-19,8.493444300963941e-07
2017-03-20,3.996935716658002e-07
2017-03-21,5.284229448156662e-07
2017-03-22,4.890379169673088e-07
2017-03-23,2.721867625168016e-07
2017-03-24,1.801780942260518e-06
2017-03-25,6.934948888014907e-07
2017-03-26,1.1954493483528296e-06
2017-03-27,4.7583161111994094e-07
2017-03-28,4.872244055418413e-07
2017-03-29,4.123732905584824e-07
2017-03-30,3.9824151822509334e-07
2017-03-31,4.5285282416886037e-07
2017-04-01,5.556830184378245e-07
2017-04-02,5.537146418144361e-07
2017-04-03,3.558434310864714e-07
2017-04-04,2.135121444207027e-07
2017-04-05,3.593031413827101e-07
2017-04-06,2.994893112387968e-07
2017-04-07,9.432654375198452e-07
2017-04-08,4.5327534109163153e-07
2017-04-09,3.3030903987634654e-07
2017-04-10,3.5202646020823467e-07
2017-04-11,2.676316763627669e-07
2017-04-12,6.453212676398879e-07
2017-04-13,1.9343083019558626e-07
2017-04-14,6.127152211282741e-07
2017-04-15,2.3940034496696896e-07
2017-04-16,1.79893402179888e-07
2017-04-17,4.280891048498222e-07
2017-04-18,3.135223395185365e-07
2017-04-19,3.239503955605696e-07
2017-04-20,2.4073810945260215e-07
2017-04-21,2.120278282453902e-07
2017-04-22,2.0135440180437652e-07
2017-04-23,2.9952010482643494e-07
2017-04-24,4.712675801413612e-07
2017-04-25,1.851206822373269e-07
2017-04-26,2.7212698849647594e-07
2017-04-27,1.7546880501023152e-07
2017-04-28,7.406496359295692e-07
2017-04-29,3.875015244968883e-07
2017-04-30,2.983858588122671e-07
2017-05-01,1.3336697096509742e-06
2017-05-02,7.413662873140261e-07
2017-05-03,3.986393430056022e-07
2017-05-04,4.95780027680414e-07
2017-05-05,9.094239082680677e-07
2017-05-06,2.895440895840225e-07
2017-05-07,3.0440660856875106e-07
2017-05-08,5.216476274982009e-07
2017-05-09,6.951838547994465e-07
2017-05-10,2.9258555601422076e-07
2017-05-11,1.2334306782888963e-06
2017-05-12,4.097363530091202e-07
2017-05-13,3.1896485657700766e-07
2017-05-14,2.126335249559571e-07
2017-05-15,3.664193203295019e-07
2017-05-16,2.711424266645023e-07
2017-05-17,4.6045021444585623e-07
2017-05-18,2.8231713867821774e-07
2017-05-19,6.003499895783849e-07
2017-05-20,4.4292598472426505e-07
2017-05-21,5.218918062714061e-07
2017-05-22,8.527780035175479e-07
2017-05-23,7.621586349956517e-07
2017-05-24,9.890143387694376e-07
2017-05-25,1.1386713805590065e-06
2017-05-26,4.6871085613694956e-07
2017-05-27,5.570362548565606e-07
2017-05-28,3.5312660891592157e-07
2017-05-29,3.3388811124710096e-07
2017-05-30,4.0173299879595443e-07
2017-05-31,7.688236419310468e-07
2017-06-01,3.310136664934034e-07
2017-06-02,2.302429930951718e-07
2017-06-03,1.7621531452480173e-07
2017-06-04,3.394996072287596e-07
2017-06-05,2.827314294261565e-07
2017-06-06,4.2656936208439625e-07
2017-06-07,2.7303114191072666e-07
2017-06-08,3.538630299663921e-07
2017-06-09,4.838054825701488e-07
2017-06-10,1.2158230647387975e-06
2017-06-11,4.0355589510693445e-07
2017-06-12,1.90615170446245e-06
2017-06-13,1.898818196064951e-06
2017-06-14,4.5826580302912656e-07
2017-06-15,3.1037540671027785e-07
2017-06-16,6.6910106865082e-07
2017-06-17,2.2369064835946716e-07
2017-06-18,8.899846916189577e-07
2017-06-19,3.9654882175778685e-07
2017-06-20,3.9531219803481283e-07
2017-06-21,2.5694449032986216e-07
2017-06-22,4.2307201089820165e-07
2017-06-23,2.2729527500274843e-07
2017-06-24,3.5007867981821265e-07
2017-06-25,2.4696765658290956e-07
2017-06-26,1.9897907299018387e-07
2017-06-27,2.5780541869557234e-07
2017-06-28,3.1237460671873987e-07
2017-06-29,2.3504149122741215e-07
2017-06-30,5.444757054777583e-07
2017-07-01,3.205117632496615e-07
2017-07-02,5.01567516665062e-07
2017-07-03,5.35266661088331e-07
2017-07-04,4.046891961103661e-07
2017-07-05,6.052385938477604e-07
2017-07-06,2.981353581431498e-07
2017-07-07,4.2497360571227845e-07
2017-07-08,3.354701631514388e-07
2017-07-09,4.197406502438186e-07
2017-07-10,2.0870366352441187e-07
2017-07-11,3.476533779368921e-07
2017-07-12,2.660610700079446e-07
2017-07-13,3.340442881587255e-07
2017-07-14,4.005779377663171e-07
2017-07-15,3.5206194374627213e-07
2017-07-16,3.1662369593997353e-07
2017-07-17,8.671781526659996e-07
2017-07-18,2.989201496755133e-07
2017-07-19,3.2080112391618023e-07
2017-07-20,3.497382700565417e-07
2017-07-21,3.8330229459046276e-07
2017-07-22,3.1970919538130325e-07
2017-07-23,2.734698861733453e-07
2017-07-24,4.5382732274975673e-07
2017-07-25,8.035663100048848e-07
2017-07-26,2.0881160400563904e-07
2017-07-27,7.929831751735781e-07
2017-07-28,1.0631515627648761e-06
2017-07-29,1.864697544791899e-06
2017-07-30,3.260832686426691e-07
2017-07-31,5.060210879956272e-06
2017-08-01,8.544883939193337e-07
2017-08-02,1.0277481733847686e-06
2017-08-03,2.237412698433922e-06
2017-08-04,4.13696448343171e-06
2017-08-05,2.4522840719571804e-06
2017-08-06,3.3629538313503258e-06
2017-08-07,1.2053656359283827e-06
2017-08-08,1.1032722224973984e-06
2017-08-09,9.53835568061339e-07
2017-08-10,4.148558744691925e-07
2017-08-11,3.2696388516340507e-07
2017-08-12,7.698399836971668e-07
2017-08-13,6.857644249292185e-07
2017-08-14,4.64186069897895e-07
2017-08-15,4.632711622486526e-07
2017-08-16,3.178353576612622e-07
2017-08-17,5.219495358493024e-07
2017-08-18,7.162497455239253e-07
2017-08-19,8.689803570354438e-07
2017-08-20,1.0439254071177387e-06
2017-08-21,4.1694912837208225e-07
2017-08-22,1.0439695974123717e-06
2017-08-23,8.834651875117106e-07
2017-08-24,5.772789169043853e-07
2017-08-25,7.595686749090375e-07
2017-08-26,4.801520872477705e-07
2017-08-27,7.317603929388287e-07
2017-08-28,4.70657625720208e-07
2017-08-29,1.0314889042176593e-06
2017-08-30,9.741413874455004e-07
2017-08-31,8.832275725313966e-07
2017-09-01,7.208716120179991e-07
2017-09-02,6.199023079276547e-07
2017-09-03,7.977518116662062e-07
2017-09-04,5.316538706215779e-07
2017-09-05,1.1538462787329303e-07
2017-09-06,3.395850758405084e-07
2017-09-07,4.391401079447821e-07
2017-09-08,2.0936625095285728e-07
2017-09-09,2.7590524220277253e-07
2017-09-10,4.4455919138873157e-07
2017-09-11,2.7473746815654133e-07
2017-09-12,2.234685430876506e-07
2017-09-13,3.034756193120038e-07
2017-09-14,3.3723130195860007e-07
2017-09-15,5.002958795964754e-07
2017-09-16,3.433927156247979e-07
2017-09-17,3.2037419429461746e-07
2017-09-18,1.997417952477704e-07
2017-09-19,3.428231397180815e-07
2017-09-20,3.2261148575739446e-07
2017-09-21,4.0491717961556953e-07
2017-09-22,7.017642057106287e-07
2017-09-23,2.7988331835092745e-07
2017-09-24,2.2332410874073152e-07
2017-09-25,3.1019353611097866e-06
2017-09-26,7.235143945939666e-07
2017-09-27,2.5531324031551387e-07
2017-09-28,2.997587502670235e-07
2017-09-29,2.8868312423407254e-07
2017-09-30,6.235564561590253e-07
2017-10-01,4.267901105243563e-07
2017-10-02,6.785958547714306e-07
2017-10-03,5.138419136785616e-07
2017-10-04,4.4927992337001226e-07
2017-10-05,2.0290280451850754e-06
2017-10-06,5.259911665861924e-07
2017-10-07,6.821225976541648e-07
2017-10-08,1.1813959658011273e-06
2017-10-09,7.312995687064753e-07
2017-10-10,5.115052384353874e-07
2017-10-11,2.984785113890807e-07
2017-10-12,4.3784838625901043e-07
2017-10-13,9.374405336437104e-07
2017-10-14,4.4868375463688855e-07
2017-10-15,1.2212267593543e-06
2017-10-16,1.2162877304720047e-06
2017-10-17,4.1385265120653225e-07
2017-10-18,2.716305071934801e-07
2017-10-19,1.3739471456559035e-06
2017-10-20,3.4974515612808083e-07
2017-10-21,3.269885187035627e-07
2017-10-22,1.1612592962932752e-06
2017-10-23,6.524792960025653e-07
2017-10-24,4.912047618773396e-07
2017-10-25,8.232342396547115e-07
2017-10-26,3.0533732021788093e-07
2017-10-27,2.80128163813726e-07
2017-10-28,2.6369574332577086e-07
2017-10-29,3.9495639932188596e-07
2017-10-30,4.393672709763931e-07
2017-10-31,4.4781838395013534e-07
2017-11-01,1.135319202569275e-06
2017-11-02,5.615277063781602e-07
2017-11-03,6.977993195667078e-07
2017-11-04,4.936758087816853e-07
2017-11-05,2.0995299958524523e-06
2017-11-06,3.7431526046218013e-07
2017-11-07,5.444988028572142e-07
2017-11-08,5.20329626583898e-07
2017-11-09,4.3563790348125195e-07
2017-11-10,6.71576626292396e-07
2017-11-11,1.6251705923204764e-06
2017-11-12,6.018745703712353e-06
2017-11-13,4.6977549787968314e-07
2017-11-14,3.193290754126816e-07
2017-11-15,3.7540894145056474e-07
2017-11-16,5.955593982300358e-07
2017-11-17,4.0907955198261176e-07
2017-11-18,3.2637910333324125e-07
2017-11-19,2.434902159787373e-07
2017-11-20,5.855684904865705e-07
2017-11-21,3.539997113322619e-07
2017-11-22,2.1221098216071405e-07
2017-11-23,2.614619875739647e-07
2017-11-24,6.797340372157229e-07
2017-11-25,4.768760236530847e-07
2017-11-26,8.772584442035379e-07
2017-11-27,5.737064730135249e-07
2017-11-28,5.753070228151511e-07
2017-11-29,4.4722110704159196e-07
2017-11-30,3.81599482729614e-07
2017-12-01,5.10009524162377e-07
2017-12-02,5.228530592350342e-07
2017-12-03,4.4145662929621953e-07
2017-12-04,4.014573897870734e-07
2017-12-05,3.7347824438261104e-07
2017-12-06,4.5337334883084277e-07
2017-12-07,1.4961237068929493e-06
2017-12-08,9.207303189708276e-07
2017-12-09,3.651736780735259e-07
2017-12-10,6.489720988008741e-07
2017-12-11,3.9043055379318783e-07
2017-12-12,9.191996787592189e-07
2017-12-13,4.15515802205403e-07
2017-12-14,4.249061227145577e-07
2017-12-15,5.287244193913157e-07
2017-12-16,3.271449944600387e-07
2017-12-17,1.2778375255344798e-06
2017-12-18,3.766169575287789e-07
2017-12-19,5.342580975394919e-07
2017-12-20,1.719364615188289e-06
2017-12-21,5.986473883975043e-07
2017-12-22,1.1941812484755792e-06
2017-12-23,7.198819131696463e-07
2017-12-24,6.582855055758428e-07
2017-12-25,4.2924918741984567e-07
2017-12-26,5.330411234200639e-07
2017-12-27,5.766239559875309e-07
2017-12-28,3.984933523465698e-07
2017-12-29,6.028356750386964e-07
2017-12-30,1.1244878201955527e-06
2017-12-31,1.384512459155338e-06
2018-01-01,5.596018875256612e-07
2018-01-02,8.373973915360182e-07
2018-01-03,4.875188712905658e-07
2018-01-04,5.333930931682402e-07
2018-01-05,8.704750865651045e-07
2018-01-06,4.508917108719909e-07
2018-01-07,2.4356981878022657e-06
2018-01-08,2.7261012335667554e-07
2018-01-09,4.5627007155180177e-07
2018-01-10,4.186673158697776e-07
2018-01-11,7.584360254201597e-07
2018-01-12,9.681283412196487e-07
2018-01-13,5.716427398723661e-07
2018-01-14,7.191429556183401e-07
2018-01-15,4.4742974015814707e-07
2018-01-16,4.857115827115859e-07
2018-01-17,9.991785868360606e-07
2018-01-18,3.2377060687488426e-07
2018-01-19,5.852572556363785e-07
2018-01-20,5.655766824012162e-07
2018-01-21,5.947374855496743e-07
2018-01-22,9.178202706720029e-07
2018-01-23,5.530701238190351e-07
2018-01-24,4.073556168991588e-07
2018-01-25,6.184009649209533e-07
2018-01-26,9.187861962839644e-07
2018-01-27,4.5134477839816646e-07
2018-01-28,1.0883611614799376e-06
