Date,indicators/realized_profit
2011-01-25,2063.98678711359
2011-01-26,4486.03854661619
2011-01-27,71837.3031450843
2011-01-28,1365.41431368594
2011-01-29,2908.89280798112
2011-01-30,2375.08996665218
2011-01-31,13610.8923549527
2011-02-01,24326.6123417681
2011-02-02,28720.7559203847
2011-02-03,6551.5897027822
2011-02-04,7828.1606833457
2011-02-05,15038.6634128564
2011-02-06,20671.2820514264
2011-02-07,38316.2919266996
2011-02-08,4587.85013603626
2011-02-09,25887.202453623
2011-02-10,15989.4505527496
2011-02-11,12589.0799313639
2011-02-12,7958.51937687165
2011-02-13,7453.02920690047
2011-02-14,7803.73479315006
2011-02-15,3324.35376625971
2011-02-16,2520.75281636863
2011-02-17,2355.81490073609
2011-02-18,7709.5188028927
2011-02-19,3007.74930831635
2011-02-20,7650.45208047749
2011-02-21,2323.89629699273
2011-02-22,6182.23057387737
2011-02-23,2442.55708513157
2011-02-24,5943.24830826833
2011-02-25,2229.34422528499
2011-02-26,5612.67593553841
2011-02-27,19717.8572763578
2011-02-28,14619.5837271502
2011-03-01,187470.391459906
2011-03-02,7569.27021553184
2011-03-03,1127.43291691941
2011-03-04,5342.03802770572
2011-03-05,2730.99342791436
2011-03-06,1250.94400540544
2011-03-07,3126.32308054492
2011-03-08,5280.69370699632
2011-03-09,644.986840562807
2011-03-10,3646.23456484869
2011-03-11,1931.64823412026
2011-03-12,13093.2353230808
2011-03-13,7110.16956499092
2011-03-14,15604.8940124626
2011-03-15,5392.79412641937
2011-03-16,7289.11241335897
2011-03-17,5723.16793331928
2011-03-18,1693.3672042231
2011-03-19,1562.29551122499
2011-03-20,1536.95654697352
2011-03-21,2895.27202479614
2011-03-22,1797.36935738854
2011-03-23,6313.24399216483
2011-03-24,14680.457618106
2011-03-25,2100.99081814193
2011-03-26,14398.169726804
2011-03-27,4751.00792835518
2011-03-28,415.375945479524
2011-03-29,434.098286852605
2011-03-30,650.530895070249
2011-03-31,913.191778355215
2011-04-01,800.689569844357
2011-04-02,220.322603139277
2011-04-03,529.471488263444
2011-04-04,10214.0034200806
2011-04-05,5229.23684645965
2011-04-06,1248.75012319805
2011-04-07,1610.02397469843
2011-04-08,2746.25737886167
2011-04-09,1063.10228454506
2011-04-10,487.221813560876
2011-04-11,1646.23777143901
2011-04-12,5808.37802271613
2011-04-13,7544.372680403
2011-04-14,9585.2881010746
2011-04-15,8982.48655213171
2011-04-16,16502.705974227
2011-04-17,12730.3715036615
2011-04-18,26903.1610413782
2011-04-19,29125.0437522773
2011-04-20,10494.8587918878
2011-04-21,12330.6534124962
2011-04-22,31502.6783946366
2011-04-23,46268.2359742152
2011-04-24,36611.449550263
2011-04-25,10142.3304693555
2011-04-26,14655.6933703374
2011-04-27,33499.0677305944
2011-04-28,53005.6813921292
2011-04-29,575756.631674154
2011-04-30,519401.435954001
2011-05-01,71052.0617634708
2011-05-02,26912.4102673901
2011-05-03,93969.8833198253
2011-05-04,257842.966076588
2011-05-05,38083.1576129625
2011-05-06,159367.790588727
2011-05-07,28572.7292483155
2011-05-08,65402.5477278282
2011-05-09,53015.7301396009
2011-05-10,321944.479632793
2011-05-11,229710.002699676
2011-05-12,337230.912853851
2011-05-13,769381.336176264
2011-05-14,650964.008885665
2011-05-15,382629.434982051
2011-05-16,393094.588885275
2011-05-17,242240.71315769
2011-05-18,132783.342377966
2011-05-19,99471.4371791578
2011-05-20,161405.182166008
2011-05-21,70138.7153019145
2011-05-22,250158.563934228
2011-05-23,168944.373806735
2011-05-24,83178.1736075548
2011-05-25,109221.816053911
2011-05-26,181185.21721218
2011-05-27,685721.278961429
2011-05-28,38716.9305559306
2011-05-29,55252.1525713329
2011-05-30,143945.020242767
2011-05-31,171118.628433545
2011-06-01,118292.333217223
2011-06-02,236432.068909007
2011-06-03,655756.526490519
2011-06-04,611312.296217344
2011-06-05,868600.668939482
2011-06-06,3378278.41470222
2011-06-07,515871.471992235
2011-06-08,3731505.50298128
2011-06-09,2361378.23893528
2011-06-10,2167226.90132127
2011-06-11,550000.072669135
2011-06-12,4496650.52102643
2011-06-13,671770.038930737
2011-06-14,1642378.55726096
2011-06-15,2501274.35356033
2011-06-16,786754.148000533
2011-06-17,807062.951348911
2011-06-18,523641.387314225
2011-06-19,2065659.00314251
2011-06-20,258902.575396995
2011-06-21,498810.11384427
2011-06-22,94870.8536578756
2011-06-23,527205.215808341
2011-06-24,262292.230717851
2011-06-25,166384.758187124
2011-06-26,488028.281619285
2011-06-27,884355.676483631
2011-06-28,456175.74728246
2011-06-29,224812.636543229
2011-06-30,425767.040187464
2011-07-01,56398.7177079737
2011-07-02,53653.4159671534
2011-07-03,53573.6477743388
2011-07-04,68568.6327014263
2011-07-05,220755.678310671
2011-07-06,241480.227582029
2011-07-07,120670.087031355
2011-07-08,28442.9529400809
2011-07-09,38809.959004207
2011-07-10,236558.023353152
2011-07-11,88574.8892034429
2011-07-12,70174.8737299018
2011-07-13,63092.6063547504
2011-07-14,26942.2871730475
2011-07-15,36896.04021598
2011-07-16,16309.711268617
2011-07-17,69844.0586971539
2011-07-18,109482.992212862
2011-07-19,166670.779617483
2011-07-20,32257.6317409181
2011-07-21,11503.2988743192
2011-07-22,20295.8277317511
2011-07-23,14765.3370413124
2011-07-24,47696.397788443
2011-07-25,70563.5645528907
2011-07-26,32365.4973061839
2011-07-27,47055.8213944085
2011-07-28,43348.2242232764
2011-07-29,41342.6130170709
2011-07-30,39865.5480646933
2011-07-31,28347.788858658
2011-08-01,21632.4449821176
2011-08-02,47577.6758548813
2011-08-03,44705.9216508555
2011-08-04,119212.559906521
2011-08-05,96317.7797645917
2011-08-06,50660.468111008
2011-08-07,67493.0301095095
2011-08-08,55042.3306726699
2011-08-09,238035.284740134
2011-08-10,61252.3474188463
2011-08-11,39651.3267191112
2011-08-12,27882.4800736021
2011-08-13,43960.701373606
2011-08-14,69644.0639677381
2011-08-15,142174.180328117
2011-08-16,89934.4502381901
2011-08-17,77183.2935915392
2011-08-18,28780.7422702135
2011-08-19,59741.0731393462
2011-08-20,40475.9303479835
2011-08-21,15879.7809069377
2011-08-22,34194.3580595609
2011-08-23,14604.8958790495
2011-08-24,29213.5535497176
2011-08-25,612327.863111134
2011-08-26,115303.052710356
2011-08-27,29510.1181379754
2011-08-28,16094.4465017376
2011-08-29,100644.640550384
2011-08-30,10482.7910486836
2011-08-31,13291.9961920164
2011-09-01,7157.05571433007
2011-09-02,56716.5133813213
2011-09-03,14350.9602105125
2011-09-04,14246.8927558542
2011-09-05,41840.4060155642
2011-09-06,31138.9433128448
2011-09-07,64474.6760308855
2011-09-08,25556.606103974
2011-09-09,141111.831848125
2011-09-10,12508.5545824086
2011-09-11,72355.4846897725
2011-09-12,33298.6788102486
2011-09-13,16632.1255914239
2011-09-14,50729.8995126962
2011-09-15,7885.46535580507
2011-09-16,16865.4759520886
2011-09-17,8839.80608993489
2011-09-18,16676.3337264378
2011-09-19,22899.9147809944
2011-09-20,65976.0996849789
2011-09-21,59222.8580850472
2011-09-22,14349.5637175246
2011-09-23,16500.6390065746
2011-09-24,8442.81955125734
2011-09-25,7157.35370759083
2011-09-26,8332.38036887896
2011-09-27,12768.5841833398
2011-09-28,11367.5820443855
2011-09-29,5367.57221324355
2011-09-30,14982.7704498805
2011-10-01,10237.9972400747
2011-10-02,4632.71854295651
2011-10-03,5741.05891827637
2011-10-04,10222.3634215046
2011-10-05,7910.04016547333
2011-10-06,9091.94723723539
2011-10-07,5828.08346470539
2011-10-08,4882.63139449076
2011-10-09,9765.83464156379
2011-10-10,3746.22686765728
2011-10-11,3706.34010546854
2011-10-12,11583.3490770285
2011-10-13,5871.67618874101
2011-10-14,8283.52459680892
2011-10-15,6281.10648494169
2011-10-16,2728.64464385913
2011-10-17,46102.8872176768
2011-10-18,9337.18400843224
2011-10-19,3088.12048044042
2011-10-20,9530.27151801147
2011-10-21,26788.4788101417
2011-10-22,68113.7688458834
2011-10-23,35971.8975849995
2011-10-24,10509.6804235236
2011-10-25,14719.5835000227
2011-10-26,7298.4647598087
2011-10-27,19239.1073303796
2011-10-28,47740.6517661109
2011-10-29,60189.7544544781
2011-10-30,12199.4635057836
2011-10-31,11007.7483055422
2011-11-01,10811.204766135
2011-11-02,11222.5817294822
2011-11-03,6082.84768498357
2011-11-04,4441.09121855924
2011-11-05,4012.80272069025
2011-11-06,2498.0027028277
2011-11-07,5662.91671835314
2011-11-08,21186.325208465
2011-11-09,8398.07268433151
2011-11-10,23851.1890473004
2011-11-11,9122.68321861419
2011-11-12,8086.69163608237
2011-11-13,5862.11381305009
2011-11-14,7922.88890748534
2011-11-15,7688.44370971396
2011-11-16,23623.1887399471
2011-11-17,69443.5321557315
2011-11-18,152016.779216963
2011-11-19,67329.2334448011
2011-11-20,68796.072414064
2011-11-21,28211.6784251914
2011-11-22,69468.8438666179
2011-11-23,10109.2239451568
2011-11-24,85273.9408520006
2011-11-25,105364.063086894
2011-11-26,22461.4944703245
2011-11-27,10321.0116677604
2011-11-28,73177.7673684643
2011-11-29,287083.921900817
2011-11-30,213623.715400707
2011-12-01,77663.586752297
2011-12-02,70297.0943950684
2011-12-03,12882.6913578066
2011-12-04,101606.120080673
2011-12-05,66562.3659281648
2011-12-06,127553.134122622
2011-12-07,140358.63976963
2011-12-08,49257.6381268632
2011-12-09,53275.030308183
2011-12-10,28669.3025249153
2011-12-11,81521.1397758407
2011-12-12,48352.551641284
2011-12-13,20392.8470538044
2011-12-14,13631.0850473194
2011-12-15,21340.7288957684
2011-12-16,18968.5286045887
2011-12-17,9134.4082108093
2011-12-18,6445.17204115216
2011-12-19,62341.3899741156
2011-12-20,197253.774481903
2011-12-21,76959.1724170834
2011-12-22,54070.1181471527
2011-12-23,50210.6547612584
2011-12-24,36505.4500225382
2011-12-25,59705.040844147
2011-12-26,40073.6769773903
2011-12-27,30415.4448274113
2011-12-28,39461.4634234502
2011-12-29,50453.2278943242
2011-12-30,31781.1661849105
2011-12-31,62530.3303404631
2012-01-01,130525.123028782
2012-01-02,111691.39891882
2012-01-03,75661.9092599935
2012-01-04,124725.940325552
2012-01-05,405460.554896824
2012-01-06,333514.953070117
2012-01-07,144769.637310176
2012-01-08,201040.524431719
2012-01-09,250788.157635485
2012-01-10,126352.614517433
2012-01-11,131070.941617891
2012-01-12,216375.873797437
2012-01-13,118297.631581731
2012-01-14,109271.095756087
2012-01-15,88964.2636841898
2012-01-16,104179.24655067
2012-01-17,129890.62827642
2012-01-18,58257.7096974073
2012-01-19,146522.168052823
2012-01-20,57043.4073815403
2012-01-21,40361.5081110457
2012-01-22,29401.8146266191
2012-01-23,33591.3461823165
2012-01-24,44404.2854121722
2012-01-25,49823.7719906325
2012-01-26,31044.8831499831
2012-01-27,28040.7427446637
2012-01-28,26201.9536800737
2012-01-29,20574.2136283107
2012-01-30,14660.0693361989
2012-01-31,23038.0834022969
2012-02-01,65197.2976690528
2012-02-02,57066.9011381506
2012-02-03,39485.2631890327
2012-02-04,27380.6156452189
2012-02-05,19896.4585726376
2012-02-06,16464.7734256696
2012-02-07,18258.5498493672
2012-02-08,22051.0625715752
2012-02-09,15040.6811852229
2012-02-10,37443.8824056082
2012-02-11,37777.3761509868
2012-02-12,18344.4759209378
2012-02-13,27880.624235229
2012-02-14,263558.690373687
2012-02-15,59021.2697499595
2012-02-16,43894.8673548131
2012-02-17,35432.195934673
2012-02-18,16840.7305902179
2012-02-19,11850.2641090354
2012-02-20,21636.5920189808
2012-02-21,10523.4664324564
2012-02-22,27206.005499601
2012-02-23,67538.5023743543
2012-02-24,68418.5340482407
2012-02-25,59112.9286589571
2012-02-26,30653.9514793594
2012-02-27,35708.3500876846
2012-02-28,35758.9307733841
2012-02-29,20511.4618528718
2012-03-01,50191.3023994768
2012-03-02,30243.5315233655
2012-03-03,19263.1517721227
2012-03-04,35473.7671764438
2012-03-05,27402.5354799211
2012-03-06,29949.4059985476
2012-03-07,22921.4720391626
2012-03-08,19792.3987669703
2012-03-09,17408.6493760293
2012-03-10,13869.4138862791
2012-03-11,10020.7563162588
2012-03-12,16653.4242962977
2012-03-13,43701.0813843797
2012-03-14,87580.3114977537
2012-03-15,50145.9854809806
2012-03-16,59073.2293133846
2012-03-17,34142.0821431055
2012-03-18,41521.7517187857
2012-03-19,19935.2780784555
2012-03-20,14267.4232184889
2012-03-21,9600.93280272636
2012-03-22,8982.34071084112
2012-03-23,38970.1875399011
2012-03-24,5273.26226564525
2012-03-25,4808.01166649333
2012-03-26,10364.4968536084
2012-03-27,14697.3061205728
2012-03-28,24508.1635213293
2012-03-29,19328.1081193466
2012-03-30,18552.8202963419
2012-03-31,22882.6596860552
2012-04-01,10791.2139150481
2012-04-02,27889.0297214417
2012-04-03,25152.71799654
2012-04-04,29547.1647083389
2012-04-05,20691.1250670422
2012-04-06,36008.3903349577
2012-04-07,11218.3398991116
2012-04-08,12828.1118483032
2012-04-09,55351.6760001267
2012-04-10,14461.6190445006
2012-04-11,53689.316403661
2012-04-12,36216.1392232635
2012-04-13,23739.7631857475
2012-04-14,27787.679367749
2012-04-15,33158.3935535102
2012-04-16,36811.6418964169
2012-04-17,16078.8100472622
2012-04-18,51528.2714480932
2012-04-19,41498.2105998359
2012-04-20,62647.5910328192
2012-04-21,38150.547109896
2012-04-22,51905.1015402075
2012-04-23,14864.8016678419
2012-04-24,22957.0876089195
2012-04-25,240381.294630375
2012-04-26,13114.8967681963
2012-04-27,10323.3272214671
2012-04-28,8483.3449687696
2012-04-29,7897.33151866642
2012-04-30,8840.01776101186
2012-05-01,14986.4383491662
2012-05-02,23582.7732233692
2012-05-03,19923.7625139733
2012-05-04,20600.3759936497
2012-05-05,10169.3928044697
2012-05-06,16681.4601792463
2012-05-07,14419.3196432767
2012-05-08,14326.0745546101
2012-05-09,25182.9655463613
2012-05-10,17499.2784831425
2012-05-11,9155.06138251669
2012-05-12,134343.67968594
2012-05-13,17481.3523815623
2012-05-14,48502.9828878464
2012-05-15,26129.5453305703
2012-05-16,27952.9900840103
2012-05-17,23902.7954178727
2012-05-18,17950.418925394
2012-05-19,27738.7615633379
2012-05-20,15742.2116542096
2012-05-21,19958.2151273279
2012-05-22,36539.5018531287
2012-05-23,24969.8142949008
2012-05-24,10260.251673314
2012-05-25,18341.4780531066
2012-05-26,15664.7545224055
2012-05-27,28398.0896129012
2012-05-28,19959.7414188346
2012-05-29,17784.4487643026
2012-05-30,12014.8575361529
2012-05-31,31720.3953826769
2012-06-01,41701.0640666723
2012-06-02,19453.0431076803
2012-06-03,23847.1698356457
2012-06-04,38700.7856474944
2012-06-05,58028.1156430144
2012-06-06,45684.5632450133
2012-06-07,51836.8847997196
2012-06-08,67125.3998164396
2012-06-09,34714.087352547
2012-06-10,24831.7972840351
2012-06-11,59265.8165272136
2012-06-12,74679.648351501
2012-06-13,84047.9521856187
2012-06-14,54817.9356659337
2012-06-15,171135.64222661
2012-06-16,142909.924510167
2012-06-17,96983.5943669106
2012-06-18,68819.967284105
2012-06-19,88051.4748367976
2012-06-20,125465.846318293
2012-06-21,92058.8600789709
2012-06-22,93472.5921904661
2012-06-23,59482.6599489498
2012-06-24,84885.6574491752
2012-06-25,36120.9967514847
2012-06-26,83419.3877299087
2012-06-27,64176.8769757404
2012-06-28,66346.4079821138
2012-06-29,48142.3436292894
2012-06-30,39142.4871111405
2012-07-01,24591.5712944461
2012-07-02,67585.9190078389
2012-07-03,35135.84459241
2012-07-04,64081.8033821897
2012-07-05,56736.6752795631
2012-07-06,48405.4019673261
2012-07-07,49854.3196547184
2012-07-08,67008.7480398592
2012-07-09,86964.4266295083
2012-07-10,145567.165603188
2012-07-11,106593.505977815
2012-07-12,77006.0734386249
2012-07-13,233103.219021691
2012-07-14,102310.673483997
2012-07-15,44707.9149768799
2012-07-16,260036.20798223
2012-07-17,576310.503175693
2012-07-18,328908.120804277
2012-07-19,286107.972350277
2012-07-20,129669.846840288
2012-07-21,232042.869803943
2012-07-22,127161.254545653
2012-07-23,156494.672311947
2012-07-24,114657.396824951
2012-07-25,88677.4750365535
2012-07-26,196355.726114716
2012-07-27,132545.331930573
2012-07-28,110498.089072442
2012-07-29,119281.724690928
2012-07-30,114510.917506758
2012-07-31,250951.431659207
2012-08-01,181128.80628381
2012-08-02,446653.942080009
2012-08-03,373034.407884315
2012-08-04,308501.45654745
2012-08-05,285397.812347852
2012-08-06,265980.960502478
2012-08-07,151718.767402818
2012-08-08,331133.825353041
2012-08-09,257046.880278607
2012-08-10,177460.848489695
2012-08-11,130584.150163307
2012-08-12,136827.752292184
2012-08-13,230233.571579099
2012-08-14,290534.635500018
2012-08-15,318729.952956234
2012-08-16,536150.873010895
2012-08-17,1038814.99248313
2012-08-18,340381.323956842
2012-08-19,917141.713884578
2012-08-20,958713.358140214
2012-08-21,315052.038198661
2012-08-22,318623.783049758
2012-08-23,178626.173194009
2012-08-24,168999.747665368
2012-08-25,205510.881255344
2012-08-26,143026.500382943
2012-08-27,782191.070180472
2012-08-28,297690.64968225
2012-08-29,176122.239765087
2012-08-30,91729.5591360452
2012-08-31,878227.333355267
2012-09-01,74326.9232944971
2012-09-02,116738.296736561
2012-09-03,119770.514030549
2012-09-04,194438.390099378
2012-09-05,202778.703939903
2012-09-06,265778.357976364
2012-09-07,157268.168830328
2012-09-08,101502.705374914
2012-09-09,188905.43270829
2012-09-10,980283.116538885
2012-09-11,182931.042229718
2012-09-12,223092.267503026
2012-09-13,176536.221974885
2012-09-14,188872.583285735
2012-09-15,292657.104021322
2012-09-16,261757.803949008
2012-09-17,194533.282545107
2012-09-18,285592.288346529
2012-09-19,470365.373131716
2012-09-20,503518.1575244
2012-09-21,242784.220246473
2012-09-22,204089.646544227
2012-09-23,139608.409392096
2012-09-24,189792.381300337
2012-09-25,181926.547659572
2012-09-26,150419.176654629
2012-09-27,189349.663863682
2012-09-28,179423.884348595
2012-09-29,166474.643291329
2012-09-30,112170.162715021
2012-10-01,116002.314413531
2012-10-02,204693.270205205
2012-10-03,288700.455386202
2012-10-04,226985.610116666
2012-10-05,116426.929986049
2012-10-06,66764.3216939354
2012-10-07,62669.0388926444
2012-10-08,274405.453980086
2012-10-09,121281.292042921
2012-10-10,98450.3617264433
2012-10-11,66036.5346875678
2012-10-12,97343.9292031891
2012-10-13,53548.9354640304
2012-10-14,135997.535695409
2012-10-15,78560.7935241631
2012-10-16,134651.098407905
2012-10-17,243177.474437771
2012-10-18,191203.544514023
2012-10-19,86164.4328826432
2012-10-20,61724.6879944819
2012-10-21,229205.888055117
2012-10-22,56478.5520310254
2012-10-23,102565.808244456
2012-10-24,108406.721379792
2012-10-25,186916.202396745
2012-10-26,139266.062328299
2012-10-27,114819.426877795
2012-10-28,62390.9366070593
2012-10-29,76282.4806722401
2012-10-30,142462.065431389
2012-10-31,137768.070036821
2012-11-01,85773.8589171889
2012-11-02,32277.4610851006
2012-11-03,50929.6318547337
2012-11-04,123692.652949352
2012-11-05,87726.4691078747
2012-11-06,62809.2412816887
2012-11-07,110274.488046279
2012-11-08,71263.4150814089
2012-11-09,50157.8369999317
2012-11-10,23818.8485556728
2012-11-11,52227.5901987875
2012-11-12,120535.137261675
2012-11-13,99211.3667553881
2012-11-14,66026.7267774855
2012-11-15,92589.9683650678
2012-11-16,251924.962857527
2012-11-17,136629.434869448
2012-11-18,101547.362085295
2012-11-19,139462.963357793
2012-11-20,73330.0896806008
2012-11-21,82873.1930805945
2012-11-22,157983.827727371
2012-11-23,152008.518803433
2012-11-24,144084.866477658
2012-11-25,155243.471788982
2012-11-26,199274.144873204
2012-11-27,95068.1102645062
2012-11-28,123477.349326251
2012-11-29,99336.347721245
2012-11-30,155318.192481067
2012-12-01,81040.0671775512
2012-12-02,52393.084973725
2012-12-03,126813.569556187
2012-12-04,540427.967135623
2012-12-05,326006.815351788
2012-12-06,240719.999938941
2012-12-07,297698.829716165
2012-12-08,96359.5591761578
2012-12-09,150665.304446567
2012-12-10,148780.70267001
2012-12-11,162838.536377282
2012-12-12,242362.857056209
2012-12-13,336259.603390176
2012-12-14,174649.224510347
2012-12-15,60655.6393392407
2012-12-16,91755.1567868337
2012-12-17,67376.9095622952
2012-12-18,127763.060190132
2012-12-19,140619.810518767
2012-12-20,183166.205157516
2012-12-21,157397.233619443
2012-12-22,55081.9120575828
2012-12-23,35424.7365972819
2012-12-24,55163.0105804379
2012-12-25,32467.5624697308
2012-12-26,50477.9346688212
2012-12-27,54362.9515338881
2012-12-28,87736.5844739295
2012-12-29,71853.306713363
2012-12-30,62141.3945938376
2012-12-31,249369.835306062
2013-01-01,42421.500288488
2013-01-02,49646.1704611603
2013-01-03,65152.6793173441
2013-01-04,101027.056847864
2013-01-05,33325.2727584903
2013-01-06,20831.4830473574
2013-01-07,46563.2840845003
2013-01-08,181442.821102971
2013-01-09,155710.323907482
2013-01-10,270007.022702334
2013-01-11,199610.318333353
2013-01-12,99912.2810750736
2013-01-13,108695.926600556
2013-01-14,105323.840018666
2013-01-15,251322.905777202
2013-01-16,238142.533859606
2013-01-17,472144.723058528
2013-01-18,430251.840873273
2013-01-19,204593.980914521
2013-01-20,157286.897092031
2013-01-21,528986.313879236
2013-01-22,1105136.1329011
2013-01-23,485706.925885224
2013-01-24,1019462.83782104
2013-01-25,389463.555507717
2013-01-26,275626.436631951
2013-01-27,711068.199089835
2013-01-28,570359.342967167
2013-01-29,1359765.65060666
2013-01-30,1111579.37319862
2013-01-31,1337492.02004795
2013-02-01,2014005.85161602
2013-02-02,523096.274807696
2013-02-03,371411.920547837
2013-02-04,472107.19160645
2013-02-05,516719.481719145
2013-02-06,539222.83573936
2013-02-07,535363.52394127
2013-02-08,1067313.43783651
2013-02-09,799581.859695954
2013-02-10,509763.619689112
2013-02-11,633073.258321466
2013-02-12,1029241.69187009
2013-02-13,1435561.44659175
2013-02-14,1283905.69536111
2013-02-15,1333780.87210324
2013-02-16,952959.608474828
2013-02-17,888944.534447191
2013-02-18,770556.896191392
2013-02-19,1184231.17566705
2013-02-20,1339935.52725749
2013-02-21,920620.15318615
2013-02-22,1303272.8037687
2013-02-23,782408.586918705
2013-02-24,884012.404311966
2013-02-25,2892134.91924651
2013-02-26,1181233.50002201
2013-02-27,544734.077390923
2013-02-28,2940446.32247823
2013-03-01,1513440.30204658
2013-03-02,922728.65366522
2013-03-03,582242.8250121
2013-03-04,1313028.50108139
2013-03-05,3732624.34576741
2013-03-06,7329477.99606705
2013-03-07,3464813.65392808
2013-03-08,1480140.14733633
2013-03-09,2174970.03611052
2013-03-10,1577738.0978252
2013-03-11,1828793.76463209
2013-03-12,2206888.72393379
2013-03-13,2229213.84050742
2013-03-14,1855166.38881677
2013-03-15,1778752.81631366
2013-03-16,1005537.30510578
2013-03-17,910034.573404775
2013-03-18,1452847.95704814
2013-03-19,5536179.31329795
2013-03-20,5638086.12969168
2013-03-21,9157553.81618885
2013-03-22,6774205.74230937
2013-03-23,2838008.04471594
2013-03-24,4052099.32496626
2013-03-25,7394761.49954757
2013-03-26,5446658.77384599
2013-03-27,8350200.86229446
2013-03-28,9887795.30167828
2013-03-29,6225041.73281497
2013-03-30,7526720.19395969
2013-03-31,3122681.3025842
2013-04-01,12506458.2649074
2013-04-02,11695911.6714799
2013-04-03,29894944.4637992
2013-04-04,12100511.2647002
2013-04-05,22899082.8894422
2013-04-06,7943686.75933064
2013-04-07,10639614.5555174
2013-04-08,30022853.5231656
2013-04-09,58967007.593288
2013-04-10,60258308.3270373
2013-04-11,12951846.2044124
2013-04-12,8359435.85199498
2013-04-13,8672274.69517515
2013-04-14,4424646.56191128
2013-04-15,4577974.15572095
2013-04-16,5951573.58386473
2013-04-17,7489041.56039867
2013-04-18,5317154.10417319
2013-04-19,10988972.1378123
2013-04-20,6335810.63563063
2013-04-21,6836246.86232048
2013-04-22,4749467.7054533
2013-04-23,8155250.73716535
2013-04-24,18842755.2005278
2013-04-25,22361773.4158085
2013-04-26,4524715.87686414
2013-04-27,6202024.78730663
2013-04-28,2901434.34335459
2013-04-29,7333312.50267705
2013-04-30,4681624.46396991
2013-05-01,5323016.78031492
2013-05-02,3788979.71723043
2013-05-03,4808735.76625936
2013-05-04,2093811.58820569
2013-05-05,2891653.94845408
2013-05-06,3368876.55693795
2013-05-07,2049398.82929205
2013-05-08,1708112.21098209
2013-05-09,1082127.37297502
2013-05-10,2053041.27865244
2013-05-11,2949240.42172222
2013-05-12,1293416.57269962
2013-05-13,1365677.1197054
2013-05-14,1483967.58558677
2013-05-15,2694136.22995881
2013-05-16,1061701.65131734
2013-05-17,1536102.42236887
2013-05-18,3171527.2132962
2013-05-19,801649.818571838
2013-05-20,1146490.80214504
2013-05-21,904720.208936515
2013-05-22,1089552.43606686
2013-05-23,1571848.85847218
2013-05-24,2708677.83862074
2013-05-25,7331271.77323452
2013-05-26,657857.385528295
2013-05-27,1388440.77102565
2013-05-28,1303973.07060268
2013-05-29,2574982.30529003
2013-05-30,2055264.11430563
2013-05-31,1947835.30404834
2013-06-01,1086769.29068649
2013-06-02,1507859.34840734
2013-06-03,1495686.27993388
2013-06-04,1614813.44974623
2013-06-05,2012982.76659355
2013-06-06,3660484.34082764
2013-06-07,1456035.96790516
2013-06-08,555054.129194166
2013-06-09,2257205.97439565
2013-06-10,1050486.07924164
2013-06-11,1667815.47923052
2013-06-12,789160.116351043
2013-06-13,573956.147171766
2013-06-14,1174421.19691386
2013-06-15,447411.814844355
2013-06-16,538452.432539736
2013-06-17,282751.948214041
2013-06-18,954859.292481578
2013-06-19,836880.451000165
2013-06-20,717466.171605593
2013-06-21,424753.106918328
2013-06-22,467347.88590359
2013-06-23,276293.589121961
2013-06-24,1141820.4978155
2013-06-25,1138176.3093787
2013-06-26,766262.76911931
2013-06-27,684391.93864414
2013-06-28,784154.94873984
2013-06-29,754715.5942642
2013-06-30,327695.232460625
2013-07-01,2173766.05753198
2013-07-02,1467557.47648355
2013-07-03,1147142.78284974
2013-07-04,780142.82775316
2013-07-05,1030477.23275512
2013-07-06,332267.41551936
2013-07-07,629956.056009866
2013-07-08,1365031.97930539
2013-07-09,680650.583902381
2013-07-10,2944119.65430267
2013-07-11,2004374.42753758
2013-07-12,3378673.20829
2013-07-13,2164511.06402273
2013-07-14,729098.157142905
2013-07-15,973164.12877905
2013-07-16,928382.895305609
2013-07-17,565299.759745404
2013-07-18,508110.212049676
2013-07-19,445685.574075809
2013-07-20,521630.554848833
2013-07-21,410779.387502441
2013-07-22,623954.452656182
2013-07-23,695087.21032222
2013-07-24,534359.413790598
2013-07-25,737407.934908422
2013-07-26,595362.849833121
2013-07-27,336705.954468393
2013-07-28,730609.811263804
2013-07-29,982283.854676572
2013-07-30,1203130.94116029
2013-07-31,2078517.99331676
2013-08-01,1072754.32038283
2013-08-02,2300029.77629123
2013-08-03,4179038.11801815
2013-08-04,444592.678871717
2013-08-05,1292705.24812786
2013-08-06,543714.146907136
2013-08-07,614258.58802287
2013-08-08,664625.157500512
2013-08-09,498246.500375339
2013-08-10,719662.881003392
2013-08-11,368574.059785979
2013-08-12,436272.218798721
2013-08-13,3293036.28150409
2013-08-14,1240455.72387862
2013-08-15,1578246.15812934
2013-08-16,745961.502365956
2013-08-17,724157.706723682
2013-08-18,385661.750125108
2013-08-19,1454247.64888306
2013-08-20,1339018.99627265
2013-08-21,1846576.5272332
2013-08-22,1517893.05931121
2013-08-23,1455645.60798204
2013-08-24,504975.194062098
2013-08-25,901738.090282186
2013-08-26,1175646.84761347
2013-08-27,2123038.2697484
2013-08-28,1768508.15446254
2013-08-29,2387374.55201669
2013-08-30,2355329.72084107
2013-08-31,3119485.04000895
2013-09-01,2610316.31379372
2013-09-02,2531348.72543836
2013-09-03,4342786.85767058
2013-09-04,1648257.89194845
2013-09-05,1323247.13294505
