Date,supply/profit_relative
2013-12-08,0.851203511370143
2013-12-09,0.906319465299753
2013-12-10,0.924610499160232
2013-12-11,0.880663530936117
2013-12-12,0.88072723325576
2013-12-13,0.891583471488147
2013-12-14,0.864792440541468
2013-12-15,0.878388394452199
2013-12-16,0.798067718680156
2013-12-17,0.793494389645634
2013-12-18,0.772885153873111
2013-12-19,0.814454773299028
2013-12-20,0.787126753346168
2013-12-21,0.77780325324741
2013-12-22,0.779924917220171
2013-12-23,0.830198758139741
2013-12-24,0.8175251426589
2013-12-25,0.840911548565713
2013-12-26,0.86063283705441
2013-12-27,0.850239009418995
2013-12-28,0.841513923891571
2013-12-29,0.853431233474521
2013-12-30,0.856797098882958
2013-12-31,0.850998687946779
2014-01-01,0.871888539689999
2014-01-02,0.881345391542165
2014-01-03,0.885035973863384
2014-01-04,0.916378744265245
2014-01-05,0.94304208270741
2014-01-06,0.938258637550833
2014-01-07,0.846264393002165
2014-01-08,0.903094652036965
2014-01-09,0.885620214956092
2014-01-10,0.916362474414676
2014-01-11,0.937491078482832
2014-01-12,0.89855706396322
2014-01-13,0.878020541316569
2014-01-14,0.85320819980931
2014-01-15,0.905452803583482
2014-01-16,0.836604957716921
2014-01-17,0.824030957889305
2014-01-18,0.838423240790318
2014-01-19,0.909354136246507
2014-01-20,0.871013359356633
2014-01-21,0.874865868239133
2014-01-22,0.852325784953083
2014-01-23,0.825228659313349
2014-01-24,0.802680797270603
2014-01-25,0.826735968557861
2014-01-26,0.84313254750549
2014-01-27,0.791531660678332
2014-01-28,0.809529751498663
2014-01-29,0.820841136457361
2014-01-30,0.827323600998604
2014-01-31,0.831087439003924
2014-02-01,0.849945951137298
2014-02-02,0.846514612659535
2014-02-03,0.832376488820777
2014-02-04,0.818370705064017
2014-02-05,0.784812033626805
2014-02-06,0.765952695979986
2014-02-07,0.739321202477278
2014-02-08,0.729170341058053
2014-02-09,0.732418645263734
2014-02-10,0.740972503031092
2014-02-11,0.734419641302131
2014-02-12,0.708843142232189
2014-02-13,0.671871706129231
2014-02-14,0.745336443177137
2014-02-15,0.72776831323525
2014-02-16,0.679135681081356
2014-02-17,0.69368821528865
2014-02-18,0.685966090662281
2014-02-19,0.680157702223514
2014-02-20,0.658653229985799
2014-02-21,0.67024616614967
2014-02-22,0.682286389474973
2014-02-23,0.676752563142941
2014-02-24,0.649954209565108
2014-02-25,0.66976808715048
2014-02-26,0.692254757987384
2014-02-27,0.691403051620664
2014-02-28,0.660529969601118
2014-03-01,0.675917062347336
2014-03-02,0.676676334967971
2014-03-03,0.80372214494913
2014-03-04,0.794573271185711
2014-03-05,0.798518412595568
2014-03-06,0.800820074380495
2014-03-07,0.720692743458146
2014-03-08,0.689100953986278
2014-03-09,0.73798405418656
2014-03-10,0.706488761094728
2014-03-11,0.721287219824784
2014-03-12,0.722777160273407
2014-03-13,0.732212808093726
2014-03-14,0.696583517508196
2014-03-15,0.741580907600613
2014-03-16,0.727648213838365
2014-03-17,0.670826703551187
2014-03-18,0.661643164201578
2014-03-19,0.660268949512017
2014-03-20,0.646328514193086
2014-03-21,0.622232744531459
2014-03-22,0.623132348025995
2014-03-23,0.618934925380722
2014-03-24,0.65872310604157
2014-03-25,0.658908610270156
