Date,transactions/transfers_from_exchanges_count
2014-12-28,3309.0
2014-12-29,3919.0
2014-12-30,3714.0
2014-12-31,3526.0
2015-01-01,2838.0
2015-01-02,3585.0
2015-01-03,4026.0
2015-01-04,4161.0
2015-01-05,3832.0
2015-01-06,3624.0
2015-01-07,3453.0
2015-01-08,3682.0
2015-01-09,4042.0
2015-01-10,5046.0
2015-01-11,3875.0
2015-01-12,3928.0
2015-01-13,5301.0
2015-01-14,5681.0
2015-01-15,5696.0
2015-01-16,4535.0
2015-01-17,3798.0
2015-01-18,3977.0
2015-01-19,4131.0
2015-01-20,4242.0
2015-01-21,4634.0
2015-01-22,4225.0
2015-01-23,4225.0
2015-01-24,3682.0
2015-01-25,3948.0
2015-01-26,5658.0
2015-01-27,4728.0
2015-01-28,4419.0
2015-01-29,4501.0
2015-01-30,4010.0
2015-01-31,3864.0
2015-02-01,3747.0
2015-02-02,4069.0
2015-02-03,4353.0
2015-02-04,5043.0
2015-02-05,5234.0
2015-02-06,3928.0
2015-02-07,3476.0
2015-02-08,3543.0
2015-02-09,4137.0
2015-02-10,3887.0
2015-02-11,3674.0
2015-02-12,3497.0
2015-02-13,4434.0
2015-02-14,4096.0
2015-02-15,4455.0
2015-02-16,4608.0
2015-02-17,4489.0
2015-02-18,4526.0
2015-02-19,3910.0
2015-02-20,4162.0
2015-02-21,3730.0
2015-02-22,3642.0
2015-02-23,4059.0
2015-02-24,4110.0
2015-02-25,3951.0
2015-02-26,3879.0
2015-02-27,4290.0
2015-02-28,3941.0
2015-03-01,3639.0
2015-03-02,4747.0
2015-03-03,4768.0
2015-03-04,6388.0
2015-03-05,7496.0
2015-03-06,7200.0
2015-03-07,10972.0
2015-03-08,11164.0
2015-03-09,7994.0
2015-03-10,7561.0
2015-03-11,7983.0
2015-03-12,6186.0
2015-03-13,5610.0
2015-03-14,5267.0
2015-03-15,5384.0
2015-03-16,6415.0
2015-03-17,5694.0
2015-03-18,6485.0
2015-03-19,5762.0
2015-03-20,6318.0
2015-03-21,6057.0
2015-03-22,6141.0
2015-03-23,6904.0
2015-03-24,6341.0
2015-03-25,6504.0
2015-03-26,6268.0
2015-03-27,6052.0
2015-03-28,5772.0
2015-03-29,6145.0
2015-03-30,6721.0
2015-03-31,7011.0
2015-04-01,6620.0
2015-04-02,6807.0
2015-04-03,5971.0
2015-04-04,5271.0
2015-04-05,5935.0
2015-04-06,6465.0
2015-04-07,7120.0
2015-04-08,6833.0
2015-04-09,6478.0
2015-04-10,7175.0
2015-04-11,6685.0
2015-04-12,6141.0
2015-04-13,7453.0
2015-04-14,6924.0
2015-04-15,6346.0
2015-04-16,5867.0
2015-04-17,5807.0
2015-04-18,5199.0
2015-04-19,5476.0
2015-04-20,7003.0
2015-04-21,6320.0
2015-04-22,6939.0
2015-04-23,7769.0
2015-04-24,7847.0
2015-04-25,7569.0
2015-04-26,8492.0
2015-04-27,9026.0
2015-04-28,8017.0
2015-04-29,7514.0
2015-04-30,7673.0
2015-05-01,7597.0
2015-05-02,8057.0
2015-05-03,7729.0
2015-05-04,7604.0
2015-05-05,8010.0
2015-05-06,8436.0
2015-05-07,7740.0
2015-05-08,8036.0
2015-05-09,6550.0
2015-05-10,6493.0
2015-05-11,7737.0
2015-05-12,7306.0
2015-05-13,7145.0
2015-05-14,7076.0
2015-05-15,7107.0
2015-05-16,6441.0
2015-05-17,7205.0
2015-05-18,7384.0
2015-05-19,7459.0
2015-05-20,7240.0
2015-05-21,6918.0
2015-05-22,8133.0
2015-05-23,7067.0
2015-05-24,7984.0
2015-05-25,7196.0
2015-05-26,7177.0
2015-05-27,6769.0
2015-05-28,7005.0
2015-05-29,6593.0
2015-05-30,7281.0
2015-05-31,6689.0
2015-06-01,8247.0
2015-06-02,7909.0
2015-06-03,7797.0
2015-06-04,7359.0
2015-06-05,7734.0
2015-06-06,7055.0
2015-06-07,6825.0
2015-06-08,8044.0
2015-06-09,7553.0
2015-06-10,7391.0
2015-06-11,7239.0
2015-06-12,7794.0
2015-06-13,6560.0
2015-06-14,7508.0
2015-06-15,7519.0
2015-06-16,7186.0
2015-06-17,8616.0
2015-06-18,8503.0
2015-06-19,7581.0
2015-06-20,7009.0
2015-06-21,6785.0
2015-06-22,7417.0
2015-06-23,7397.0
2015-06-24,6972.0
2015-06-25,6656.0
2015-06-26,7019.0
2015-06-27,6729.0
2015-06-28,6993.0
2015-06-29,7856.0
2015-06-30,7958.0
2015-07-01,8771.0
2015-07-02,8085.0
2015-07-03,7642.0
2015-07-04,6314.0
2015-07-05,7125.0
2015-07-06,8381.0
2015-07-07,7315.0
2015-07-08,6329.0
2015-07-09,8540.0
2015-07-10,8721.0
2015-07-11,7425.0
2015-07-12,7249.0
2015-07-13,7903.0
2015-07-14,7898.0
2015-07-15,7211.0
2015-07-16,7523.0
2015-07-17,6896.0
2015-07-18,6218.0
2015-07-19,6766.0
2015-07-20,7289.0
2015-07-21,7345.0
2015-07-22,7117.0
2015-07-23,6669.0
2015-07-24,7307.0
2015-07-25,6738.0
2015-07-26,7150.0
2015-07-27,8301.0
2015-07-28,8329.0
2015-07-29,8060.0
2015-07-30,8397.0
2015-07-31,10066.0
2015-08-01,7541.0
2015-08-02,7653.0
2015-08-03,8550.0
2015-08-04,8717.0
2015-08-05,8612.0
2015-08-06,8345.0
2015-08-07,8035.0
2015-08-08,8025.0
2015-08-09,7727.0
2015-08-10,8518.0
2015-08-11,8551.0
2015-08-12,8898.0
2015-08-13,8790.0
2015-08-14,8874.0
2015-08-15,8103.0
2015-08-16,7986.0
2015-08-17,7925.0
2015-08-18,8436.0
2015-08-19,9460.0
2015-08-20,9739.0
2015-08-21,8880.0
2015-08-22,8310.0
2015-08-23,8045.0
2015-08-24,10084.0
2015-08-25,10013.0
2015-08-26,8979.0
2015-08-27,9178.0
2015-08-28,9019.0
2015-08-29,8225.0
2015-08-30,7992.0
2015-08-31,9180.0
2015-09-01,8728.0
2015-09-02,8031.0
2015-09-03,8793.0
2015-09-04,8582.0
2015-09-05,8338.0
2015-09-06,8903.0
2015-09-07,9062.0
2015-09-08,9609.0
2015-09-09,8664.0
2015-09-10,8519.0
2015-09-11,8714.0
2015-09-12,7204.0
2015-09-13,7469.0
2015-09-14,8251.0
2015-09-15,8123.0
2015-09-16,8143.0
2015-09-17,10486.0
2015-09-18,9149.0
2015-09-19,8173.0
2015-09-20,8909.0
2015-09-21,9396.0
2015-09-22,9926.0
2015-09-23,8426.0
2015-09-24,9118.0
2015-09-25,9402.0
2015-09-26,8120.0
2015-09-27,9188.0
2015-09-28,9817.0
2015-09-29,10144.0
2015-09-30,10913.0
2015-10-01,10306.0
2015-10-02,9628.0
2015-10-03,8698.0
2015-10-04,9152.0
2015-10-05,10168.0
2015-10-06,9919.0
2015-10-07,9928.0
2015-10-08,9872.0
2015-10-09,8820.0
2015-10-10,8561.0
2015-10-11,9505.0
2015-10-12,9836.0
2015-10-13,9957.0
2015-10-14,9476.0
2015-10-15,10519.0
2015-10-16,10753.0
2015-10-17,10939.0
2015-10-18,10162.0
2015-10-19,11103.0
2015-10-20,11016.0
2015-10-21,11168.0
2015-10-22,10985.0
2015-10-23,10303.0
2015-10-24,9310.0
2015-10-25,10334.0
2015-10-26,10921.0
2015-10-27,12658.0
2015-10-28,12682.0
2015-10-29,14542.0
2015-10-30,15695.0
2015-10-31,12760.0
2015-11-01,11375.0
2015-11-02,13569.0
2015-11-03,17108.0
2015-11-04,18943.0
2015-11-05,26174.0
2015-11-06,15232.0
2015-11-07,12693.0
2015-11-08,14258.0
2015-11-09,14145.0
2015-11-10,13958.0
2015-11-11,13688.0
2015-11-12,13187.0
2015-11-13,12281.0
2015-11-14,12592.0
2015-11-15,14542.0
2015-11-16,13106.0
2015-11-17,11593.0
2015-11-18,12436.0
2015-11-19,12004.0
2015-11-20,11691.0
2015-11-21,10808.0
2015-11-22,12387.0
2015-11-23,10952.0
2015-11-24,11233.0
2015-11-25,11356.0
2015-11-26,14049.0
2015-11-27,13721.0
2015-11-28,12211.0
2015-11-29,13511.0
2015-11-30,15154.0
2015-12-01,14555.0
2015-12-02,13872.0
2015-12-03,11199.0
2015-12-04,12327.0
2015-12-05,15228.0
2015-12-06,21419.0
2015-12-07,18451.0
2015-12-08,17747.0
2015-12-09,19264.0
2015-12-10,17735.0
2015-12-11,20590.0
2015-12-12,19200.0
2015-12-13,21389.0
2015-12-14,21515.0
2015-12-15,20925.0
2015-12-16,20882.0
2015-12-17,19512.0
2015-12-18,19790.0
2015-12-19,19507.0
2015-12-20,21955.0
2015-12-21,25023.0
2015-12-22,21700.0
2015-12-23,22299.0
2015-12-24,22536.0
2015-12-25,20380.0
2015-12-26,16939.0
2015-12-27,14779.0
2015-12-28,14993.0
2015-12-29,14135.0
2015-12-30,13059.0
2015-12-31,11709.0
2016-01-01,10264.0
2016-01-02,11859.0
2016-01-03,13245.0
2016-01-04,12123.0
2016-01-05,13820.0
2016-01-06,13104.0
2016-01-07,15331.0
2016-01-08,14331.0
2016-01-09,13294.0
2016-01-10,14649.0
2016-01-11,14635.0
2016-01-12,14557.0
2016-01-13,14959.0
2016-01-14,14427.0
2016-01-15,16354.0
2016-01-16,15707.0
2016-01-17,18185.0
2016-01-18,17164.0
2016-01-19,13353.0
2016-01-20,18186.0
2016-01-21,19432.0
2016-01-22,17634.0
2016-01-23,19514.0
2016-01-24,17131.0
2016-01-25,18048.0
2016-01-26,21714.0
2016-01-27,18831.0
2016-01-28,19768.0
2016-01-29,21548.0
2016-01-30,23185.0
2016-01-31,21244.0
2016-02-01,23519.0
2016-02-02,21610.0
2016-02-03,15746.0
2016-02-04,18546.0
2016-02-05,19824.0
2016-02-06,24968.0
2016-02-07,20514.0
2016-02-08,17658.0
2016-02-09,18027.0
2016-02-10,19028.0
2016-02-11,22325.0
2016-02-12,20212.0
2016-02-13,22904.0
2016-02-14,20927.0
2016-02-15,25065.0
2016-02-16,23889.0
2016-02-17,23955.0
2016-02-18,22402.0
2016-02-19,23074.0
2016-02-20,28814.0
2016-02-21,25283.0
2016-02-22,28095.0
2016-02-23,32237.0
2016-02-24,29136.0
2016-02-25,22036.0
2016-02-26,19424.0
2016-02-27,23777.0
2016-02-28,31202.0
2016-02-29,31298.0
2016-03-01,27490.0
2016-03-02,25955.0
2016-03-03,22167.0
2016-03-04,19671.0
2016-03-05,23218.0
2016-03-06,17291.0
2016-03-07,18651.0
2016-03-08,19226.0
2016-03-09,23899.0
2016-03-10,18442.0
2016-03-11,21146.0
2016-03-12,24047.0
2016-03-13,15486.0
2016-03-14,20309.0
2016-03-15,19677.0
2016-03-16,18198.0
2016-03-17,19247.0
2016-03-18,20915.0
2016-03-19,22328.0
2016-03-20,18703.0
2016-03-21,20014.0
2016-03-22,19080.0
2016-03-23,17467.0
2016-03-24,19935.0
2016-03-25,16658.0
2016-03-26,18646.0
2016-03-27,18959.0
2016-03-28,18454.0
2016-03-29,19218.0
2016-03-30,18543.0
2016-03-31,20608.0
2016-04-01,24259.0
2016-04-02,25154.0
2016-04-03,21054.0
2016-04-04,20440.0
2016-04-05,18800.0
2016-04-06,20317.0
2016-04-07,20272.0
2016-04-08,19493.0
2016-04-09,24886.0
2016-04-10,17066.0
2016-04-11,19015.0
2016-04-12,20067.0
2016-04-13,17479.0
2016-04-14,17255.0
2016-04-15,17530.0
2016-04-16,17801.0
2016-04-17,24716.0
2016-04-18,18266.0
2016-04-19,17956.0
2016-04-20,17706.0
2016-04-21,16211.0
2016-04-22,16235.0
2016-04-23,17450.0
2016-04-24,22108.0
2016-04-25,18840.0
2016-04-26,21057.0
2016-04-27,18464.0
2016-04-28,19745.0
2016-04-29,22213.0
2016-04-30,17455.0
2016-05-01,18554.0
2016-05-02,18340.0
2016-05-03,21605.0
2016-05-04,18575.0
2016-05-05,20387.0
2016-05-06,24557.0
2016-05-07,17123.0
2016-05-08,16971.0
2016-05-09,19021.0
2016-05-10,21092.0
2016-05-11,19168.0
2016-05-12,17746.0
2016-05-13,20025.0
2016-05-14,21795.0
2016-05-15,16350.0
2016-05-16,19221.0
2016-05-17,21652.0
2016-05-18,20239.0
2016-05-19,19086.0
2016-05-20,17709.0
2016-05-21,21230.0
2016-05-22,17161.0
2016-05-23,20257.0
2016-05-24,21288.0
2016-05-25,23531.0
2016-05-26,23365.0
2016-05-27,27331.0
2016-05-28,29689.0
2016-05-29,22333.0
2016-05-30,21173.0
2016-05-31,21588.0
2016-06-01,19854.0
2016-06-02,19075.0
2016-06-03,19443.0
2016-06-04,23562.0
2016-06-05,20601.0
2016-06-06,20428.0
2016-06-07,21538.0
2016-06-08,19887.0
2016-06-09,22004.0
2016-06-10,21954.0
2016-06-11,25393.0
2016-06-12,24243.0
2016-06-13,26121.0
2016-06-14,25683.0
2016-06-15,24923.0
2016-06-16,26589.0
2016-06-17,26239.0
2016-06-18,29825.0
2016-06-19,22123.0
2016-06-20,23175.0
2016-06-21,24847.0
2016-06-22,24007.0
2016-06-23,22787.0
2016-06-24,22418.0
2016-06-25,24946.0
2016-06-26,18004.0
2016-06-27,18084.0
2016-06-28,18568.0
2016-06-29,17692.0
2016-06-30,18808.0
2016-07-01,19484.0
2016-07-02,23021.0
2016-07-03,17544.0
2016-07-04,17417.0
2016-07-05,18224.0
2016-07-06,16399.0
2016-07-07,17352.0
2016-07-08,18345.0
2016-07-09,18193.0
2016-07-10,13563.0
2016-07-11,16786.0
2016-07-12,17918.0
2016-07-13,16851.0
2016-07-14,16597.0
2016-07-15,18160.0
2016-07-16,21998.0
2016-07-17,17937.0
2016-07-18,16782.0
2016-07-19,17451.0
2016-07-20,17275.0
2016-07-21,16231.0
2016-07-22,17412.0
2016-07-23,19950.0
2016-07-24,14503.0
2016-07-25,17427.0
2016-07-26,18823.0
2016-07-27,19325.0
2016-07-28,17229.0
2016-07-29,17531.0
2016-07-30,19923.0
2016-07-31,17420.0
2016-08-01,18096.0
2016-08-02,19050.0
2016-08-03,20334.0
2016-08-04,17089.0
2016-08-05,17261.0
2016-08-06,19140.0
2016-08-07,14924.0
2016-08-08,16802.0
2016-08-09,17747.0
2016-08-10,17840.0
2016-08-11,18425.0
2016-08-12,17545.0
2016-08-13,14833.0
2016-08-14,14520.0
2016-08-15,16507.0
2016-08-16,19491.0
2016-08-17,16938.0
2016-08-18,19319.0
2016-08-19,20612.0
2016-08-20,15920.0
2016-08-21,14535.0
2016-08-22,17592.0
2016-08-23,18010.0
2016-08-24,20633.0
2016-08-25,17878.0
2016-08-26,17156.0
2016-08-27,15847.0
2016-08-28,19892.0
2016-08-29,17369.0
2016-08-30,18258.0
2016-08-31,19051.0
2016-09-01,17057.0
2016-09-02,17246.0
2016-09-03,19157.0
2016-09-04,17121.0
2016-09-05,18571.0
2016-09-06,18302.0
2016-09-07,18055.0
2016-09-08,17379.0
2016-09-09,17678.0
2016-09-10,18598.0
2016-09-11,14591.0
2016-09-12,16819.0
2016-09-13,17543.0
2016-09-14,16505.0
2016-09-15,17233.0
2016-09-16,18136.0
2016-09-17,18917.0
2016-09-18,14132.0
2016-09-19,15871.0
2016-09-20,18590.0
2016-09-21,18075.0
2016-09-22,16265.0
2016-09-23,17334.0
2016-09-24,19823.0
2016-09-25,14987.0
2016-09-26,17555.0
2016-09-27,18661.0
2016-09-28,19027.0
2016-09-29,21304.0
2016-09-30,20573.0
2016-10-01,23558.0
2016-10-02,17620.0
2016-10-03,22734.0
2016-10-04,22771.0
2016-10-05,22363.0
2016-10-06,23242.0
2016-10-07,22796.0
2016-10-08,27240.0
2016-10-09,21314.0
2016-10-10,19008.0
2016-10-11,20934.0
2016-10-12,18440.0
2016-10-13,18246.0
2016-10-14,18978.0
2016-10-15,21806.0
2016-10-16,15404.0
2016-10-17,18380.0
2016-10-18,19264.0
2016-10-19,18357.0
2016-10-20,21835.0
2016-10-21,19076.0
2016-10-22,25454.0
2016-10-23,20242.0
2016-10-24,21310.0
2016-10-25,23012.0
2016-10-26,23330.0
2016-10-27,22079.0
2016-10-28,20680.0
2016-10-29,27103.0
2016-10-30,19680.0
2016-10-31,21917.0
2016-11-01,22760.0
2016-11-02,22195.0
2016-11-03,22257.0
2016-11-04,22615.0
2016-11-05,27570.0
2016-11-06,20983.0
2016-11-07,23016.0
2016-11-08,23118.0
2016-11-09,22405.0
2016-11-10,22274.0
2016-11-11,21655.0
2016-11-12,26649.0
2016-11-13,20955.0
2016-11-14,23320.0
2016-11-15,23502.0
2016-11-16,23038.0
2016-11-17,23153.0
2016-11-18,21943.0
2016-11-19,27401.0
2016-11-20,20885.0
2016-11-21,23667.0
2016-11-22,24896.0
2016-11-23,25998.0
2016-11-24,25215.0
2016-11-25,24167.0
2016-11-26,21223.0
2016-11-27,25527.0
2016-11-28,23086.0
2016-11-29,22526.0
2016-11-30,22117.0
2016-12-01,23004.0
2016-12-02,24054.0
2016-12-03,20610.0
2016-12-04,22844.0
2016-12-05,23056.0
2016-12-06,24052.0
2016-12-07,23950.0
2016-12-08,22115.0
2016-12-09,23515.0
2016-12-10,20041.0
2016-12-11,24416.0
2016-12-12,22809.0
2016-12-13,22135.0
2016-12-14,22635.0
2016-12-15,22558.0
2016-12-16,21587.0
2016-12-17,22741.0
2016-12-18,19944.0
2016-12-19,23365.0
2016-12-20,22771.0
2016-12-21,23893.0
2016-12-22,25110.0
2016-12-23,25237.0
2016-12-24,20992.0
2016-12-25,21187.0
2016-12-26,21149.0
2016-12-27,23816.0
2016-12-28,25429.0
2016-12-29,25072.0
2016-12-30,24607.0
2016-12-31,26031.0
2017-01-01,17086.0
2017-01-02,25538.0
2017-01-03,25729.0
2017-01-04,29910.0
2017-01-05,29855.0
2017-01-06,29234.0
2017-01-07,31499.0
2017-01-08,23524.0
2017-01-09,24570.0
2017-01-10,27089.0
2017-01-11,28165.0
2017-01-12,27022.0
2017-01-13,25835.0
2017-01-14,25728.0
2017-01-15,26231.0
2017-01-16,25877.0
2017-01-17,28473.0
2017-01-18,27185.0
2017-01-19,27456.0
2017-01-20,26060.0
2017-01-21,25212.0
2017-01-22,23515.0
2017-01-23,24892.0
2017-01-24,27460.0
2017-01-25,25495.0
2017-01-26,27332.0
2017-01-27,25811.0
2017-01-28,25491.0
2017-01-29,30126.0
2017-01-30,26413.0
2017-01-31,28971.0
2017-02-01,29380.0
2017-02-02,26882.0
2017-02-03,29175.0
2017-02-04,27109.0
2017-02-05,25247.0
2017-02-06,24169.0
2017-02-07,29241.0
2017-02-08,27835.0
2017-02-09,29433.0
2017-02-10,25837.0
2017-02-11,23992.0
2017-02-12,22304.0
2017-02-13,26606.0
2017-02-14,26786.0
2017-02-15,25751.0
2017-02-16,28694.0
2017-02-17,27640.0
2017-02-18,26697.0
2017-02-19,22902.0
2017-02-20,27252.0
2017-02-21,27220.0
2017-02-22,25965.0
2017-02-23,28615.0
2017-02-24,30440.0
2017-02-25,26560.0
2017-02-26,24551.0
2017-02-27,27618.0
2017-02-28,25763.0
2017-03-01,29475.0
2017-03-02,28575.0
2017-03-03,30049.0
2017-03-04,26212.0
2017-03-05,22998.0
2017-03-06,28115.0
2017-03-07,28128.0
2017-03-08,26165.0
2017-03-09,27157.0
2017-03-10,28267.0
2017-03-11,26978.0
2017-03-12,24172.0
2017-03-13,30140.0
2017-03-14,28692.0
2017-03-15,27550.0
2017-03-16,33766.0
2017-03-17,30850.0
2017-03-18,28458.0
2017-03-19,28707.0
2017-03-20,30439.0
2017-03-21,29831.0
2017-03-22,31179.0
2017-03-23,28303.0
2017-03-24,27505.0
2017-03-25,25312.0
2017-03-26,25013.0
2017-03-27,27564.0
2017-03-28,29007.0
2017-03-29,28106.0
2017-03-30,28426.0
2017-03-31,27346.0
2017-04-01,28302.0
2017-04-02,26582.0
2017-04-03,30924.0
2017-04-04,28433.0
2017-04-05,30549.0
2017-04-06,29767.0
2017-04-07,30676.0
2017-04-08,27629.0
2017-04-09,28016.0
2017-04-10,32418.0
2017-04-11,32079.0
2017-04-12,30987.0
2017-04-13,31453.0
2017-04-14,26945.0
2017-04-15,29636.0
2017-04-16,25253.0
2017-04-17,28828.0
2017-04-18,32335.0
2017-04-19,32202.0
2017-04-20,30306.0
2017-04-21,34071.0
2017-04-22,30992.0
2017-04-23,29145.0
2017-04-24,31532.0
2017-04-25,31043.0
2017-04-26,35125.0
2017-04-27,37490.0
2017-04-28,36036.0
2017-04-29,34357.0
2017-04-30,32907.0
2017-05-01,37163.0
2017-05-02,39641.0
2017-05-03,39358.0
2017-05-04,42437.0
2017-05-05,40962.0
2017-05-06,38724.0
2017-05-07,38504.0
2017-05-08,45462.0
2017-05-09,45127.0
2017-05-10,44087.0
2017-05-11,42874.0
2017-05-12,41770.0
2017-05-13,36315.0
2017-05-14,33725.0
2017-05-15,43169.0
2017-05-16,42456.0
2017-05-17,40755.0
2017-05-18,38138.0
2017-05-19,43966.0
2017-05-20,36731.0
2017-05-21,38005.0
2017-05-22,41080.0
2017-05-23,51317.0
2017-05-24,46775.0
2017-05-25,58424.0
2017-05-26,50380.0
2017-05-27,45816.0
2017-05-28,40408.0
2017-05-29,47679.0
2017-05-30,55545.0
2017-05-31,56337.0
2017-06-01,54657.0
2017-06-02,49666.0
2017-06-03,52539.0
2017-06-04,42854.0
2017-06-05,51265.0
2017-06-06,52488.0
2017-06-07,53538.0
2017-06-08,47109.0
2017-06-09,46243.0
2017-06-10,41542.0
2017-06-11,37523.0
2017-06-12,46644.0
2017-06-13,52697.0
2017-06-14,48832.0
2017-06-15,47913.0
2017-06-16,42781.0
2017-06-17,37629.0
2017-06-18,35480.0
2017-06-19,44184.0
2017-06-20,51212.0
2017-06-21,49710.0
2017-06-22,43567.0
2017-06-23,41821.0
2017-06-24,37642.0
2017-06-25,32356.0
2017-06-26,41230.0
2017-06-27,44712.0
2017-06-28,42745.0
2017-06-29,38917.0
2017-06-30,40049.0
2017-07-01,33530.0
2017-07-02,31561.0
2017-07-03,40284.0
2017-07-04,46571.0
2017-07-05,41599.0
2017-07-06,40151.0
2017-07-07,40105.0
2017-07-08,34078.0
2017-07-09,28983.0
2017-07-10,39300.0
2017-07-11,46985.0
2017-07-12,39786.0
2017-07-13,37598.0
2017-07-14,36167.0
2017-07-15,34663.0
2017-07-16,30860.0
2017-07-17,35214.0
2017-07-18,43803.0
2017-07-19,39910.0
2017-07-20,39316.0
2017-07-21,41140.0
2017-07-22,33395.0
2017-07-23,26794.0
2017-07-24,36867.0
2017-07-25,40013.0
2017-07-26,37123.0
2017-07-27,36832.0
2017-07-28,42886.0
2017-07-29,35602.0
2017-07-30,31225.0
2017-07-31,34910.0
2017-08-01,16826.0
2017-08-02,33804.0
2017-08-03,37955.0
2017-08-04,38048.0
2017-08-05,39195.0
2017-08-06,35854.0
2017-08-07,45319.0
2017-08-08,53459.0
2017-08-09,44271.0
2017-08-10,46771.0
2017-08-11,47089.0
2017-08-12,44522.0
2017-08-13,42831.0
2017-08-14,48247.0
2017-08-15,56808.0
2017-08-16,45847.0
2017-08-17,47362.0
2017-08-18,49545.0
2017-08-19,42549.0
2017-08-20,37312.0
2017-08-21,45468.0
2017-08-22,35480.0
2017-08-23,46951.0
2017-08-24,38463.0
2017-08-25,40704.0
2017-08-26,34866.0
2017-08-27,35226.0
2017-08-28,42976.0
2017-08-29,48118.0
2017-08-30,44836.0
2017-08-31,46978.0
2017-09-01,47682.0
2017-09-02,46015.0
2017-09-03,34696.0
2017-09-04,45622.0
2017-09-05,46003.0
2017-09-06,46395.0
2017-09-07,43418.0
2017-09-08,46328.0
2017-09-09,34917.0
2017-09-10,33484.0
2017-09-11,39763.0
2017-09-12,42565.0
2017-09-13,42626.0
2017-09-14,45905.0
2017-09-15,50406.0
2017-09-16,35549.0
2017-09-17,30459.0
2017-09-18,39106.0
2017-09-19,40764.0
2017-09-20,33689.0
2017-09-21,35953.0
2017-09-22,34930.0
2017-09-23,27611.0
2017-09-24,26029.0
2017-09-25,36887.0
2017-09-26,37450.0
2017-09-27,42968.0
2017-09-28,44042.0
2017-09-29,44046.0
2017-09-30,35722.0
2017-10-01,33291.0
2017-10-02,46270.0
2017-10-03,44119.0
2017-10-04,38650.0
2017-10-05,37497.0
2017-10-06,43748.0
2017-10-07,32533.0
2017-10-08,34084.0
2017-10-09,43380.0
2017-10-10,45126.0
2017-10-11,41585.0
2017-10-12,45664.0
2017-10-13,53513.0
2017-10-14,42393.0
2017-10-15,37305.0
2017-10-16,46682.0
2017-10-17,51576.0
2017-10-18,48834.0
2017-10-19,47740.0
2017-10-20,49333.0
2017-10-21,43482.0
2017-10-22,41723.0
2017-10-23,45571.0
2017-10-24,51768.0
2017-10-25,46075.0
2017-10-26,44254.0
2017-10-27,45742.0
2017-10-28,32163.0
2017-10-29,47191.0
2017-10-30,49423.0
2017-10-31,48401.0
2017-11-01,49030.0
2017-11-02,52708.0
2017-11-03,52458.0
2017-11-04,39765.0
2017-11-05,41230.0
2017-11-06,46989.0
2017-11-07,49916.0
2017-11-08,51309.0
2017-11-09,55266.0
2017-11-10,47030.0
2017-11-11,32628.0
2017-11-12,31941.0
2017-11-13,48831.0
2017-11-14,43520.0
2017-11-15,51278.0
2017-11-16,44700.0
2017-11-17,52004.0
2017-11-18,41316.0
2017-11-19,38425.0
2017-11-20,54991.0
2017-11-21,64335.0
2017-11-22,57218.0
2017-11-23,55280.0
2017-11-24,58676.0
2017-11-25,48950.0
2017-11-26,58336.0
2017-11-27,72622.0
2017-11-28,67446.0
2017-11-29,73421.0
2017-11-30,65848.0
2017-12-01,61047.0
2017-12-02,44775.0
2017-12-03,50558.0
2017-12-04,57793.0
2017-12-05,66131.0
2017-12-06,78077.0
2017-12-07,81461.0
2017-12-08,73657.0
2017-12-09,62442.0
2017-12-10,51189.0
2017-12-11,66071.0
2017-12-12,75604.0
2017-12-13,79740.0
2017-12-14,79460.0
2017-12-15,73132.0
2017-12-16,66548.0
2017-12-17,78129.0
2017-12-18,81616.0
2017-12-19,83662.0
2017-12-20,79853.0
2017-12-21,78344.0
2017-12-22,76832.0
2017-12-23,65165.0
2017-12-24,52062.0
2017-12-25,54316.0
2017-12-26,59387.0
2017-12-27,71852.0
2017-12-28,71075.0
2017-12-29,74828.0
2017-12-30,71822.0
2017-12-31,57338.0
2018-01-01,54959.0
2018-01-02,79085.0
2018-01-03,84282.0
2018-01-04,105029.0
2018-01-05,101296.0
2018-01-06,94051.0
2018-01-07,78546.0
2018-01-08,88482.0
2018-01-09,96938.0
2018-01-10,90906.0
2018-01-11,80756.0
2018-01-12,73978.0
2018-01-13,65240.0
2018-01-14,60395.0
2018-01-15,75907.0
2018-01-16,88890.0
2018-01-17,77120.0
2018-01-18,72250.0
2018-01-19,63613.0
2018-01-20,55079.0
2018-01-21,51117.0
2018-01-22,58747.0
2018-01-23,56007.0
2018-01-24,57434.0
2018-01-25,54670.0
2018-01-26,52956.0
2018-01-27,42265.0
2018-01-28,48227.0
2018-01-29,51907.0
2018-01-30,56321.0
2018-01-31,53047.0
2018-02-01,56788.0
2018-02-02,56760.0
2018-02-03,36956.0
2018-02-04,36887.0
2018-02-05,52163.0
2018-02-06,60810.0
2018-02-07,49872.0
2018-02-08,32421.0
2018-02-09,40893.0
2018-02-10,43193.0
2018-02-11,36802.0
2018-02-12,45089.0
2018-02-13,45103.0
2018-02-14,47053.0
2018-02-15,48266.0
2018-02-16,42978.0
2018-02-17,39823.0
2018-02-18,38624.0
2018-02-19,44436.0
2018-02-20,46316.0
2018-02-21,43753.0
2018-02-22,46615.0
2018-02-23,41624.0
2018-02-24,35487.0
2018-02-25,30864.0
2018-02-26,42571.0
2018-02-27,43960.0
2018-02-28,47018.0
2018-03-01,42512.0
2018-03-02,42654.0
2018-03-03,41029.0
2018-03-04,36123.0
2018-03-05,42922.0
2018-03-06,47561.0
