Date,supply/current_adjusted
2018-07-08,14885619.0453621
2018-07-09,14885147.8445641
2018-07-10,14886050.1700901
2018-07-11,14886692.3014891
2018-07-12,14887371.3164251
2018-07-13,14888077.2975991
2018-07-14,14888889.2731501
2018-07-15,14889776.8803451
2018-07-16,14890023.8851131
2018-07-17,14891147.4894791
2018-07-18,14892805.9622101
2018-07-19,14894215.4674711
2018-07-20,14895440.7056551
2018-07-21,14896843.8117411
2018-07-22,14898625.0224041
2018-07-23,14899566.9896421
2018-07-24,14900653.7827151
2018-07-25,14902293.4899261
2018-07-26,14895991.4634601
2018-07-27,14897394.7853771
2018-07-28,14898825.6511811
2018-07-29,14900575.8809311
2018-07-30,14901785.2311401
2018-07-31,14902909.1738581
2018-08-01,14904373.7832081
2018-08-02,14905602.8028521
2018-08-03,14906931.3811791
2018-08-04,14906895.8827871
2018-08-05,14908329.1154661
2018-08-06,14861598.9641361
2018-08-07,14862388.7249741
2018-08-08,14862844.5105171
2018-08-09,14864358.3464551
2018-08-10,14865964.1276951
2018-08-11,14867645.4621591
2018-08-12,14868685.4787261
2018-08-13,14870145.1690041
2018-08-14,14871014.2227231
2018-08-15,14872026.8558691
2018-08-16,14873492.4233761
2018-08-17,14875117.2876101
2018-08-18,14876710.5128871
2018-08-19,14877841.4634971
2018-08-20,14879316.4784691
2018-08-21,14880729.3022201
2018-08-22,14882067.9215281
2018-08-23,14883485.5667251
2018-08-24,14884896.3997671
2018-08-25,14886292.6725021
2018-08-26,14888203.8058821
2018-08-27,14889399.7021561
2018-08-28,14891009.9567921
2018-08-29,14892336.1424421
2018-08-30,14893963.3352351
2018-08-31,14895674.4010881
2018-09-01,14897153.5104811
2018-09-02,14898351.9329811
2018-09-03,14899817.2905271
2018-09-04,14900861.0520451
2018-09-05,14901929.6447501
2018-09-06,14903497.7671991
2018-09-07,14903787.8781701
2018-09-08,14905380.0621141
2018-09-09,14907082.4972301
2018-09-10,14908216.7568041
2018-09-11,14909468.3171361
2018-09-12,14911179.0353401
2018-09-13,14914377.9569121
2018-09-14,14915572.8810371
2018-09-15,14917102.1738491
2018-09-16,14918384.1058811
2018-09-17,14919261.6104101
2018-09-18,14920424.4675571
2018-09-19,14921896.0316691
2018-09-20,14923482.2747811
2018-09-21,14924774.4179951
2018-09-22,14926323.6675751
2018-09-23,14927896.2059391
2018-09-24,14929499.0591961
2018-09-25,14930226.4983921
2018-09-26,14931474.0262591
2018-09-27,14932999.0942081
2018-09-28,14934489.1949191
2018-09-29,14936000.7321521
2018-09-30,14937322.5087801
2018-10-01,14938636.1720791
2018-10-02,14939792.5581501
2018-10-03,14941328.6588541
2018-10-04,14942837.7769241
2018-10-05,14942707.267206
2018-10-06,14943982.347768
2018-10-07,14945317.598392
2018-10-08,14946560.485357
2018-10-09,14947937.604402
2018-10-10,14949384.813765
2018-10-11,14950858.649721
2018-10-12,14952107.628144
2018-10-13,14952275.096105
2018-10-14,14952818.892225
2018-10-15,14953045.914343
2018-10-16,14952143.264483
2018-10-17,14952148.805747
2018-10-18,14953251.355426
2018-10-19,14954147.982017
2018-10-20,14955433.103628
2018-10-21,14956523.093575
2018-10-22,14957891.005371
2018-10-23,14959265.737738
2018-10-24,14959964.851556
2018-10-25,14960935.104389
2018-10-26,14958834.566542
2018-10-27,14960177.459521
2018-10-28,14961658.299467
2018-10-29,14963297.787099
2018-10-30,14964075.726911
2018-10-31,14965340.716395
2018-11-01,14967052.64492
2018-11-02,14968168.793475
2018-11-03,14969683.348084
2018-11-04,14970576.1510599
2018-11-05,14972080.6177529
2018-11-06,14973435.7241379
2018-11-07,14974665.9882749
2018-11-08,14975834.8637289
2018-11-09,14977184.4549409
2018-11-10,14978792.1374719
2018-11-11,14979662.3953189
2018-11-12,14981070.6738559
2018-11-13,14981018.9542419
2018-11-14,14982047.6437949
2018-11-15,14983096.8832579
2018-11-16,14982526.8584979
2018-11-17,14983852.6226589
2018-11-18,14985014.6760229
2018-11-19,14985712.1044819
2018-11-20,14986923.5242789
2018-11-21,14987966.3549249
2018-11-22,14989107.3240859
2018-11-23,14990439.6346119
2018-11-24,14992186.1708258
2018-11-25,14993581.1516028
2018-11-26,14994790.2139258
2018-11-27,14995828.3325688
2018-11-28,14996693.2640748
2018-11-29,14995392.6127048
2018-11-30,14996218.2243638
2018-12-01,14997437.8064988
2018-12-02,14998245.2331678
2018-12-03,14998630.8226668
2018-12-04,14999663.6834438
2018-12-05,15000607.7769058
2018-12-06,15001938.4204078
2018-12-07,15004114.9883128
2018-12-08,15004921.0730938
2018-12-09,15006067.5695318
2018-12-10,15006986.6510558
2018-12-11,15007451.0994228
2018-12-12,15007589.0537818
2018-12-13,15009097.7676988
2018-12-14,15010687.3059378
2018-12-15,15012384.1067328
2018-12-16,15013530.4579348
2018-12-17,15015260.1308608
2018-12-18,15016732.9773148
2018-12-19,15017266.1556108
2018-12-20,15018353.3944078
2018-12-21,15019207.0192308
2018-12-22,15021165.1234128
2018-12-23,15023030.0366588
2018-12-24,15024805.0503758
2018-12-25,15026228.0914258
2018-12-26,15027606.5302478
2018-12-27,15029106.9481848
2018-12-28,15030928.0128578
2018-12-29,15032491.1868937
2018-12-30,15034520.6324527
2018-12-31,15035997.0573897
2019-01-01,15037666.9463207
2019-01-02,15038874.6809407
2019-01-03,15040065.6361707
2019-01-04,15041519.5649537
2019-01-05,15043230.7071847
2019-01-06,15043759.5550627
2019-01-07,15045193.2392967
2019-01-08,15046277.3863277
2019-01-09,15047676.0546197
2019-01-10,15047960.1942667
2019-01-11,15049547.2248227
2019-01-12,15050726.9338977
2019-01-13,15052270.4137677
2019-01-14,15054069.7888767
2019-01-15,15055454.4780037
2019-01-16,15056580.4124507
2019-01-17,15057783.1019227
2019-01-18,15058619.7549977
2019-01-19,15059729.7088847
2019-01-20,15061458.3474817
2019-01-21,15062930.8449167
2019-01-22,15063873.2342997
2019-01-23,15065140.5709557
2019-01-24,15066961.7670867
2019-01-25,15067970.3402277
2019-01-26,15069169.0451067
2019-01-27,15069815.2453807
2019-01-28,15070602.2500597
2019-01-29,15071720.0534407
2019-01-30,15072754.4790707
2019-01-31,15074231.4050177
2019-02-01,15075543.7474557
2019-02-02,15076640.9607767
2019-02-03,15077739.2332877
2019-02-04,15079336.2722377
2019-02-05,15080806.8469637
2019-02-06,15082190.6127387
2019-02-07,15084064.1459067
2019-02-08,15085865.1021567
2019-02-09,15087622.0226567
2019-02-10,15088804.6494597
2019-02-11,15090209.3996767
2019-02-12,15090819.0500007
2019-02-13,15092010.8984787
2019-02-14,15091995.1875477
2019-02-15,15093213.0093177
2019-02-16,15094329.2457807
2019-02-17,15095715.1463977
2019-02-18,15097488.1965227
2019-02-19,15099251.7039697
2019-02-20,15100577.7720317
2019-02-21,15101671.6888227
2019-02-22,15103273.0584147
2019-02-23,15104897.8861227
2019-02-24,15106345.2932428
2019-02-25,15107532.5309778
2019-02-26,15109217.6625077
2019-02-27,15109833.1296657
2019-02-28,15111050.3272088
2019-03-01,15111888.4080948
2019-03-02,15112937.8966518
2019-03-03,15113980.6476118
2019-03-04,15115403.0847088
2019-03-05,15116736.8564768
2019-03-06,15117369.8191808
2019-03-07,15117045.9399098
2019-03-08,15118274.8397248
2019-03-09,15119728.4882738
2019-03-10,15120509.8180938
2019-03-11,15121885.2121918
2019-03-12,15122623.8053178
2019-03-13,15123935.5760228
2019-03-14,15125420.1514648
2019-03-15,15126946.2464158
2019-03-16,15128184.0396118
2019-03-17,15129293.7141138
2019-03-18,15130948.6482378
2019-03-19,15132182.3322638
2019-03-20,15131037.8090568
2019-03-21,15132653.6786938
2019-03-22,15132070.0599538
2019-03-23,15132983.5383388
2019-03-24,15134672.8480288
2019-03-25,15134987.8307108
2019-03-26,15133792.0665868
2019-03-27,15135030.7409188
2019-03-28,15135796.5625808
2019-03-29,15136777.3224458
2019-03-30,15138155.8847758
2019-03-31,15139385.1881408
2019-04-01,15140381.6258028
2019-04-02,15141711.4266188
2019-04-03,15142870.5118548
2019-04-04,15143457.7366188
2019-04-05,15144520.8935848
2019-04-06,15145730.3909298
2019-04-07,15146967.0315318
2019-04-08,15148540.9763528
2019-04-09,15149732.7916128
2019-04-10,15150316.9926988
2019-04-11,15151450.2558688
2019-04-12,15153101.9620839
2019-04-13,15154597.7554359
2019-04-14,15155645.9585559
2019-04-15,15155987.3943058
2019-04-16,15156717.5289079
2019-04-17,15157738.0274109
2019-04-18,15158504.2738289
2019-04-19,15159596.4635489
2019-04-20,15161028.5938219
2019-04-21,15162895.3738579
2019-04-22,15164359.9699809
2019-04-23,15165620.6199209
2019-04-24,15167488.8259909
2019-04-25,15169021.0972119
2019-04-26,15170691.1570309
2019-04-27,15171964.1162469
2019-04-28,15173633.4286369
2019-04-29,15175148.5780669
2019-04-30,15176514.9993289
2019-05-01,15178409.2684159
2019-05-02,15179009.7361489
2019-05-03,15179985.4448949
2019-05-04,15181202.3363869
2019-05-05,15182332.7595199
2019-05-06,15183486.0490439
2019-05-07,15184554.9402819
2019-05-08,15185790.6632349
2019-05-09,15186989.1439639
2019-05-10,15188348.6207889
2019-05-11,15188544.0549999
2019-05-12,15189788.3462149
2019-05-13,15191515.5978379
2019-05-14,15192910.8211519
2019-05-15,15194037.2850209
2019-05-16,15194058.8453719
2019-05-17,15195669.6843109
2019-05-18,15196802.2329899
2019-05-19,15198600.0699419
2019-05-20,15200347.2332289
2019-05-21,15202045.4052749
2019-05-22,15203633.8636599
2019-05-23,15204721.2481199
2019-05-24,15206493.1743409
2019-05-25,15207930.4318649
2019-05-26,15206572.3928689
2019-05-27,15208427.1528709
2019-05-28,15210178.7791579
2019-05-29,15211197.0682189
2019-05-30,15212353.8625469
2019-05-31,15213326.3939329
2019-06-01,15213358.2679659
2019-06-02,15214775.7804489
2019-06-03,15215957.6360429
2019-06-04,15215608.9154609
2019-06-05,15217244.6745729
2019-06-06,15218869.0752449
2019-06-07,15220107.4363369
2019-06-08,15221301.4061049
2019-06-09,15223126.9093339
2019-06-10,15224848.5509199
2019-06-11,15226424.6630729
2019-06-12,15227792.7202119
2019-06-13,15229045.5261399
2019-06-14,15230311.6278599
2019-06-15,15231580.1104879
2019-06-16,15232401.1625239
2019-06-17,15233105.4373129
2019-06-18,15234657.0522349
2019-06-19,15236420.6213799
2019-06-20,15236535.1972909
2019-06-21,15237976.9764949
2019-06-22,15239601.3980399
2019-06-23,15241233.7260579
2019-06-24,15242165.4604809
2019-06-25,15243561.8443849
2019-06-26,15244933.0624499
2019-06-27,15247079.9623289
2019-06-28,15248464.3804689
2019-06-29,15250644.3250999
2019-06-30,15251927.9876919
2019-07-01,15253114.8016559
2019-07-02,15253775.7916919
2019-07-03,15252465.9667829
2019-07-04,15254421.5016109
2019-07-05,15255732.9997969
2019-07-06,15257451.8760989
2019-07-07,15259002.0473699
2019-07-08,15261209.2926389
2019-07-09,15262563.9905929
2019-07-10,15263354.3569329
2019-07-11,15263929.4699419
2019-07-12,15264686.2295949
2019-07-13,15265465.5879889
2019-07-14,15266413.8348409
2019-07-15,15267820.4770729
2019-07-16,15268564.6951509
2019-07-17,15269132.2528709
2019-07-18,15269336.4526789
2019-07-19,15268353.0900599
2019-07-20,15269584.2942579
2019-07-21,15270540.1451759
2019-07-22,15270786.8521289
2019-07-23,15272186.4487829
2019-07-24,15273482.1374899
2019-07-25,15274921.4310459
2019-07-26,15276293.0845999
2019-07-27,15278065.9772829
2019-07-28,15279956.2968159
2019-07-29,15280834.5822429
2019-07-30,15281913.7735069
2019-07-31,15283700.9202009
2019-08-01,15284871.4753689
2019-08-02,15285371.9327379
2019-08-03,15286951.6012799
2019-08-04,15289253.7928809
2019-08-05,15289539.2774479
2019-08-06,15290793.4953549
2019-08-07,15291793.7184549
2019-08-08,15293182.2900659
2019-08-09,15294630.5343559
2019-08-10,15296389.9926679
2019-08-11,15297796.7712949
2019-08-12,15297894.6560279
2019-08-13,15299416.9657779
2019-08-14,15300865.4045739
2019-08-15,15301056.4872479
2019-08-16,15302362.5562169
2019-08-17,15303471.6653839
2019-08-18,15302711.0082809
2019-08-19,15304353.3414139
2019-08-20,15304945.6433549
2019-08-21,15305245.9743269
2019-08-22,15305037.0566349
2019-08-23,15308331.3179239
2019-08-24,15309754.5400339
2019-08-25,15311649.5492749
2019-08-26,15312956.2223289
2019-08-27,15308430.5839419
2019-08-28,15309915.5379549
2019-08-29,15311808.8672529
2019-08-30,15313468.9441719
2019-08-31,15314878.3302809
2019-09-01,15316087.5527939
2019-09-02,15317628.5386009
2019-09-03,15318957.6687829
2019-09-04,15318951.9533199
2019-09-05,15321081.5610209
2019-09-06,15322509.9662909
2019-09-07,15323877.9136309
2019-09-08,15325700.2191269
2019-09-09,15326710.1365589
2019-09-10,15328217.1112839
2019-09-11,15330539.4635199
2019-09-12,15332106.5435699
2019-09-13,15333403.4972409
2019-09-14,15335094.5597479
2019-09-15,15336886.3774199
2019-09-16,15338666.8546989
2019-09-17,15340295.2061149
2019-09-18,15342221.0836459
2019-09-19,15343997.7283309
2019-09-20,15344917.6044349
2019-09-21,15347166.6408109
2019-09-22,15348892.4817889
2019-09-23,15350111.7745959
2019-09-24,15350662.7737669
2019-09-25,15352384.6887489
2019-09-26,15354670.5055629
2019-09-27,15356337.6667929
2019-09-28,15358634.8444129
2019-09-29,15360246.7260419
2019-09-30,15361296.0508309
2019-10-01,15362722.3196019
2019-10-02,15363431.9402489
2019-10-03,15364809.4488929
2019-10-04,15366658.2252199
2019-10-05,15368346.2831689
2019-10-06,15369682.5507589
2019-10-07,15371775.8296989
2019-10-08,15372946.2432159
2019-10-09,15373530.1597929
2019-10-10,15374798.8880999
2019-10-11,15374080.2447619
2019-10-12,15375257.1668759
2019-10-13,15376512.773017
2019-10-14,15377733.193129
2019-10-15,15377523.973079
2019-10-16,15379143.323311
2019-10-17,15380610.912493
2019-10-18,15382346.108487
2019-10-19,15382792.845248
2019-10-20,15384827.011352
2019-10-21,15386641.541729
2019-10-22,15387483.547675
2019-10-23,15388682.926693
2019-10-24,15389481.341852
2019-10-25,15390618.594487
2019-10-26,15392078.985514
2019-10-27,15393671.362245
2019-10-28,15395106.924766
2019-10-29,15396546.30508
2019-10-30,15397701.135727
2019-10-31,15398896.550437
2019-11-01,15400454.226605
2019-11-02,15401730.030282
2019-11-03,15403337.7122
2019-11-04,15404609.3434
2019-11-05,15406200.10662
2019-11-06,15407555.114898
2019-11-07,15408834.77165
2019-11-08,15409880.489933
2019-11-09,15411218.542589
2019-11-10,15412642.645507
2019-11-11,15414245.351764
2019-11-12,15415319.473404
2019-11-13,15414413.183729
2019-11-14,15415643.448959
2019-11-15,15416722.787217
2019-11-16,15417845.328823
2019-11-17,15418962.226575
2019-11-18,15420122.034565
2019-11-19,15421317.418029
2019-11-20,15422829.867104
2019-11-21,15424045.352478
2019-11-22,15425504.609295
2019-11-23,15426951.1292061
2019-11-24,15428819.8922811
2019-11-25,15429730.1678631
2019-11-26,15430903.7286891
2019-11-27,15432067.5509671
2019-11-28,15433420.3570431
2019-11-29,15434423.2169601
2019-11-30,15435184.1602471
2019-12-01,15436788.8352921
2019-12-02,15438200.1688391
2019-12-03,15415320.5316611
2019-12-04,15416792.0910481
2019-12-05,15418213.3169001
2019-12-06,15419546.9814981
2019-12-07,15421183.2340041
2019-12-08,15422602.7446521
2019-12-09,15422076.7389861
2019-12-10,15423036.8058021
2019-12-11,15424376.8351221
2019-12-12,15425733.3573341
2019-12-13,15426286.2401961
2019-12-14,15427215.4968041
2019-12-15,15428032.2253031
2019-12-16,15428897.2284511
2019-12-17,15430293.4968361
2019-12-18,15431640.9930191
2019-12-19,15433361.7517391
2019-12-20,15435292.2790041
2019-12-21,15437024.6585541
2019-12-22,15438108.0641851
2019-12-23,15439651.4048361
2019-12-24,15440424.4999771
2019-12-25,15441533.8453781
2019-12-26,15442346.7977931
2019-12-27,15443220.3381961
2019-12-28,15444117.7125741
2019-12-29,15445718.7897381
2019-12-30,15447638.4956951
2019-12-31,15448884.8412261
2020-01-01,15450750.1248121
2020-01-02,15451797.6425111
2020-01-03,15445120.1390201
2020-01-04,15446501.4690761
2020-01-05,15447233.9763971
2020-01-06,15448491.1642671
2020-01-07,15449631.4531851
2020-01-08,15451011.9691071
2020-01-09,15452529.6401911
2020-01-10,15453888.9716081
2020-01-11,15455627.8431281
2020-01-12,15456445.1929741
2020-01-13,15457731.1624261
2020-01-14,15459266.7603691
2020-01-15,15460887.1246371
2020-01-16,15461345.9237861
2020-01-17,15462341.9819561
2020-01-18,15463343.2095691
2020-01-19,15464904.9726301
2020-01-20,15466179.4576851
2020-01-21,15462315.4851831
2020-01-22,15463823.6621961
2020-01-23,15465106.1335771
2020-01-24,15469373.7719211
2020-01-25,15470562.2199401
2020-01-26,15471444.6088581
2020-01-27,15472739.2531851
2020-01-28,15473972.3547791
2020-01-29,15474753.4787091
2020-01-30,15475763.6464341
2020-01-31,15475980.4986491
2020-02-01,15476810.9983791
2020-02-02,15477479.1893021
2020-02-03,15478077.4347431
2020-02-04,15478870.4089631
2020-02-05,15480416.1400331
2020-02-06,15479742.7210211
2020-02-07,15480843.0048401
2020-02-08,15481207.1674581
2020-02-09,15483111.1886751
2020-02-10,15490448.7842541
2020-02-11,15491540.4040311
2020-02-12,15492776.9214221
2020-02-13,15494247.3026531
2020-02-14,15494663.0027061
2020-02-15,15494152.1882801
2020-02-16,15495630.5395901
2020-02-17,15497040.2785141
2020-02-18,15497650.9334321
2020-02-19,15498662.0466311
2020-02-20,15500041.1382011
2020-02-21,15501510.0765971
2020-02-22,15501398.9349641
2020-02-23,15502258.5761661
2020-02-24,15503619.7674451
2020-02-25,15504972.2429611
2020-02-26,15505780.2861801
2020-02-27,15506104.2440541
2020-02-28,15507330.5072791
2020-02-29,15508711.3046361
2020-03-01,15510215.5506831
2020-03-02,15511770.2300891
2020-03-03,15512144.8824982
2020-03-04,15511973.8993661
2020-03-05,15512523.0560901
2020-03-06,15513880.3893671
2020-03-07,15515241.7045691
2020-03-08,15516578.3922221
2020-03-09,15516548.3781121
2020-03-10,15516466.5356991
2020-03-11,15516673.4211691
2020-03-12,15516340.5236701
2020-03-13,15517823.5549001
2020-03-14,15518982.8321891
2020-03-15,15518235.2613651
2020-03-16,15518612.6209881
2020-03-17,15518939.0375051
2020-03-18,15515206.8462192
2020-03-19,15515532.4863242
2020-03-20,15513665.7273482
2020-03-21,15512626.1615852
2020-03-22,15512531.0716192
2020-03-23,15512355.1311592
2020-03-24,15511720.4561352
2020-03-25,15510728.5529422
2020-03-26,15511954.0271862
2020-03-27,15511319.4192572
2020-03-28,15510704.9278632
2020-03-29,15507886.0649362
2020-03-30,15508629.8381602
2020-03-31,15508353.0923162
2020-04-01,15508235.7500341
2020-04-02,15507260.5988161
2020-04-03,15507579.3873742
2020-04-04,15507787.6583902
2020-04-05,15508626.7123532
2020-04-06,15506787.1105862
2020-04-07,15505857.8436532
2020-04-08,15504055.0648181
2020-04-09,15503458.9589931
2020-04-10,15502107.9470041
2020-04-11,15500996.3158191
2020-04-12,15501711.2823171
2020-04-13,15502596.4085281
2020-04-14,15503460.2439451
2020-04-15,15489860.5246281
2020-04-16,15490860.3594541
2020-04-17,15490843.9722182
2020-04-18,15492274.5008291
2020-04-19,15494004.7833231
2020-04-20,15495113.1195301
2020-04-21,15495956.6804321
2020-04-22,15496533.0835131
2020-04-23,15462438.1874281
2020-04-24,15454957.2332521
2020-04-25,15456296.3380871
2020-04-26,15447251.2274991
2020-04-27,15437150.6793801
2020-04-28,15436175.7009221
2020-04-29,15436857.2947212
2020-04-30,15438066.7144842
2020-05-01,15436967.8297632
2020-05-02,15438333.9869642
2020-05-03,15439342.7040522
2020-05-04,15440812.7782092
2020-05-05,15442339.2456612
2020-05-06,15443840.8022322
2020-05-07,15444761.0288852
2020-05-08,15444452.7466882
2020-05-09,15445188.8807292
2020-05-10,15446446.1261452
2020-05-11,15446675.8256211
2020-05-12,15446838.6193352
2020-05-13,15444799.6121212
2020-05-14,15444555.1722652
2020-05-15,15441498.5914452
2020-05-16,15438952.5967382
2020-05-17,15439248.2074401
2020-05-18,15438826.8622071
2020-05-19,15437375.0284621
2020-05-20,15436990.9295231
2020-05-21,15436926.9612031
2020-05-22,15436585.7137041
2020-05-23,15436517.9678251
2020-05-24,15436741.4721911
2020-05-25,15436961.7316611
2020-05-26,15437399.3931951
2020-05-27,15436587.1152761
2020-05-28,15436141.5749181
2020-05-29,15436123.3430231
2020-05-30,15436570.8539291
2020-05-31,15434210.9916011
2020-06-01,15433334.2610301
2020-06-02,15432034.9441271
2020-06-03,15432364.3611751
2020-06-04,15432750.3849631
2020-06-05,15433240.1989741
2020-06-06,15434097.8872211
2020-06-07,15435365.6461651
2020-06-08,15435710.3040751
2020-06-09,15436083.0755671
2020-06-10,15436847.5982841
2020-06-11,15437723.4112711
2020-06-12,15434752.3822181
2020-06-13,15435203.8256551
2020-06-14,15435893.1112831
2020-06-15,15436114.1104411
2020-06-16,15436592.9678911
2020-06-17,15436261.9172171
2020-06-18,15432660.5621181
2020-06-19,15432951.4588381
2020-06-20,15433418.3071031
2020-06-21,15433959.9617311
2020-06-22,15434277.6371191
2020-06-23,15434838.0412151
2020-06-24,15433286.3591631
2020-06-25,15433715.0600991
2020-06-26,15433444.8470221
2020-06-27,15434750.6821721
2020-06-28,15436314.3503761
2020-06-29,15434875.0414801
2020-06-30,15435393.7217911
2020-07-01,15435666.0613401
2020-07-02,15434521.4487461
2020-07-03,15432540.6955141
2020-07-04,15431022.4947921
2020-07-05,15431679.4495161
2020-07-06,15431280.3305601
2020-07-07,15431680.3246351
2020-07-08,15431357.3272891
2020-07-09,15427762.5501861
2020-07-10,15428496.5130191
2020-07-11,15429336.9567341
2020-07-12,15430028.4966111
2020-07-13,15430434.9136801
2020-07-14,15431206.1873131
2020-07-15,15430652.4695431
2020-07-16,15430130.0665271
2020-07-17,15428378.0157511
2020-07-18,15428070.6197811
2020-07-19,15428299.0811551
2020-07-20,15429034.3144891
2020-07-21,15429557.9087001
2020-07-22,15429959.9221876
2020-07-23,15430123.5698139
2020-07-24,15430727.3529706
2020-07-25,15431385.1205868
2020-07-26,15431750.8864205
2020-07-27,15429019.1987546
2020-07-28,15429353.7374722
2020-07-29,15430648.5394548
2020-07-30,15428573.1583594
2020-07-31,15429221.6638923
2020-08-01,15429734.2128641
2020-08-02,15430280.2338041
2020-08-03,15430949.0597009
2020-08-04,15431467.964703
2020-08-05,15431012.3257909
2020-08-06,15430728.894804
2020-08-07,15431327.2010027
2020-08-08,15431642.5045683
2020-08-09,15431536.0282298
2020-08-10,15430822.0218587
2020-08-11,15431035.7696406
2020-08-12,15431326.6361315
2020-08-13,15431552.3684699
2020-08-14,15431261.1837369
2020-08-15,15431716.0476396
2020-08-16,15432014.499673
2020-08-17,15431469.5877278
2020-08-18,15430908.7406855
2020-08-19,15430832.3888803
2020-08-20,15430917.2295457
2020-08-21,15429449.8269757
2020-08-22,15430040.123488
2020-08-23,15440177.122351
2020-08-24,15440379.5473405
2020-08-25,15461530.032871
2020-08-26,15461786.0849684
2020-08-27,15461688.0590779
2020-08-28,15461844.6586714
2020-08-29,15462177.7299046
2020-08-30,15462658.164963
2020-08-31,15461625.7117561
2020-09-01,15463974.1037086
2020-09-02,15461807.6987578
2020-09-03,15461854.7912508
2020-09-04,15462806.5927857
2020-09-05,15480980.567919
2020-09-06,15480777.0333532
2020-09-07,15481600.5438138
2020-09-08,15482205.1275615
2020-09-09,15481092.4729635
2020-09-10,15478918.5819201
2020-09-11,15478836.8277661
2020-09-12,15479547.5291609
2020-09-13,15480194.6423704
2020-09-14,15480780.9268163
2020-09-15,15479995.881818
2020-09-16,15480404.3240161
2020-09-17,15480018.0158593
2020-09-18,15480592.8184688
2020-09-19,15480998.3121049
2020-09-20,15479507.9515704
2020-09-21,15429768.1740933
2020-09-22,15429646.3663163
2020-09-23,15428421.272156
2020-09-24,15426926.5202065
2020-09-25,15427197.5934792
2020-09-26,15427380.5999948
2020-09-27,15424392.0687666
2020-09-28,15426587.3603594
2020-09-29,15422943.9407761
2020-09-30,15423247.9074842
2020-10-01,15423360.7546555
2020-10-02,15423356.5015277
2020-10-03,15422644.5021356
2020-10-04,15423802.1673754
2020-10-05,15422259.1539409
2020-10-06,15422803.01679
2020-10-07,15423082.4468656
2020-10-08,15423541.7717805
2020-10-09,15423997.0880687
2020-10-10,15424606.7719317
2020-10-11,15426218.7064049
2020-10-12,15435911.7965871
2020-10-13,15435630.7178144
2020-10-14,15435196.8136625
2020-10-15,15435538.610193
2020-10-16,15435898.3742659
2020-10-17,15436322.2211152
2020-10-18,15375844.4737412
2020-10-19,15374577.1083242
2020-10-20,15372399.4538807
2020-10-21,15372407.6036966
2020-10-22,15372108.9225613
2020-10-23,15372085.6346886
2020-10-24,15366757.3481389
2020-10-25,15367136.8026652
2020-10-26,15367088.2601065
2020-10-27,15366920.6559269
2020-10-28,15366823.214069
2020-10-29,15366929.3455418
2020-10-30,15366780.3833828
2020-10-31,15366770.4365696
2020-11-01,15367170.5471019
2020-11-02,15366180.3285284
2020-11-03,15367553.1466498
2020-11-04,15367023.5774269
2020-11-05,15365177.1372409
2020-11-06,15355290.6574668
2020-11-07,15396143.4961125
2020-11-08,15396673.6164309
2020-11-09,15395628.8450408
2020-11-10,15395104.1783324
2020-11-11,15396162.9831575
2020-11-12,15395034.4769563
2020-11-13,15395126.2096201
2020-11-14,15392494.2985049
2020-11-15,15390529.5217959
2020-11-16,15390463.5948943
2020-11-17,15386783.0334519
2020-11-18,15382930.3168472
2020-11-19,15380710.9401303
2020-11-20,15379809.0028214
2020-11-21,15410046.9513463
2020-11-22,15408205.8318467
2020-11-23,15407214.3147064
2020-11-24,15406624.1079967
2020-11-25,15402193.6325006
2020-11-26,15400402.7266237
2020-11-27,15399762.6340842
2020-11-28,15399597.303549
2020-11-29,15399033.142739
2020-11-30,15397629.7001523
2020-12-01,15395484.4559806
2020-12-02,15395792.6599133
2020-12-03,15395290.652946
2020-12-04,15393105.7741473
2020-12-05,15387163.9852895
2020-12-06,15390218.5048862
2020-12-07,15388356.9966542
2020-12-08,15388092.1661733
2020-12-09,15384070.5440521
2020-12-10,15382225.9153835
2020-12-11,15381364.7473966
2020-12-12,15381123.6365697
2020-12-13,15380859.4928593
2020-12-14,15378842.5164449
2020-12-15,15376823.0573573
2020-12-16,15347144.028551
2020-12-17,15325273.2619442
2020-12-18,15322836.5329669
2020-12-19,15317835.3206754
2020-12-20,15317982.8477292
2020-12-21,15318270.3713297
2020-12-22,15318811.1392812
2020-12-23,15319210.3362779
2020-12-24,15319268.8983288
2020-12-25,15319693.6200328
2020-12-26,15320379.1071471
2020-12-27,15312836.789617
2020-12-28,15313202.9983419
2020-12-29,15306299.9194595
2020-12-30,15307266.1935306
2020-12-31,15307750.592269
2021-01-01,15307181.5240754
2021-01-02,15303524.5477809
2021-01-03,15303719.0229817
2021-01-04,15262891.3703193
2021-01-05,15263311.0879689
2021-01-06,15267095.3897718
2021-01-07,15283153.5364015
2021-01-08,15283444.4263651
2021-01-09,15249059.0200476
2021-01-10,15249060.7419305
2021-01-11,15251052.9012003
2021-01-12,15251440.8238728
2021-01-13,15253102.4250277
2021-01-14,15250304.7176387
2021-01-15,15250657.705559
2021-01-16,15251145.961058
2021-01-17,15249777.8961114
2021-01-18,15249885.3274627
2021-01-19,15250586.1898027
2021-01-20,15250646.8380456
2021-01-21,15249206.1565916
2021-01-22,15228399.079375
2021-01-23,15228456.834397
2021-01-24,15228465.073833
2021-01-25,15208859.0155615
2021-01-26,15209973.3029915
2021-01-27,15209884.5361577
2021-01-28,15208586.0935275
2021-01-29,15208819.6448742
2021-01-30,15209290.7255337
