Date,fees/gas_price_mean
2020-09-25,102663299751.633
2020-09-26,83507111887.2562
2020-09-27,86029218110.6712
2020-09-28,121958830281.628
2020-09-29,153884906246.988
2020-09-30,119839706019.419
2020-10-01,100689398706.43001
2020-10-02,93802832490.4416
2020-10-03,79721828265.9376
2020-10-04,82995018414.4047
2020-10-05,90697354382.88309
2020-10-06,109228719148.905
2020-10-07,85969485525.1225
2020-10-08,87110456420.5375
2020-10-09,80384447834.89871
2020-10-10,64194105407.6374
2020-10-11,49652278775.776505
2020-10-12,76060825053.5094
2020-10-13,75077834797.5141
2020-10-14,75640402795.7547
2020-10-15,74173955478.83939
2020-10-16,63065415881.0076
2020-10-17,36290416262.3573
2020-10-18,40181387745.3002
2020-10-19,56871154881.7178
2020-10-20,61933327272.8919
2020-10-21,74175571048.3797
2020-10-22,63309423350.30881
2020-10-23,58481082306.2916
2020-10-24,32202171456.638603
2020-10-25,33048975891.8284
2020-10-26,55956264783.9171
2020-10-27,43436412771.8006
2020-10-28,64544389640.9874
2020-10-29,68635908081.28
2020-10-30,63334130885.889404
2020-10-31,40819990757.101
2020-11-01,33957064322.979298
2020-11-02,59554233803.784996
2020-11-03,44992814657.4266
2020-11-04,36928531269.0109
2020-11-05,50348497401.237206
2020-11-06,59741385861.306694
2020-11-07,55697489201.2465
2020-11-08,29269164523.765903
2020-11-09,43035304142.635
2020-11-10,50065548591.8553
2020-11-11,52467069652.6317
2020-11-12,58429042419.8066
2020-11-13,54829670039.1961
2020-11-14,34537576970.2878
2020-11-15,34541343681.5571
2020-11-16,47982462912.066
2020-11-17,74859509045.8326
2020-11-18,80386585191.5854
2020-11-19,46780485057.616196
2020-11-20,68352712503.05399
2020-11-21,66366996355.8537
2020-11-22,62691736392.75171
2020-11-23,76572686830.7214
2020-11-24,93643584032.7965
2020-11-25,61056804849.164894
2020-11-26,142508151750.869
2020-11-27,45166157919.2831
2020-11-28,34982462172.7143
2020-11-29,30778305114.147198
2020-11-30,78968977326.4445
2020-12-01,87205318159.8913
2020-12-02,44014732423.8462
2020-12-03,47036576517.9531
2020-12-04,54092994181.201195
2020-12-05,37221172518.1703
2020-12-06,36431383886.102104
2020-12-07,50085919185.4154
2020-12-08,64449519987.7739
2020-12-09,65310870135.0935
2020-12-10,56226333816.4618
2020-12-11,63668497567.1004
2020-12-12,42791998460.33099
2020-12-13,45493440304.6418
2020-12-14,63651900788.04951
2020-12-15,84546380644.85251
2020-12-16,83587553241.1314
2020-12-17,138801607913.815
2020-12-18,74176915877.2802
2020-12-19,70160846768.4846
2020-12-20,44522035266.391304
2020-12-21,79996112000.0004
2020-12-22,66550723623.9719
2020-12-23,108357199192.92099
2020-12-24,89678915466.1677
2020-12-25,91689520598.13661
2020-12-26,66451258570.9545
2020-12-27,98648342338.0235
2020-12-28,114182109470.564
2020-12-29,96061704373.3649
2020-12-30,113625959314.957
2020-12-31,99472810753.5106
2021-01-01,66554914529.794106
2021-01-02,102597133339.747
2021-01-03,170434674928.31598
2021-01-04,259288889468.122
2021-01-05,138112229757.457
2021-01-06,125094721823.63
2021-01-07,132712479400.64899
2021-01-08,139778688804.5
2021-01-09,92556952304.0177
2021-01-10,87304889370.48279
2021-01-11,238057080636.596
2021-01-12,87023397594.3493
2021-01-13,67939047095.4729
2021-01-14,85428093595.2592
2021-01-15,94267620299.2195
2021-01-16,81155243636.9378
2021-01-17,63891413845.537895
2021-01-18,75288452260.2508
2021-01-19,100870595878.227
2021-01-20,83495583342.2383
2021-01-21,121038737699.666
2021-01-22,131603924412.63899
2021-01-23,80164099486.9924
2021-01-24,81082348704.838
2021-01-25,108152747745.251
2021-01-26,84709442538.5775
2021-01-27,99985074387.2695
2021-01-28,94795658263.589
2021-01-29,140697168139.438
2021-01-30,113262068768.058
2021-01-31,128774160162.904
2021-02-01,153609470332.744
2021-02-02,175702601861.723
2021-02-03,173430110029.517
2021-02-04,232584696124.236
2021-02-05,252293672677.407
2021-02-06,179605140156.77798
2021-02-07,160047169331.54
2021-02-08,212844439512.50198
2021-02-09,233531767404.92502
2021-02-10,213055186949.398
2021-02-11,175171808688.187
2021-02-12,180040817792.777
2021-02-13,188774871200.249
2021-02-14,150374910619.82602
2021-02-15,178687917778.304
2021-02-16,173012727367.82
2021-02-17,173328815928.629
2021-02-18,183063076933.23203
2021-02-19,186155308216.681
