Date,supply/active_6m_12m
2014-05-03,1642577.06469018
2014-05-04,1666141.31233071
2014-05-05,1675342.38692244
2014-05-06,1693563.70779807
2014-05-07,1718808.95895189
2014-05-08,1742632.13657464
2014-05-09,1758301.68296717
2014-05-10,1781022.77256983
2014-05-11,1776588.04508269
2014-05-12,1798693.6516208
2014-05-13,1833847.34432819
2014-05-14,1840770.57838625
2014-05-15,1853623.81717718
2014-05-16,1872111.24286453
2014-05-17,1894807.77072465
2014-05-18,1932984.82583512
2014-05-19,1972256.77932734
2014-05-20,1992063.33042149
2014-05-21,2021233.16548205
2014-05-22,2084925.09138603
2014-05-23,2097506.71916249
2014-05-24,2137905.04136307
2014-05-25,2303172.96665796
2014-05-26,2344232.33306264
2014-05-27,2379936.34983307
2014-05-28,2417412.24797146
2014-05-29,2425230.75492964
2014-05-30,2433610.74096691
2014-05-31,2454340.89145484
2014-06-01,2484020.75437426
2014-06-02,2497960.62882969
2014-06-03,2512039.61177145
2014-06-04,2532229.57117823
2014-06-05,2550699.02730801
2014-06-06,2554599.23745478
2014-06-07,2571406.84427448
2014-06-08,2587326.09400753
2014-06-09,2602590.82448929
2014-06-10,2615462.87247978
2014-06-11,2626726.60125585
2014-06-12,2458341.36227443
2014-06-13,2465558.09535438
2014-06-14,2483058.35575171
2014-06-15,2497168.61112308
2014-06-16,2517146.83446588
2014-06-17,2581511.2023132
2014-06-18,2597107.80236839
2014-06-19,2731678.20572835
2014-06-20,2733086.66024481
2014-06-21,2762051.57218425
2014-06-22,2778538.18078844
2014-06-23,2886858.42562587
2014-06-24,2905244.22233074
2014-06-25,2922089.72839578
2014-06-26,2908778.2174415
2014-06-27,2914784.91702456
2014-06-28,2931480.00561382
2014-06-29,2941873.31017161
2014-06-30,2940058.62670763
2014-07-01,2939919.36202809
2014-07-02,2955469.42059088
2014-07-03,2954357.32762164
2014-07-04,2968213.41316441
2014-07-05,2984097.01552434
2014-07-06,2995798.83244598
2014-07-07,3001256.43069967
2014-07-08,3006074.07530127
2014-07-09,3003223.82788204
2014-07-10,3021574.89954092
2014-07-11,3024574.3835322
2014-07-12,3034481.05319112
2014-07-13,3063309.14318321
2014-07-14,3089728.76237704
2014-07-15,3102374.0972917
2014-07-16,3107524.45115235
2014-07-17,3074193.25622387
