Date,fees/gas_used_mean
2021-01-24,70939.616292282
2021-01-25,66002.355205121
2021-01-26,66502.416576329
2021-01-27,69109.344838647
2021-01-28,66702.226357326
2021-01-29,61017.607857412
2021-01-30,64045.171887993
2021-01-31,65149.715834862
2021-02-01,60956.616441527
2021-02-02,60946.556484004
2021-02-03,60277.642346297
2021-02-04,60513.996852343
2021-02-05,59965.12275686
2021-02-06,64715.924787511
2021-02-07,64858.377232785
2021-02-08,61941.784489617
2021-02-09,59652.397027895
2021-02-10,60330.931822227
2021-02-11,62404.392613739
2021-02-12,61760.234652406
2021-02-13,62664.717334577
2021-02-14,66264.835788723
2021-02-15,65459.282295746
2021-02-16,65020.089438024
2021-02-17,63558.983773579
2021-02-18,60876.438751564
2021-02-19,60717.851773699
