Date,supply/active_more_1y_percent
2013-07-17,"0,415666885003018"
2013-07-18,"0,415897761235562"
2013-07-19,"0,416156545256439"
2013-07-20,"0,416262658367448"
2013-07-21,"0,416186596882703"
2013-07-22,"0,416599789069066"
2013-07-23,"0,417643790680191"
2013-07-24,"0,418218160401081"
2013-07-25,"0,418925395203784"
2013-07-26,"0,420058720561157"
2013-07-27,"0,420852844988641"
2013-07-28,"0,42078319596081"
2013-07-29,"0,420673374692385"
2013-07-30,"0,420907049966816"
2013-07-31,"0,420817913362619"
2013-08-01,"0,420880063367702"
2013-08-02,"0,420151592432639"
2013-08-03,"0,416698263230888"
2013-08-04,"0,416714127825748"
2013-08-05,"0,416639235296769"
2013-08-06,"0,416747996978277"
2013-08-07,"0,416955944967695"
2013-08-08,"0,418970140066667"
2013-08-09,"0,418964739185982"
2013-08-10,"0,418869486026336"
2013-08-11,"0,418720265193181"
2013-08-12,"0,41855356672413"
2013-08-13,"0,416539474696863"
2013-08-14,"0,41680640166614"
2013-08-15,"0,416682534291956"
2013-08-16,"0,416734483246782"
2013-08-17,"0,418001777275855"
2013-08-18,"0,419228822412295"
2013-08-19,"0,419369701573869"
2013-08-20,"0,419294078247173"
2013-08-21,"0,419390078044772"
2013-08-22,"0,419510652502171"
2013-08-23,"0,419637647832078"
2013-08-24,"0,419535951164315"
2013-08-25,"0,419476803344358"
2013-08-26,"0,419666799328387"
2013-08-27,"0,419641666598131"
2013-08-28,"0,420266303495678"
2013-08-29,"0,42018868120005"
2013-08-30,"0,420114453227612"
2013-08-31,"0,419904153783413"
2013-09-01,"0,419729970184366"
2013-09-02,"0,419435391699566"
2013-09-03,"0,419109989857944"
2013-09-04,"0,419224852803343"
2013-09-05,"0,419325281355111"
2013-09-06,"0,419258386016015"
2013-09-07,"0,419144813000184"
2013-09-08,"0,419241986425647"
2013-09-09,"0,418760278704937"
2013-09-10,"0,418786695484845"
2013-09-11,"0,418714735032504"
2013-09-12,"0,418625015159666"
2013-09-13,"0,41860576111407"
2013-09-14,"0,418533751558093"
2013-09-15,"0,418503858348389"
2013-09-16,"0,41843223244597"
2013-09-17,"0,420069969638745"
2013-09-18,"0,421049379082442"
2013-09-19,"0,421019967857877"
2013-09-20,"0,420970886883761"
2013-09-21,"0,420952124558021"
2013-09-22,"0,421664320384618"
2013-09-23,"0,422415900026439"
2013-09-24,"0,422467703759379"
2013-09-25,"0,422682526232607"
2013-09-26,"0,422968862029515"
2013-09-27,"0,423118605496713"
2013-09-28,"0,423101051785225"
2013-09-29,"0,423111910467478"
2013-09-30,"0,4229124349099"
2013-10-01,"0,422924532803969"
2013-10-02,"0,422897766993539"
2013-10-03,"0,423237659116172"
2013-10-04,"0,423398662779303"
2013-10-05,"0,423149567896443"
2013-10-06,"0,423177371537165"
2013-10-07,"0,422542525299479"
2013-10-08,"0,422602210070377"
2013-10-09,"0,42244083060215"
2013-10-10,"0,422743834791714"
2013-10-11,"0,422800582314869"
2013-10-12,"0,423088584102763"
2013-10-13,"0,422984557518518"
2013-10-14,"0,423012115555783"
2013-10-15,"0,422957867966415"
2013-10-16,"0,422679967795878"
2013-10-17,"0,422613336249854"
2013-10-18,"0,422585426540957"
2013-10-19,"0,422131756982576"
2013-10-20,"0,421819122508038"
2013-10-21,"0,418400303910777"
2013-10-22,"0,418182350400925"
2013-10-23,"0,418073161503706"
2013-10-24,"0,417856522264799"
2013-10-25,"0,413451461218757"
2013-10-26,"0,413189188258941"
2013-10-27,"0,412761624722188"
2013-10-28,"0,412631500496431"
2013-10-29,"0,412309186290778"
2013-10-30,"0,413490653160642"
2013-10-31,"0,413070246129166"
2013-11-01,"0,4128045432143"
2013-11-02,"0,412711321019848"
2013-11-03,"0,412713901113989"
2013-11-04,"0,412605296809129"
2013-11-05,"0,412395404979701"
2013-11-06,"0,412180412481694"
2013-11-07,"0,41127130885849"
2013-11-08,"0,410762190553258"
2013-11-09,"0,410403849003102"
2013-11-10,"0,409798657933304"
2013-11-11,"0,40871784058884"
2013-11-12,"0,40781792695911"
2013-11-13,"0,407042553496561"
2013-11-14,"0,405569690879523"
2013-11-15,"0,404739533317629"
2013-11-16,"0,404132356476552"
2013-11-17,"0,402388350241927"
2013-11-18,"0,400347600678923"
2013-11-19,"0,399142097401429"
2013-11-20,"0,397355166914142"
2013-11-21,"0,396802048833506"
