Date,indicators/nupl_more_155
2012-11-15,"0,4743998473725669"
2012-11-16,"0,49948664092204664"
2012-11-17,"0,4983965155431058"
2012-11-18,"0,49412844183539006"
2012-11-19,"0,49822789277984847"
2012-11-20,"0,4994070342780842"
2012-11-21,"0,49678822547510404"
2012-11-22,"0,5225786753903809"
2012-11-23,"0,5213089951335019"
2012-11-24,"0,5239714823111588"
2012-11-25,"0,5284151539807497"
2012-11-26,"0,5178904677704826"
2012-11-27,"0,5127974962786538"
2012-11-28,"0,5209388695884178"
2012-11-29,"0,5265543673757386"
2012-11-30,"0,5292445354734587"
2012-12-01,"0,5290379636851186"
2012-12-02,"0,5259935874130524"
2012-12-03,"0,5340938304305543"
2012-12-04,"0,5580278032920842"
2012-12-05,"0,5509083882270525"
2012-12-06,"0,5560488602910225"
2012-12-07,"0,5582317069000362"
2012-12-08,"0,5614246386561137"
2012-12-09,"0,5535422153265923"
2012-12-10,"0,5586759126226972"
2012-12-11,"0,5622390485099694"
2012-12-12,"0,563273504951574"
2012-12-13,"0,5662951345746541"
2012-12-14,"0,5621702045949215"
2012-12-15,"0,5585264952616461"
2012-12-16,"0,5533593505430918"
2012-12-17,"0,5475527632779309"
2012-12-18,"0,5477971780251747"
2012-12-19,"0,5559588835475824"
2012-12-20,"0,553987040955739"
2012-12-21,"0,5519549381805133"
2012-12-22,"0,5485445614244359"
2012-12-23,"0,547083022655938"
2012-12-24,"0,5486983850120493"
2012-12-25,"0,5466164320883303"
2012-12-26,"0,5483975490209093"
2012-12-27,"0,5468004428163539"
2012-12-28,"0,5467653782957465"
2012-12-29,"0,5454815121244094"
2012-12-30,"0,5469719128400994"
2012-12-31,"0,5481529052172631"
2013-01-01,"0,5367814414597917"
2013-01-02,"0,5290263524906845"
2013-01-03,"0,5345832275675254"
2013-01-04,"0,5326480830873659"
2013-01-05,"0,5314249760830996"
2013-01-06,"0,5308823343520578"
2013-01-07,"0,532199052040079"
2013-01-08,"0,542083701345184"
2013-01-09,"0,544875451930807"
2013-01-10,"0,5563745550487055"
2013-01-11,"0,5556539369241998"
2013-01-12,"0,5514882104440322"
2013-01-13,"0,542617628545157"
2013-01-14,"0,5530558702614321"
2013-01-15,"0,5599783253181996"
2013-01-16,"0,5652660147522208"
2013-01-17,"0,5929667713423395"
2013-01-18,"0,594477208005771"
2013-01-19,"0,5906699912242308"
2013-01-20,"0,58784793925601"
