Date,distribution/balance_exchanges
2020-02-05,"17197552,987855926"
2020-02-06,"17130605,69644381"
2020-02-07,"17165348,81963291"
2020-02-08,"17176370,984165907"
2020-02-09,"17143292,645428587"
2020-02-10,"17197852,01059167"
2020-02-11,"17225302,41970018"
2020-02-12,"17255636,141424213"
2020-02-13,"17263259,904418055"
2020-02-14,"17270275,325981032"
2020-02-15,"17272299,72405311"
2020-02-16,"17285436,493170694"
2020-02-17,"17395059,661402334"
2020-02-18,"17394918,880102903"
2020-02-19,"17400550,07464024"
2020-02-20,"17426199,34454905"
2020-02-21,"17463284,294373244"
2020-02-22,"17449987,346866995"
2020-02-23,"17421897,210831076"
2020-02-24,"17427560,886483125"
2020-02-25,"17465888,60768129"
2020-02-26,"17534026,63254126"
2020-02-27,"17589307,136578612"
2020-02-28,"17635797,11159718"
2020-02-29,"17634879,240757555"
2020-03-01,"17632084,13559641"
2020-03-02,"17669074,002276715"
2020-03-03,"17646411,275138773"
2020-03-04,"17608470,65160669"
2020-03-05,"17604415,457909636"
2020-03-06,"17590414,220376242"
2020-03-07,"17587286,445063226"
2020-03-08,"17560817,743796263"
2020-03-09,"17628807,02220648"
2020-03-10,"17642012,84621194"
2020-03-11,"17751378,284098998"
2020-03-12,"18180640,396643855"
2020-03-13,"18110194,27197769"
2020-03-14,"18242713,506037418"
2020-03-15,"18215176,513289686"
2020-03-16,"18375419,564382814"
2020-03-17,"18772930,545905843"
2020-03-18,"18764197,17839042"
2020-03-19,"18688196,982234493"
2020-03-20,"18603922,7963577"
2020-03-21,"18598097,728133604"
2020-03-22,"18580434,148441177"
2020-03-23,"18636275,56741051"
2020-03-24,"18697144,709179338"
2020-03-25,"18608148,3787488"
2020-03-26,"18607350,35151942"
2020-03-27,"18525618,671861418"
2020-03-28,"18517564,60619368"
2020-03-29,"18525473,680238042"
2020-03-30,"18518673,04239755"
2020-03-31,"18491081,079998765"
2020-04-01,"18515925,691904716"
2020-04-02,"18552504,411616527"
2020-04-03,"18515343,768817816"
2020-04-04,"18512800,216712967"
2020-04-05,"18539499,262932997"
2020-04-06,"18521520,52046125"
2020-04-07,"18569758,694608204"
2020-04-08,"18624584,659117006"
2020-04-09,"18620115,170564942"
2020-04-10,"18644574,606137354"
2020-04-11,"18587924,142597165"
2020-04-12,"18512024,577868223"
2020-04-13,"18542807,859735653"
2020-04-14,"18518005,129787967"
2020-04-15,"18497557,87944237"
2020-04-16,"18550493,417060852"
2020-04-17,"18539675,210659526"
2020-04-18,"18493009,666266326"
2020-04-19,"18492061,886919096"
2020-04-20,"18439874,475694187"
2020-04-21,"18598978,848098043"
2020-04-22,"18611721,154188722"
2020-04-23,"18617705,419587456"
2020-04-24,"18468162,30416617"
2020-04-25,"18450326,236188147"
2020-04-26,"18428420,960538585"
2020-04-27,"18445937,7867544"
2020-04-28,"18427686,28055469"
2020-04-29,"18380445,560495257"
2020-04-30,"18460496,122575715"
2020-05-01,"18414218,106173426"
2020-05-02,"18422721,81551229"
2020-05-03,"18398533,397574775"
2020-05-04,"18359512,611993395"
2020-05-05,"18314789,10284981"
2020-05-06,"18320293,572574206"
2020-05-07,"18488048,673164196"
2020-05-08,"18590524,181028772"
2020-05-09,"18609400,999236245"
2020-05-10,"18580939,633524444"
2020-05-11,"18532216,39163511"
2020-05-12,"18524153,392101165"
2020-05-13,"18435244,962172724"
2020-05-14,"18415217,068096552"
2020-05-15,"18409075,611671556"
2020-05-16,"18436738,7128329"
2020-05-17,"18428640,56627573"
2020-05-18,"18433351,152958926"
2020-05-19,"18368851,947151702"
2020-05-20,"18364293,577924814"
2020-05-21,"18293405,751542345"
2020-05-22,"18272221,714592963"
2020-05-23,"18248086,67466176"
2020-05-24,"18249313,17275084"
2020-05-25,"18240314,357953697"
2020-05-26,"18227547,336415272"
2020-05-27,"18206433,429301903"
2020-05-28,"18227337,713463943"
2020-05-29,"18320799,392109502"
2020-05-30,"18553558,23150437"
2020-05-31,"18560849,69613619"
2020-06-01,"18606537,239565566"
2020-06-02,"18707241,65482462"
2020-06-03,"18662143,012736112"
2020-06-04,"18650121,163529787"
2020-06-05,"18770394,98362954"
2020-06-06,"18747597,93999564"
2020-06-07,"18744304,80135551"
2020-06-08,"18758378,29757129"
2020-06-09,"18711714,621205896"
2020-06-10,"18684531,056494903"
2020-06-11,"18719359,14452486"
2020-06-12,"18646292,99527135"
2020-06-13,"18644205,55553067"
2020-06-14,"18670906,835678685"
2020-06-15,"18734241,220774923"
2020-06-16,"18687429,572586525"
2020-06-17,"18685254,529329825"
2020-06-18,"18565084,791532382"
2020-06-19,"18527623,413003135"
2020-06-20,"18514610,16906672"
2020-06-21,"18487338,279029973"
2020-06-22,"18498125,21528605"
2020-06-23,"18541668,899213225"
2020-06-24,"18574246,73669193"
2020-06-25,"18534136,56743109"
2020-06-26,"18532875,549809493"
2020-06-27,"18550201,837364107"
2020-06-28,"18509548,230218343"
2020-06-29,"18536664,072765674"
2020-06-30,"18508696,745995127"
2020-07-01,"18497087,055286538"
2020-07-02,"18562761,683453757"
2020-07-03,"18499278,96271228"
2020-07-04,"18503588,462094404"
2020-07-05,"18509869,57856638"
2020-07-06,"18560650,436674662"
2020-07-07,"18559426,73943519"
2020-07-08,"18681346,49844407"
2020-07-09,"18685827,30687015"
2020-07-10,"18684229,142005958"
2020-07-11,"18685224,202252626"
2020-07-12,"18692169,172604226"
2020-07-13,"18680668,73504508"
2020-07-14,"18659953,29413969"
2020-07-15,"18640591,43468608"
2020-07-16,"18641557,16310462"
2020-07-17,"18623372,354300115"
2020-07-18,"18599344,66971936"
2020-07-19,"18573921,970741224"
2020-07-20,"18659365,06408144"
2020-07-21,"18642615,835083127"
2020-07-22,"18652926,281539023"
2020-07-23,"18680246,64094425"
2020-07-24,"18742319,26196219"
2020-07-25,"18729131,123504356"
2020-07-26,"18780981,31714396"
2020-07-27,"18731894,790467996"
2020-07-28,"18778854,823334545"
2020-07-29,"18763243,72192653"
2020-07-30,"18761234,70008487"
2020-07-31,"18761971,551492143"
2020-08-01,"18787125,135758273"
2020-08-02,"18861022,498659436"
2020-08-03,"18965669,616490055"
2020-08-04,"18979888,882098652"
2020-08-05,"18963518,263129275"
2020-08-06,"18884502,81438485"
2020-08-07,"18926116,97575434"
2020-08-08,"18902984,797168184"
2020-08-09,"18872064,254187874"
2020-08-10,"18727556,236734398"
2020-08-11,"18732077,28501458"
2020-08-12,"18571163,31291138"
2020-08-13,"18689884,89601648"
2020-08-14,"18853417,2461034"
2020-08-15,"18893842,897762608"
2020-08-16,"18886624,23327124"
2020-08-17,"18822593,125141982"
2020-08-18,"18806826,38899912"
2020-08-19,"18757272,724914562"
2020-08-20,"18676625,936351962"
2020-08-21,"18665948,53603858"
2020-08-22,"18701054,316982593"
2020-08-23,"18685053,48754443"
2020-08-24,"18666616,662577022"
2020-08-25,"18602404,48792612"
2020-08-26,"18593671,506731533"
2020-08-27,"18588294,086524"
2020-08-28,"18514835,632242937"
2020-08-29,"18480766,463299155"
2020-08-30,"18284722,686013438"
2020-08-31,"17990729,359246403"
2020-09-01,"17703994,327207237"
2020-09-02,"17501996,871241573"
2020-09-03,"17371186,175696515"
2020-09-04,"17238093,92353591"
2020-09-05,"17288337,459680155"
2020-09-06,"17164541,365233496"
2020-09-07,"17254156,235719312"
2020-09-08,"17206925,38654588"
2020-09-09,"17158739,640446045"
2020-09-10,"16947843,577163815"
2020-09-11,"16923655,3182948"
2020-09-12,"16800568,661997084"
2020-09-13,"16864879,992668472"
2020-09-14,"16843364,11871637"
2020-09-15,"16930453,826174777"
2020-09-16,"16951667,85198056"
2020-09-17,"16761766,93015551"
2020-09-18,"16690076,988210374"
2020-09-19,"16622622,995780481"
2020-09-20,"16590738,737349544"
2020-09-21,"16679279,20630414"
2020-09-22,"16655204,897835786"
2020-09-23,"16626194,0045817"
2020-09-24,"16728426,205893053"
2020-09-25,"16689925,05248672"
2020-09-26,"16637738,18276311"
2020-09-27,"16570121,076292433"
2020-09-28,"16467717,609566038"
2020-09-29,"16431344,125388695"
2020-09-30,"16380848,180778312"
2020-10-01,"16418971,34416081"
2020-10-02,"16383669,384557104"
2020-10-03,"16412676,041402986"
2020-10-04,"16388024,21798625"
2020-10-05,"16403781,156814024"
2020-10-06,"16440763,568209339"
2020-10-07,"16550602,347405402"
2020-10-08,"16554789,54998788"
2020-10-09,"16569905,02514086"
2020-10-10,"16614141,316792343"
2020-10-11,"16609439,752973804"
2020-10-12,"16634932,053132925"
2020-10-13,"16549972,891958408"
2020-10-14,"16505047,555222133"
2020-10-15,"16465587,515686173"
2020-10-16,"16340459,16411862"
2020-10-17,"16339327,065205924"
2020-10-18,"16327383,274296416"
2020-10-19,"16297900,254941821"
2020-10-20,"16252658,130250424"
2020-10-21,"16263950,884011628"
2020-10-22,"16303440,100445304"
2020-10-23,"16349444,978806742"
2020-10-24,"16309471,430867512"
2020-10-25,"16279556,403641164"
2020-10-26,"16289354,348739192"
2020-10-27,"16251308,996097019"
2020-10-28,"16311534,23575728"
2020-10-29,"16267995,261434563"
2020-10-30,"16202821,437869158"
2020-10-31,"16164532,082215674"
2020-11-01,"16192437,918278191"
2020-11-02,"15977619,470544705"
2020-11-03,"15941292,774143742"
2020-11-04,"15673768,349741535"
2020-11-05,"15656829,941446342"
2020-11-06,"15772596,880784987"
2020-11-07,"15898797,527758218"
2020-11-08,"15895236,03999903"
2020-11-09,"15823765,221421367"
2020-11-10,"15781773,073527854"
2020-11-11,"15792738,93329709"
2020-11-12,"15701761,910665799"
2020-11-13,"15786124,964670576"
2020-11-14,"15802611,95893331"
2020-11-15,"15838628,419807788"
2020-11-16,"15837054,585022382"
2020-11-17,"15851292,417116811"
2020-11-18,"15831041,57035215"
2020-11-19,"15706423,99448654"
2020-11-20,"15898501,038092725"
2020-11-21,"15916406,360502021"
2020-11-22,"16009724,873482022"
2020-11-23,"16067309,24548819"
2020-11-24,"16084007,179166744"
2020-11-25,"16109114,920593789"
2020-11-26,"16080849,039698556"
2020-11-27,"16040373,798403893"
2020-11-28,"15970586,805902027"
2020-11-29,"16085526,30814781"
2020-11-30,"16154243,648080498"
2020-12-01,"16271742,689294022"
2020-12-02,"16214175,568140507"
2020-12-03,"16231833,88802668"
2020-12-04,"16238254,503093718"
2020-12-05,"16174208,81321849"
2020-12-06,"16162241,319690492"
2020-12-07,"16019672,232106302"
2020-12-08,"16025905,061882975"
2020-12-09,"16017236,266063625"
2020-12-10,"15980458,836414928"
2020-12-11,"15875428,805367325"
2020-12-12,"15839690,402515419"
2020-12-13,"15810050,885427695"
2020-12-14,"15742019,682457242"
2020-12-15,"15733569,615271686"
2020-12-16,"15784061,642390078"
2020-12-17,"15959944,2629396"
2020-12-18,"15961681,880038606"
2020-12-19,"16640481,207294442"
2020-12-20,"16600276,158646785"
2020-12-21,"16560073,903338876"
2020-12-22,"16493079,128046742"
2020-12-23,"16456794,586353524"
2020-12-24,"16356207,22501318"
2020-12-25,"16318645,851854963"
2020-12-26,"16341704,973675074"
