Date,mining/marketcap_thermocap_ratio
2014-04-12,"6,715958171115063e-07"
2014-04-13,"6,55423477897512e-07"
2014-04-14,"6,995502699906861e-07"
2014-04-15,"7,60270732589968e-07"
2014-04-16,"8,053092661655005e-07"
2014-04-17,"7,851476676424052e-07"
2014-04-18,"7,542711544672398e-07"
2014-04-19,"7,605222014957466e-07"
2014-04-20,"7,742595473403749e-07"
2014-04-21,"7,678296353712996e-07"
2014-04-22,"7,555617531842539e-07"
2014-04-23,"7,452419883439725e-07"
2014-04-24,"7,424702847070047e-07"
2014-04-25,"7,039335904651849e-07"
2014-04-26,"6,90892325922015e-07"
2014-04-27,"6,805223682149265e-07"
2014-04-28,"6,565263962236019e-07"
2014-04-29,"6,653569793870542e-07"
2014-04-30,"6,650122097124175e-07"
2014-05-01,"6,784247001158955e-07"
2014-05-02,"6,697795177672985e-07"
2014-05-03,"6,543287176496887e-07"
2014-05-04,"6,442250053293317e-07"
2014-05-05,"6,37817119697408e-07"
2014-05-06,"6,298879124234525e-07"
2014-05-07,"6,422417970904367e-07"
2014-05-08,"6,486962186025625e-07"
2014-05-09,"6,519905703433339e-07"
2014-05-10,"6,578014875649769e-07"
2014-05-11,"6,448513218980903e-07"
2014-05-12,"6,353344079419599e-07"
2014-05-13,"6,322148028673568e-07"
2014-05-14,"6,375040594618378e-07"
2014-05-15,"6,429818133517084e-07"
2014-05-16,"6,406668289384091e-07"
2014-05-17,"6,403926446048766e-07"
2014-05-18,"6,366745870576007e-07"
2014-05-19,"6,334267125576272e-07"
2014-05-20,"6,619813920461476e-07"
2014-05-21,"6,970394109054346e-07"
2014-05-22,"7,191466573343065e-07"
2014-05-23,"7,440031488627113e-07"
2014-05-24,"7,295638775315868e-07"
2014-05-25,"7,838483155075713e-07"
2014-05-26,"8,083557233740366e-07"
2014-05-27,"7,968011993929813e-07"
2014-05-28,"7,927930388196679e-07"
2014-05-29,"7,837481010455846e-07"
2014-05-30,"8,150467324998458e-07"
2014-05-31,"8,500241613394855e-07"
2014-06-01,"8,795350291491155e-07"
2014-06-02,"8,643468390681957e-07"
2014-06-03,"8,998126509123211e-07"
2014-06-04,"8,649970839664662e-07"
2014-06-05,"8,757781733091677e-07"
2014-06-06,"8,781492561801104e-07"
2014-06-07,"8,692521582159973e-07"
2014-06-08,"8,705939722221425e-07"
2014-06-09,"8,599692551948775e-07"
2014-06-10,"8,567785415388223e-07"
2014-06-11,"8,40426135292771e-07"
2014-06-12,"8,089192474156895e-07"
2014-06-13,"7,699451906916884e-07"
2014-06-14,"7,432255991626976e-07"
2014-06-15,"7,333099757505296e-07"
2014-06-16,"7,710482140890358e-07"
2014-06-17,"7,674545625414846e-07"
2014-06-18,"7,810258233518867e-07"
2014-06-19,"7,746263839537751e-07"
2014-06-20,"7,551599464933617e-07"
2014-06-21,"7,490690526981803e-07"
2014-06-22,"7,58866574639948e-07"
2014-06-23,"7,44959083562669e-07"
2014-06-24,"7,364467102022788e-07"
2014-06-25,"7,128450400288308e-07"
2014-06-26,"7,118577302155607e-07"
2014-06-27,"7,280975593548014e-07"
2014-06-28,"7,410955319214083e-07"
2014-06-29,"7,377907830428145e-07"
2014-06-30,"7,667592559197718e-07"
2014-07-01,"7,98145261218607e-07"
2014-07-02,"7,94885269225778e-07"
2014-07-03,"7,918053765801665e-07"
2014-07-04,"7,780563995535729e-07"
2014-07-05,"7,670308216311839e-07"
2014-07-06,"7,682390074698885e-07"
2014-07-07,"7,58907192584205e-07"
2014-07-08,"7,515828814431978e-07"
2014-07-09,"7,498008622971281e-07"
2014-07-10,"7,405432469229069e-07"
2014-07-11,"7,470123074161133e-07"
2014-07-12,"7,561465302647956e-07"
2014-07-13,"7,519169666949304e-07"
2014-07-14,"7,395825153489692e-07"
2014-07-15,"7,361907542945902e-07"
2014-07-16,"7,307690452727428e-07"
2014-07-17,"7,282854760276442e-07"
2014-07-18,"7,330942373489224e-07"
2014-07-19,"7,350962062672493e-07"
2014-07-20,"7,282061647164028e-07"
2014-07-21,"7,217194814777247e-07"
2014-07-22,"7,214630110128238e-07"
2014-07-23,"7,176700507654822e-07"
2014-07-24,"7,040985988797379e-07"
2014-07-25,"6,918469224051981e-07"
2014-07-26,"6,830045587191066e-07"
2014-07-27,"6,811299850874019e-07"
2014-07-28,"6,67315341463099e-07"
2014-07-29,"6,6544770765699e-07"
2014-07-30,"6,540123806213662e-07"
2014-07-31,"6,515533703733313e-07"
2014-08-01,"6,696956346151807e-07"
2014-08-02,"6,678352234211547e-07"
2014-08-03,"6,576807000937046e-07"
2014-08-04,"6,592369497403688e-07"
2014-08-05,"6,523272967380882e-07"
2014-08-06,"6,487592979055232e-07"
2014-08-07,"6,502141844839136e-07"
2014-08-08,"6,553094950369396e-07"
2014-08-09,"6,506260942992348e-07"
2014-08-10,"6,50303687356588e-07"
2014-08-11,"6,435122876084987e-07"
2014-08-12,"6,239135850754517e-07"
2014-08-13,"6,046177513423702e-07"
2014-08-14,"5,680288498979214e-07"
2014-08-15,"5,531761723933945e-07"
2014-08-16,"5,469441304027202e-07"
2014-08-17,"5,479909039624017e-07"
2014-08-18,"5,175202817297083e-07"
2014-08-19,"5,183412211327235e-07"
2014-08-20,"5,316249706166897e-07"
2014-08-21,"5,609096387876155e-07"
2014-08-22,"5,509841949004845e-07"
2014-08-23,"5,395065237830705e-07"
2014-08-24,"5,38160980992239e-07"
2014-08-25,"5,361458411888704e-07"
2014-08-26,"5,410626939168003e-07"
2014-08-27,"5,47571167655414e-07"
2014-08-28,"5,398987620872473e-07"
2014-08-29,"5,360723816294737e-07"
2014-08-30,"5,306793168560928e-07"
2014-08-31,"5,146709717007993e-07"
2014-09-01,"5,037659825876934e-07"
2014-09-02,"5,002525846515506e-07"
2014-09-03,"4,970062466467806e-07"
2014-09-04,"5,020370969510772e-07"
2014-09-05,"5,038117084331298e-07"
2014-09-06,"4,991932125116222e-07"
2014-09-07,"4,97743440682693e-07"
2014-09-08,"4,851635220411646e-07"
2014-09-09,"4,822847647023986e-07"
2014-09-10,"4,954113120519488e-07"
2014-09-11,"4,892680481211202e-07"
2014-09-12,"4,852378426827432e-07"
2014-09-13,"4,8691313310685e-07"
2014-09-14,"4,87719975025498e-07"
2014-09-15,"4,853658893615204e-07"
2014-09-16,"4,776355568223724e-07"
2014-09-17,"4,639256972391611e-07"
2014-09-18,"4,4478099560407695e-07"
2014-09-19,"4,1170687614801575e-07"
2014-09-20,"4,1634802839704165e-07"
2014-09-21,"4,074581900783969e-07"
2014-09-22,"4,0552505017761613e-07"
2014-09-23,"4,1189870559498526e-07"
2014-09-24,"4,3119088273621405e-07"
2014-09-25,"4,13194070237925e-07"
2014-09-26,"4,06201211394506e-07"
2014-09-27,"4,032882843865534e-07"
2014-09-28,"3,9199226485987435e-07"
2014-09-29,"3,7711419226126015e-07"
2014-09-30,"3,786290220901112e-07"
2014-10-01,"3,834274721484234e-07"
2014-10-02,"3,7679193123914217e-07"
2014-10-03,"3,660837833192899e-07"
2014-10-04,"3,443941916724694e-07"
2014-10-05,"3,120911357908731e-07"
2014-10-06,"3,164699962748673e-07"
2014-10-07,"3,242413918639186e-07"
2014-10-08,"3,3498162288060394e-07"
2014-10-09,"3,598099381199659e-07"
2014-10-10,"3,568787734193958e-07"
2014-10-11,"3,5320452934822793e-07"
2014-10-12,"3,5660155375237185e-07"
2014-10-13,"3,7172449672358345e-07"
2014-10-14,"3,94504996019499e-07"
2014-10-15,"3,854995177670464e-07"
2014-10-16,"3,772760016863472e-07"
2014-10-17,"3,7015662030778683e-07"
2014-10-18,"3,748054282402946e-07"
2014-10-19,"3,7835185428026245e-07"
2014-10-20,"3,7186826451553735e-07"
2014-10-21,"3,7296380369704263e-07"
2014-10-22,"3,7185620898094706e-07"
2014-10-23,"3,555936919858156e-07"
2014-10-24,"3,448535835341747e-07"
2014-10-25,"3,372944416546436e-07"
2014-10-26,"3,392605667504741e-07"
2014-10-27,"3,4003553428711285e-07"
2014-10-28,"3,400198785620604e-07"
2014-10-29,"3,3203904606574975e-07"
2014-10-30,"3,2478023543747714e-07"
2014-10-31,"3,272417158189879e-07"
2014-11-01,"3,148472278012527e-07"
2014-11-02,"3,096347799101387e-07"
2014-11-03,"3,1280379283517977e-07"
2014-11-04,"3,1058094255581883e-07"
2014-11-05,"3,2070214922577543e-07"
2014-11-06,"3,249549253854186e-07"
2014-11-07,"3,273424355221767e-07"
2014-11-08,"3,251505305877957e-07"
2014-11-09,"3,321681826668902e-07"
2014-11-10,"3,4623637638076925e-07"
2014-11-11,"3,464017276989643e-07"
2014-11-12,"3,7276901981795596e-07"
2014-11-13,"4,0105823050082915e-07"
2014-11-14,"3,7329007130758045e-07"
2014-11-15,"3,6283286986870524e-07"
2014-11-16,"3,600986095349626e-07"
2014-11-17,"3,7190189306259206e-07"
2014-11-18,"3,567798785721238e-07"
2014-11-19,"3,535765474092722e-07"
2014-11-20,"3,4099179028097207e-07"
2014-11-21,"3,282009355033015e-07"
2014-11-22,"3,328166156554791e-07"
2014-11-23,"3,3394366849972175e-07"
2014-11-24,"3,481246288248711e-07"
2014-11-25,"3,5455403923231503e-07"
2014-11-26,"3,438704317349333e-07"
2014-11-27,"3,4264845723324696e-07"
2014-11-28,"3,406648484616199e-07"
2014-11-29,"3,479559886588888e-07"
2014-11-30,"3,463824509037288e-07"
2014-12-01,"3,4682019695329815e-07"
2014-12-02,"3,471756810120437e-07"
2014-12-03,"3,4686534698510333e-07"
2014-12-04,"3,423935239699652e-07"
2014-12-05,"3,3968452679199157e-07"
2014-12-06,"3,4201489550419366e-07"
2014-12-07,"3,426675253096729e-07"
2014-12-08,"3,369733955691481e-07"
2014-12-09,"3,215529137347395e-07"
2014-12-10,"3,185697149849283e-07"
2014-12-11,"3,213580795928009e-07"
2014-12-12,"3,2060866248735245e-07"
2014-12-13,"3,1714771981177095e-07"
2014-12-14,"3,1847711652031767e-07"
2014-12-15,"3,1792802418777404e-07"
2014-12-16,"3,0551307010241317e-07"
2014-12-17,"2,9323765952499364e-07"
2014-12-18,"2,8345599175717936e-07"
2014-12-19,"2,816273780489726e-07"
2014-12-20,"2,9225210766892993e-07"
2014-12-21,"2,919697727042486e-07"
2014-12-22,"2,946640476762695e-07"
2014-12-23,"2,9886327088682774e-07"
2014-12-24,"2,952077188706457e-07"
2014-12-25,"2,861118416059789e-07"
2014-12-26,"2,8943188846406504e-07"
2014-12-27,"2,8495870054878876e-07"
2014-12-28,"2,8169431359263497e-07"
2014-12-29,"2,8089138019195683e-07"
2014-12-30,"2,7845176821468756e-07"
2014-12-31,"2,792128417157756e-07"
2015-01-01,"2,804335380996033e-07"
2015-01-02,"2,793167928456754e-07"
2015-01-03,"2,6890800546244463e-07"
2015-01-04,"2,438015995164687e-07"
2015-01-05,"2,4290197488669696e-07"
2015-01-06,"2,442694123527738e-07"
2015-01-07,"2,440607543331361e-07"
2015-01-08,"2,551675375224589e-07"
2015-01-09,"2,5101420902689927e-07"
2015-01-10,"2,475448784545312e-07"
2015-01-11,"2,415708157296934e-07"
2015-01-12,"2,3656947279184607e-07"
2015-01-13,"2,1167776931563723e-07"
2015-01-14,"1,7183951643278934e-07"
2015-01-15,"1,793088231179398e-07"
2015-01-16,"1,851868096327047e-07"
2015-01-17,"1,7614367322143188e-07"
2015-01-18,"1,80457028140581e-07"
2015-01-19,"1,8589121799165657e-07"
2015-01-20,"1,8463497079108744e-07"
2015-01-21,"1,8799851820775766e-07"
2015-01-22,"2,0297430073191485e-07"
2015-01-23,"2,0107092320321072e-07"
2015-01-24,"2,0704699737142284e-07"
2015-01-25,"2,170650220243948e-07"
2015-01-26,"2,4457768642121843e-07"
2015-01-27,"2,2638376634953486e-07"
2015-01-28,"2,195347153497689e-07"
2015-01-29,"2,0258817206872545e-07"
2015-01-30,"2,029900053521942e-07"
2015-01-31,"1,9868091991003656e-07"
2015-02-01,"1,9017153628586962e-07"
2015-02-02,"1,9626511170441263e-07"
2015-02-03,"2,04684513444885e-07"
2015-02-04,"1,9511693671275733e-07"
2015-02-05,"1,9259275242638298e-07"
2015-02-06,"1,9008464082114978e-07"
2015-02-07,"1,952733806809098e-07"
2015-02-08,"1,9436873220702895e-07"
2015-02-09,"1,9064257456583464e-07"
2015-02-10,"1,8812051543480952e-07"
2015-02-11,"1,9020343614713269e-07"
2015-02-12,"1,8916001199018336e-07"
2015-02-13,"1,998329279631372e-07"
2015-02-14,"2,1148497253762817e-07"
2015-02-15,"2,1408220294256166e-07"
2015-02-16,"2,010146116651528e-07"
2015-02-17,"2,045481906579649e-07"
2015-02-18,"2,0567357025068122e-07"
2015-02-19,"2,0395150407285227e-07"
2015-02-20,"2,086501594946149e-07"
2015-02-21,"2,0938343616391454e-07"
2015-02-22,"2,0647509933179037e-07"
2015-02-23,"2,0176583774136215e-07"
2015-02-24,"2,033600645430305e-07"
2015-02-25,"2,0269073625699013e-07"
2015-02-26,"2,0126218947692443e-07"
2015-02-27,"2,1251833902583295e-07"
2015-02-28,"2,14402378421706e-07"
2015-03-01,"2,1344505137817482e-07"
2015-03-02,"2,2277976081787158e-07"
2015-03-03,"2,3337703266912476e-07"
2015-03-04,"2,357366247165518e-07"
2015-03-05,"2,2821523141555505e-07"
2015-03-06,"2,3062180753624062e-07"
2015-03-07,"2,3074181019016563e-07"
2015-03-08,"2,3193453276915403e-07"
2015-03-09,"2,373099107130134e-07"
2015-03-10,"2,4665807630688975e-07"
2015-03-11,"2,4664514143762635e-07"
2015-03-12,"2,4748246320242386e-07"
2015-03-13,"2,4410644160159174e-07"
2015-03-14,"2,385512688960998e-07"
2015-03-15,"2,3896894247099e-07"
2015-03-16,"2,4401682428461647e-07"
2015-03-17,"2,4218996349660853e-07"
2015-03-18,"2,2940666459740425e-07"
2015-03-19,"2,1632758506602183e-07"
2015-03-20,"2,1887702817795138e-07"
2015-03-21,"2,1718436389609433e-07"
2015-03-22,"2,1840220459920492e-07"
2015-03-23,"2,2291547227673432e-07"
2015-03-24,"2,1352120042185484e-07"
2015-03-25,"2,038694467469978e-07"
2015-03-26,"2,072863279629734e-07"
2015-03-27,"2,060544547812847e-07"
2015-03-28,"2,0858164067051157e-07"
2015-03-29,"2,0358739106301483e-07"
2015-03-30,"2,0333372974604368e-07"
2015-03-31,"2,033142947013558e-07"
2015-04-01,"2,0172736697826373e-07"
2015-04-02,"2,0540935761780196e-07"
2015-04-03,"2,0979410525020688e-07"
2015-04-04,"2,087925627321639e-07"
2015-04-05,"2,1038487921298125e-07"
2015-04-06,"2,1294190698956896e-07"
2015-04-07,"2,0969303119951303e-07"
2015-04-08,"2,0505952954437775e-07"
2015-04-09,"2,006091567429293e-07"
2015-04-10,"1,9574232974827005e-07"
2015-04-11,"1,9398270194511687e-07"
2015-04-12,"1,9430132124116877e-07"
2015-04-13,"1,9094393238581754e-07"
2015-04-14,"1,8037682429653962e-07"
2015-04-15,"1,808571860058523e-07"
2015-04-16,"1,855379200479775e-07"
2015-04-17,"1,8336545076635546e-07"
2015-04-18,"1,8204493795272193e-07"
2015-04-19,"1,8322827370794293e-07"
2015-04-20,"1,8305175584301997e-07"
2015-04-21,"1,8475040622510663e-07"
2015-04-22,"1,9182465363622736e-07"
2015-04-23,"1,9091739646392523e-07"
2015-04-24,"1,8864190467564832e-07"
2015-04-25,"1,8600186605647986e-07"
2015-04-26,"1,7842833699958743e-07"
2015-04-27,"1,7976398100189318e-07"
2015-04-28,"1,8268004608162878e-07"
2015-04-29,"1,8214252039960576e-07"
2015-04-30,"1,8765045948207315e-07"
2015-05-01,"1,9062243983266386e-07"
2015-05-02,"1,8963630237063616e-07"
2015-05-03,"1,931572997719031e-07"
2015-05-04,"1,9365646960153292e-07"
2015-05-05,"1,898952047239728e-07"
2015-05-06,"1,8895491153683882e-07"
2015-05-07,"1,869963990303715e-07"
2015-05-08,"1,9324147261543463e-07"
2015-05-09,"1,9549240066095663e-07"
2015-05-10,"1,9431194376961096e-07"
2015-05-11,"1,939807199022211e-07"
2015-05-12,"1,9380343923896074e-07"
2015-05-13,"1,9455603921238416e-07"
2015-05-14,"1,899910640228587e-07"
2015-05-15,"1,9041292514744765e-07"
2015-05-16,"1,8965751810333623e-07"
2015-05-17,"1,8944816274617723e-07"
2015-05-18,"1,8870811252572866e-07"
2015-05-19,"1,8634506885394902e-07"
2015-05-20,"1,8652896464098167e-07"
2015-05-21,"1,8781015616794704e-07"
2015-05-22,"1,890832795051527e-07"
2015-05-23,"1,9093398593270036e-07"
2015-05-24,"1,908923015718791e-07"
2015-05-25,"1,8947734361066816e-07"
2015-05-26,"1,884040709427609e-07"
2015-05-27,"1,8822677057272873e-07"
2015-05-28,"1,880534383013506e-07"
2015-05-29,"1,8752908461308702e-07"
2015-05-30,"1,855032944612346e-07"
2015-05-31,"1,8400543273529415e-07"
2015-06-01,"1,799890653864312e-07"
2015-06-02,"1,7756920892691515e-07"
2015-06-03,"1,7858048368288014e-07"
2015-06-04,"1,7800362313492898e-07"
2015-06-05,"1,7726523152614628e-07"
2015-06-06,"1,7749028617612045e-07"
2015-06-07,"1,771261772146117e-07"
2015-06-08,"1,781594038017247e-07"
2015-06-09,"1,8090568904842376e-07"
2015-06-10,"1,8022644013598012e-07"
2015-06-11,"1,804701627386003e-07"
2015-06-12,"1,8078537054204532e-07"
2015-06-13,"1,8113603937426585e-07"
2015-06-14,"1,8295148681807665e-07"
2015-06-15,"1,8456079417520223e-07"
2015-06-16,"1,8944392684548373e-07"
2015-06-17,"1,965073383645389e-07"
2015-06-18,"1,9456694845584793e-07"
2015-06-19,"1,9414398145765874e-07"
2015-06-20,"1,9041889793915628e-07"
2015-06-21,"1,907022453487518e-07"
2015-06-22,"1,9195227765578712e-07"
2015-06-23,"1,9129380810037863e-07"
2015-06-24,"1,8907259751459722e-07"
2015-06-25,"1,8835810988117073e-07"
2015-06-26,"1,8835808687522418e-07"
2015-06-27,"1,9131288522523492e-07"
2015-06-28,"1,9428260382459622e-07"
2015-06-29,"1,9670478303595718e-07"
2015-06-30,"2,039290163799571e-07"
2015-07-01,"2,012644249313115e-07"
2015-07-02,"1,9916856955906986e-07"
2015-07-03,"1,976892000575434e-07"
2015-07-04,"1,9901521237215336e-07"
2015-07-05,"2,041217929959961e-07"
2015-07-06,"2,105174256878759e-07"
2015-07-07,"2,0700462307560352e-07"
2015-07-08,"2,072519720849331e-07"
2015-07-09,"2,0809273136147484e-07"
2015-07-10,"2,1641765407277526e-07"
2015-07-11,"2,2456024002881846e-07"
2015-07-12,"2,3495052148087374e-07"
2015-07-13,"2,2651548264339785e-07"
2015-07-14,"2,23534087030087e-07"
2015-07-15,"2,233446994887589e-07"
2015-07-16,"2,1665235178364924e-07"
2015-07-17,"2,127829117371012e-07"
2015-07-18,"2,1346838179007334e-07"
2015-07-19,"2,1167285414671735e-07"
2015-07-20,"2,1205779603251554e-07"
2015-07-21,"2,135883898398446e-07"
2015-07-22,"2,1129840006157174e-07"
2015-07-23,"2,116007151347332e-07"
2015-07-24,"2,1585242356531402e-07"
2015-07-25,"2,2013691629221456e-07"
2015-07-26,"2,21565858570435e-07"
2015-07-27,"2,2158214720392126e-07"
2015-07-28,"2,2434783709361287e-07"
2015-07-29,"2,2125336058335176e-07"
2015-07-30,"2,1868202133319197e-07"
2015-07-31,"2,1635203220246855e-07"
2015-08-01,"2,1288280314891598e-07"
2015-08-02,"2,1199415358589725e-07"
2015-08-03,"2,1392189574910815e-07"
2015-08-04,"2,1468222144645592e-07"
2015-08-05,"2,1391228772469995e-07"
2015-08-06,"2,1102425585030744e-07"
2015-08-07,"2,1006682699762376e-07"
2015-08-08,"2,0621482846415794e-07"
2015-08-09,"1,9908419703358024e-07"
2015-08-10,"1,9949006050412024e-07"
2015-08-11,"2,0021379575296906e-07"
2015-08-12,"2,0187493574585555e-07"
2015-08-13,"1,9891470917445936e-07"
2015-08-14,"1,991394112496758e-07"
2015-08-15,"1,9905502050753907e-07"
2015-08-16,"1,9419543475591053e-07"
2015-08-17,"1,929967611627675e-07"
2015-08-18,"1,8995371635360305e-07"
2015-08-19,"1,7362378768226946e-07"
2015-08-20,"1,7437261820765967e-07"
2015-08-21,"1,74903175730288e-07"
2015-08-22,"1,7197757169154437e-07"
2015-08-23,"1,7159335215519168e-07"
2015-08-24,"1,6439502437019632e-07"
2015-08-25,"1,605369599757425e-07"
2015-08-26,"1,681888437269451e-07"
2015-08-27,"1,682851182071082e-07"
2015-08-28,"1,6967616818190206e-07"
2015-08-29,"1,7115617043651627e-07"
2015-08-30,"1,6997595400970716e-07"
2015-08-31,"1,6997771872975485e-07"
2015-09-01,"1,6943830528088042e-07"
2015-09-02,"1,6925184478615868e-07"
2015-09-03,"1,6875745904437834e-07"
2015-09-04,"1,6987477316907103e-07"
2015-09-05,"1,7208506244478177e-07"
2015-09-06,"1,775880044912569e-07"
2015-09-07,"1,7780884619197875e-07"
2015-09-08,"1,7974227039947476e-07"
2015-09-09,"1,7753555443746698e-07"
2015-09-10,"1,7597389934353355e-07"
2015-09-11,"1,768814103750799e-07"
2015-09-12,"1,7550532575787995e-07"
2015-09-13,"1,7129586403255458e-07"
2015-09-14,"1,6921767514584874e-07"
2015-09-15,"1,6934998703065907e-07"
2015-09-16,"1,6799999779104395e-07"
2015-09-17,"1,6931466363895668e-07"
2015-09-18,"1,7103704441365648e-07"
2015-09-19,"1,7013358693051536e-07"
2015-09-20,"1,6940745024719393e-07"
2015-09-21,"1,6697543458192078e-07"
2015-09-22,"1,6741364621778946e-07"
2015-09-23,"1,6851882156742527e-07"
2015-09-24,"1,696925165538024e-07"
2015-09-25,"1,7198690055807372e-07"
2015-09-26,"1,7113330088773942e-07"
2015-09-27,"1,7024181592332837e-07"
2015-09-28,"1,7305838947186024e-07"
2015-09-29,"1,7333690297827353e-07"
2015-09-30,"1,7247961672055523e-07"
2015-10-01,"1,7268740889111917e-07"
2015-10-02,"1,7301526617420506e-07"
2015-10-03,"1,7349423189123949e-07"
2015-10-04,"1,7367133902967702e-07"
2015-10-05,"1,7329499227828096e-07"
2015-10-06,"1,764794687466526e-07"
2015-10-07,"1,7778262412323166e-07"
2015-10-08,"1,7665762755034906e-07"
2015-10-09,"1,7649147052822287e-07"
2015-10-10,"1,7710301881638275e-07"
2015-10-11,"1,7804654109748357e-07"
2015-10-12,"1,7854652107293216e-07"
2015-10-13,"1,789475882045253e-07"
2015-10-14,"1,8145828866266886e-07"
2015-10-15,"1,8346083733130804e-07"
2015-10-16,"1,8710714460202695e-07"
2015-10-17,"1,934474970178869e-07"
2015-10-18,"1,920606696002479e-07"
2015-10-19,"1,8962013755038729e-07"
2015-10-20,"1,9203924945321368e-07"
2015-10-21,"1,9289616153627303e-07"
2015-10-22,"1,9558718333774578e-07"
2015-10-23,"1,9886161788015965e-07"
2015-10-24,"2,008654338998815e-07"
2015-10-25,"2,074732191887962e-07"
2015-10-26,"2,0355799230161933e-07"
2015-10-27,"2,0899497143757913e-07"
2015-10-28,"2,1534662443812074e-07"
2015-10-29,"2,2115137638647112e-07"
2015-10-30,"2,3201450459424875e-07"
2015-10-31,"2,3003668891019812e-07"
2015-11-01,"2,259562094096392e-07"
2015-11-02,"2,4025154297941216e-07"
2015-11-03,"2,735782738770166e-07"
2015-11-04,"3,185039764888811e-07"
2015-11-05,"2,834896493053431e-07"
2015-11-06,"2,6375309054476146e-07"
2015-11-07,"2,714000403655679e-07"
2015-11-08,"2,7037478510873203e-07"
2015-11-09,"2,646548869718861e-07"
2015-11-10,"2,5728219920769493e-07"
2015-11-11,"2,219841097401805e-07"
2015-11-12,"2,304632421854199e-07"
2015-11-13,"2,3472143209986366e-07"
2015-11-14,"2,3449404975768895e-07"
2015-11-15,"2,3089960389399703e-07"
2015-11-16,"2,26226769801128e-07"
2015-11-17,"2,3488681068215402e-07"
2015-11-18,"2,3385510875812902e-07"
2015-11-19,"2,316911477612004e-07"
2015-11-20,"2,2354231898723749e-07"
2015-11-21,"2,2654913237973014e-07"
2015-11-22,"2,261128564193788e-07"
2015-11-23,"2,2523944481657596e-07"
2015-11-24,"2,2355924745560978e-07"
2015-11-25,"2,2432033718678574e-07"
2015-11-26,"2,3834531290576222e-07"
2015-11-27,"2,473499339234382e-07"
2015-11-28,"2,4613798811195935e-07"
2015-11-29,"2,496518847624405e-07"
2015-11-30,"2,603648238415828e-07"
2015-12-01,"2,541219799947828e-07"
2015-12-02,"2,457702557668373e-07"
2015-12-03,"2,501430492254848e-07"
2015-12-04,"2,4860408029007376e-07"
2015-12-05,"2,5805423919491995e-07"
2015-12-06,"2,69594490999246e-07"
2015-12-07,"2,694243974806744e-07"
2015-12-08,"2,711181001877258e-07"
2015-12-09,"2,8528839998903675e-07"
2015-12-10,"2,8411084740092375e-07"
2015-12-11,"2,9597622896808275e-07"
2015-12-12,"2,9552331969311685e-07"
2015-12-13,"2,973933281668237e-07"
2015-12-14,"3,0048231059664055e-07"
2015-12-15,"3,103900395665741e-07"
2015-12-16,"3,0958941084647416e-07"
2015-12-17,"3,0826745544902405e-07"
2015-12-18,"3,111731063477001e-07"
2015-12-19,"3,129311702618668e-07"
2015-12-20,"3,059034497723185e-07"
2015-12-21,"2,9484227250343853e-07"
2015-12-22,"2,9514223708437004e-07"
2015-12-23,"2,959849191338032e-07"
2015-12-24,"3,0594820857649075e-07"
2015-12-25,"3,05972671034589e-07"
2015-12-26,"2,902730808120046e-07"
2015-12-27,"2,8186409552833986e-07"
2015-12-28,"2,844504888368572e-07"
2015-12-29,"2,84298140219346e-07"
2015-12-30,"2,870950828009062e-07"
2015-12-31,"2,847768385241114e-07"
2016-01-01,"2,8862090777428024e-07"
2016-01-02,"2,890877528698592e-07"
2016-01-03,"2,863310335668205e-07"
2016-01-04,"2,8761195830977184e-07"
2016-01-05,"2,873394381677874e-07"
2016-01-06,"2,8587744868439915e-07"
2016-01-07,"2,9745670841166753e-07"
2016-01-08,"3,012428107387462e-07"
2016-01-09,"2,980302996348584e-07"
2016-01-10,"2,9418843902249573e-07"
2016-01-11,"2,950629733109361e-07"
2016-01-12,"2,9390939552565064e-07"
2016-01-13,"2,831492815142409e-07"
2016-01-14,"2,8331450832907813e-07"
2016-01-15,"2,6328436090901045e-07"
2016-01-16,"2,4336054419460316e-07"
2016-01-17,"2,5146061275555514e-07"
2016-01-18,"2,494503723648638e-07"
2016-01-19,"2,4967487907691345e-07"
2016-01-20,"2,553670533591897e-07"
2016-01-21,"2,6976542993786304e-07"
2016-01-22,"2,5670356539575045e-07"
2016-01-23,"2,535908910748188e-07"
2016-01-24,"2,578393480724839e-07"
2016-01-25,"2,5725101843450343e-07"
2016-01-26,"2,5509799554478044e-07"
2016-01-27,"2,5559459178386113e-07"
2016-01-28,"2,485642682324337e-07"
2016-01-29,"2,434932379163492e-07"
2016-01-30,"2,4466435734589305e-07"
2016-01-31,"2,44338582680358e-07"
2016-02-01,"2,404875428912622e-07"
2016-02-02,"2,403386192198584e-07"
2016-02-03,"2,3890977523963117e-07"
2016-02-04,"2,4265190835806667e-07"
2016-02-05,"2,481662605805932e-07"
2016-02-06,"2,4115900925524467e-07"
2016-02-07,"2,4107690919010156e-07"
2016-02-08,"2,4067422435378837e-07"
2016-02-09,"2,3815277789009254e-07"
2016-02-10,"2,4072610221792724e-07"
2016-02-11,"2,4024289050042e-07"
2016-02-12,"2,4244671674214984e-07"
2016-02-13,"2,4715577735096e-07"
2016-02-14,"2,536976797188943e-07"
2016-02-15,"2,556118163239977e-07"
2016-02-16,"2,5577907236095695e-07"
2016-02-17,"2,626054727718451e-07"
2016-02-18,"2,6603324359700853e-07"
2016-02-19,"2,655872584771734e-07"
2016-02-20,"2,7218987317696463e-07"
2016-02-21,"2,767789916632351e-07"
2016-02-22,"2,755466652210598e-07"
