Date,indicators/nvt
2012-06-27,"4,835965461937482"
2012-06-28,"2,7259909730064353"
2012-06-29,"3,7735735058516777"
2012-06-30,"6,972530054170592"
2012-07-01,"7,198697625888304"
2012-07-02,"8,445007703379646"
2012-07-03,"6,78239198145666"
2012-07-04,"4,206456184203442"
2012-07-05,"4,769978163592742"
2012-07-06,"7,081978452261034"
2012-07-07,"2,306579407982485"
2012-07-08,"12,20533559832309"
2012-07-09,"4,53043694681214"
2012-07-10,"4,452093896873064"
2012-07-11,"8,514356483856593"
2012-07-12,"7,272310005217506"
2012-07-13,"3,9695092635725295"
2012-07-14,"3,9217369888585067"
2012-07-15,"7,3410741342149155"
2012-07-16,"4,611355722031787"
2012-07-17,"3,847163018752698"
2012-07-18,"6,179205937875511"
2012-07-19,"8,371722711760942"
2012-07-20,"6,025138040591947"
2012-07-21,"4,091609689798282"
2012-07-22,"5,817689573279917"
2012-07-23,"4,519716674668909"
2012-07-24,"5,652420683960465"
2012-07-25,"9,925213221830829"
2012-07-26,"4,2911033545602315"
2012-07-27,"4,522302171072209"
2012-07-28,"5,697682555001888"
2012-07-29,"9,12841382274709"
2012-07-30,"10,728155790561242"
2012-07-31,"3,2785787350404627"
2012-08-01,"4,3811308489636085"
2012-08-02,"5,618714647390929"
2012-08-03,"7,093709780190994"
2012-08-04,"7,3288666876836315"
2012-08-05,"5,087019906373524"
2012-08-06,"5,044105569922924"
2012-08-07,"5,118109807116581"
2012-08-08,"6,128564483287632"
2012-08-09,"7,078579426607109"
2012-08-10,"6,040695460943489"
2012-08-11,"6,535619161998863"
2012-08-12,"6,364219524432754"
2012-08-13,"5,416861185797293"
2012-08-14,"6,749682655780747"
2012-08-15,"5,754399487882067"
2012-08-16,"4,901335106914136"
2012-08-17,"3,65349175250437"
2012-08-18,"4,64724647919025"
2012-08-19,"1,659737403305679"
2012-08-20,"1,0239414684271761"
2012-08-21,"1,8084486626052994"
2012-08-22,"1,2736199746674146"
2012-08-23,"1,2935052134823881"
2012-08-24,"0,8890532644563688"
2012-08-25,"2,2594637223288943"
2012-08-26,"3,0224570959207613"
2012-08-27,"1,574127399149065"
2012-08-28,"1,4605623668845495"
2012-08-29,"0,6716501505475632"
2012-08-30,"0,8545779443021014"
2012-08-31,"1,103514029769187"
2012-09-01,"1,1366750678841517"
2012-09-02,"1,6729884348637774"
2012-09-03,"2,7118822421938864"
2012-09-04,"1,5436884599113718"
2012-09-05,"1,0778201040642532"
2012-09-06,"0,453575164886523"
2012-09-07,"0,5394197743698274"
2012-09-08,"1,3185874057071787"
2012-09-09,"2,5910453229370813"
2012-09-10,"0,5270889432546189"
2012-09-11,"0,492259419441274"
2012-09-12,"0,9214421465200872"
2012-09-13,"0,44177238769137184"
2012-09-14,"0,5537109047282834"
2012-09-15,"1,4501428220599872"
2012-09-16,"0,7150123896952586"
2012-09-17,"0,7674545437041548"
2012-09-18,"0,7740869681683644"
2012-09-19,"0,3194103319737542"
2012-09-20,"0,6310105621597983"
2012-09-21,"0,387565028189556"
2012-09-22,"0,6778298825842309"
2012-09-23,"1,29836151300758"
2012-09-24,"1,249683644885155"
2012-09-25,"5,958824737686225"
2012-09-26,"6,129783179754762"
2012-09-27,"7,755063944058458"
2012-09-28,"3,988397920627007"
2012-09-29,"8,184257063234051"
2012-09-30,"7,429132404341698"
2012-10-01,"6,511705098210577"
2012-10-02,"5,264650706242313"
2012-10-03,"8,45948034412596"
2012-10-04,"8,947036726614412"
2012-10-05,"3,926060693673268"
2012-10-06,"5,309105053951256"
2012-10-07,"5,893145518336549"
2012-10-08,"6,055740628147618"
2012-10-09,"7,907898058904947"
