Date,indicators/net_unrealized_profit_loss
2011-09-02,"0,236337709157529"
2011-09-03,"0,227830538964756"
2011-09-04,"0,190492586703698"
2011-09-05,"0,141374690091751"
2011-09-06,"0,0512284628628721"
2011-09-07,"0,0960691446731587"
2011-09-08,"0,00624536000858736"
2011-09-09,"-0,293014895245154"
2011-09-10,"-0,352358506873672"
2011-09-11,"-0,0539153981178486"
2011-09-12,"-0,0257958407743761"
2011-09-13,"-0,0604023643483265"
2011-09-14,"-0,0997865431309057"
2011-09-15,"-0,279030051913217"
2011-09-16,"-0,269385923332283"
2011-09-17,"-0,28133162125865"
2011-09-18,"-0,175390100459012"
2011-09-19,"-0,110628006973913"
2011-09-20,"0,00117167888483254"
2011-09-21,"-0,0726959329044205"
2011-09-22,"-0,121610327710651"
2011-09-23,"-0,0950439253962753"
2011-09-24,"-0,112136618452988"
2011-09-25,"-0,136535223707629"
2011-09-26,"-0,243762217703174"
2011-09-27,"-0,22708883728845"
2011-09-28,"-0,261377334644386"
2011-09-29,"-0,265246344597474"
2011-09-30,"-0,181510319822596"
2011-10-01,"-0,188694997801765"
2011-10-02,"-0,194480669176334"
2011-10-03,"-0,194146197299687"
2011-10-04,"-0,213099199801025"
2011-10-05,"-0,229305785569101"
2011-10-06,"-0,26541176610052"
2011-10-07,"-0,389470372633526"
2011-10-08,"-0,472904378564552"
2011-10-09,"-0,441064469422263"
2011-10-10,"-0,462537257167273"
2011-10-11,"-0,496188910915921"
2011-10-12,"-0,419856539569238"
2011-10-13,"-0,461692336189608"
2011-10-14,"-0,477264361619083"
2011-10-15,"-0,531593503282019"
2011-10-16,"-0,657270352988635"
2011-10-17,"-1,31041760295369"
2011-10-18,"-1,40535027700124"
2011-10-19,"-1,55694722339192"
2011-10-20,"-1,44493512350222"
2011-10-21,"-1,22717536595479"
2011-10-22,"-0,837426534317663"
2011-10-23,"-0,826024982319344"
2011-10-24,"-1,2801080032409"
2011-10-25,"-1,10016414582657"
2011-10-26,"-1,05869344919761"
2011-10-27,"-0,85767867851147"
2011-10-28,"-0,785875850475033"
2011-10-29,"-0,577428226633443"
2011-10-30,"-0,742894349394393"
2011-10-31,"-0,723986177670985"
2011-11-01,"-0,788163009346205"
2011-11-02,"-0,759895064055101"
2011-11-03,"-0,782478870231244"
2011-11-04,"-0,81315857083413"
2011-11-05,"-0,905419732641867"
2011-11-06,"-0,912553820294744"
2011-11-07,"-0,858057727580752"
2011-11-08,"-0,845338659694234"
2011-11-09,"-0,871032583608176"
2011-11-10,"-0,907065245425709"
2011-11-11,"-0,786291027305575"
2011-11-12,"-0,805131900685301"
2011-11-13,"-0,819124364995431"
2011-11-14,"-1,41910511786872"
2011-11-15,"-1,33469499941765"
2011-11-16,"-0,977294740744252"
2011-11-17,"-1,2086546688683"
2011-11-18,"-1,40259751122043"
2011-11-19,"-1,26069405386808"
2011-11-20,"-1,2741409654468"
2011-11-21,"-1,16544056174719"
2011-11-22,"-1,14236895776104"
2011-11-23,"-1,13799783936091"
2011-11-24,"-1,05291923899586"
2011-11-25,"-1,00678956656929"
2011-11-26,"-1,0157328553104"
2011-11-27,"-1,0082640390357"
2011-11-28,"-0,925300815700682"
2011-11-29,"-0,793718350254074"
2011-11-30,"-0,652192445102589"
2011-12-01,"-0,620605522527834"
2011-12-02,"-0,590349876289202"
2011-12-03,"-0,760006667066525"
2011-12-04,"-0,754943194969681"
2011-12-05,"-0,697764041160992"
2011-12-06,"-0,630946174303062"
2011-12-07,"-0,658494015775159"
2011-12-08,"-0,633839397995695"
2011-12-09,"-0,643213038284508"
2011-12-10,"-0,600321617051806"
2011-12-11,"-0,515000625226134"
2011-12-12,"-0,529047423975263"
2011-12-13,"-0,525554790275394"
2011-12-14,"-0,560203785121195"
2011-12-15,"-0,528028969414945"
2011-12-16,"-0,522169433690586"
2011-12-17,"-0,5334672077356"
2011-12-18,"-0,527170320605369"
2011-12-19,"-0,387032798731635"
2011-12-20,"-0,244286749713387"
2011-12-21,"-0,265026220129866"
2011-12-22,"-0,262214453450389"
2011-12-23,"-0,250599579719223"
2011-12-24,"-0,246934262711351"
2011-12-25,"-0,162658062315317"
2011-12-26,"-0,224423721095542"
2011-12-27,"-0,20729226237859"
2011-12-28,"-0,170695262591683"
2011-12-29,"-0,180296660268533"
2011-12-30,"-0,15808257743039"
2011-12-31,"-0,0460530794456744"
2012-01-01,"0,0590146817379851"
2012-01-02,"0,0517194722982612"
2012-01-03,"-0,00873655588453918"
2012-01-04,"0,114238926960285"
2012-01-05,"0,28667277636191"
2012-01-06,"0,246313577591172"
2012-01-07,"0,252636335598524"
2012-01-08,"0,279081931458927"
2012-01-09,"0,195317642404108"
2012-01-10,"0,21141370506494"
2012-01-11,"0,261098108660671"
2012-01-12,"0,242175812608005"
2012-01-13,"0,200871142352786"
2012-01-14,"0,236132523402089"
2012-01-15,"0,258883741068147"
2012-01-16,"0,225384461203663"
2012-01-17,"0,0736846996437429"
2012-01-18,"0,12771065531861"
2012-01-19,"0,186070210919054"
2012-01-20,"0,190383134414869"
2012-01-21,"0,159638700855378"
2012-01-22,"0,178199224030184"
2012-01-23,"0,182629527658256"
2012-01-24,"0,173797433808607"
2012-01-25,"0,0978179540583446"
2012-01-26,"0,0327190717228789"
2012-01-27,"0,0224185560582438"
2012-01-28,"0,0828728557230405"
2012-01-29,"0,0396783408650239"
2012-01-30,"0,0598515019076608"
2012-01-31,"0,0468993535417373"
2012-02-01,"0,155871001756354"
2012-02-02,"0,150672393318765"
2012-02-03,"0,132635798002049"
2012-02-04,"0,1201319855877"
2012-02-05,"0,087004838696729"
2012-02-06,"0,0595837937238725"
2012-02-07,"0,0941339348604107"
2012-02-08,"0,0790760274188386"
2012-02-09,"0,116424188648131"
2012-02-10,"0,12772900447901"
2012-02-11,"0,0759163972119326"
2012-02-12,"0,062779458694561"
2012-02-13,"0,0257266586063553"
2012-02-14,"-0,141545679686793"
2012-02-15,"-0,17730242629138"
2012-02-16,"-0,195348494286137"
2012-02-17,"-0,144505640431166"
2012-02-18,"-0,193015404894248"
2012-02-19,"-0,146771676730885"
2012-02-20,"-0,145349446649984"
2012-02-21,"-0,16100301326467"
2012-02-22,"-0,121582235837138"
2012-02-23,"0,00145322641997826"
2012-02-24,"0,00329667744113789"
2012-02-25,"-0,0488829396675729"
2012-02-26,"-0,0167830634074421"
2012-02-27,"-0,0115702317051572"
2012-02-28,"-0,0238902364777811"
2012-02-29,"-0,0239113244413776"
2012-03-01,"-0,0116299956083427"
2012-03-02,"-0,0571932671764006"
2012-03-03,"-0,0761093525422181"
2012-03-04,"-0,030247032074067"
2012-03-05,"0,00434826630728495"
2012-03-06,"0,00555148610361692"
2012-03-07,"-0,00785229680574006"
2012-03-08,"-0,00724622145818153"
2012-03-09,"-0,0217902927418301"
2012-03-10,"-0,00507374581591907"
2012-03-11,"-0,0150966960193607"
2012-03-12,"-0,0467852808442161"
2012-03-13,"0,0582375545071038"
2012-03-14,"0,0787611646419043"
2012-03-15,"0,0693721774183883"
2012-03-16,"0,0689373377622139"
2012-03-17,"0,0402572476265785"
2012-03-18,"0,0420776682271568"
2012-03-19,"-0,0677761119765246"
2012-03-20,"-0,030596165977786"
2012-03-21,"-0,0413137356841846"
2012-03-22,"-0,045735019582743"
2012-03-23,"-0,055831846493825"
2012-03-24,"-0,0592819208062422"
2012-03-25,"-0,0857980564146795"
2012-03-26,"-0,0682457859091575"
2012-03-27,"-0,0251222433265446"
2012-03-28,"-0,0280270453608723"
2012-03-29,"-0,0387138238664799"
2012-03-30,"-0,00215944799277051"
2012-03-31,"0,00421930142826338"
2012-04-01,"-0,0159728736277035"
2012-04-02,"0,0237331929048889"
2012-04-03,"0,0211438735433364"
2012-04-04,"0,0151919504801001"
2012-04-05,"0,0145485062911998"
2012-04-06,"0,0201303772395772"
2012-04-07,"-0,0342470054889526"
2012-04-08,"-0,012389252660223"
2012-04-09,"-0,000424267805447269"
2012-04-10,"-0,00261801062291562"
2012-04-11,"0,0155495393995414"
2012-04-12,"0,0075020916373198"
2012-04-13,"0,0158514791430618"
2012-04-14,"0,0219602331683176"
2012-04-15,"0,0220286942894526"
2012-04-16,"0,0197862277865453"
2012-04-17,"0,0209581568179041"
2012-04-18,"0,0528250347559647"
2012-04-19,"0,0507055847793833"
2012-04-20,"0,0905658629316426"
2012-04-21,"0,0719520631587109"
2012-04-22,"0,0615795176744247"
2012-04-23,"0,0171395950870428"
2012-04-24,"0,0408310634897396"
2012-04-25,"0,0480196299406361"
2012-04-26,"0,0394665537473538"
2012-04-27,"0,0410926644642703"
2012-04-28,"0,0138169291039617"
2012-04-29,"0,00428739008969849"
2012-04-30,"0,0129126053585715"
2012-05-01,"0,0238177766664494"
2012-05-02,"0,0365061971413537"
2012-05-03,"0,0481040278891521"
2012-05-04,"0,0362399469576672"
2012-05-05,"0,0381844696424692"
2012-05-06,"0,0345041736091811"
2012-05-07,"0,042437743673882"
2012-05-08,"0,0335797205557721"
2012-05-09,"0,0323395890581662"
2012-05-10,"-0,00215428539228365"
2012-05-11,"0,0168276257761611"
2012-05-12,"0,0129280701267913"
2012-05-13,"0,00652257590690593"
2012-05-14,"0,0266188168998936"
2012-05-15,"0,0296760879891652"
2012-05-16,"0,0337477523926079"
2012-05-17,"0,0465415410352988"
2012-05-18,"0,0524393581666335"
2012-05-19,"0,0514358848610845"
2012-05-20,"0,0501345731693621"
2012-05-21,"0,0523385988194726"
2012-05-22,"0,0538414416789529"
2012-05-23,"0,0592285187417933"
2012-05-24,"0,0595436560732517"
2012-05-25,"0,0588747418974585"
2012-05-26,"0,0589527389340976"
2012-05-27,"0,0636341943224909"
2012-05-28,"0,064698849124615"
2012-05-29,"0,0647816907518657"
2012-05-30,"0,0645256700841249"
2012-05-31,"0,0805933675149639"
2012-06-01,"0,0918878545749097"
2012-06-02,"0,0876738872759837"
2012-06-03,"0,0610389758953259"
2012-06-04,"0,0882555781164466"
2012-06-05,"0,116944366411612"
2012-06-06,"0,118384081886195"
2012-06-07,"0,138336913646852"
2012-06-08,"0,143342962367054"
2012-06-09,"0,132286859315685"
2012-06-10,"0,11909637231824"
2012-06-11,"0,127935592701327"
2012-06-12,"0,157441202291918"
2012-06-13,"0,181679531753059"
2012-06-14,"0,187135037288613"
2012-06-15,"0,252496845570633"
2012-06-16,"0,242915832808069"
2012-06-17,"0,210647508468027"
2012-06-18,"0,22475794202962"
2012-06-19,"0,239493573136066"
2012-06-20,"0,267392131220275"
2012-06-21,"0,264510338608985"
2012-06-22,"0,251122125699284"
2012-06-23,"0,235713055239141"
2012-06-24,"0,225482413223858"
2012-06-25,"0,219912399119615"
2012-06-26,"0,235100328069277"
2012-06-27,"0,256559370053403"
2012-06-28,"0,25234028910637"
2012-06-29,"0,258357819024289"
2012-06-30,"0,260123795158406"
2012-07-01,"0,252227588803161"
2012-07-02,"0,266624409643154"
2012-07-03,"0,231254610704238"
2012-07-04,"0,233903050023093"
2012-07-05,"0,253124696017003"
2012-07-06,"0,255185590607502"
2012-07-07,"0,267490806777211"
2012-07-08,"0,2677332649051"
2012-07-09,"0,287284108714997"
2012-07-10,"0,313741535687721"
2012-07-11,"0,308665259059375"
2012-07-12,"0,359988469557757"
2012-07-13,"0,346916195926365"
2012-07-14,"0,345013476261665"
2012-07-15,"0,350559287071009"
2012-07-16,"0,412327907219443"
2012-07-17,"0,429603322679261"
2012-07-18,"0,442606284775462"
2012-07-19,"0,423914571967606"
2012-07-20,"0,402556911138584"
2012-07-21,"0,422100613204293"
2012-07-22,"0,386599067909201"
2012-07-23,"0,389261135316465"
2012-07-24,"0,398521319608068"
2012-07-25,"0,41296821937962"
2012-07-26,"0,415706572428613"
2012-07-27,"0,414698208200125"
2012-07-28,"0,407850719520253"
2012-07-29,"0,399795313653553"
2012-07-30,"0,422780458582166"
2012-07-31,"0,436914828462105"
2012-08-01,"0,4457718726295"
2012-08-02,"0,491891173446124"
2012-08-03,"0,510077188133739"
2012-08-04,"0,506296126899408"
2012-08-05,"0,508583353328709"
2012-08-06,"0,498186768024269"
2012-08-07,"0,501865294811675"
2012-08-08,"0,504268255531544"
2012-08-09,"0,502846543848966"
2012-08-10,"0,513711717687334"
2012-08-11,"0,517457064959482"
2012-08-12,"0,520558233215355"
2012-08-13,"0,530994016929296"
2012-08-14,"0,536202254257917"
2012-08-15,"0,569531449151567"
2012-08-16,"0,572697323785539"
2012-08-17,"0,499710362296803"
2012-08-18,"0,492269189150626"
2012-08-19,"0,278779837393961"
2012-08-20,"0,418294117806844"
2012-08-21,"0,41299484989421"
2012-08-22,"0,399253881286873"
2012-08-23,"0,420815268378265"
2012-08-24,"0,445993377891712"
2012-08-25,"0,444300961333875"
2012-08-26,"0,4431092454582"
2012-08-27,"0,454537155523749"
2012-08-28,"0,451760328238618"
2012-08-29,"0,444088118140472"
2012-08-30,"0,44320967635196"
2012-08-31,"0,404383029866113"
2012-09-01,"0,39576241463177"
2012-09-02,"0,407539837025425"
2012-09-03,"0,424747052557721"
2012-09-04,"0,41291386794781"
2012-09-05,"0,446454084079489"
2012-09-06,"0,45281556594289"
2012-09-07,"0,449135101456838"
2012-09-08,"0,445462952933362"
2012-09-09,"0,443407825140968"
2012-09-10,"0,437488469108181"
2012-09-11,"0,444526683310835"
2012-09-12,"0,445676586693589"
2012-09-13,"0,448801348562644"
2012-09-14,"0,464570585230944"
2012-09-15,"0,453989149280465"
2012-09-16,"0,465366921977859"
2012-09-17,"0,467165712100737"
2012-09-18,"0,476145454278471"
2012-09-19,"0,488254675205333"
2012-09-20,"0,478139754041574"
2012-09-21,"0,470595775847664"
2012-09-22,"0,468384556952049"
2012-09-23,"0,466317534024284"
2012-09-24,"0,460275775904259"
2012-09-25,"0,464559330674879"
2012-09-26,"0,47216518463218"
