Date,indicators/liveliness
2015-07-30,0.0
2015-07-31,0.0
2015-08-01,0.0
2015-08-02,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,0.00891641965242337
2015-08-08,0.081268158503968
2015-08-09,0.187901769193232
2015-08-10,0.181831647251553
2015-08-11,0.17565777669675
2015-08-12,0.169392332336517
2015-08-13,0.163135302986292
2015-08-14,0.167349396889142
2015-08-15,0.168631637434268
2015-08-16,0.180068823439701
2015-08-17,0.177991759498367
2015-08-18,0.181638937277225
2015-08-19,0.181678622388112
2015-08-20,0.176788479560711
2015-08-21,0.172097272643174
2015-08-22,0.168320134561899
2015-08-23,0.164977852110648
2015-08-24,0.161493458043272
2015-08-25,0.158265580347687
2015-08-26,0.15563414167691
2015-08-27,0.151465981288996
2015-08-28,0.148306275428129
2015-08-29,0.146022758228073
2015-08-30,0.144540072579272
2015-08-31,0.142589320677079
2015-09-01,0.144894590204329
2015-09-02,0.14707017691863
2015-09-03,0.145160249457289
2015-09-04,0.143208924990909
2015-09-05,0.14036465443208
2015-09-06,0.137708141380906
2015-09-07,0.135359324488329
2015-09-08,0.133357594098269
2015-09-09,0.138314000145104
2015-09-10,0.141434452746451
2015-09-11,0.139483198755623
2015-09-12,0.138060471169101
2015-09-13,0.135870215901738
2015-09-14,0.134475687097865
2015-09-15,0.136848979749077
2015-09-16,0.137963303197804
2015-09-17,0.136101585015679
2015-09-18,0.135120903910256
2015-09-19,0.133965173719299
2015-09-20,0.131451227156518
2015-09-21,0.129113968174041
2015-09-22,0.127669895823705
2015-09-23,0.12569095553126
2015-09-24,0.124245497280249
2015-09-25,0.124144130764399
2015-09-26,0.123620023151882
2015-09-27,0.12251815833995
2015-09-28,0.122958873425035
2015-09-29,0.123314003744135
2015-09-30,0.122609665369627
2015-10-01,0.125043649439842
2015-10-02,0.124217829735428
2015-10-03,0.122551928681564
2015-10-04,0.122426901212738
2015-10-05,0.120988130279172
2015-10-06,0.12047915593237
2015-10-07,0.119598430356539
2015-10-08,0.119042588844427
2015-10-09,0.118326122594234
2015-10-10,0.117227900287857
2015-10-11,0.115871908493748
2015-10-12,0.115019796553645
2015-10-13,0.115776486746735
2015-10-14,0.117207667864432
2015-10-15,0.118922617273934
2015-10-16,0.123151811442236
2015-10-17,0.122467537057493
2015-10-18,0.12149695949377
2015-10-19,0.121911916485897
2015-10-20,0.121853692352781
2015-10-21,0.123213361728884
2015-10-22,0.123898334361585
2015-10-23,0.124802054025061
2015-10-24,0.125644453230324
2015-10-25,0.124341847398873
2015-10-26,0.125096945270298
2015-10-27,0.128919097598011
2015-10-28,0.137072072426529
2015-10-29,0.138937903116383
2015-10-30,0.146529477305834
2015-10-31,0.14826360470683
2015-11-01,0.147010170425562
2015-11-02,0.146028743249182
2015-11-03,0.145599556493614
2015-11-04,0.145944152582587
2015-11-05,0.145483579096522
2015-11-06,0.146194595557428
2015-11-07,0.149937134374353
2015-11-08,0.158017559190304
2015-11-09,0.160409993407145
2015-11-10,0.168375111170996
2015-11-11,0.167069930849756
2015-11-12,0.166094155923883
2015-11-13,0.165377665440942
2015-11-14,0.164210300940939
2015-11-15,0.16352158820815
2015-11-16,0.16240389269277
2015-11-17,0.17082143844016
2015-11-18,0.172763655808844
2015-11-19,0.174038614185066
2015-11-20,0.17284064741225
2015-11-21,0.171614025448192
2015-11-22,0.170517201627688
2015-11-23,0.172283305775348
2015-11-24,0.173690034502077
2015-11-25,0.173127646545668
2015-11-26,0.180560750948622
2015-11-27,0.183421408673211
2015-11-28,0.185979770451424
2015-11-29,0.184765237970201
2015-11-30,0.183909025609707
2015-12-01,0.182907244422127
2015-12-02,0.18201238681443
2015-12-03,0.180876720610919
2015-12-04,0.179793024076429
2015-12-05,0.178758030068606
2015-12-06,0.178085739111549
2015-12-07,0.177628736789436
2015-12-08,0.177017053699372
2015-12-09,0.176158857175649
2015-12-10,0.175211151253446
2015-12-11,0.174414027963201
