Date,indicators/average_dormancy
2020-09-04,29.29712828128503
2020-09-05,26.266761578137313
2020-09-06,25.16282239783695
2020-09-07,10.77381200366961
2020-09-08,27.11145292698431
2020-09-09,29.285504483897427
2020-09-10,11.580326338701592
2020-09-11,12.045479253232632
2020-09-12,54.90927918257792
2020-09-13,7.8055366365950585
2020-09-14,10.80480684261326
2020-09-15,11.151146838808497
2020-09-16,49.58951300469827
2020-09-17,13.911730816506045
2020-09-18,28.55021821938383
2020-09-19,17.11160307693513
2020-09-20,23.61248183089174
2020-09-21,30.752960329669357
2020-09-22,19.590282007876237
2020-09-23,76.84303807157036
2020-09-24,17.869943194124073
2020-09-25,16.11686500907103
2020-09-26,29.942556342824407
2020-09-27,34.77491217789898
2020-09-28,26.24752102220496
2020-09-29,50.97784985329544
2020-09-30,23.752491469793313
2020-10-01,21.11698391064606
2020-10-02,10.24242154568445
2020-10-03,10.552178330614334
2020-10-04,10.064965745488516
2020-10-05,10.998172050587637
2020-10-06,20.371664897159842
2020-10-07,44.49179548368635
2020-10-08,13.240948732802678
2020-10-09,13.553273198840039
2020-10-10,13.653809721237945
2020-10-11,13.678387232587083
2020-10-12,15.582539429803155
2020-10-13,19.5352848208143
2020-10-14,65.49285924258822
2020-10-15,20.820472585019374
2020-10-16,20.59672647742446
2020-10-17,13.23161597278694
2020-10-18,14.443478348665375
2020-10-19,14.025552270506028
2020-10-20,26.32511680586949
2020-10-21,23.484281902852196
2020-10-22,29.75981968406786
2020-10-23,40.437658190465065
2020-10-24,38.92680607596172
2020-10-25,19.158803303871853
2020-10-26,51.82866097326762
2020-10-27,25.843927168024162
2020-10-28,15.568231548165071
2020-10-29,16.956208744286258
2020-10-30,15.121822894681413
2020-10-31,9.722463318211007
2020-11-01,18.189188716168648
2020-11-02,13.665241827298491
2020-11-03,19.68484379678834
2020-11-04,17.859253091905074
2020-11-05,28.71369105377927
2020-11-06,26.904426472953016
2020-11-07,28.260563867513007
2020-11-08,38.09157729003875
2020-11-09,19.76948714055415
2020-11-10,19.674103882422575
2020-11-11,20.744640016290774
2020-11-12,60.70720165053909
2020-11-13,89.21353091254933
2020-11-14,26.82317477480715
2020-11-15,24.19639515162122
2020-11-16,19.17405934914924
2020-11-17,20.554713370944278
2020-11-18,61.08065824226893
2020-11-19,21.442940264440566
2020-11-20,38.121086003898874
2020-11-21,48.873698231499894
2020-11-22,31.771408000260728
2020-11-23,54.29410417514407
2020-11-24,68.37103643340082
2020-11-25,26.30541814598962
2020-11-26,18.603011182875797
2020-11-27,37.112922854204264
2020-11-28,23.93464531552454
2020-11-29,79.85303807573845
2020-11-30,32.709476534796806
2020-12-01,50.59910756734806
2020-12-02,51.495358203875796
2020-12-03,40.66956743984171
2020-12-04,33.499186344699325
2020-12-05,37.38812433109883
2020-12-06,34.19471389720559
2020-12-07,99.63727454196933
2020-12-08,39.05172121765073
2020-12-09,30.98808726082946
2020-12-10,28.29621781449474
2020-12-11,22.853628008025545
2020-12-12,18.053413959425683
2020-12-13,33.720135583907904
2020-12-14,88.15780700628682
2020-12-15,55.971927824981385
2020-12-16,23.40870012680906
2020-12-17,85.2240525856371
2020-12-18,29.54929728430197
2020-12-19,565.9661278447873
2020-12-20,31.752480966518423
2020-12-21,33.203475387738465
2020-12-22,62.14478253346517
2020-12-23,43.65461789122944
2020-12-24,18.209571102758655
2020-12-25,29.398815066095104
2020-12-26,19.350741326862916
2020-12-27,42.60791338226078
2020-12-28,46.51989941820446
2020-12-29,55.86659729951674
2020-12-30,24.70098560251933
2020-12-31,49.37766728606492
2021-01-01,26.970945184156
2021-01-02,34.355583724454945
2021-01-03,57.668206397976654
2021-01-04,82.16546009072215
2021-01-05,57.0817320397422
2021-01-06,64.8792296817641
2021-01-07,63.000608688259085
2021-01-08,42.12940925836729
2021-01-09,47.262024840462026
2021-01-10,46.33164615095964
2021-01-11,60.52816726381031
2021-01-12,36.0523339975288
2021-01-13,67.41563353688342
2021-01-14,103.98893426358835
2021-01-15,41.105036813688585
2021-01-16,29.391029289132423
2021-01-17,35.9788464986088
2021-01-18,39.441148716787204
2021-01-19,49.34817463036112
2021-01-20,56.19798884939299
2021-01-21,28.653939286385956
2021-01-22,65.9035719030204
2021-01-23,29.80107046365135
2021-01-24,23.201007648810894
2021-01-25,30.502097802404542
2021-01-26,23.425123843439383
2021-01-27,51.77090424777548
2021-01-28,22.07239129024923
2021-01-29,22.210198628130943
2021-01-30,14.356807855858204
2021-01-31,21.177073030277217
2021-02-01,23.124302187865165
2021-02-02,35.076233060911235
2021-02-03,34.80835440766099
2021-02-04,30.37513487076894
2021-02-05,26.456349218992735
2021-02-06,25.19019854427306
2021-02-07,24.485129893343018
2021-02-08,50.0779342138074
2021-02-09,31.7123879490184
2021-02-10,24.208062829333322
2021-02-11,33.4898396160502
2021-02-12,35.2256262087297
2021-02-13,39.126824551879906
2021-02-14,54.17336565295788
2021-02-15,44.690392788594046
2021-02-16,34.28788334894493
2021-02-17,39.37616210348123
2021-02-18,40.33859887119217
2021-02-19,35.34001626467814
