Date,supply/active_2y_3y
2020-02-24,19492268.128785
2020-02-25,19506610.587792
2020-02-26,19529429.1827987
2020-02-27,19512019.9908963
2020-02-28,19505528.7778998
2020-02-29,19472929.6831028
2020-03-01,19483483.9840315
2020-03-02,19400505.8724146
2020-03-03,19418885.6467608
2020-03-04,19431724.4173039
2020-03-05,19522098.644019
2020-03-06,19501265.3350611
2020-03-07,19431825.7287959
2020-03-08,19445598.2045585
2020-03-09,19358668.898807
2020-03-10,19340773.7938471
2020-03-11,19318024.0646931
2020-03-12,19258179.8257842
2020-03-13,19091243.1931509
2020-03-14,19050503.2171195
2020-03-15,19000905.8115355
2020-03-16,18887222.3448321
2020-03-17,18856841.9043241
2020-03-18,18808244.9534252
2020-03-19,18568305.1192627
2020-03-20,18516760.0604589
2020-03-21,18525366.8889102
2020-03-22,18470215.3704682
2020-03-23,18362953.6780435
2020-03-24,18380034.7685314
2020-03-25,17737876.6102212
2020-03-26,17735050.3146785
2020-03-27,17717309.3166587
2020-03-28,17717459.3940517
2020-03-29,17716145.4731407
2020-03-30,17599757.2063308
2020-03-31,17570524.2198443
2020-04-01,17663914.2008313
2020-04-02,17663640.1235172
2020-04-03,17561313.8614863
2020-04-04,17522683.5814645
2020-04-05,17469747.0951214
2020-04-06,17454512.0901205
2020-04-07,17440308.6502506
2020-04-08,17544804.8301139
2020-04-09,17528905.4613105
2020-04-10,17467477.0173859
2020-04-11,17460509.4239299
2020-04-12,17458230.2297245
2020-04-13,17285271.0795083
2020-04-14,17286760.3995034
2020-04-15,17304814.2291034
2020-04-16,16989600.4959013
2020-04-17,16987784.2765666
2020-04-18,16956458.9469206
2020-04-19,16966900.0820103
2020-04-20,17295250.3707024
2020-04-21,17295752.5213884
2020-04-22,17346788.4737557
2020-04-23,17282572.1226979
2020-04-24,17279621.774081
2020-04-25,17321810.7298366
2020-04-26,17415548.7181448
2020-04-27,17450805.1506721
2020-04-28,17439228.1027141
2020-04-29,17458061.0732413
2020-04-30,17394220.1147633
2020-05-01,17380916.2280005
2020-05-02,17362779.9478714
2020-05-03,17352947.7868767
2020-05-04,17314433.2281514
2020-05-05,17310677.6264524
2020-05-06,17144054.1918292
2020-05-07,17136748.8671262
2020-05-08,17118215.4919965
2020-05-09,17183870.8716154
2020-05-10,17135377.6936402
2020-05-11,17036957.7064525
2020-05-12,16924511.8477136
2020-05-13,16900054.4268899
2020-05-14,16855140.1761529
2020-05-15,16853428.0508552
2020-05-16,16852557.5688788
2020-05-17,16837659.3105081
2020-05-18,16823798.2831313
2020-05-19,16809420.27772
2020-05-20,16763218.3181262
2020-05-21,16750327.8672682
2020-05-22,16721609.5274278
2020-05-23,16640917.7197252
2020-05-24,16641147.8249043
2020-05-25,16554080.8953229
2020-05-26,16529912.3763529
2020-05-27,16494816.8338331
2020-05-28,16507197.7389384
2020-05-29,16480952.500258
2020-05-30,16442291.4947821
2020-05-31,16576910.120683
2020-06-01,16554581.2113704
2020-06-02,16378472.8295861
2020-06-03,16372622.4911023
2020-06-04,16351817.2971155
2020-06-05,16315584.4259057
2020-06-06,16296981.4807958
2020-06-07,16264580.4497414
2020-06-08,16214226.7428378
2020-06-09,16193170.2427453
2020-06-10,16161164.6434809
2020-06-11,16113570.9692983
2020-06-12,16126174.886951
2020-06-13,16073642.5704225
2020-06-14,16051696.8666413
2020-06-15,16068027.4480334
2020-06-16,16041921.5149681
2020-06-17,16011363.8183171
2020-06-18,16034619.3187173
2020-06-19,15993155.8579925
2020-06-20,16004588.3708318
2020-06-21,15924628.2172631
2020-06-22,15907097.9580496
2020-06-23,15842061.7739895
