Date,indicators/asol
2018-01-27,11.4566893916488
2018-01-28,11.4478281025572
2018-01-29,11.1073478051824
2018-01-30,10.3692917508797
2018-01-31,10.9446759461204
2018-02-01,11.4602741645253
2018-02-02,11.5982284606228
2018-02-03,11.3505164336722
2018-02-04,11.5273968434564
2018-02-05,12.4073874320633
2018-02-06,11.2961683663398
2018-02-07,11.5896388943466
2018-02-08,13.4611038383595
2018-02-09,13.1776342233801
2018-02-10,12.7629415930232
2018-02-11,11.7483077093327
2018-02-12,10.7662466359224
2018-02-13,13.1519270140248
2018-02-14,13.1505371390878
2018-02-15,14.6517398105176
2018-02-16,16.370664869326
2018-02-17,16.4322902631461
2018-02-18,15.4735762291786
2018-02-19,16.5976176315121
2018-02-20,15.8257188625146
2018-02-21,13.4054376194321
2018-02-22,13.1176194525969
2018-02-23,12.0197871651431
2018-02-24,11.1312211679399
2018-02-25,11.6575285322855
2018-02-26,13.4746919530128
2018-02-27,12.8724715668282
2018-02-28,14.5308624601147
2018-03-01,14.0503603857664
2018-03-02,13.2991802427971
2018-03-03,13.8512663975827
2018-03-04,13.601913330544
2018-03-05,14.5892017749389
2018-03-06,13.7730241794837
2018-03-07,23.4564515444086
2018-03-08,15.5285682355728
2018-03-09,13.661087634923
2018-03-10,12.8359545816067
2018-03-11,16.7125483819556
2018-03-12,15.2325597370983
2018-03-13,14.579635158892
2018-03-14,15.3087884649976
2018-03-15,13.6637543541974
2018-03-16,13.3648433041559
2018-03-17,12.7249417050824
2018-03-18,15.4962755206843
2018-03-19,15.3910666463434
2018-03-20,16.6442024026464
2018-03-21,16.8157961032361
2018-03-22,16.8503117983555
2018-03-23,35.740478109458
2018-03-24,30.5365686474599
2018-03-25,14.9024277814025
2018-03-26,15.2892870152349
2018-03-27,15.8870048526134
2018-03-28,14.390755845889
2018-03-29,16.6902388107984
2018-03-30,27.8219878225942
2018-03-31,15.1570795678917
2018-04-01,12.9735532682183
2018-04-02,16.3139464209057
2018-04-03,18.194663779852
2018-04-04,18.1578031494917
2018-04-05,16.0455293756214
2018-04-06,13.8940373912871
2018-04-07,14.6549598532341
2018-04-08,14.4609564425763
2018-04-09,14.5014248691968
2018-04-10,15.129428046107
2018-04-11,16.6245375791236
2018-04-12,20.088367354788
2018-04-13,17.4662255245372
2018-04-14,17.5566466628205
2018-04-15,16.8622481318493
2018-04-16,18.4272464734232
2018-04-17,14.9353640686719
2018-04-18,15.8964195593185
2018-04-19,15.6321551385152
2018-04-20,13.9312025045999
2018-04-21,15.3966726108679
2018-04-22,19.6596889044879
2018-04-23,22.4679648503149
2018-04-24,19.7467651592618
2018-04-25,15.7537607234264
2018-04-26,17.1324234681438
2018-04-27,16.1323847089165
2018-04-28,16.701002665143
2018-04-29,17.1817274418604
2018-04-30,17.7420187305708
2018-05-01,18.399224212674
2018-05-02,20.7989313554274
2018-05-03,22.1031594133761
2018-05-04,49.3418079047676
2018-05-05,29.0411785205085
2018-05-06,20.3510693790111
2018-05-07,17.8826550668588
2018-05-08,20.9811739645828
2018-05-09,19.4492629562216
2018-05-10,19.4735282639881
2018-05-11,17.4286655741692
2018-05-12,17.2417807514072
2018-05-13,16.9939422820566
2018-05-14,17.8800575247297
2018-05-15,17.5616617694184
2018-05-16,17.2699180585624
2018-05-17,15.7289621024502
2018-05-18,13.3685088867093
2018-05-19,12.3891875448902
2018-05-20,13.1504076089112
2018-05-21,15.6512064045968
2018-05-22,15.0636551821284
2018-05-23,14.979195248397
2018-05-24,16.1030982296418
2018-05-25,18.7759316582156
2018-05-26,15.6293187218661
2018-05-27,16.2155917475054
2018-05-28,16.0352682622168
2018-05-29,16.4655679365906
2018-05-30,17.7140804012618
2018-05-31,21.2782173075158
2018-06-01,16.3418984881555
2018-06-02,14.7982857636375
2018-06-03,15.3305772950202
2018-06-04,16.0600810669136
2018-06-05,16.1577057993721
2018-06-06,14.540340462212
2018-06-07,14.7887006047567
2018-06-08,15.0603888850427
2018-06-09,14.384278916777
2018-06-10,16.8721155168515
2018-06-11,17.3994622768532
2018-06-12,17.1960621575367
2018-06-13,14.8792378494042
2018-06-14,14.8388600961606
2018-06-15,16.0626427206564
2018-06-16,15.9439910440325
2018-06-17,16.1660743117657
2018-06-18,18.2283433980331
2018-06-19,20.3481319974293
2018-06-20,21.1434237995687
2018-06-21,19.9977558852117
2018-06-22,22.7158600847303
2018-06-23,17.0345513216843
2018-06-24,19.6169439767748
2018-06-25,28.3553116232025
2018-06-26,19.4369867570928
2018-06-27,21.5034680419132
2018-06-28,20.2856962468053
2018-06-29,25.3350884301612
2018-06-30,14.8588529017675
