Date,addresses/min_10_count
2017-04-29,54702.0
2017-04-30,55132.0
2017-05-01,55807.0
2017-05-02,56054.0
2017-05-03,56673.0
2017-05-04,57664.0
2017-05-05,58447.0
2017-05-06,58988.0
2017-05-07,59448.0
2017-05-08,60053.0
2017-05-09,60675.0
2017-05-10,61859.0
2017-05-11,62582.0
2017-05-12,62816.0
2017-05-13,63195.0
2017-05-14,63857.0
2017-05-15,64511.0
2017-05-16,65353.0
2017-05-17,65803.0
2017-05-18,66272.0
2017-05-19,67237.0
2017-05-20,67962.0
2017-05-21,68867.0
2017-05-22,70461.0
2017-05-23,72033.0
2017-05-24,72924.0
2017-05-25,74508.0
2017-05-26,75801.0
2017-05-27,76579.0
2017-05-28,77381.0
2017-05-29,78402.0
2017-05-30,80183.0
2017-05-31,83835.0
2017-06-01,81460.0
2017-06-02,82235.0
2017-06-03,82996.0
2017-06-04,84013.0
2017-06-05,84411.0
2017-06-06,85850.0
2017-06-07,86994.0
2017-06-08,88241.0
2017-06-09,89211.0
2017-06-10,91273.0
2017-06-11,94101.0
2017-06-12,93959.0
2017-06-13,93399.0
2017-06-14,94824.0
2017-06-15,95425.0
2017-06-16,97148.0
2017-06-17,97912.0
2017-06-18,99275.0
2017-06-19,102519.0
2017-06-20,106577.0
2017-06-21,104298.0
2017-06-22,104589.0
2017-06-23,105039.0
2017-06-24,106161.0
2017-06-25,106366.0
2017-06-26,103068.0
2017-06-27,102683.0
2017-06-28,103187.0
2017-06-29,103612.0
2017-06-30,102591.0
2017-07-01,102698.0
2017-07-02,102539.0
2017-07-03,102488.0
2017-07-04,102880.0
2017-07-05,103149.0
2017-07-06,103431.0
2017-07-07,103747.0
2017-07-08,103632.0
2017-07-09,104042.0
2017-07-10,102816.0
2017-07-11,103277.0
2017-07-12,102934.0
2017-07-13,103312.0
2017-07-14,104045.0
2017-07-15,103253.0
2017-07-16,103711.0
2017-07-17,104132.0
2017-07-18,104659.0
2017-07-19,105088.0
2017-07-20,105131.0
2017-07-21,105976.0
2017-07-22,106415.0
2017-07-23,107209.0
2017-07-24,108022.0
2017-07-25,108587.0
2017-07-26,108947.0
2017-07-27,108940.0
2017-07-28,109680.0
2017-07-29,109716.0
2017-07-30,110073.0
2017-07-31,108997.0
2017-08-01,109633.0
2017-08-02,109601.0
2017-08-03,109744.0
2017-08-04,111049.0
2017-08-05,111312.0
2017-08-06,112221.0
2017-08-07,112363.0
2017-08-08,112835.0
2017-08-09,112542.0
2017-08-10,112924.0
2017-08-11,113987.0
2017-08-12,114923.0
2017-08-13,116054.0
2017-08-14,117867.0
2017-08-15,120505.0
2017-08-16,122631.0
2017-08-17,124964.0
2017-08-18,124986.0
2017-08-19,124364.0
2017-08-20,121310.0
2017-08-21,122182.0
2017-08-22,122071.0
2017-08-23,122864.0
2017-08-24,124131.0
2017-08-25,124045.0
2017-08-26,124168.0
2017-08-27,125570.0
2017-08-28,126287.0
2017-08-29,126783.0
2017-08-30,128628.0
2017-08-31,128833.0
2017-09-01,129436.0
2017-09-02,129861.0
2017-09-03,129995.0
2017-09-04,128307.0
2017-09-05,127983.0
2017-09-06,130940.0
2017-09-07,131504.0
2017-09-08,132172.0
2017-09-09,132572.0
2017-09-10,133485.0
2017-09-11,135871.0
2017-09-12,135745.0
2017-09-13,135368.0
2017-09-14,135253.0
2017-09-15,135783.0
2017-09-16,136248.0
2017-09-17,136742.0
2017-09-18,137819.0
2017-09-19,138909.0
2017-09-20,138120.0
2017-09-21,138552.0
2017-09-22,139090.0
2017-09-23,138748.0
2017-09-24,139078.0
2017-09-25,139270.0
2017-09-26,140026.0
2017-09-27,140717.0
2017-09-28,140646.0
2017-09-29,141125.0
2017-09-30,141921.0
2017-10-01,142138.0
2017-10-02,142176.0
2017-10-03,142109.0
2017-10-04,142115.0
2017-10-05,142367.0
2017-10-06,143071.0
2017-10-07,143357.0
2017-10-08,142573.0
2017-10-09,142859.0
2017-10-10,142736.0
2017-10-11,142781.0
2017-10-12,143138.0
2017-10-13,142283.0
2017-10-14,142311.0
2017-10-15,142346.0
2017-10-16,142976.0
2017-10-17,143673.0
2017-10-18,144525.0
2017-10-19,144976.0
2017-10-20,145824.0
2017-10-21,145394.0
2017-10-22,145402.0
2017-10-23,144877.0
2017-10-24,145371.0
2017-10-25,145435.0
2017-10-26,145909.0
2017-10-27,146161.0
2017-10-28,146516.0
2017-10-29,146666.0
2017-10-30,147092.0
2017-10-31,147432.0
2017-11-01,146815.0
2017-11-02,146967.0
2017-11-03,147187.0
2017-11-04,147445.0
2017-11-05,148042.0
2017-11-06,148519.0
2017-11-07,148736.0
2017-11-08,149418.0
2017-11-09,150105.0
2017-11-10,150758.0
2017-11-11,150949.0
2017-11-12,151290.0
2017-11-13,150901.0
2017-11-14,151555.0
2017-11-15,152376.0
2017-11-16,153034.0
2017-11-17,151939.0
2017-11-18,152417.0
2017-11-19,152567.0
2017-11-20,154112.0
2017-11-21,154928.0
2017-11-22,155747.0
2017-11-23,156608.0
2017-11-24,157155.0
2017-11-25,157062.0
2017-11-26,157202.0
2017-11-27,157679.0
2017-11-28,156554.0
2017-11-29,157225.0
2017-11-30,158492.0
2017-12-01,159364.0
2017-12-02,158936.0
2017-12-03,159092.0
2017-12-04,160845.0
2017-12-05,161403.0
2017-12-06,162706.0
2017-12-07,163459.0
2017-12-08,163996.0
2017-12-09,164389.0
2017-12-10,164570.0
2017-12-11,166259.0
2017-12-12,164396.0
2017-12-13,165890.0
2017-12-14,165782.0
2017-12-15,167229.0
2017-12-16,168219.0
2017-12-17,168477.0
2017-12-18,170781.0
2017-12-19,170811.0
2017-12-20,169219.0
2017-12-21,170379.0
2017-12-22,171252.0
2017-12-23,172241.0
2017-12-24,172285.0
2017-12-25,172678.0
2017-12-26,174028.0
2017-12-27,175162.0
2017-12-28,175109.0
2017-12-29,177941.0
2017-12-30,173814.0
2017-12-31,176183.0
2018-01-01,175095.0
2018-01-02,175799.0
2018-01-03,179380.0
2018-01-04,177717.0
2018-01-05,180829.0
2018-01-06,182129.0
2018-01-07,182760.0
2018-01-08,184474.0
2018-01-09,182703.0
2018-01-10,184236.0
2018-01-11,183594.0
2018-01-12,184408.0
2018-01-13,185397.0
2018-01-14,185785.0
2018-01-15,187090.0
2018-01-16,189460.0
2018-01-17,187096.0
2018-01-18,187653.0
2018-01-19,190994.0
2018-01-20,193391.0
2018-01-21,187958.0
2018-01-22,188157.0
2018-01-23,189308.0
2018-01-24,189500.0
2018-01-25,190211.0
2018-01-26,188919.0
2018-01-27,189558.0
2018-01-28,190603.0
2018-01-29,191075.0
2018-01-30,191713.0
2018-01-31,192428.0
2018-02-01,193307.0
2018-02-02,193367.0
2018-02-03,192928.0
2018-02-04,193130.0
2018-02-05,193114.0
2018-02-06,192301.0
2018-02-07,192650.0
2018-02-08,192427.0
2018-02-09,193050.0
2018-02-10,194244.0
2018-02-11,192438.0
2018-02-12,192830.0
2018-02-13,193313.0
2018-02-14,193515.0
2018-02-15,193364.0
2018-02-16,193875.0
2018-02-17,194141.0
2018-02-18,193999.0
2018-02-19,194514.0
2018-02-20,195261.0
2018-02-21,195490.0
2018-02-22,195917.0
2018-02-23,196193.0
2018-02-24,197221.0
2018-02-25,197484.0
2018-02-26,196634.0
2018-02-27,196854.0
2018-02-28,196994.0
2018-03-01,196846.0
2018-03-02,196469.0
2018-03-03,196791.0
2018-03-04,196963.0
2018-03-05,197366.0
2018-03-06,196103.0
2018-03-07,196185.0
2018-03-08,196784.0
2018-03-09,197396.0
2018-03-10,196294.0
2018-03-11,196854.0
2018-03-12,197829.0
2018-03-13,197115.0
2018-03-14,197219.0
2018-03-15,197896.0
2018-03-16,198301.0
2018-03-17,198484.0
2018-03-18,199759.0
2018-03-19,199489.0
2018-03-20,201050.0
2018-03-21,200477.0
2018-03-22,201075.0
2018-03-23,201434.0
2018-03-24,201981.0
2018-03-25,202214.0
2018-03-26,202361.0
2018-03-27,202460.0
2018-03-28,202891.0
2018-03-29,203067.0
2018-03-30,203451.0
2018-03-31,203606.0
2018-04-01,203271.0
2018-04-02,203546.0
2018-04-03,204155.0
2018-04-04,204561.0
2018-04-05,205135.0
2018-04-06,204691.0
2018-04-07,204692.0
2018-04-08,204568.0
2018-04-09,204547.0
2018-04-10,204907.0
2018-04-11,204946.0
2018-04-12,205151.0
2018-04-13,205492.0
2018-04-14,204245.0
2018-04-15,204536.0
2018-04-16,205058.0
2018-04-17,205435.0
2018-04-18,206187.0
2018-04-19,206164.0
2018-04-20,205858.0
2018-04-21,205470.0
2018-04-22,205710.0
2018-04-23,205907.0
2018-04-24,206575.0
2018-04-25,206562.0
2018-04-26,206707.0
2018-04-27,206638.0
2018-04-28,207025.0
2018-04-29,207204.0
2018-04-30,207496.0
2018-05-01,207413.0
2018-05-02,207604.0
2018-05-03,207240.0
2018-05-04,207034.0
2018-05-05,206947.0
2018-05-06,206915.0
2018-05-07,207594.0
2018-05-08,207671.0
2018-05-09,208275.0
2018-05-10,209140.0
2018-05-11,207991.0
2018-05-12,207889.0
2018-05-13,208221.0
2018-05-14,208542.0
2018-05-15,208690.0
2018-05-16,209095.0
2018-05-17,208696.0
2018-05-18,208636.0
2018-05-19,208695.0
2018-05-20,209216.0
2018-05-21,209533.0
2018-05-22,209696.0
2018-05-23,210076.0
2018-05-24,210362.0
2018-05-25,210834.0
2018-05-26,211282.0
2018-05-27,210292.0
2018-05-28,211073.0
2018-05-29,211303.0
2018-05-30,211427.0
2018-05-31,211362.0
2018-06-01,211694.0
2018-06-02,211896.0
2018-06-03,212097.0
2018-06-04,211421.0
2018-06-05,211868.0
2018-06-06,211825.0
2018-06-07,212114.0
2018-06-08,212717.0
2018-06-09,212744.0
2018-06-10,213121.0
2018-06-11,212871.0
2018-06-12,212999.0
2018-06-13,213334.0
2018-06-14,213578.0
2018-06-15,213482.0
2018-06-16,213686.0
2018-06-17,213787.0
2018-06-18,214959.0
2018-06-19,215278.0
2018-06-20,214088.0
2018-06-21,214055.0
2018-06-22,214000.0
2018-06-23,214568.0
2018-06-24,214808.0
2018-06-25,214623.0
2018-06-26,214990.0
2018-06-27,215146.0
2018-06-28,215070.0
2018-06-29,215162.0
2018-06-30,215741.0
2018-07-01,216143.0
2018-07-02,217021.0
2018-07-03,217264.0
2018-07-04,218473.0
2018-07-05,218419.0
2018-07-06,219501.0
2018-07-07,218357.0
2018-07-08,218034.0
2018-07-09,218334.0
2018-07-10,218170.0
2018-07-11,218304.0
2018-07-12,218661.0
2018-07-13,220132.0
2018-07-14,220610.0
2018-07-15,220741.0
2018-07-16,220433.0
2018-07-17,219931.0
2018-07-18,219968.0
2018-07-19,220350.0
2018-07-20,219775.0
2018-07-21,220004.0
2018-07-22,220377.0
2018-07-23,220463.0
2018-07-24,220417.0
2018-07-25,220176.0
2018-07-26,219760.0
2018-07-27,220349.0
2018-07-28,220654.0
2018-07-29,220915.0
2018-07-30,220813.0
2018-07-31,220141.0
2018-08-01,220531.0
2018-08-02,219717.0
2018-08-03,219690.0
2018-08-04,219981.0
2018-08-05,220087.0
2018-08-06,219769.0
2018-08-07,220299.0
2018-08-08,220186.0
2018-08-09,220154.0
2018-08-10,219875.0
2018-08-11,219867.0
2018-08-12,220016.0
2018-08-13,220459.0
2018-08-14,220810.0
2018-08-15,221295.0
2018-08-16,221336.0
2018-08-17,221216.0
2018-08-18,221361.0
2018-08-19,221561.0
2018-08-20,222102.0
2018-08-21,222159.0
2018-08-22,222469.0
2018-08-23,222516.0
2018-08-24,223294.0
2018-08-25,223383.0
2018-08-26,223415.0
2018-08-27,223160.0
2018-08-28,223447.0
2018-08-29,223424.0
2018-08-30,223840.0
2018-08-31,223919.0
2018-09-01,223564.0
2018-09-02,223596.0
2018-09-03,223474.0
2018-09-04,224199.0
2018-09-05,225011.0
2018-09-06,225364.0
2018-09-07,224566.0
2018-09-08,225129.0
2018-09-09,225598.0
2018-09-10,223950.0
2018-09-11,223981.0
2018-09-12,223343.0
2018-09-13,223160.0
2018-09-14,223535.0
2018-09-15,223910.0
2018-09-16,224222.0
2018-09-17,224656.0
2018-09-18,225404.0
2018-09-19,225691.0
2018-09-20,225738.0
2018-09-21,225757.0
2018-09-22,224402.0
2018-09-23,224706.0
2018-09-24,224758.0
2018-09-25,225249.0
2018-09-26,225209.0
2018-09-27,225927.0
2018-09-28,226611.0
2018-09-29,226995.0
2018-09-30,226502.0
2018-10-01,227251.0
2018-10-02,227032.0
2018-10-03,227419.0
